START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-SEP
CALLSIGN: W5AFY
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: W5AFY
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-SEP ARRL/arrl_september_vhf_contest/2019.
QSO:    50 DG 2019-09-14 1844 W5AFY         EM04 NA6L          DM12
QSO:    50 DG 2019-09-14 1846 W5AFY         EM04 NA6L          DM12
QSO:    50 DG 2019-09-14 1927 W5AFY         EM04 KC5WX         EM13
QSO:    50 DG 2019-09-14 1928 W5AFY         EM04 KC5WX         EM13
QSO:    50 RY 2019-09-14 2017 W5AFY         EM04 W5TD          EM04
QSO:    50 DG 2019-09-14 2033 W5AFY         EM04 KW6S          CM96
QSO:    50 DG 2019-09-14 2040 W5AFY         EM04 W6IA          CM97
QSO:    50 DG 2019-09-14 2042 W5AFY         EM04 N6SKM         CM97
QSO:    50 DG 2019-09-14 2128 W5AFY         EM04 K5QE          EM31
QSO:    50 DG 2019-09-14 2156 W5AFY         EM04 AF6SA         CM98
QSO:   144 DG 2019-09-15 1305 W5AFY         EM04 N5ITO         EM23
QSO:    50 DG 2019-09-15 1842 W5AFY         EM04 N0LD/R        EM16
QSO:    50 DG 2019-09-15 1912 W5AFY         EM04 W5VY/R        EM24
QSO:   902 CW 2019-09-15 1927 W5AFY         EM04 W5VY/R        EM24
QSO:    50 RY 2019-09-15 2343 W5AFY         EM04 W7TZ          CN82
QSO:    50 DG 2019-09-15 2354 W5AFY         EM04 KF6I          DM13
QSO:    50 DG 2019-09-16 0003 W5AFY         EM04 N6KOG         CM97
END-OF-LOG:
