START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: E77Y
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2020-08-02 0617 E77Y          59  1 JN83XT   HG1Z          59  27 JN86KU 
QSO: 144300 PH 2020-08-02 0620 E77Y          59  2 JN83XT   S57O          59  26 JN86DT 
QSO: 144300 PH 2020-08-02 0621 E77Y          59  3 JN83XT   E77P          59  22 JN83PX 
QSO: 144300 PH 2020-08-02 0622 E77Y          59  4 JN83XT   HA5OO         59  11 JN97OM 
QSO: 144300 PH 2020-08-02 0624 E77Y          59  5 JN83XT   S59DEM        59  52 JN75DS 
QSO: 144300 PH 2020-08-02 0626 E77Y          59  6 JN83XT   9A8D          59  29 JN95LM 
QSO: 144300 PH 2020-08-02 0627 E77Y          59  7 JN83XT   OE/HA5DDX     59  25 JN77WM 
QSO: 144300 PH 2020-08-02 0628 E77Y          59  8 JN83XT   9A3RU         59  16 JN85LI 
QSO: 144300 PH 2020-08-02 0630 E77Y          59  9 JN83XT   S59P          59  45 JN86AO 
QSO: 144300 PH 2020-08-02 0631 E77Y          59  10 JN83XT  9A1CRS        59  32 JN95AE 
QSO: 144300 PH 2020-08-02 0633 E77Y          59  11 JN83XT  S54K          59  27 JN76LL 
QSO: 144300 PH 2020-08-02 0634 E77Y          59  12 JN83XT  E76C          59  21 JN84NS 
QSO: 144300 PH 2020-08-02 0635 E77Y          59  13 JN83XT  OE6V          59  30 JN76XU 
QSO: 144300 PH 2020-08-02 0637 E77Y          59  14 JN83XT  S50W          59  32 JN76WK 
QSO: 144300 PH 2020-08-02 0638 E77Y          59  15 JN83XT  9A3SM         59  28 JN85FW 
QSO: 144300 PH 2020-08-02 0642 E77Y          59  16 JN83XT  9A1P          59  68 JN65VG 
QSO: 144300 PH 2020-08-02 0644 E77Y          59  17 JN83XT  9A4OP         59  9 JN75UR  
QSO: 144300 PH 2020-08-02 0645 E77Y          59  18 JN83XT  E71EEE        59  1 JN93KR  
QSO: 144300 PH 2020-08-02 0646 E77Y          59  19 JN83XT  E77OA         59  10 JN84RD 
QSO: 144300 PH 2020-08-02 0658 E77Y          59  20 JN83XT  E73JHI        59  34 JN84GK 
