START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: DM2DZM
OPERATORS: DM2DZM
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
QSO:  7000 CW 2025-09-28 0754 DM2DZM        599 47         SP4G          599 207       
QSO:  7000 CW 2025-09-28 0754 DM2DZM        599 48         OE1CIW        599 49        
QSO:  7000 CW 2025-09-28 0756 DM2DZM        599 49         DA2K          599 223       
QSO:  7000 CW 2025-09-28 0804 DM2DZM        599 50         E70T          599 11        
QSO: 14000 CW 2025-09-28 1103 DM2DZM        599 51         YU2M          599 JBN       
QSO: 14000 CW 2025-09-28 1104 DM2DZM        599 52         R7AM          599 251       
QSO: 14000 CW 2025-09-28 1105 DM2DZM        599 54         YU7KW         599 BGD       
QSO: 14000 CW 2025-09-28 1105 DM2DZM        599 53         RN6AT         599 559       
QSO: 14000 CW 2025-09-28 1106 DM2DZM        599 55         EU1DC         599 395       
QSO: 14000 CW 2025-09-28 1107 DM2DZM        599 56         UY7LM         599 332       
QSO: 14000 CW 2025-09-28 1108 DM2DZM        599 57         YU1AO         599 MOR       
QSO: 14000 CW 2025-09-28 1108 DM2DZM        599 58         YT4W          599 BRA       
QSO: 14000 CW 2025-09-28 1111 DM2DZM        599 59         YT5R          599 ZAJ       
QSO: 14000 CW 2025-09-28 1114 DM2DZM        599 60         EC6AAE        599 405       
QSO: 14000 CW 2025-09-28 1116 DM2DZM        599 61         YT7BA         599 SBN       
QSO: 14000 CW 2025-09-28 1118 DM2DZM        599 62         YR8R          599 626       
QSO: 14000 CW 2025-09-28 1119 DM2DZM        599 63         E77EA         599 611       
QSO: 14000 CW 2025-09-28 1120 DM2DZM        599 64         SM6TOL        599 452       
QSO: 14000 CW 2025-09-28 1121 DM2DZM        599 65         RN3BL         599 674       
QSO: 14000 CW 2025-09-28 1122 DM2DZM        599 66         EI6KW         599 287       
QSO: 14000 CW 2025-09-28 1124 DM2DZM        599 67         OH2KW         599 249       
QSO: 14000 CW 2025-09-28 1127 DM2DZM        599 68         RM2U          599 272       
QSO: 14000 CW 2025-09-28 1127 DM2DZM        599 69         YT2ISM        599 RAI       
QSO: 14000 CW 2025-09-28 1128 DM2DZM        599 70         YO4BEX        599 170       
QSO: 14000 CW 2025-09-28 1130 DM2DZM        599 71         UA1ANA        599 254       
QSO: 14000 CW 2025-09-28 1131 DM2DZM        599 72         YU1YV         599 RAS       
QSO: 14000 CW 2025-09-28 1131 DM2DZM        599 73         YT9X          599 ZLA       
QSO: 14000 CW 2025-09-28 1132 DM2DZM        599 74         UR1UU         599 184       
QSO: 14000 CW 2025-09-28 1135 DM2DZM        599 76         RD4A          599 217       
QSO: 14000 CW 2025-09-28 1135 DM2DZM        599 75         IT9KCD        599 380       
QSO: 14000 CW 2025-09-28 1137 DM2DZM        599 77         F5IN          599 362       
QSO: 14000 CW 2025-09-28 1139 DM2DZM        599 78         LZ1AQ         599 155       
QSO: 14000 CW 2025-09-28 1140 DM2DZM        599 79         YU5A          599 BGD       
QSO: 14000 CW 2025-09-28 1140 DM2DZM        599 80         RG9A          599 1148      
QSO: 14000 CW 2025-09-28 1141 DM2DZM        599 81         RC2O          599 245       
QSO: 14000 CW 2025-09-28 1142 DM2DZM        599 82         YL1YF         599 586       
QSO: 14000 CW 2025-09-28 1143 DM2DZM        599 83         M1X           599 248       
QSO: 14000 CW 2025-09-28 1144 DM2DZM        599 84         LZ1ND         599 388       
QSO: 14000 CW 2025-09-28 1146 DM2DZM        599 85         SF6W          599 238       
QSO: 14000 CW 2025-09-28 1147 DM2DZM        599 86         EW1M          599 62        
QSO: 14000 CW 2025-09-28 1149 DM2DZM        599 88         YU0X          599 JBB       
QSO: 14000 CW 2025-09-28 1149 DM2DZM        599 87         YP8T          599 802       
QSO: 14000 CW 2025-09-28 1150 DM2DZM        599 89         UA5R          599 437       
QSO: 14000 CW 2025-09-28 1151 DM2DZM        599 90         UA4FCO        599 255       
QSO: 14000 CW 2025-09-28 1152 DM2DZM        599 91         HG0R          599 529       
QSO: 14000 CW 2025-09-28 1153 DM2DZM        599 92         E7CW          599 1026      
QSO: 14000 CW 2025-09-28 1155 DM2DZM        599 93         R8TT          599 918       
QSO: 14000 CW 2025-09-28 1156 DM2DZM        599 94         HA3DX         599 729       
QSO: 14000 CW 2025-09-28 1159 DM2DZM        599 95         K8GL          599 233       
END-OF-LOG:
