START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: HA4FY
OPERATORS: HA4FY
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
QSO: 21000 CW 2025-09-27 1518 HA4FY         599 49         RA7C          599 35        
QSO: 21000 CW 2025-09-27 1531 HA4FY         599 50         RC9O          599 211       
QSO:  7000 CW 2025-09-27 1534 HA4FY         599 52         YP8T          599 196       
QSO:  7000 CW 2025-09-27 1534 HA4FY         599 53         SP3CW         599 132       
QSO:  7000 CW 2025-09-27 1534 HA4FY         599 51         RG9A          599 349       
QSO:  7000 CW 2025-09-27 1536 HA4FY         599 54         YU2M          599 JBN       
QSO:  7000 CW 2025-09-27 1537 HA4FY         599 56         R8TT          599 164       
QSO:  7000 CW 2025-09-27 1537 HA4FY         599 55         OM0EE         599 49        
QSO:  7000 CW 2025-09-27 1540 HA4FY         599 57         SN5N          599 118       
QSO:  7000 CW 2025-09-27 1541 HA4FY         599 59         LY6C          599 120       
QSO:  7000 CW 2025-09-27 1541 HA4FY         599 58         IV3UHL        599 134       
QSO:  7000 CW 2025-09-27 1542 HA4FY         599 60         YU1XO         599 MAC       
QSO:  7000 CW 2025-09-27 1542 HA4FY         599 61         SM6TOL        599 168       
QSO:  7000 CW 2025-09-27 1543 HA4FY         599 62         HG5C          599 68        
QSO:  7000 CW 2025-09-27 1545 HA4FY         599 63         PA3AAV        599 289       
QSO:  7000 CW 2025-09-27 1549 HA4FY         599 64         EU1DC         599 235       
QSO:  7000 CW 2025-09-27 1550 HA4FY         599 65         YO4FHU        599 135       
QSO:  7000 CW 2025-09-27 1551 HA4FY         599 66         OM6TU         599 71        
QSO:  7000 CW 2025-09-27 1551 HA4FY         599 67         LY3QA         599 75        
QSO:  7000 CW 2025-09-27 1557 HA4FY         599 68         HA6NL         599 42        
QSO:  7000 CW 2025-09-27 1559 HA4FY         599 69         DA2A          599 31        
QSO:  7000 CW 2025-09-27 1600 HA4FY         599 70         UA6GO         599 207       
QSO:  7000 CW 2025-09-27 1608 HA4FY         599 71         R2ZU          599 67        
QSO:  7000 CW 2025-09-27 1609 HA4FY         599 72         SO7NA         599 42        
QSO:  7000 CW 2025-09-27 1611 HA4FY         599 73         HA2KMR        599 50        
QSO:  7000 CW 2025-09-27 1612 HA4FY         599 74         UR7MZ         599 138       
QSO:  7000 CW 2025-09-27 1613 HA4FY         599 75         M0UDD         599 19        
QSO:  7000 CW 2025-09-27 1614 HA4FY         599 76         DL6KWN        599 58        
QSO:  7000 CW 2025-09-27 1615 HA4FY         599 77         YU5T          599 JAB       
QSO:  7000 CW 2025-09-27 1616 HA4FY         599 78         R6RA          599 211       
QSO:  7000 CW 2025-09-27 1628 HA4FY         599 79         S57Q          599 230       
QSO:  7000 CW 2025-09-27 1628 HA4FY         599 80         E7CW          599 284       
QSO:  7000 CW 2025-09-27 1631 HA4FY         599 81         UC4L          599 172       
QSO:  7000 CW 2025-09-27 1632 HA4FY         599 82         9A3YT         599 227       
QSO:  7000 CW 2025-09-27 1634 HA4FY         599 83         R7RF          599 182       
QSO:  7000 CW 2025-09-27 1651 HA4FY         599 84         ON4CAU        599 128       
QSO:  7000 CW 2025-09-27 1652 HA4FY         599 86         YL1YF         599 153       
QSO:  7000 CW 2025-09-27 1652 HA4FY         599 85         DA2K          599 111       
QSO:  7000 CW 2025-09-27 1653 HA4FY         599 87         R3MAI         599 110       
QSO:  7000 CW 2025-09-27 1657 HA4FY         599 88         E77EA         599 212       
QSO:  7000 CW 2025-09-27 1701 HA4FY         599 89         YT7AB         599 SRM       
QSO:  7000 CW 2025-09-27 1702 HA4FY         599 90         HA8TP         599 152       
QSO:  7000 CW 2025-09-27 1704 HA4FY         599 91         YT9X          599 ZLA       
QSO:  7000 CW 2025-09-27 1704 HA4FY         599 92         RV6HV         599 136       
QSO:  7000 CW 2025-09-27 1706 HA4FY         599 93         OZ/DL3KWF     599 76        
QSO:  7000 CW 2025-09-27 1706 HA4FY         599 94         DL2NBY        599 250       
QSO:  7000 CW 2025-09-27 1707 HA4FY         599 95         RN4AO         599 139       
QSO:  7000 CW 2025-09-27 1718 HA4FY         599 96         YU1YV         599 RAS       
QSO:  7000 CW 2025-09-27 1719 HA4FY         599 97         YU1RA         599 BGD       
QSO:  7000 CW 2025-09-27 1720 HA4FY         599 98         OK6OK         599 162       
QSO:  7000 CW 2025-09-27 1721 HA4FY         599 99         LA8HGA        599 101       
QSO:  7000 CW 2025-09-27 1723 HA4FY         599 99         TA2DA         599 225       
QSO:  7000 CW 2025-09-27 1724 HA4FY         599 101        LZ1ZJ         599 57        
QSO:  7000 CW 2025-09-27 1726 HA4FY         599 102        HA2VH         599 78        
QSO:  7000 CW 2025-09-27 1727 HA4FY         599 103        PA3DBS        599 2         
QSO:  7000 CW 2025-09-27 1729 HA4FY         599 104        SP2QG         599 323       
QSO:  7000 CW 2025-09-27 1731 HA4FY         599 105        YU9YAU        599 BGD       
QSO:  7000 CW 2025-09-27 1732 HA4FY         599 106        HA5BVG        599 47        
QSO:  7000 CW 2025-09-27 1733 HA4FY         599 107        OK2BFN        599 54        
QSO:  7000 CW 2025-09-27 1734 HA4FY         599 108        UA4PN         599 239       
QSO:  7000 CW 2025-09-27 1738 HA4FY         599 109        LB4UH         599 145       
QSO:  7000 CW 2025-09-27 1740 HA4FY         599 110        SP9KJU        599 41        
QSO:  7000 CW 2025-09-27 1741 HA4FY         599 111        HA7MF         599 36        
QSO:  7000 CW 2025-09-27 1741 HA4FY         599 112        HA5MA         599 90        
QSO:  7000 CW 2025-09-27 1742 HA4FY         599 113        S59A          599 273       
QSO:  7000 CW 2025-09-27 1744 HA4FY         599 114        YT6T          599 SBT       
QSO:  7000 CW 2025-09-27 1746 HA4FY         599 115        S59AA         599 99        
QSO:  7000 CW 2025-09-27 1748 HA4FY         599 116        EA1X          599 196       
QSO:  7000 CW 2025-09-27 1813 HA4FY         599 117        UN3J          599 281       
QSO:  7000 CW 2025-09-27 1816 HA4FY         599 118        PC6R          599 54        
QSO:  7000 CW 2025-09-27 1817 HA4FY         599 119        IT9/DK6XZ     599 175       
QSO:  7000 CW 2025-09-27 1819 HA4FY         599 120        YU7KW         599 BGD       
QSO:  7000 CW 2025-09-27 1820 HA4FY         599 121        YO6FGZ        599 149       
QSO:  7000 CW 2025-09-27 1822 HA4FY         599 122        S57X          599 107       
QSO:  7000 CW 2025-09-27 1825 HA4FY         599 123        SD6M          599 147       
QSO:  7000 CW 2025-09-27 1827 HA4FY         599 124        OK8IF         599 123       
QSO:  7000 CW 2025-09-27 1829 HA4FY         599 125        RK6O          599 249       
QSO:  7000 CW 2025-09-27 1831 HA4FY         599 126        IK4DCX        599 265       
QSO:  7000 CW 2025-09-27 1838 HA4FY         599 127        LZ4A          599 340       
QSO:  7000 CW 2025-09-27 1842 HA4FY         599 128        HA3LN         599 106       
QSO:  7000 CW 2025-09-27 1843 HA4FY         599 129        EC6AAE        599 98        
QSO:  7000 CW 2025-09-27 1844 HA4FY         599 130        HB9ARF        599 231       
QSO:  7000 CW 2025-09-27 1846 HA4FY         599 131        OM5R          599 186       
QSO:  7000 CW 2025-09-27 1850 HA4FY         599 132        SF6W          599 106       
QSO:  7000 CW 2025-09-27 1852 HA4FY         599 133        F5OZC         599 104       
QSO:  7000 CW 2025-09-27 1904 HA4FY         599 134        YT4T          599 BGD       
QSO:  7000 CW 2025-09-27 1904 HA4FY         599 135        DA0LH         599 105       
QSO:  7000 CW 2025-09-27 1906 HA4FY         599 136        OM3ZU         599 202       
QSO:  7000 CW 2025-09-27 1908 HA4FY         599 137        YO4FZX        599 14        
QSO:  7000 CW 2025-09-27 1911 HA4FY         599 138        IT9KCD        599 193       
QSO:  7000 CW 2025-09-27 1913 HA4FY         599 139        SP8GNF        599 53        
QSO:  7000 CW 2025-09-27 1915 HA4FY         599 140        F4HGU         599 162       
QSO:  7000 CW 2025-09-27 1917 HA4FY         599 141        SP6AKK        599 153       
QSO:  7000 CW 2025-09-27 1920 HA4FY         599 142        RU4PU         599 18        
QSO:  7000 CW 2025-09-27 1921 HA4FY         599 143        SD6F          599 59        
QSO:  7000 CW 2025-09-27 1921 HA4FY         599 144        RK7X          599 202       
QSO:  7000 CW 2025-09-27 1956 HA4FY         599 145        SM6FPC        599 367       
QSO:  7000 CW 2025-09-27 2001 HA4FY         599 146        SV2DSJ        599 66        
QSO:  7000 CW 2025-09-27 2001 HA4FY         599 147        LZ5DI         599 99        
QSO:  7000 CW 2025-09-27 2002 HA4FY         599 148        F5ROX         599 27        
QSO:  7000 CW 2025-09-27 2008 HA4FY         599 149        DL1EAR        599 95        
QSO:  7000 CW 2025-09-27 2015 HA4FY         599 150        LZ2CJ         599 8         
QSO:  7000 CW 2025-09-27 2017 HA4FY         599 151        F8DFP         599 25        
QSO:  7000 CW 2025-09-27 2021 HA4FY         599 152        UA6LUQ        599 218       
QSO:  7000 CW 2025-09-27 2025 HA4FY         599 153        LC5A          599 111       
QSO:  7000 CW 2025-09-27 2027 HA4FY         599 154        UX2HB         599 64        
QSO:  7000 CW 2025-09-28 0447 HA4FY         599 155        YO6ZS         599 160       
QSO:  7000 CW 2025-09-28 0450 HA4FY         599 156        RK3P          599 231       
QSO:  7000 CW 2025-09-28 0451 HA4FY         599 157        YT5R          599 ZAJ       
QSO:  7000 CW 2025-09-28 0452 HA4FY         599 158        RN3BL         599 449       
QSO:  7000 CW 2025-09-28 0453 HA4FY         599 159        IT9ORA        599 47        
QSO:  7000 CW 2025-09-28 0455 HA4FY         599 160        4O4A          599 47        
QSO:  7000 CW 2025-09-28 0458 HA4FY         599 161        EA6NB         599 178       
QSO:  7000 CW 2025-09-28 0500 HA4FY         599 162        SM6NT         599 174       
QSO:  7000 CW 2025-09-28 0502 HA4FY         599 163        HA3DX         599 383       
QSO:  7000 CW 2025-09-28 0504 HA4FY         599 164        F5IN          599 45        
QSO:  7000 CW 2025-09-28 0506 HA4FY         599 165        R3OM          599 339       
QSO:  7000 CW 2025-09-28 0529 HA4FY         599 166        OL730PLZ      599 198       
QSO:  7000 CW 2025-09-28 0534 HA4FY         599 167        OH2KW         599 41        
QSO:  7000 CW 2025-09-28 0553 HA4FY         599 168        SQ3JPV        599 71        
QSO:  7000 CW 2025-09-28 0555 HA4FY         599 169        YO4AAC        599 71        
QSO:  7000 CW 2025-09-28 0557 HA4FY         599 170        SP1C          599 398       
QSO:  7000 CW 2025-09-28 0558 HA4FY         599 171        OL3M          599 55        
QSO:  7000 CW 2025-09-28 0559 HA4FY         599 172        OL4W          599 102       
QSO:  7000 CW 2025-09-28 0600 HA4FY         599 173        9A1UN         599 20        
QSO:  7000 CW 2025-09-28 0602 HA4FY         599 174        OK1DM         599 82        
QSO: 21000 CW 2025-09-28 0604 HA4FY         599 175        UA6LUQ        599 323       
QSO: 21000 CW 2025-09-28 0605 HA4FY         599 176        R7AT          599 300       
QSO: 21000 CW 2025-09-28 0611 HA4FY         599 177        UA4FDL        599 59        
QSO: 21000 CW 2025-09-28 0614 HA4FY         599 178        UR7MZ         599 291       
QSO: 21000 CW 2025-09-28 0614 HA4FY         599 179        R9AE          599 105       
QSO: 21000 CW 2025-09-28 0615 HA4FY         599 180        UA9W          599 428       
QSO: 21000 CW 2025-09-28 0617 HA4FY         599 181        UA6GO         599 314       
QSO: 21000 CW 2025-09-28 0621 HA4FY         599 182        VK7GN         599 16        
QSO: 21000 CW 2025-09-28 0622 HA4FY         599 183        UA4HEZ        599 82        
QSO: 21000 CW 2025-09-28 0623 HA4FY         599 184        UA6AK         599 223       
QSO: 21000 CW 2025-09-28 0626 HA4FY         599 185        R3OR          599 6         
QSO: 21000 CW 2025-09-28 0629 HA4FY         599 186        RA1TU         599 320       
QSO: 21000 CW 2025-09-28 0728 HA4FY         599 187        UN5G          599 24        
QSO: 21000 CW 2025-09-28 0735 HA4FY         599 188        UR5EJ         599 86        
QSO: 21000 CW 2025-09-28 0820 HA4FY         599 189        EA6NB         599 232       
QSO: 21000 CW 2025-09-28 0837 HA4FY         599 190        UY7LM         599 276       
QSO: 21000 CW 2025-09-28 0839 HA4FY         599 191        SM6TOL        599 339       
QSO: 21000 CW 2025-09-28 0846 HA4FY         599 192        RA6L          599 79        
QSO: 21000 CW 2025-09-28 0849 HA4FY         599 193        R7OZ          599 92        
QSO: 21000 CW 2025-09-28 0853 HA4FY         599 194        HA2VH         599 348       
QSO: 21000 CW 2025-09-28 0854 HA4FY         599 195        EG1FSM        599 55        
QSO: 21000 CW 2025-09-28 0858 HA4FY         599 196        SM5CSS        599 373       
QSO: 21000 CW 2025-09-28 0912 HA4FY         599 197        R3KJM         599 103       
QSO: 21000 CW 2025-09-28 0914 HA4FY         599 198        R1QE          599 93        
QSO: 21000 CW 2025-09-28 0920 HA4FY         599 199        RA3DSV        599 162       
QSO: 21000 CW 2025-09-28 0922 HA4FY         599 200        R7AC          599 176       
QSO: 21000 CW 2025-09-28 0926 HA4FY         599 201        EC6AAE        599 285       
QSO: 21000 CW 2025-09-28 0928 HA4FY         599 202        R4BZ          599 26        
QSO: 21000 CW 2025-09-28 0929 HA4FY         599 203        SC6O          599 279       
QSO: 21000 CW 2025-09-28 1053 HA4FY         599 204        EU1DC         599 383       
QSO: 21000 CW 2025-09-28 1056 HA4FY         599 205        RL9O          599 110       
QSO: 21000 CW 2025-09-28 1056 HA4FY         599 206        OH2KW         599 189       
QSO: 21000 CW 2025-09-28 1057 HA4FY         599 207        RK4HYT        599 310       
QSO: 21000 CW 2025-09-28 1059 HA4FY         599 208        OH3MZ         599 283       
QSO: 21000 CW 2025-09-28 1100 HA4FY         599 209        RW0AJ         599 307       
QSO: 21000 CW 2025-09-28 1102 HA4FY         599 210        UC7N          599 180       
QSO: 21000 CW 2025-09-28 1103 HA4FY         599 211        UD8A          599 245       
QSO: 21000 CW 2025-09-28 1105 HA4FY         599 212        GM2S          599 305       
QSO: 21000 CW 2025-09-28 1109 HA4FY         599 213        RD4A          599 173       
QSO: 21000 CW 2025-09-28 1111 HA4FY         599 214        RX6FJ         599 256       
QSO: 21000 CW 2025-09-28 1113 HA4FY         599 215        R7RF          599 669       
QSO: 21000 CW 2025-09-28 1138 HA4FY         599 216        UA6HFI        599 89        
QSO: 21000 CW 2025-09-28 1141 HA4FY         599 217        OH6LEZ        599 28        
END-OF-LOG:
