START-OF-LOG: 3.0
CONTEST: CQ-WPX-CW
CALLSIGN: DL4FDM
CATEGORY-OVERLAY: TB-WIRES
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 544852
CREATED-BY: UcxLog 6.74
NAME: Fritz Zwingli
SOAPBOX: Great contest. Many tnx to the DX-Peditons for their big work.
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  7000 CW 2011-05-28 0626 DL4FDM        599 001    MD2C          599 562    0
QSO:  7000 CW 2011-05-28 0626 DL4FDM        599 002    LY9Y          599 470    0
QSO:  7000 CW 2011-05-28 0627 DL4FDM        599 003    OM3ZWA        599 341    0
QSO:  7000 CW 2011-05-28 0627 DL4FDM        599 004    HG30LP        599 005    0
QSO:  7000 CW 2011-05-28 0629 DL4FDM        599 005    G6PZ          599 547    0
QSO:  7000 CW 2011-05-28 0629 DL4FDM        599 006    LZ2011KM      599 104    0
QSO:  7000 CW 2011-05-28 0636 DL4FDM        599 007    LY7A          599 359    0
QSO:  7000 CW 2011-05-28 0637 DL4FDM        599 008    OK7MT         599 255    0
QSO:  7000 CW 2011-05-28 0638 DL4FDM        599 009    LZ855SRKM     599 081    0
QSO:  7000 CW 2011-05-28 0639 DL4FDM        599 010    T70A          599 714    0
QSO:  7000 CW 2011-05-28 0639 DL4FDM        599 011    LN5O          599 428    0
QSO:  7000 CW 2011-05-28 0640 DL4FDM        599 012    CQ3A          599 934    0
QSO:  7000 CW 2011-05-28 0640 DL4FDM        599 013    SP4JCQ        599 310    0
QSO:  7000 CW 2011-05-28 0641 DL4FDM        599 014    HG3R          599 646    0
QSO:  7000 CW 2011-05-28 0641 DL4FDM        599 015    SE0X          599 151    0
QSO:  7000 CW 2011-05-28 0656 DL4FDM        599 016    LA2AB         599 369    0
QSO:  7000 CW 2011-05-28 0657 DL4FDM        599 017    YT5A          599 593    0
QSO:  7000 CW 2011-05-28 0658 DL4FDM        599 018    S51DX         599 075    0
QSO:  7000 CW 2011-05-28 0740 DL4FDM        599 019    LY6A          599 710    0
QSO:  7000 CW 2011-05-28 0741 DL4FDM        599 020    SO5A          599 479    0
QSO:  7000 CW 2011-05-28 0741 DL4FDM        599 021    LY5I          599 378    0
QSO:  7000 CW 2011-05-28 0742 DL4FDM        599 022    S57U          599 243    0
QSO:  7000 CW 2011-05-28 0742 DL4FDM        599 023    HG3A          599 517    0
QSO:  7000 CW 2011-05-28 0743 DL4FDM        599 024    LZ9W          599 717    0
QSO:  7000 CW 2011-05-28 0744 DL4FDM        599 025    OK2D          599 424    0
QSO:  7000 CW 2011-05-28 0746 DL4FDM        599 026    DA0HST        599 654    0
QSO:  7000 CW 2011-05-28 0748 DL4FDM        599 027    OZ8SW         599 156    0
QSO:  7000 CW 2011-05-28 0749 DL4FDM        599 028    OM3TPN        599 044    0
QSO:  7000 CW 2011-05-28 0750 DL4FDM        599 029    LY2BKT        599 341    0
QSO:  7000 CW 2011-05-28 0751 DL4FDM        599 030    OK2BRS        599 182    0
QSO:  7000 CW 2011-05-28 0751 DL4FDM        599 031    SO8N          599 344    0
