START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JAN
LOCATION: OR
CALLSIGN: K7YO
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CREATED-BY: VHFCONT 3.0B COPYRIGHT 6/14/2002 KEN R. MASON KC6TEU
QSO: 144 PH 2022-01-16 1909 K7YO CN85 WA6OEM/R CN85
QSO: 432 PH 2022-01-16 1918 K7YO CN85 KB7ME CN85
QSO: 222 PH 2022-01-16 1922 K7YO CN85 KB7ME CN85
QSO: 50 PH 2022-01-16 1924 K7YO CN85 KB7ME CN85
QSO: 50 PH 2022-01-16 1931 K7YO CN85 N7AV CN85
QSO: 144 PH 2022-01-16 2019 K7YO CN85 K7BDB/R CN86
QSO: 144 PH 2022-01-16 2022 K7YO CN85 K3OG CN97
QSO: 144 PH 2022-01-16 2033 K7YO CN85 KD7OR/R CN84
QSO: 144 PH 2022-01-16 2047 K7YO CN85 N7XS CN88
QSO: 144 PH 2022-01-16 2050 K7YO CN85 K7MDL CN88
QSO: 144 PH 2022-01-16 2051 K7YO CN85 KX7L CN87
QSO: 144 PH 2022-01-16 2121 K7YO CN85 WB7TIM CN85
QSO: 144 PH 2022-01-16 2123 K7YO CN85 K7BWH/R CN88
QSO: 144 PH 2022-01-16 2130 K7YO CN85 AG7QH CN84
QSO: 144 PH 2022-01-16 2136 K7YO CN85 WB7PGB CN85
QSO: 144 PH 2022-01-16 2205 K7YO CN85 N7ZZE CN85
QSO: 144 PH 2022-01-16 2228 K7YO CN85 WB7AEA CN85
QSO: 144 PH 2022-01-16 2303 K7YO CN85 W7TYN CN85
QSO: 144 PH 2022-01-16 2328 K7YO CN85 AE7ZL CN85
QSO: 50 PH 2022-01-17 0047 K7YO CN85 W7FI CN87
QSO: 144 PH 2022-01-17 0048 K7YO CN85 AA7EA CN85
QSO: 144 PH 2022-01-17 0053 K7YO CN85 KB7ME CN85
QSO: 144 PH 2022-01-17 0216 K7YO CN85 KC7DDW CN85
QSO: 50 PH 2022-01-17 0217 K7YO CN85 KC7DDW CN85
QSO: 222 FM 2022-01-17 0220 K7YO CN85 KC7DDW CN85
QSO: 144 FM 2022-01-17 0258 K7YO CN85 KK7CQE CN85
QSO: 1.2G PH 2022-01-17 0300 K7YO CN85 W7RC CN85
QSO: 50 PH 2022-01-17 0304 K7YO CN85 W7RC CN85
QSO: 144 FM 2022-01-17 0304 K7YO CN85 W7RC CN85
QSO: 144 FM 2022-01-17 0307 K7YO CN85 KA7MDM CN85
QSO: 144 FM 2022-01-17 0308 K7YO CN85 KI7QXQ CN85
QSO: 432 PH 2022-01-17 0333 K7YO CN85 KA7MDM CN85
END-OF-LOG:
