START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: E78CB
OPERATORS: E78CB
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
QSO: 14000 CW 2024-04-20 1645 E78CB         599 49         PG2AA         599 89        
QSO:  7000 CW 2024-04-20 1650 E78CB         599 50         OM7AG         599 49        
QSO:  7000 CW 2024-04-20 1653 E78CB         599 51         IV3UHL        599 92        
QSO:  7000 CW 2024-04-20 1655 E78CB         599 52         YU3TA         599 JBB       
QSO:  7000 CW 2024-04-20 1656 E78CB         599 53         S50IPA        599 25        
QSO:  7000 CW 2024-04-20 1718 E78CB         599 54         YT1A          599 RAS       
QSO:  7000 CW 2024-04-20 1723 E78CB         599 55         S57X          599 50        
QSO:  7000 CW 2024-04-20 1728 E78CB         599 56         OZ2TF         599 45        
QSO:  7000 CW 2024-04-20 1731 E78CB         599 57         YT6T          599 SBT       
QSO:  7000 CW 2024-04-20 1733 E78CB         599 58         YT5W          599 BRA       
QSO:  7000 CW 2024-04-20 1738 E78CB         599 59         SP1AEN        599 95        
QSO:  7000 CW 2024-04-20 1742 E78CB         599 60         YO5AVN        599 83        
QSO:  3500 CW 2024-04-20 1802 E78CB         599 61         YT6X          599 BGD       
QSO:  3500 CW 2024-04-20 1803 E78CB         599 62         YT4W          599 BRA       
QSO:  3500 CW 2024-04-20 1805 E78CB         599 63         YT5W          599 BRA       
QSO:  3500 CW 2024-04-20 1806 E78CB         599 64         Z35M          599 31        
QSO:  3500 CW 2024-04-20 1808 E78CB         599 65         9A2KD         599 274       
QSO:  3500 CW 2024-04-20 1813 E78CB         599 66         YU1ED         599 BGD       
QSO:  3500 CW 2024-04-20 1814 E78CB         599 67         OK2EQ         599 102       
QSO:  3500 CW 2024-04-20 1815 E78CB         599 68         YU3TA         599 JBB       
QSO:  3500 CW 2024-04-20 1825 E78CB         599 69         HA8TKS        599 44        
QSO:  3500 CW 2024-04-20 1827 E78CB         599 70         YO5AVN        599 121       
QSO:  3500 CW 2024-04-20 1832 E78CB         599 71         OM6TU         599 31        
QSO:  3500 CW 2024-04-20 1943 E78CB         599 72         OM3CDN        599 110       
QSO:  3500 CW 2024-04-20 1944 E78CB         599 73         YT6T          599 SBT       
QSO:  3500 CW 2024-04-20 1948 E78CB         599 74         YU9YAU        599 BGD       
QSO:  7000 CW 2024-04-20 1957 E78CB         599 75         SN5N          599 87        
QSO:  7000 CW 2024-04-20 1959 E78CB         599 76         IZ8GUQ        599 124       
QSO:  7000 CW 2024-04-20 2002 E78CB         599 77         YT5DEY        599 BRA       
QSO:  7000 CW 2024-04-20 2009 E78CB         599 78         PA3ARM        599 8         
QSO:  3500 CW 2024-04-20 2036 E78CB         599 79         YU1ML         599 JAB       
QSO:  3500 CW 2024-04-20 2037 E78CB         599 80         YT1WA         599 BGD       
QSO:  3500 CW 2024-04-20 2040 E78CB         599 81         YL2TD         599 26        
END-OF-LOG:
