START-OF-LOG: 3.0
CONTEST: ARRL-10-GHZ
LOCATION: SJV
CALLSIGN: K6ML
CATEGORY-BAND: ALL
OPERATORS: K6ML
CATEGORY-ASSISTED: ASSISTED
CATEGORY-MODE: MIXED
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: ROVER
CATEGORY-TIME: 24-HOURS
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-OVERLAY: CLASSIC
CLUB: THE 50MHZ AND UP GROUP OF NORTHERN CALIFORNIA
QSO: 10G PH 2022-08-21 0118 K6ML CM97QH W6BY CM88WJ
QSO: 10G PH 2022-08-21 0119 K6ML CM97QH KN6CDZ CM88WJ
QSO: 10G PH 2022-08-21 0120 K6ML CM97QH AA6PZ CM88WJ
QSO: 10G PH 2022-08-21 0216 K6ML CM97RD N6VI DM04MS
QSO: 10G PH 2022-08-21 0216 K6ML CM97RD N5BF DM04MS
QSO: 10G PH 2022-08-21 0217 K6ML CM97RD W6QIW DM04MS
QSO: 10G PH 2022-08-21 0240 K6ML CM97RD WA6QDP CM97AV
QSO: 10G PH 2022-08-21 0241 K6ML CM97RD AG6KG CM97AV
QSO: 10G PH 2022-08-21 0255 K6ML CM97RD K6MG CM89PK
QSO: 10G PH 2022-08-21 0256 K6ML CM97RD N6NU CM89PK
QSO: 10G PH 2022-08-21 0256 K6ML CM97RD N9JIM CM97TB
QSO: 10G PH 2022-08-21 0314 K6ML CM97RD AA6PZ CM88WJ
QSO: 10G PH 2022-08-21 0314 K6ML CM97RD W6BY CM88WJ
QSO: 10G PH 2022-08-21 0315 K6ML CM97RD KN6CDZ CM88WJ
QSO: 24G PH 2022-08-21 0337 K6ML CM97RD W6BY CM88WJ
QSO: 10G PH 2022-08-21 0357 K6ML CM97RD WA6CDR DM25GW
QSO: 10G PH 2022-08-21 0457 K6ML CM97OB W6BY CM88WJ
QSO: 10G PH 2022-08-21 0458 K6ML CM97OB KN6CDZ CM88WJ
QSO: 10G PH 2022-08-21 0459 K6ML CM97OB K6MG CM89PK
QSO: 10G PH 2022-08-21 0500 K6ML CM97OB N6NU CM89PK
QSO: 24G PH 2022-08-21 0508 K6ML CM97OB W6BY CM88WJ
QSO: 24G PH 2022-08-21 0517 K6ML CM97OB N6NU CM89PK
QSO: 24G PH 2022-08-21 0522 K6ML CM97OB K6MG CM89PK
QSO: 10G PH 2022-08-21 0527 K6ML CM97OB W6QIW DM04MS
QSO: 10G PH 2022-08-21 0551 K6ML CM97OB WA6CDR DM25GW
QSO: 10G PH 2022-08-21 1731 K6ML CM96RU K6MG CM89PK
QSO: 10G PH 2022-08-21 1732 K6ML CM96RU N6NU CM89PK
QSO: 10G PH 2022-08-21 1748 K6ML CM96RU KN6CDZ CM88WJ
QSO: 10G PH 2022-08-21 1753 K6ML CM96RU W6YX CM87WJ
QSO: 10G PH 2022-08-21 1758 K6ML CM96RU W6QIW DM04MS
QSO: 10G PH 2022-08-21 1818 K6ML CM96RU AA6PZ CM97AV
QSO: 10G PH 2022-08-21 1829 K6ML CM96RU N9JIM CM96VR
QSO: 10G PH 2022-08-21 1831 K6ML CM96RU AF6RT CM96VR
QSO: 24G PH 2022-08-21 1834 K6ML CM96RU N9JIM CM96VR
QSO: 10G PH 2022-08-21 1934 K6ML CM96TQ W6QIW DM04MS
QSO: 10G PH 2022-08-21 2001 K6ML CM96TQ WA6CDR DM25GW
QSO: 10G PH 2022-08-21 2018 K6ML CM96TQ AA6PZ CM97AV
QSO: 10G PH 2022-08-21 2021 K6ML CM96TQ W6YX CM87WJ
QSO: 10G PH 2022-08-21 2023 K6ML CM96TQ N6NU CM89PK
QSO: 10G PH 2022-08-21 2025 K6ML CM96TQ K6MG CM89PK
QSO: 10G PH 2022-08-21 2030 K6ML CM96TQ WA6QDP CM88WJ
QSO: 10G PH 2022-08-21 2031 K6ML CM96TQ KN6CDZ CM88WJ
QSO: 10G PH 2022-08-21 2049 K6ML CM96TQ WA6JBD DM15EC
QSO: 10G PH 2022-08-21 2100 K6ML CM96TQ N5BF DM15DL
QSO: 10G PH 2022-08-21 2143 K6ML CM96TM W6QIW DM04MS
QSO: 10G PH 2022-08-21 2203 K6ML CM96TM WA6CDR DM25GW
QSO: 10G PH 2022-08-21 2214 K6ML CM96TM WA6JBD DM15EC
QSO: 10G PH 2022-08-21 2219 K6ML CM96TM WA6QDP CM88WJ
QSO: 10G PH 2022-08-21 2220 K6ML CM96TM KN6CDZ CM88WJ
QSO: 10G PH 2022-08-21 2230 K6ML CM96TM N6NU CM89PK
QSO: 10G PH 2022-08-21 2231 K6ML CM96TM K6MG CM89PK
QSO: 10G PH 2022-08-21 2235 K6ML CM96TM AG6KG CM97IM
QSO: 10G PH 2022-08-21 2318 K6ML CM96VK N6NU CM89PK
QSO: 10G PH 2022-08-21 2319 K6ML CM96VK K6MG CM89PK
QSO: 10G PH 2022-08-21 2320 K6ML CM96VK WA6QDP CM88WJ
QSO: 10G PH 2022-08-21 2323 K6ML CM96VK AA6PZ CM97AV
QSO: 10G PH 2022-08-21 2332 K6ML CM96VK W6QIW DM04MS
QSO: 24G PH 2022-08-21 2337 K6ML CM96VK W6QIW DM04MS
QSO: 10G PH 2022-08-22 0005 K6ML CM96VK WA6CDR DM25GW
QSO: 10G PH 2022-08-22 0016 K6ML CM96VK N5BF DM15DL
QSO: 10G PH 2022-08-22 0027 K6ML CM96VK WA6JBD DM15EC
QSO: 10G PH 2022-08-22 0052 K6ML CM96VK W6BY CM97KH
QSO: 10G PH 2022-08-22 0053 K6ML CM96VK AG6KG CM97KH
QSO: 10G PH 2022-08-22 0138 K6ML CM96WF W6QIW DM04MS
QSO: 24G PH 2022-08-22 0139 K6ML CM96WF W6QIW DM04MS
QSO: 10G PH 2022-08-22 0149 K6ML CM96WF AA6PZ CM97AV
QSO: 10G PH 2022-08-22 0151 K6ML CM96WF WA6QDP CM88WJ
QSO: 10G PH 2022-08-22 0159 K6ML CM96WF WA6JBD DM15EC
QSO: 10G PH 2022-08-22 0206 K6ML CM96WF WA6CDR DM25GW
QSO: 10G PH 2022-08-22 0428 K6ML CM96OU WA6CDR DM25GW
QSO: 10G PH 2022-08-22 0433 K6ML CM96OU WA6QDP CM88WJ
QSO: 10G PH 2022-09-17 1504 K6ML DM04MS WA6CGR DM03UT
QSO: 10G PH 2022-09-17 1513 K6ML DM04MS N6VI DM04RD
QSO: 10G PH 2022-09-17 1528 K6ML DM04MS W6YX CM99GS
QSO: 10G PH 2022-09-17 1620 K6ML DM04MS AG6KG CM97KH
QSO: 10G PH 2022-09-17 1659 K6ML DM04MS W6BY CM97AV
QSO: 10G PH 2022-09-17 1715 K6ML DM04MS N6TEB DM05IG
QSO: 10G PH 2022-09-17 1716 K6ML DM04MS K6WCI DM05IG
QSO: 10G PH 2022-09-17 1719 K6ML DM04MS W6QIW CM95XV
QSO: 10G PH 2022-09-17 1734 K6ML DM04MS N7DA DM12JU
QSO: 10G PH 2022-09-17 1737 K6ML DM04MS K1CT DM12JU
QSO: 10G PH 2022-09-17 1814 K6ML DM04MS N9JIM CM97KH
QSO: 10G PH 2022-09-17 1815 K6ML DM04MS AF6RT CM97KH
QSO: 10G PH 2022-09-17 1821 K6ML DM04MS N6TEB DM05HJ
QSO: 10G PH 2022-09-17 1822 K6ML DM04MS K6WCI DM05HJ
QSO: 10G PH 2022-09-17 1827 K6ML DM04MS AF6NA DM12MQ
QSO: 10G PH 2022-09-17 1832 K6ML DM04MS AJ6RP DM12MQ
QSO: 10G PH 2022-09-17 1834 K6ML DM04MS WB6TFC DM12MQ
QSO: 10G PH 2022-09-17 1858 K6ML DM04MS W6DL DM13JM
QSO: 10G PH 2022-09-17 1913 K6ML DM04MS WA6CDR DM13ET
QSO: 10G PH 2022-09-17 1939 K6ML DM04MS K6NKC DM12TU
QSO: 24G PH 2022-09-17 1946 K6ML DM04MS W6QIW CM95XV
QSO: 10G PH 2022-09-17 2048 K6ML DM04MS W6QIW DM06AA
QSO: 24G PH 2022-09-17 2058 K6ML DM04MS W6QIW DM06AA
QSO: 10G PH 2022-09-17 2111 K6ML DM04MS N9JIM CM97MB
QSO: 10G PH 2022-09-17 2111 K6ML DM04MS AF6RT CM97MB
QSO: 10G PH 2022-09-17 2136 K6ML DM04MS N7DA DM12LW
QSO: 10G PH 2022-09-17 2143 K6ML DM04MS N6TEB DM06AA
QSO: 10G PH 2022-09-17 2144 K6ML DM04MS K6WCI DM06AA
QSO: 24G PH 2022-09-17 2152 K6ML DM04MS N6TEB DM06AA
QSO: 10G PH 2022-09-17 2245 K6ML DM04MS KJ6HZ DM03WT
QSO: 10G PH 2022-09-17 2250 K6ML DM04MS N6LL DM04VD
QSO: 10G PH 2022-09-17 2312 K6ML DM04MS N9JIM CM97OB
QSO: 10G PH 2022-09-17 2312 K6ML DM04MS AF6RT CM97OB
QSO: 10G PH 2022-09-17 2330 K6ML DM04MS W6QIW CM96WF
QSO: 10G PH 2022-09-17 2331 K6ML DM04MS N6TEB CM96WF
QSO: 10G PH 2022-09-17 2331 K6ML DM04MS K6WCI CM96WF
QSO: 24G PH 2022-09-17 2341 K6ML DM04MS W6QIW CM96WF
QSO: 10G PH 2022-09-18 0004 K6ML DM04MS N7DA DM13JC
QSO: 10G PH 2022-09-18 0022 K6ML DM04MS K6JEY DM03UR
QSO: 10G PH 2022-09-18 0022 K6ML DM04MS KI6LQV DM03UR
QSO: 10G PH 2022-09-18 0039 K6ML DM04MS N9JIM CM97RB
QSO: 10G PH 2022-09-18 0043 K6ML DM04MS AF6RT CM97RB
QSO: 10G PH 2022-09-18 0047 K6ML DM04MS KC6QHP DM03WT
QSO: 24G PH 2022-09-18 0054 K6ML DM04MS KC6QHP DM03WT
QSO: 10G PH 2022-09-18 0057 K6ML DM04MS KJ6HZ DM03XQ
QSO: 24G PH 2022-09-18 0121 K6ML DM04MS N6TEB CM96WF
QSO: 10G PH 2022-09-18 0142 K6ML DM04MS N9JIM CM97TB
QSO: 10G PH 2022-09-18 0144 K6ML DM04MS AF6RT CM97TB
QSO: 10G PH 2022-09-18 0153 K6ML DM04MS N7DA DM12KX
QSO: 10G PH 2022-09-18 0231 K6ML DM04MS KJ6HZ DM13BT
QSO: 10G PH 2022-09-18 0254 K6ML DM04MS W6QIW CM96WK
QSO: 24G PH 2022-09-18 0307 K6ML DM04MS W6QIW CM96WK
QSO: 10G PH 2022-09-18 0322 K6ML DM04MS N6RMJ DM04TS
QSO: 10G PH 2022-09-18 0322 K6ML DM04MS N6VHF DM04TS
QSO: 10G PH 2022-09-18 0323 K6ML DM04MS K6VHF DM04TS
QSO: 10G PH 2022-09-18 0355 K6ML DM04MS KJ6HZ DM13FW
QSO: 10G PH 2022-09-18 0443 K6ML DM04MS N6RMJ DM04WS
QSO: 10G PH 2022-09-18 0443 K6ML DM04MS K6VHF DM04WS
QSO: 10G PH 2022-09-18 0444 K6ML DM04MS N6VHF DM04WS
QSO: 10G PH 2022-09-18 1549 K6ML DM04MS N9JIM CM96VR
QSO: 10G PH 2022-09-18 1550 K6ML DM04MS AF6RT CM96VR
QSO: 24G PH 2022-09-18 1553 K6ML DM04MS N9JIM CM96VR
QSO: 10G PH 2022-09-18 1557 K6ML DM04MS N6TEB CM96WA
QSO: 10G PH 2022-09-18 1558 K6ML DM04MS K6WCI CM96WA
QSO: 24G PH 2022-09-18 1600 K6ML DM04MS N6TEB CM96WA
QSO: 10G PH 2022-09-18 1607 K6ML DM04MS W6QIW CM96TK
QSO: 24G PH 2022-09-18 1615 K6ML DM04MS W6QIW CM96TK
QSO: 10G PH 2022-09-18 1640 K6ML DM04MS N7DA DM12MQ
QSO: 10G PH 2022-09-18 1643 K6ML DM04MS N6OQ DM12MQ
QSO: 10G PH 2022-09-18 1644 K6ML DM04MS K6QPV DM12MQ
QSO: 10G PH 2022-09-18 1706 K6ML DM04MS K6VHF DM14CR
QSO: 10G PH 2022-09-18 1727 K6ML DM04MS W6QIW CM96UO
QSO: 10G PH 2022-09-18 1729 K6ML DM04MS N9JIM CM96TR
QSO: 10G PH 2022-09-18 1730 K6ML DM04MS AF6RT CM96TR
QSO: 24G PH 2022-09-18 1743 K6ML DM04MS N9JIM CM96TR
QSO: 24G PH 2022-09-18 1745 K6ML DM04MS W6QIW CM96UO
QSO: 10G PH 2022-09-18 1753 K6ML DM04MS N6RMJ DM14CR
QSO: 10G PH 2022-09-18 1755 K6ML DM04MS AJ6HO DM14CR
QSO: 10G PH 2022-09-18 1827 K6ML DM04MS N6CA DM03UT
QSO: 10G PH 2022-09-18 1847 K6ML DM04MS W6QIW CM96XM
QSO: 10G PH 2022-09-18 1852 K6ML DM04MS N6TEB DM05DR
QSO: 10G PH 2022-09-18 1853 K6ML DM04MS K6WCI DM05DR
QSO: 24G PH 2022-09-18 1856 K6ML DM04MS N6TEB DM05DR
QSO: 10G PH 2022-09-18 1917 K6ML DM04MS N9JIM CM96TM
QSO: 10G PH 2022-09-18 1918 K6ML DM04MS AF6RT CM96TM
QSO: 10G PH 2022-09-18 1938 K6ML DM04MS KC6QHP DM03TT
QSO: 24G PH 2022-09-18 1946 K6ML DM04MS KC6QHP DM03TT
QSO: 10G PH 2022-09-18 1953 K6ML DM04MS WA6CDR DM13CO
QSO: 10G PH 2022-09-18 1954 K6ML DM04MS W6DL DM13CO
QSO: 10G PH 2022-09-18 2015 K6ML DM04MS W6QIW DM06CH
QSO: 10G PH 2022-09-18 2024 K6ML DM04MS AF6NA DM13FW
QSO: 24G PH 2022-09-18 2030 K6ML DM04MS W6QIW DM06CH
QSO: 10G PH 2022-09-18 2108 K6ML DM04MS N6TEB DM05MA
QSO: 10G PH 2022-09-18 2111 K6ML DM04MS K6WCI DM05MA
QSO: 24G PH 2022-09-18 2115 K6ML DM04MS N6TEB DM05MA
QSO: 10G PH 2022-09-18 2119 K6ML DM04MS W6QIW DM06DE
QSO: 24G PH 2022-09-18 2129 K6ML DM04MS W6QIW DM06DE
QSO: 10G PH 2022-09-18 2142 K6ML DM04MS K1CT DM13JC
QSO: 10G PH 2022-09-18 2152 K6ML DM04MS N6VI DM04RG
QSO: 10G PH 2022-09-18 2153 K6ML DM04MS N6VHF DM13FT
QSO: 10G PH 2022-09-18 2217 K6ML DM04MS N9JIM CM96WG
QSO: 10G PH 2022-09-18 2217 K6ML DM04MS AF6RT CM96WG
QSO: 24G PH 2022-09-18 2221 K6ML DM04MS N9JIM CM96WG
QSO: 10G PH 2022-09-18 2251 K6ML DM04MS W6QIW DM05EX
QSO: 24G PH 2022-09-18 2255 K6ML DM04MS W6QIW DM05EX
QSO: 10G PH 2022-09-18 2323 K6ML DM04MS KJ6HZ DM13CX
QSO: 10G PH 2022-09-18 2336 K6ML DM04MS W6QIW DM05BW
QSO: 24G PH 2022-09-18 2352 K6ML DM04MS W6QIW DM05BW
QSO: 10G PH 2022-09-19 0001 K6ML DM04MS N6TEB DM03WT
QSO: 10G PH 2022-09-19 0002 K6ML DM04MS K6WCI DM03WT
QSO: 24G PH 2022-09-19 0013 K6ML DM04MS N6TEB DM03WT
QSO: 10G PH 2022-09-19 0024 K6ML DM04MS N6RMJ DM14LU
QSO: 10G PH 2022-09-19 0024 K6ML DM04MS K6VHF DM14LU
QSO: 10G PH 2022-09-19 0029 K6ML DM04MS N9JIM DM05AX
QSO: 10G PH 2022-09-19 0030 K6ML DM04MS AF6RT DM05AX
QSO: 24G PH 2022-09-19 0031 K6ML DM04MS N9JIM DM05AX
QSO: 10G PH 2022-09-19 0044 K6ML DM04MS K1CT DM12LW
QSO: 10G PH 2022-09-19 0144 K6ML DM04MS N6VHF DM13EX
QSO: 10G PH 2022-09-19 0147 K6ML DM04MS KJ6HZ DM13EX
QSO: 10G PH 2022-09-19 0156 K6ML DM04MS N5BF DM03XQ
QSO: 10G PH 2022-09-19 0201 K6ML DM04MS N6RMJ DM24AR
QSO: 10G PH 2022-09-19 0202 K6ML DM04MS K6VHF DM24AR
END-OF-LOG:
