START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: REF-SSB
LOCATION: 57
CALLSIGN: F8UNF
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: ROOKIE
CLAIMED-SCORE: 2047487
OFFTIME: 2013-02-23 0600 2013-02-23 1240
OFFTIME: 2013-02-23 2359 2013-02-24 0649
OFFTIME: 2013-02-24 1659 2013-02-24 1800
OPERATORS: F8UNF
NAME: Vincent
SOAPBOX: Merci à tous, rendez-vous l'année prochaine !
RIG: FTdx5000Mp + loop80m + yagi 2elts 40m + KT36XA
QSO: 28500 PH 2013-02-23 1242 F8UNF         59  57     FY5KE         59  FY    
QSO: 21225 PH 2013-02-23 1247 F8UNF         59  57     FM5WD         59  FM    
QSO: 21220 PH 2013-02-23 1249 F8UNF         59  57     FG4KH         59  FG    
QSO: 21273 PH 2013-02-23 1252 F8UNF         59  57     F8KCF         59  74    
QSO: 21268 PH 2013-02-23 1252 F8UNF         59  57     F4FFH         59  50    
QSO: 21230 PH 2013-02-23 1254 F8UNF         59  57     F6IIT         59  86    
QSO: 21215 PH 2013-02-23 1254 F8UNF         59  57     F5JFU         59  58    
QSO: 21218 PH 2013-02-23 1255 F8UNF         59  57     F6KNB         59  33    
QSO: 21236 PH 2013-02-23 1258 F8UNF         59  57     LZ2JA         59  059   
QSO: 21241 PH 2013-02-23 1258 F8UNF         59  57     YO3CZW        59  180   
QSO: 21187 PH 2013-02-23 1303 F8UNF         59  57     TM55M         59  55    
QSO: 21193 PH 2013-02-23 1304 F8UNF         59  57     F6KQV         59  67    
QSO: 21200 PH 2013-02-23 1304 F8UNF         59  57     TM6D          59  58    
QSO: 21201 PH 2013-02-23 1306 F8UNF         59  57     F8KIH         59  62    
QSO: 21262 PH 2013-02-23 1311 F8UNF         59  57     FY5KE         59  FY    
QSO: 21270 PH 2013-02-23 1312 F8UNF         59  57     F6HLC         59  71    
QSO: 21256 PH 2013-02-23 1312 F8UNF         59  57     F5AMH         59  41    
QSO: 21252 PH 2013-02-23 1313 F8UNF         59  57     EA8CNB        59  090   
QSO: 21197 PH 2013-02-23 1322 F8UNF         59  57     HB9N          59  352   
QSO: 21197 PH 2013-02-23 1325 F8UNF         59  57     PY5PDC        59  014   
QSO: 21197 PH 2013-02-23 1327 F8UNF         59  57     U1BD          59  058   
QSO: 21197 PH 2013-02-23 1327 F8UNF         59  57     FM5FJ         59  FM    
QSO: 21197 PH 2013-02-23 1328 F8UNF         59  57     F8KGH         59  83    
QSO: 21197 PH 2013-02-23 1329 F8UNF         59  57     F6KHM         59  29    
QSO: 21197 PH 2013-02-23 1329 F8UNF         59  57     PY1SX         59  022   
QSO: 21197 PH 2013-02-23 1332 F8UNF         59  57     F5IDJ         59  59    
QSO: 21197 PH 2013-02-23 1333 F8UNF         59  57     F6FLU         59  78    
QSO: 21197 PH 2013-02-23 1334 F8UNF         59  57     VE2OCH        59  002   
QSO: 21197 PH 2013-02-23 1335 F8UNF         59  57     F8UFT         59  77    
QSO: 21197 PH 2013-02-23 1338 F8UNF         59  57     F5INJ         59  80    
QSO: 21197 PH 2013-02-23 1340 F8UNF         59  57     9Z4KH         59  001   
QSO: 21197 PH 2013-02-23 1340 F8UNF         59  57     F5MMF         59  24    
QSO: 21197 PH 2013-02-23 1342 F8UNF         59  57     UA3QOS        59  018   
QSO: 21209 PH 2013-02-23 1345 F8UNF         59  57     FM5AN         59  FM    
QSO: 21292 PH 2013-02-23 1347 F8UNF         59  57     F5VNB         59  47    
QSO: 21248 PH 2013-02-23 1350 F8UNF         59  57     F6KJX         59  41    
QSO: 21267 PH 2013-02-23 1404 F8UNF         59  57     F6KLO         59  19    
QSO: 21240 PH 2013-02-23 1405 F8UNF         59  57     TM2T          59  13    
QSO: 21235 PH 2013-02-23 1408 F8UNF         59  57     TK5KP         59  2A    
QSO: 21229 PH 2013-02-23 1410 F8UNF         59  57     F6KUJ         59  34    
QSO: 21245 PH 2013-02-23 1413 F8UNF         59  57     TY2BP         59  085   
QSO: 21253 PH 2013-02-23 1415 F8UNF         59  57     F4DNW         59  38    
QSO: 28496 PH 2013-02-23 1421 F8UNF         59  57     FM5WD         59  FM    
QSO: 28420 PH 2013-02-23 1423 F8UNF         59  57     FR4NT         59  FR    
QSO: 14155 PH 2013-02-23 1428 F8UNF         59  57     F6DZU         59  40    
QSO: 14177 PH 2013-02-23 1428 F8UNF         59  57     TM10WAP       59  42    
QSO: 14195 PH 2013-02-23 1429 F8UNF         59  57     F6KNB         59  33    
QSO: 14206 PH 2013-02-23 1429 F8UNF         59  57     F6REF         59  00    
QSO: 14213 PH 2013-02-23 1431 F8UNF         59  57     TM0L          59  46    
QSO: 14150 PH 2013-02-23 1433 F8UNF         59  57     IK8UND        59  084   
QSO: 14140 PH 2013-02-23 1435 F8UNF         59  57     TM55M         59  55    
QSO: 14135 PH 2013-02-23 1435 F8UNF         59  57     EA1AJV        59  095   
QSO: 14128 PH 2013-02-23 1436 F8UNF         59  57     F8DHB         59  60    
QSO: 14125 PH 2013-02-23 1437 F8UNF         59  57     DL5YM         59  126   
QSO: 14131 PH 2013-02-23 1439 F8UNF         59  57     EI4II         59  028   
QSO: 14146 PH 2013-02-23 1441 F8UNF         59  57     EA8TH         59  234   
QSO: 14153 PH 2013-02-23 1442 F8UNF         59  57     F5KDK/P       59  24    
QSO: 14164 PH 2013-02-23 1444 F8UNF         59  57     SQ6ILS        59  040   
QSO: 14160 PH 2013-02-23 1446 F8UNF         59  57     YO9GJY        59  252   
QSO: 14157 PH 2013-02-23 1446 F8UNF         59  57     OM7AB         59  067   
QSO: 14168 PH 2013-02-23 1448 F8UNF         59  57     F6KUJ         59  34    
QSO: 14170 PH 2013-02-23 1449 F8UNF         59  57     IV3DVT        59  105   
QSO: 14179 PH 2013-02-23 1450 F8UNF         59  57     TM1T          59  44    
QSO: 14183 PH 2013-02-23 1450 F8UNF         59  57     RF9C          59  190   
QSO: 14175 PH 2013-02-23 1453 F8UNF         59  57     F6FTB         59  21    
QSO: 14175 PH 2013-02-23 1453 F8UNF         59  57     F6HDI         59  57    
QSO: 14175 PH 2013-02-23 1454 F8UNF         59  57     TM2B          59  03    
QSO: 14175 PH 2013-02-23 1454 F8UNF         59  57     OM0DX         59  078   
QSO: 14175 PH 2013-02-23 1454 F8UNF         59  57     SP8CGU        59  075   
