START-OF-LOG: 3.0
CREATED-BY: DXLog.net v1.1.9
CONTEST: REF-SSB
CALLSIGN: 9A6SJZ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-OVERLAY: 
CATEGORY-POWER: LOW
CATEGORY-BAND: 40M
CATEGORY-MODE: SSB
CLAIMED-SCORE: 266
CLUB: Croatia Contest Club
NAME: Zlatko
OPERATORS: 
SOAPBOX: 
QSO:  7061 PH  2013-02-23 0833 9A6SJZ        59  0001 TK5KP         59     2A 
QSO:  7183 PH  2013-02-23 0848 9A6SJZ        59  0002 F6HQP         59     73 
QSO:  7000 PH  2013-02-23 0955 9A6SJZ        59  0003 F6KHM         59     29 
QSO:  7000 PH  2013-02-23 1006 9A6SJZ        59  0004 F5KKD         59     93 
QSO:  7000 PH  2013-02-23 2014 9A6SJZ        59  0005 F6KFV         59     78 
QSO:  7132 PH  2013-02-23 2020 9A6SJZ        59  0006 F5ERS         59     62 
QSO:  7000 PH  2013-02-23 2022 9A6SJZ        59  0007 F6KJX         59     41 
QSO:  7000 PH  2013-02-23 2025 9A6SJZ        59  0008 F6GPT         59     33 
QSO:  7000 PH  2013-02-23 2031 9A6SJZ        59  0009 F4DXP         59     29 
QSO:  7092 PH  2013-02-23 2033 9A6SJZ        59  0010 F9LM          59     24 
QSO:  7097 PH  2013-02-23 2038 9A6SJZ        59  0011 F5KEQ         59     44 
QSO:  7000 PH  2013-02-23 2205 9A6SJZ        59  0012 FM5AN         59     FM 
QSO:  7117 PH  2013-02-23 2208 9A6SJZ        59  0013 F6KNB         59     33 
QSO:  7000 PH  2013-02-23 2210 9A6SJZ        59  0014 TM1T          59     44 
QSO:  7161 PH  2013-02-24 1544 9A6SJZ        59  0015 F4DIA         59     74 
QSO:  7000 PH  2013-02-24 1548 9A6SJZ        59  0016 F8DSN         59     88 
QSO:  7000 PH  2013-02-24 1553 9A6SJZ        59  0017 F5PAC         59     68 
END-OF-LOG:

