START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ZRS julijsko UKV tekmovanje - Official results - VHFManager
CALLSIGN: OM3RMY
CATEGORY: 10 GHz - checklog
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 10000000 PH 2012-07-07 1420 OM3RMY        59  1 JN88RS   OE3WOG/P      55  4 JN77WM  
QSO: 10000000 CW 2012-07-07 1431 OM3RMY        599 2 JN88RS   S51ZO         559 6 JN86DR  
QSO: 10000000 CW 2012-07-08 0532 OM3RMY        599 3 JN88RS   OK2C          599 47 JN99AW 
QSO: 10000000 CW 2012-07-08 0541 OM3RMY        599 4 JN88RS   OK2PWY        599 45 JO80HB 
QSO: 10000000 CW 2012-07-08 0855 OM3RMY        599 5 JN88RS   OM6A          599 60 JN99JC 
QSO: 10000000 CW 2012-07-08 0925 OM3RMY        599 6 JN88RS   OM3CQF        599 24 JN88RT 
QSO: 10000000 CW 2012-07-08 1038 OM3RMY        599 7 JN88RS   OM3RBS        599 37 JN98KJ 
QSO: 10000000 CW 2012-07-08 1050 OM3RMY        599 8 JN88RS   OL9W          599 37 JN99CL 
QSO: 10000000 CW 2012-07-08 1318 OM3RMY        59S 9 JN88RS   DL6NAA        55S 87 JO50VF 
END-OF-LOG:
