START-OF-LOG: 3.0
CONTEST: IARU-HF
LOCATION: DX
CALLSIGN: DA0HQ
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CREATED-BY: WIN-TEST 4.25.0
CATEGORY-BAND: ALL
CATEGORY-STATION: HQ
CATEGORY-MODE: MIXED
CATEGORY-TRANSMITTER: UNLIMITED
OPERATORS: DB6JG DF6JC DG0OKW DG1AKN DG1ATN DG5AA DH1AKY DH1UK DJ6TF DJ7EG
QSO: 1848 PH 2020-07-11 1200 DA0HQ 59 DARC DL6MLA 59 28
QSO: 1832 CW 2020-07-11 1200 DA0HQ 599 DARC DL8MKG 599 28
QSO: 21280 PH 2020-07-11 1200 DA0HQ 59 DARC DL1ARJ 59 28
QSO: 14285 PH 2020-07-11 1200 DA0HQ 59 DARC OH2HQ 59 SRAL
QSO: 3780 PH 2020-07-11 1200 DA0HQ 59 DARC DM3SCK 59 28
QSO: 21032 CW 2020-07-11 1200 DA0HQ 599 DARC K7SV 599 08
QSO: 3511 CW 2020-07-11 1200 DA0HQ 599 DARC DF0AT 599 28
QSO: 7178 PH 2020-07-11 1201 DA0HQ 59 DARC DL6MLA 59 28
QSO: 14032 CW 2020-07-11 1201 DA0HQ 599 DARC DL9MKA 599 28
QSO: 3780 PH 2020-07-11 1201 DA0HQ 59 DARC DK7ZB 59 28
QSO: 1848 PH 2020-07-11 1201 DA0HQ 59 DARC DL6CNG 59 28
QSO: 21280 PH 2020-07-11 1201 DA0HQ 59 DARC UT8EL 59 29
QSO: 14285 PH 2020-07-11 1201 DA0HQ 59 DARC BD3CB 59 44
QSO: 1832 CW 2020-07-11 1201 DA0HQ 599 DARC DF3QG 599 28
QSO: 21280 PH 2020-07-11 1201 DA0HQ 59 DARC YO3RU 59 28
QSO: 1848 PH 2020-07-11 1201 DA0HQ 59 DARC DL4JE 59 28
QSO: 7178 PH 2020-07-11 1201 DA0HQ 59 DARC DL7VIO 59 28
QSO: 3511 CW 2020-07-11 1201 DA0HQ 599 DARC G3WVG 599 27
QSO: 14032 CW 2020-07-11 1201 DA0HQ 599 DARC W3YY 599 08
QSO: 28032 CW 2020-07-11 1201 DA0HQ 599 DARC DM3VA 599 28
QSO: 28032 CW 2020-07-11 1201 DA0HQ 599 DARC DM3VA 599 28
QSO: 14285 PH 2020-07-11 1201 DA0HQ 59 DARC N3FJP 59 08
QSO: 28485 PH 2020-07-11 1201 DA0HQ 59 DARC UT1AN 59 29
QSO: 21280 PH 2020-07-11 1201 DA0HQ 59 DARC EI6HJB 59 27
QSO: 14285 PH 2020-07-11 1201 DA0HQ 59 DARC SP4SHD 59 28
QSO: 1832 CW 2020-07-11 1201 DA0HQ 599 DARC DL1QW 599 28
QSO: 21280 PH 2020-07-11 1201 DA0HQ 59 DARC N1RM 59 08
QSO: 1848 PH 2020-07-11 1201 DA0HQ 59 DARC DL5ST 59 28
QSO: 21032 CW 2020-07-11 1201 DA0HQ 599 DARC EA5M 599 37
QSO: 7178 PH 2020-07-11 1201 DA0HQ 59 DARC DL5ST 59 28
QSO: 28032 CW 2020-07-11 1201 DA0HQ 599 DARC DF4XF 599 28
QSO: 7028 CW 2020-07-11 1201 DA0HQ 599 DARC IK0EFR 599 28
QSO: 7027 CW 2020-07-11 1201 DA0HQ 599 DARC DL4FDI 599 28
QSO: 3780 PH 2020-07-11 1201 DA0HQ 59 DARC DL2XB 59 28
QSO: 28485 PH 2020-07-11 1201 DA0HQ 59 DARC RA5A 59 29
QSO: 14285 PH 2020-07-11 1201 DA0HQ 59 DARC UR2Y 59 29
QSO: 21280 PH 2020-07-11 1201 DA0HQ 59 DARC OL7T 59 28
QSO: 3780 PH 2020-07-11 1201 DA0HQ 59 DARC DL4AOJ 59 28
QSO: 7178 PH 2020-07-11 1201 DA0HQ 59 DARC DL3KZA 59 28
QSO: 21032 CW 2020-07-11 1201 DA0HQ 599 DARC DK6WL 599 28
QSO: 28032 CW 2020-07-11 1201 DA0HQ 599 DARC DA0MA 599 28
QSO: 14032 CW 2020-07-11 1201 DA0HQ 599 DARC DM2TO 599 28
QSO: 21280 PH 2020-07-11 1201 DA0HQ 59 DARC RT4G 59 29
QSO: 1848 PH 2020-07-11 1201 DA0HQ 59 DARC DM2CWM 59 28
QSO: 28485 PH 2020-07-11 1201 DA0HQ 59 DARC OH6ECM 59 18
QSO: 7027 CW 2020-07-11 1201 DA0HQ 599 DARC DL8HK 599 28
QSO: 7178 PH 2020-07-11 1201 DA0HQ 59 DARC SP9MQA 59 28
QSO: 3780 PH 2020-07-11 1201 DA0HQ 59 DARC DL4JWU 59 28
QSO: 21280 PH 2020-07-11 1201 DA0HQ 59 DARC LY1K 59 29
QSO: 7178 PH 2020-07-11 1202 DA0HQ 59 DARC DK4VW 59 28
QSO: 3511 CW 2020-07-11 1202 DA0HQ 599 DARC DL1NKS 599 28
QSO: 21032 CW 2020-07-11 1202 DA0HQ 599 DARC UP2L 599 30
QSO: 14032 CW 2020-07-11 1202 DA0HQ 599 DARC UA6LCN 599 29
QSO: 14285 PH 2020-07-11 1202 DA0HQ 59 DARC UN2G 59 31
QSO: 1848 PH 2020-07-11 1202 DA0HQ 59 DARC DL9JON 59 28
QSO: 1832 CW 2020-07-11 1202 DA0HQ 599 DARC DL6MRS 599 28
QSO: 3780 PH 2020-07-11 1202 DA0HQ 59 DARC DJ3ZF 59 28
QSO: 21280 PH 2020-07-11 1202 DA0HQ 59 DARC R3DCB 59 29
QSO: 7178 PH 2020-07-11 1202 DA0HQ 59 DARC DL4AOJ 59 28
QSO: 7027 CW 2020-07-11 1202 DA0HQ 599 DARC DF2QZ 599 28
QSO: 1832 CW 2020-07-11 1202 DA0HQ 599 DARC DL1NKS 599 28
QSO: 21280 PH 2020-07-11 1202 DA0HQ 59 DARC DL7OD 59 28
QSO: 28485 PH 2020-07-11 1202 DA0HQ 59 DARC OH2HQ 59 SRAL
QSO: 3511 CW 2020-07-11 1202 DA0HQ 599 DARC DL0RBW 599 28
QSO: 28032 CW 2020-07-11 1202 DA0HQ 599 DARC DK7ZB 599 28
QSO: 14285 PH 2020-07-11 1202 DA0HQ 59 DARC IU1KGS 59 28
QSO: 7178 PH 2020-07-11 1202 DA0HQ 59 DARC DM3SCK 59 28
QSO: 28485 PH 2020-07-11 1202 DA0HQ 59 DARC DJ5MW 59 28
QSO: 14032 CW 2020-07-11 1202 DA0HQ 599 DARC K3ZU 599 08
QSO: 21280 PH 2020-07-11 1202 DA0HQ 59 DARC UR2Y 59 29
QSO: 3780 PH 2020-07-11 1202 DA0HQ 59 DARC DM6MS 59 28
QSO: 3511 CW 2020-07-11 1202 DA0HQ 599 DARC DL1QW 599 28
QSO: 21032 CW 2020-07-11 1202 DA0HQ 599 DARC R7CT 599 29
QSO: 21280 PH 2020-07-11 1202 DA0HQ 59 DARC DL4JE 59 28
QSO: 21280 PH 2020-07-11 1202 DA0HQ 59 DARC DK7ZB 59 28
QSO: 3511 CW 2020-07-11 1202 DA0HQ 599 DARC DL4YR 599 28
QSO: 14285 PH 2020-07-11 1202 DA0HQ 59 DARC AB5NX 59 07
QSO: 14032 CW 2020-07-11 1202 DA0HQ 599 DARC W1QK 599 08
QSO: 7178 PH 2020-07-11 1202 DA0HQ 59 DARC I3ZSX 59 28
QSO: 1848 PH 2020-07-11 1202 DA0HQ 59 DARC DL1NKS 59 28
QSO: 21280 PH 2020-07-11 1202 DA0HQ 59 DARC DK6WL 59 28
QSO: 3780 PH 2020-07-11 1202 DA0HQ 59 DARC SN0HQ 59 PZK
QSO: 28485 PH 2020-07-11 1202 DA0HQ 59 DARC CT5GOJ 59 37
QSO: 3780 PH 2020-07-11 1202 DA0HQ 59 DARC SN0HQ 59 PZK
QSO: 14285 PH 2020-07-11 1202 DA0HQ 59 DARC HA6VH 59 28
QSO: 1832 CW 2020-07-11 1202 DA0HQ 599 DARC DH6KG 599 28
QSO: 7178 PH 2020-07-11 1202 DA0HQ 59 DARC DL8HK 59 28
QSO: 21032 CW 2020-07-11 1202 DA0HQ 599 DARC IB9A 599 28
QSO: 28032 CW 2020-07-11 1202 DA0HQ 599 DARC 2E0CVN 599 27
QSO: 7027 CW 2020-07-11 1202 DA0HQ 599 DARC RA4AR 599 29
QSO: 7027 CW 2020-07-11 1202 DA0HQ 599 DARC YU1XX 599 28
QSO: 28485 PH 2020-07-11 1203 DA0HQ 59 DARC EA4AW 59 37
QSO: 21280 PH 2020-07-11 1203 DA0HQ 59 DARC DF4PL 59 28
QSO: 3511 CW 2020-07-11 1203 DA0HQ 599 DARC G3ZGC 599 27
QSO: 3780 PH 2020-07-11 1203 DA0HQ 59 DARC DK3NU 59 28
QSO: 7178 PH 2020-07-11 1203 DA0HQ 59 DARC DC2CB 59 28
QSO: 7027 CW 2020-07-11 1203 DA0HQ 599 DARC DL1NKS 599 28
QSO: 14285 PH 2020-07-11 1203 DA0HQ 59 DARC EF4HQ 59 URE
QSO: 14285 PH 2020-07-11 1203 DA0HQ 59 DARC SN0HQ 59 PZK
QSO: 3780 PH 2020-07-11 1203 DA0HQ 59 DARC DL6SDA 59 28
QSO: 14032 CW 2020-07-11 1203 DA0HQ 599 DARC EX8MJ 599 30
QSO: 7178 PH 2020-07-11 1203 DA0HQ 59 DARC SP6DVP 59 28
QSO: 21280 PH 2020-07-11 1203 DA0HQ 59 DARC VA3ZNQ 59 04
QSO: 14285 PH 2020-07-11 1203 DA0HQ 59 DARC DK4VW 59 28
QSO: 3780 PH 2020-07-11 1203 DA0HQ 59 DARC DL1QW 59 28
QSO: 3511 CW 2020-07-11 1203 DA0HQ 599 DARC DL2LRT 599 28
QSO: 21280 PH 2020-07-11 1203 DA0HQ 59 DARC DL4AOJ 59 28
QSO: 21032 CW 2020-07-11 1203 DA0HQ 599 DARC DF4XF 599 28
QSO: 3780 PH 2020-07-11 1203 DA0HQ 59 DARC DL3KZA 59 28
QSO: 7178 PH 2020-07-11 1203 DA0HQ 59 DARC DL1NKS 59 28
QSO: 28485 PH 2020-07-11 1203 DA0HQ 59 DARC EW7BA 59 29
QSO: 21280 PH 2020-07-11 1203 DA0HQ 59 DARC DQ5M 59 28
QSO: 14032 CW 2020-07-11 1203 DA0HQ 599 DARC DL6MIG 599 28
QSO: 3511 CW 2020-07-11 1203 DA0HQ 599 DARC DF3QG 599 28
QSO: 28485 PH 2020-07-11 1203 DA0HQ 59 DARC SM8B 59 18
QSO: 28032 CW 2020-07-11 1203 DA0HQ 599 DARC DL9GCG 599 28
QSO: 14285 PH 2020-07-11 1203 DA0HQ 59 DARC DF2QZ 59 28
QSO: 7027 CW 2020-07-11 1203 DA0HQ 599 DARC DL6AAF 599 28
QSO: 3780 PH 2020-07-11 1203 DA0HQ 59 DARC DC2CB 59 28
QSO: 7027 CW 2020-07-11 1203 DA0HQ 599 DARC SN0HQ 599 PZK
QSO: 14285 PH 2020-07-11 1203 DA0HQ 59 DARC UZ2I 59 29
QSO: 14032 CW 2020-07-11 1203 DA0HQ 599 DARC DK6WL 599 28
QSO: 3511 CW 2020-07-11 1204 DA0HQ 599 DARC DL6ATM 599 28
QSO: 28032 CW 2020-07-11 1204 DA0HQ 599 DARC EF4HQ 599 URE
QSO: 21280 PH 2020-07-11 1204 DA0HQ 59 DARC LZ/OP4P/P 59 28
QSO: 21032 CW 2020-07-11 1204 DA0HQ 599 DARC OE2E 599 28
QSO: 7178 PH 2020-07-11 1204 DA0HQ 59 DARC DF8GG 59 28
QSO: 3780 PH 2020-07-11 1204 DA0HQ 59 DARC DJ8CR 59 28
QSO: 14285 PH 2020-07-11 1204 DA0HQ 59 DARC EE7P 59 37
QSO: 1848 PH 2020-07-11 1204 DA0HQ 59 DARC DL8MKG 59 28
QSO: 7027 CW 2020-07-11 1204 DA0HQ 599 DARC DL1QW 599 28
QSO: 7178 PH 2020-07-11 1204 DA0HQ 59 DARC DK4HR 59 28
QSO: 21032 CW 2020-07-11 1204 DA0HQ 599 DARC UF5A 599 29
QSO: 28032 CW 2020-07-11 1204 DA0HQ 599 DARC YR0HQ 599 FRR
QSO: 14032 CW 2020-07-11 1204 DA0HQ 599 DARC DJ4GJ 599 28
QSO: 21280 PH 2020-07-11 1204 DA0HQ 59 DARC KY3W 59 08
QSO: 3780 PH 2020-07-11 1204 DA0HQ 59 DARC DF0AT 59 28
QSO: 7027 CW 2020-07-11 1204 DA0HQ 599 DARC S50HQ 599 ZRS
QSO: 3511 CW 2020-07-11 1204 DA0HQ 599 DARC DL4FDI 599 28
QSO: 1832 CW 2020-07-11 1204 DA0HQ 599 DARC DL5ST 599 28
QSO: 7178 PH 2020-07-11 1204 DA0HQ 59 DARC DF4PL 59 28
QSO: 14285 PH 2020-07-11 1204 DA0HQ 59 DARC DK6WL 59 28
QSO: 21280 PH 2020-07-11 1204 DA0HQ 59 DARC RA5A 59 29
QSO: 14032 CW 2020-07-11 1204 DA0HQ 599 DARC SP2LNW 599 28
QSO: 14285 PH 2020-07-11 1204 DA0HQ 59 DARC RM4HZ 59 30
QSO: 3780 PH 2020-07-11 1204 DA0HQ 59 DARC DF3QG 59 28
QSO: 1848 PH 2020-07-11 1204 DA0HQ 59 DARC DH6KG 59 28
QSO: 7178 PH 2020-07-11 1204 DA0HQ 59 DARC E7DX 59 28
QSO: 21280 PH 2020-07-11 1204 DA0HQ 59 DARC DF4XF 59 28
QSO: 14285 PH 2020-07-11 1204 DA0HQ 59 DARC EC5AN 59 37
QSO: 7028 CW 2020-07-11 1204 DA0HQ 599 DARC DJ9BM 599 28
QSO: 14032 CW 2020-07-11 1204 DA0HQ 599 DARC HA7I 599 28
QSO: 7178 PH 2020-07-11 1204 DA0HQ 59 DARC DL7USM 59 28
QSO: 21031 CW 2020-07-11 1204 DA0HQ 599 DARC DK7ZB 599 28
QSO: 28032 CW 2020-07-11 1204 DA0HQ 599 DARC DL6MIG 599 28
QSO: 21280 PH 2020-07-11 1204 DA0HQ 59 DARC DO1CS 59 28
QSO: 3511 CW 2020-07-11 1204 DA0HQ 599 DARC DL6MLA 599 28
QSO: 21280 PH 2020-07-11 1204 DA0HQ 59 DARC DK4VW 59 28
QSO: 7178 PH 2020-07-11 1204 DA0HQ 59 DARC DL6LAM 59 28
QSO: 28032 CW 2020-07-11 1204 DA0HQ 599 DARC DL4CF 599 28
QSO: 28485 PH 2020-07-11 1204 DA0HQ 59 DARC LY1HQ 59 LRMD
QSO: 3780 PH 2020-07-11 1204 DA0HQ 59 DARC DL2LRT 59 28
QSO: 14285 PH 2020-07-11 1204 DA0HQ 59 DARC G4XEX 59 27
QSO: 21280 PH 2020-07-11 1204 DA0HQ 59 DARC N2OO 59 08
QSO: 1848 PH 2020-07-11 1204 DA0HQ 59 DARC DL6MRS 59 28
QSO: 1832 CW 2020-07-11 1205 DA0HQ 599 DARC GR2HQ 599 RSGB
QSO: 3780 PH 2020-07-11 1205 DA0HQ 59 DARC DL0RBW 59 28
QSO: 7178 PH 2020-07-11 1205 DA0HQ 59 DARC YL4HQ 59 LRAL
QSO: 7028 CW 2020-07-11 1205 DA0HQ 599 DARC DK6WL 599 28
QSO: 3511 CW 2020-07-11 1205 DA0HQ 599 DARC DL8HK 599 28
QSO: 21280 PH 2020-07-11 1205 DA0HQ 59 DARC OE2E 59 28
QSO: 7178 PH 2020-07-11 1205 DA0HQ 59 DARC DK6WL 59 28
QSO: 21032 CW 2020-07-11 1205 DA0HQ 599 DARC W1UE 599 08
QSO: 3780 PH 2020-07-11 1205 DA0HQ 59 DARC DK7ZB 59 28
QSO: 28032 CW 2020-07-11 1205 DA0HQ 599 DARC LZ3FN 599 28
QSO: 7027 CW 2020-07-11 1205 DA0HQ 599 DARC I4TJE 599 28
QSO: 3511 CW 2020-07-11 1205 DA0HQ 599 DARC DL4JWU 599 28
QSO: 14032 CW 2020-07-11 1205 DA0HQ 599 DARC UA9XF 599 20
QSO: 7178 PH 2020-07-11 1205 DA0HQ 59 DARC IO2HQ 59 ARI
QSO: 21280 PH 2020-07-11 1205 DA0HQ 59 DARC DG3AWN 59 28
QSO: 3780 PH 2020-07-11 1205 DA0HQ 59 DARC DF4PL 59 28
QSO: 21280 PH 2020-07-11 1205 DA0HQ 59 DARC DG3AWN 59 28
QSO: 14285 PH 2020-07-11 1205 DA0HQ 59 DARC LY2EE 59 29
QSO: 28485 PH 2020-07-11 1205 DA0HQ 59 DARC DL9GCG 59 28
QSO: 21032 CW 2020-07-11 1205 DA0HQ 599 DARC LY9A 599 29
QSO: 28032 CW 2020-07-11 1205 DA0HQ 599 DARC DL3ARK 599 28
QSO: 7178 PH 2020-07-11 1205 DA0HQ 59 DARC PA2VS 59 27
QSO: 3780 PH 2020-07-11 1205 DA0HQ 59 DARC DL7USM 59 28
QSO: 14032 CW 2020-07-11 1205 DA0HQ 599 DARC UR7HN 599 29
QSO: 14285 PH 2020-07-11 1205 DA0HQ 59 DARC I3JKI 59 28
QSO: 28485 PH 2020-07-11 1205 DA0HQ 59 DARC DJ3ZF 59 28
QSO: 7028 CW 2020-07-11 1205 DA0HQ 599 DARC DL9NO 599 28
QSO: 1832 CW 2020-07-11 1205 DA0HQ 599 DARC DK6WH 599 28
QSO: 21280 PH 2020-07-11 1205 DA0HQ 59 DARC DH5BO 59 28
QSO: 3511 CW 2020-07-11 1205 DA0HQ 599 DARC DK6WL 599 28
QSO: 28032 CW 2020-07-11 1205 DA0HQ 599 DARC DL2AOM 599 28
QSO: 3780 PH 2020-07-11 1205 DA0HQ 59 DARC DO7FIR/P 59 28
QSO: 14285 PH 2020-07-11 1205 DA0HQ 59 DARC IZ2JGB 59 28
QSO: 1848 PH 2020-07-11 1205 DA0HQ 59 DARC DL7ACN 59 28
QSO: 28485 PH 2020-07-11 1205 DA0HQ 59 DARC DK4VW 59 28
QSO: 7178 PH 2020-07-11 1205 DA0HQ 59 DARC IW1CQ 59 28
QSO: 14032 CW 2020-07-11 1205 DA0HQ 599 DARC R1ZM 599 19
QSO: 7027 CW 2020-07-11 1205 DA0HQ 599 DARC DG3T 599 28
QSO: 3780 PH 2020-07-11 1205 DA0HQ 59 DARC DL4JE 59 28
QSO: 1832 CW 2020-07-11 1205 DA0HQ 599 DARC DL9JON 599 28
QSO: 3511 CW 2020-07-11 1206 DA0HQ 599 DARC PA6HQ 599 VERON
QSO: 21031 CW 2020-07-11 1206 DA0HQ 599 DARC W1EBI 599 08
QSO: 3780 PH 2020-07-11 1206 DA0HQ 59 DARC DK6WL 59 28
QSO: 14285 PH 2020-07-11 1206 DA0HQ 59 DARC DL6MDG 59 28
QSO: 7178 PH 2020-07-11 1206 DA0HQ 59 DARC OZ3ANT 59 18
QSO: 14032 CW 2020-07-11 1206 DA0HQ 599 DARC SM0N 599 18
QSO: 7027 CW 2020-07-11 1206 DA0HQ 599 DARC UT1WW 599 29
QSO: 28032 CW 2020-07-11 1206 DA0HQ 599 DARC YL3FW 599 29
QSO: 21032 CW 2020-07-11 1206 DA0HQ 599 DARC II1A 599 28
QSO: 3511 CW 2020-07-11 1206 DA0HQ 599 DARC DL5ST 599 28
QSO: 21031 CW 2020-07-11 1206 DA0HQ 599 DARC II1A 599 28
QSO: 14285 PH 2020-07-11 1206 DA0HQ 59 DARC SP6MI 59 28
QSO: 7027 CW 2020-07-11 1206 DA0HQ 599 DARC DL4YR 599 28
QSO: 3780 PH 2020-07-11 1206 DA0HQ 59 DARC DR5K 59 28
QSO: 7178 PH 2020-07-11 1206 DA0HQ 59 DARC DL7JU 59 28
QSO: 14285 PH 2020-07-11 1206 DA0HQ 59 DARC SP1FRC 59 28
QSO: 1832 CW 2020-07-11 1206 DA0HQ 599 DARC DL6CNG 599 28
QSO: 3511 CW 2020-07-11 1206 DA0HQ 599 DARC DL6AAF 599 28
QSO: 3780 PH 2020-07-11 1206 DA0HQ 59 DARC DL6ATM 59 28
QSO: 7028 CW 2020-07-11 1206 DA0HQ 599 DARC DL2LRT 599 28
QSO: 14032 CW 2020-07-11 1206 DA0HQ 599 DARC EA8ZS 599 36
QSO: 7178 PH 2020-07-11 1206 DA0HQ 59 DARC DK7ZB 59 28
QSO: 21032 CW 2020-07-11 1206 DA0HQ 599 DARC YO4FHU 599 28
QSO: 21280 PH 2020-07-11 1206 DA0HQ 59 DARC NG1M 59 08
QSO: 3780 PH 2020-07-11 1206 DA0HQ 59 DARC DL7ACN 59 28
QSO: 1832 CW 2020-07-11 1206 DA0HQ 599 DARC DK6WL 599 28
QSO: 28032 CW 2020-07-11 1206 DA0HQ 599 DARC DL2LVM 599 28
QSO: 14285 PH 2020-07-11 1206 DA0HQ 59 DARC DM2TO 59 28
QSO: 3511 CW 2020-07-11 1206 DA0HQ 599 DARC DL1AH 599 28
QSO: 14032 CW 2020-07-11 1206 DA0HQ 599 DARC DL1QW 599 28
QSO: 7027 CW 2020-07-11 1206 DA0HQ 599 DARC GM4OSS 599 27
QSO: 21280 PH 2020-07-11 1206 DA0HQ 59 DARC DL6HRW 59 28
QSO: 21032 CW 2020-07-11 1206 DA0HQ 599 DARC LY5W 599 29
QSO: 3780 PH 2020-07-11 1206 DA0HQ 59 DARC DK8VX 59 28
QSO: 7178 PH 2020-07-11 1206 DA0HQ 59 DARC DG3T 59 28
QSO: 1832 CW 2020-07-11 1206 DA0HQ 599 DARC DL6MLA 599 28
QSO: 3511 CW 2020-07-11 1207 DA0HQ 599 DARC DL3ZID 599 28
QSO: 7028 CW 2020-07-11 1207 DA0HQ 599 DARC DJ8CR 599 28
QSO: 21032 CW 2020-07-11 1207 DA0HQ 599 DARC RN3S 599 29
QSO: 7178 PH 2020-07-11 1207 DA0HQ 59 DARC SP9IEK 59 28
QSO: 3780 PH 2020-07-11 1207 DA0HQ 59 DARC DL6OS 59 28
QSO: 21280 PH 2020-07-11 1207 DA0HQ 59 DARC DL3ARK 59 28
QSO: 1848 PH 2020-07-11 1207 DA0HQ 59 DARC DK2CI 59 28
QSO: 3780 PH 2020-07-11 1207 DA0HQ 59 DARC DL5ST 59 28
QSO: 21032 CW 2020-07-11 1207 DA0HQ 599 DARC UW1M 599 29
QSO: 21280 PH 2020-07-11 1207 DA0HQ 59 DARC DJ3ZF 59 28
QSO: 14285 PH 2020-07-11 1207 DA0HQ 59 DARC DF3QG 59 28
QSO: 3511 CW 2020-07-11 1207 DA0HQ 599 DARC DK0AG 599 28
QSO: 14032 CW 2020-07-11 1207 DA0HQ 599 DARC HG7T 599 28
QSO: 7178 PH 2020-07-11 1207 DA0HQ 59 DARC G4IQW 59 27
QSO: 1848 PH 2020-07-11 1207 DA0HQ 59 DARC DK6WH 59 28
QSO: 14032 CW 2020-07-11 1207 DA0HQ 599 DARC R8WO 599 30
QSO: 21280 PH 2020-07-11 1207 DA0HQ 59 DARC IR9D 59 28
QSO: 14285 PH 2020-07-11 1207 DA0HQ 59 DARC F1GRH 59 27
QSO: 1832 CW 2020-07-11 1207 DA0HQ 599 DARC DL4AOJ 599 28
QSO: 21032 CW 2020-07-11 1207 DA0HQ 599 DARC UD8A 599 30
QSO: 3780 PH 2020-07-11 1207 DA0HQ 59 DARC DL8MKG 59 28
QSO: 21280 PH 2020-07-11 1207 DA0HQ 59 DARC KB1DK 59 08
QSO: 7178 PH 2020-07-11 1207 DA0HQ 59 DARC HB9DRJ 59 28
QSO: 7178 PH 2020-07-11 1207 DA0HQ 59 DARC HB9DRJ 59 28
QSO: 3511 CW 2020-07-11 1207 DA0HQ 599 DARC DL2ALI 599 28
QSO: 14032 CW 2020-07-11 1207 DA0HQ 599 DARC DL1NKS 599 28
QSO: 21280 PH 2020-07-11 1207 DA0HQ 59 DARC DL9NDW 59 28
