START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.14.0
CONTEST: CQ-WPX-SSB
LOCATION: DX
CALLSIGN: TM1A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: TWO
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 9104522
OPERATORS: F6DZS, F8ATS, F4GLQ, F4BDG, F4GTD, 9V1RM, F4HFD, F4GYM, F5NQL
CLUB:
NAME: RC de Provins F6KOP, BP 50, Route de Chalautre, F77160, PROVINS
QSO: 14141 PH 2015-03-28 0017 TM1A          59  0018   W3RMS         59  001    0
QSO: 14141 PH 2015-03-28 0018 TM1A          59  0019   VE6SAS        59  001    0
QSO: 14141 PH 2015-03-28 0019 TM1A          59  0020   VE7FO         59  003    0
QSO: 14141 PH 2015-03-28 0019 TM1A          59  0021   VE4AJO        59  001    0
QSO: 14141 PH 2015-03-28 0020 TM1A          59  0022   AJ4AA         59  001    0
QSO: 14141 PH 2015-03-28 0021 TM1A          59  0023   VE3CX         59  047    0
QSO: 14141 PH 2015-03-28 0024 TM1A          59  0024   VE3AXC        59  016    0
QSO: 14141 PH 2015-03-28 0024 TM1A          59  0025   VE4VT         59  031    0
QSO: 14141 PH 2015-03-28 0026 TM1A          59  0026   VE7MW         59  001    0
QSO: 14141 PH 2015-03-28 0026 TM1A          59  0027   KV4SM         59  101    0
QSO: 14141 PH 2015-03-28 0027 TM1A          59  0028   VE2EH         59  011    0
QSO: 14141 PH 2015-03-28 0028 TM1A          59  0029   VE9MY         59  028    0
QSO: 14141 PH 2015-03-28 0030 TM1A          59  0030   W5WLX         59  004    0
QSO: 14141 PH 2015-03-28 0030 TM1A          59  0031   VE3ZZ         59  001    0
QSO: 14141 PH 2015-03-28 0031 TM1A          59  0032   VE6KD         59  014    0
QSO: 14141 PH 2015-03-28 0031 TM1A          59  0033   CE1TT         59  008    0
QSO: 14141 PH 2015-03-28 0031 TM1A          59  0034   VE3JAQ        59  017    0
QSO: 14141 PH 2015-03-28 0032 TM1A          59  0035   HK4GOO        59  011    0
QSO: 14141 PH 2015-03-28 0036 TM1A          59  0036   KF7DUR        59  008    0
QSO: 14141 PH 2015-03-28 0037 TM1A          59  0037   VA3NW         59  007    0
QSO: 14141 PH 2015-03-28 0037 TM1A          59  0038   VE4BAE        59  001    0
QSO: 14141 PH 2015-03-28 0038 TM1A          59  0039   VE9FX         59  005    0
QSO: 14141 PH 2015-03-28 0039 TM1A          59  0040   VE3HIA        59  001    0
QSO: 14141 PH 2015-03-28 0039 TM1A          59  0041   LY7A          59  031    0
QSO: 14141 PH 2015-03-28 0040 TM1A          59  0042   VA3DX         59  046    0
QSO: 14141 PH 2015-03-28 0040 TM1A          59  0043   VE3TW         59  051    0
QSO: 14141 PH 2015-03-28 0041 TM1A          59  0044   EA8BGO        59  018    0
QSO: 14141 PH 2015-03-28 0042 TM1A          59  0045   VE7DXK        59  004    0
QSO: 14141 PH 2015-03-28 0042 TM1A          59  0046   OL1Z          59  021    0
QSO: 14141 PH 2015-03-28 0043 TM1A          59  0047   VE1WT         59  001    0
QSO: 14141 PH 2015-03-28 0044 TM1A          59  0048   PV2P          59  032    0
QSO: 14141 PH 2015-03-28 0046 TM1A          59  0049   VY2OM         59  006    0
QSO: 14141 PH 2015-03-28 0046 TM1A          59  0050   VE2PIB        59  029    0
QSO: 14141 PH 2015-03-28 0046 TM1A          59  0051   VE9AA         59  071    0
QSO: 14141 PH 2015-03-28 0047 TM1A          59  0052   SK6AW         59  001    0
QSO: 14141 PH 2015-03-28 0047 TM1A          59  0053   VE5ZX         59  056    0
QSO: 14130 PH 2015-03-28 0056 TM1A          59  0054   HK3C          59  102    0
QSO:  7111 PH 2015-03-28 0104 TM1A          59  0001   E79D          59  071    0
QSO:  7111 PH 2015-03-28 0105 TM1A          59  0002   OK4K          59  072    0
QSO:  7186 PH 2015-03-28 0105 TM1A          59  0003   HG1S          59  115    0
QSO:  7124 PH 2015-03-28 0106 TM1A          59  0004   HG7T          59  100    0
QSO:  7099 PH 2015-03-28 0107 TM1A          59  0005   9A9R          59  055    0
QSO:  7121 PH 2015-03-28 0110 TM1A          59  0006   S55RD         59  020    0
QSO:  7121 PH 2015-03-28 0111 TM1A          59  0007   UR6EA         59  074    0
QSO:  7121 PH 2015-03-28 0111 TM1A          59  0008   SO9Q          59  072    0
QSO:  7121 PH 2015-03-28 0113 TM1A          59  0009   VE9AA         59  100    0
QSO:  7121 PH 2015-03-28 0114 TM1A          59  0010   S51RE         59  031    0
QSO:  7121 PH 2015-03-28 0114 TM1A          59  0011   9A4BD         59  009    0
QSO:  7121 PH 2015-03-28 0115 TM1A          59  0012   S56X          59  057    0
QSO:  7121 PH 2015-03-28 0116 TM1A          59  0013   RC7KY         59  051    0
QSO:  7121 PH 2015-03-28 0117 TM1A          59  0014   ES5TV         59  147    0
QSO:  7121 PH 2015-03-28 0117 TM1A          59  0015   LZ5R          59  102    0
QSO:  7121 PH 2015-03-28 0117 TM1A          59  0016   OK1MDK        59  036    0
QSO:  7121 PH 2015-03-28 0119 TM1A          59  0017   OK7Z          59  113    0
QSO:  7121 PH 2015-03-28 0120 TM1A          59  0018   SE4E          59  101    0
QSO:  7121 PH 2015-03-28 0122 TM1A          59  0019   P33W          59  292    0
QSO:  7121 PH 2015-03-28 0124 TM1A          59  0020   SP4SHD        59  025    0
QSO:  7121 PH 2015-03-28 0124 TM1A          59  0021   US2IZ         59  070    0
QSO:  7121 PH 2015-03-28 0125 TM1A          59  0022   UT5M          59  113    0
QSO:  7121 PH 2015-03-28 0125 TM1A          59  0023   S51CK         59  031    0
QSO:  7121 PH 2015-03-28 0126 TM1A          59  0024   LA6ZFA        59  037    0
QSO:  7121 PH 2015-03-28 0128 TM1A          59  0025   EB8AH         59  076    0
QSO:  7070 PH 2015-03-28 0129 TM1A          59  0026   S57C          59  120    0
QSO:  7067 PH 2015-03-28 0130 TM1A          59  0027   OG9X          59  132    0
QSO:  7063 PH 2015-03-28 0131 TM1A          59  0028   RK9AX         59  090    0
QSO:  7054 PH 2015-03-28 0132 TM1A          59  0029   5E5E          59  254    0
QSO:  7052 PH 2015-03-28 0132 TM1A          59  0030   OH1F          59  126    0
QSO:  7051 PH 2015-03-28 0132 TM1A          59  0031   RA9Y          59  122    0
QSO:  7047 PH 2015-03-28 0133 TM1A          59  0032   SZ3P          59  116    0
QSO:  7043 PH 2015-03-28 0134 TM1A          59  0033   UY1IP         59  047    0
QSO:  7153 PH 2015-03-28 0137 TM1A          59  0034   9A8M          59  184    0
QSO:  7196 PH 2015-03-28 0138 TM1A          59  0035   9A7A          59  190    0
QSO:  7217 PH 2015-03-28 0140 TM1A          59  0036   RA5D          59  138    0
QSO:  7178 PH 2015-03-28 0142 TM1A          59  0037   OM0M          59  159    0
QSO:  7186 PH 2015-03-28 0149 TM1A          59  0038   OM7M          59  171    0
QSO:  7107 PH 2015-03-28 0149 TM1A          59  0039   F5UTN         59  190    0
QSO:  7082 PH 2015-03-28 0150 TM1A          59  0040   RL9AA         59  042    0
QSO:  7128 PH 2015-03-28 0151 TM1A          59  0041   UW7LL         59  211    0
QSO:  7094 PH 2015-03-28 0155 TM1A          59  0042   CT9/R9DX      59  197    0
QSO:  7183 PH 2015-03-28 0157 TM1A          59  0043   C4A           59  103    0
QSO:  7174 PH 2015-03-28 0157 TM1A          59  0044   E7DX          59  429    0
QSO:  7126 PH 2015-03-28 0157 TM1A          59  0045   YR1A          59  212    0
QSO:  7075 PH 2015-03-28 0158 TM1A          59  0046   HA4XH         59  118    0
QSO:  7150 PH 2015-03-28 0159 TM1A          59  0047   UW2M          59  214    0
QSO:  7186 PH 2015-03-28 0200 TM1A          59  0048   LY4A          59  099    0
QSO:  7091 PH 2015-03-28 0200 TM1A          59  0049   SK3W          59  135    0
QSO:  7071 PH 2015-03-28 0201 TM1A          59  0050   9A1AR         59  109    0
QSO:  7180 PH 2015-03-28 0203 TM1A          59  0051   WA1Z          59  145    0
QSO:  7147 PH 2015-03-28 0204 TM1A          59  0052   NE1C          59  036    0
QSO:  7213 PH 2015-03-28 0207 TM1A          59  0053   PJ2T          59  089    0
QSO:  7131 PH 2015-03-28 0208 TM1A          59  0054   CN3A          59  275    0
QSO:  7136 PH 2015-03-28 0209 TM1A          59  0055   S51A          59  150    0
QSO:  7171 PH 2015-03-28 0210 TM1A          59  0056   EN4U          59  162    0
QSO:  7052 PH 2015-03-28 0211 TM1A          59  0057   US5D          59  144    0
QSO:  7198 PH 2015-03-28 0213 TM1A          59  0058   YT3A          59  299    0
QSO:  7182 PH 2015-03-28 0214 TM1A          59  0059   CN2AA         59  289    0
QSO:  7055 PH 2015-03-28 0218 TM1A          59  0060   IZ8EPX        59  328    0
QSO:  7160 PH 2015-03-28 0222 TM1A          59  0061   OE3K          59  243    0
QSO:  7135 PH 2015-03-28 0225 TM1A          59  0062   UW1M          59  281    0
QSO:  7188 PH 2015-03-28 0226 TM1A          59  0063   UA2F          59  234    0
QSO:  7110 PH 2015-03-28 0229 TM1A          59  0064   3V8SS         59  032    0
QSO:  7072 PH 2015-03-28 0230 TM1A          59  0065   YL2SM         59  291    0
QSO:  7216 PH 2015-03-28 0235 TM1A          59  0066   PX2B          59  156    0
QSO:  7181 PH 2015-03-28 0243 TM1A          59  0067   3Z90IARU      59  051    0
QSO:  7069 PH 2015-03-28 0245 TM1A          59  0068   XP1A          59  176    0
QSO:  7066 PH 2015-03-28 0246 TM1A          59  0069   XL3A          59  290    0
QSO:  7106 PH 2015-03-28 0246 TM1A          59  0070   TF3CW         59  256    0
QSO:  7139 PH 2015-03-28 0247 TM1A          59  0071   K1LZ          59  399    0
QSO:  7166 PH 2015-03-28 0249 TM1A          59  0072   KB3WD         59  275    0
QSO:  7159 PH 2015-03-28 0249 TM1A          59  0073   LZ9W          59  292    0
QSO:  7146 PH 2015-03-28 0250 TM1A          59  0074   KD4D          59  165    0
QSO:  7173 PH 2015-03-28 0259 TM1A          59  0075   II9P          59  156    0
QSO:  7132 PH 2015-03-28 0301 TM1A          59  0076   NV1N          59  326    0
QSO:  3603 PH 2015-03-28 0307 TM1A          59  0001   EI1A          59  174    0
QSO:  3607 PH 2015-03-28 0308 TM1A          59  0002   9A0W          59  165    0
QSO:  3669 PH 2015-03-28 0309 TM1A          59  0003   DP6T          59  236    0
QSO:  3671 PH 2015-03-28 0309 TM1A          59  0004   S53EA         59  301    0
QSO:  3789 PH 2015-03-28 0310 TM1A          59  0005   OK8WW         59  363    0
QSO:  3768 PH 2015-03-28 0311 TM1A          59  0006   PI4DX         59  272    0
QSO:  3643 PH 2015-03-28 0312 TM1A          59  0007   DA3X          59  270    0
QSO:  3673 PH 2015-03-28 0313 TM1A          59  0008   DO4CCC        59  133    0
QSO:  3730 PH 2015-03-28 0313 TM1A          59  0009   OT5A          59  143    0
QSO:  3724 PH 2015-03-28 0315 TM1A          59  0010   DM9K          59  082    0
QSO:  3727 PH 2015-03-28 0316 TM1A          59  0011   E73ESP        59  218    0
QSO:  3660 PH 2015-03-28 0317 TM1A          59  0012   HF1T          59  115    0
QSO:  3693 PH 2015-03-28 0317 TM1A          59  0013   S52OT         59  097    0
QSO:  3657 PH 2015-03-28 0319 TM1A          59  0014   S570Z         59  194    0
QSO:  3720 PH 2015-03-28 0320 TM1A          59  0015   YW5T          59  091    0
QSO:  3648 PH 2015-03-28 0322 TM1A          59  0016   OK1WCF        59  276    0
QSO:  3646 PH 2015-03-28 0323 TM1A          59  0017   ON3DI         59  023    0
QSO:  3616 PH 2015-03-28 0325 TM1A          59  0018   DB2B          59  157    0
QSO:  3625 PH 2015-03-28 0326 TM1A          59  0019   GS4AAF        59  158    0
QSO:  3619 PH 2015-03-28 0327 TM1A          59  0020   DJ3HW         59  183    0
QSO:  3680 PH 2015-03-28 0330 TM1A          59  0021   OL7P          59  087    0
QSO:  3651 PH 2015-03-28 0330 TM1A          59  0022   DR1E          59  100    0
QSO:  3783 PH 2015-03-28 0331 TM1A          59  0023   S54ZZ         59  244    0
QSO:  3787 PH 2015-03-28 0332 TM1A          59  0024   D4C           59  0102   0
QSO:  3653 PH 2015-03-28 0335 TM1A          59  0025   OK1KQH        59  168    0
QSO:  3764 PH 2015-03-28 0336 TM1A          59  0026   DQ8N          59  246    0
QSO:  3726 PH 2015-03-28 0336 TM1A          59  0027   DL8AKA        59  141    0
QSO:  3715 PH 2015-03-28 0337 TM1A          59  0028   IT9STX        59  176    0
QSO:  3638 PH 2015-03-28 0339 TM1A          59  0029   SQ2PHG        59  292    0
QSO:  3688 PH 2015-03-28 0339 TM1A          59  0030   YR8E          59  219    0
QSO:  3795 PH 2015-03-28 0341 TM1A          59  0031   IH9A          59  274    0
QSO:  3776 PH 2015-03-28 0342 TM1A          59  0032   MD4K          59  357    0
QSO:  3746 PH 2015-03-28 0343 TM1A          59  0033   SP7MC         59  201    0
QSO:  3797 PH 2015-03-28 0344 TM1A          59  0034   YT4A          59  326    0
QSO: 14132 PH 2015-03-28 0350 TM1A          59  0055   PQ5B          59  443    0
QSO: 14162 PH 2015-03-28 0350 TM1A          59  0056   9Y4W          59  665    0
QSO: 14170 PH 2015-03-28 0353 TM1A          59  0057   LU5FF         59  455    0
QSO: 14181 PH 2015-03-28 0353 TM1A          59  0058   NR7DX         59  514    0
QSO: 14230 PH 2015-03-28 0354 TM1A          59  0059   YV4YC         59  083    0
QSO: 14165 PH 2015-03-28 0357 TM1A          59  0060   WZ4F          59  410    0
QSO: 14151 PH 2015-03-28 0357 TM1A          59  0061   3G1H          59  200    0
QSO: 14172 PH 2015-03-28 0359 TM1A          59  0062   NN3U          59  188    0
QSO: 14274 PH 2015-03-28 0400 TM1A          59  0063   ZW5B          59  255    0
QSO: 14252 PH 2015-03-28 0402 TM1A          59  0064   KP2M          59  469    0
QSO: 14189 PH 2015-03-28 0405 TM1A          59  0065   NR5M          59  495    0
QSO: 14236 PH 2015-03-28 0408 TM1A          59  0066   ZV2K          59  489    0
QSO: 14202 PH 2015-03-28 0411 TM1A          59  0067   9A1A          59  582    0
QSO: 14266 PH 2015-03-28 0412 TM1A          59  0068   9K9Z          59  444    0
QSO: 14225 PH 2015-03-28 0412 TM1A          59  0069   A71BX         59  428    0
QSO: 14245 PH 2015-03-28 0414 TM1A          59  0070   9K2HN         59  206    0
QSO: 14229 PH 2015-03-28 0417 TM1A          59  0071   3G3O          59  204    0
QSO: 14277 PH 2015-03-28 0418 TM1A          59  0072   FY5FY         59  357    0
QSO: 14235 PH 2015-03-28 0418 TM1A          59  0073   HI0UD         59  395    0
QSO: 14190 PH 2015-03-28 0419 TM1A          59  0074   TG9ANF        59  232    0
QSO: 14164 PH 2015-03-28 0419 TM1A          59  0075   NN4F          59  173    0
QSO: 14135 PH 2015-03-28 0419 TM1A          59  0076   PY8WW         59  060    0
QSO: 14194 PH 2015-03-28 0428 TM1A          59  0077   PT9AL         59  120    0
QSO: 14251 PH 2015-03-28 0429 TM1A          59  0078   PX5E          59  849    0
QSO: 14211 PH 2015-03-28 0432 TM1A          59  0079   A60A          59  154    0
QSO: 14216 PH 2015-03-28 0435 TM1A          59  0080   EF8U          59  120    0
QSO: 14220 PH 2015-03-28 0437 TM1A          59  0081   LQ4D          59  164    0
QSO: 14259 PH 2015-03-28 0438 TM1A          59  0082   CE3CT         59  601    0
QSO: 14208 PH 2015-03-28 0449 TM1A          59  0083   UZ0U          59  145    0
QSO: 14230 PH 2015-03-28 0450 TM1A          59  0084   ER4A          59  561    0
QSO: 14239 PH 2015-03-28 0451 TM1A          59  0085   SV9CVY        59  375    0
QSO: 14203 PH 2015-03-28 0451 TM1A          59  0086   UR3HC         59  008    0
QSO: 14197 PH 2015-03-28 0452 TM1A          59  0087   TC2C          59  298    0
QSO: 14164 PH 2015-03-28 0452 TM1A          59  0088   P3N           59  862    0
QSO: 14184 PH 2015-03-28 0454 TM1A          59  0089   UF5D          59  257    0
QSO: 14221 PH 2015-03-28 0455 TM1A          59  0090   SX9C          59  313    0
QSO: 21222 PH 2015-03-28 0502 TM1A          59  0001   R7AB          59  157    0
QSO: 21203 PH 2015-03-28 0503 TM1A          59  0002   UN6LN         59  067    0
QSO: 21215 PH 2015-03-28 0504 TM1A          59  0003   9N7WE         59  185    0
QSO: 21290 PH 2015-03-28 0504 TM1A          59  0004   A65BP         59  515    0
QSO: 21240 PH 2015-03-28 0505 TM1A          59  0005   4L8A          59  143    0
QSO: 21273 PH 2015-03-28 0509 TM1A          59  0006   C4A           59  031    0
QSO: 21182 PH 2015-03-28 0511 TM1A          59  0007   UZ4I          59  093    0
QSO: 21235 PH 2015-03-28 0515 TM1A          59  0008   A61ZX         59  113    0
QSO: 21294 PH 2015-03-28 0518 TM1A          59  0009   RJ4P          59  509    0
QSO: 21258 PH 2015-03-28 0519 TM1A          59  0010   UN4PG         59  109    0
QSO: 14225 PH 2015-03-28 0524 TM1A          59  0091   YR1A          59  579    0
QSO: 14128 PH 2015-03-28 0528 TM1A          59  0092   FK8IK         59  391    0
QSO: 14132 PH 2015-03-28 0530 TM1A          59  0093   RC9O          59  582    0
QSO: 14147 PH 2015-03-28 0531 TM1A          59  0094   EU6ML         59  111    0
QSO: 14149 PH 2015-03-28 0532 TM1A          59  0095   UR5AS         59  424    0
QSO: 14212 PH 2015-03-28 0532 TM1A          59  0096   HA8JV         59  316    0
QSO: 14255 PH 2015-03-28 0533 TM1A          59  0097   RT4F          59  672    0
QSO: 14181 PH 2015-03-28 0534 TM1A          59  0098   YP7P          59  409    0
QSO: 14151 PH 2015-03-28 0535 TM1A          59  0099   H2T           59  229    0
QSO: 14236 PH 2015-03-28 0536 TM1A          59  0100   YL6Z          59  080    0
QSO: 14197 PH 2015-03-28 0536 TM1A          59  0101   YO2LEA        59  066    0
QSO: 14124 PH 2015-03-28 0539 TM1A          59  0102   UT1AA         59  074    0
QSO: 14271 PH 2015-03-28 0540 TM1A          59  0103   YO3RU         59  136    0
QSO: 14170 PH 2015-03-28 0547 TM1A          59  0104   YT1T          59  034    0
QSO: 14224 PH 2015-03-28 0548 TM1A          59  0105   UA1A          59  043    0
QSO: 14187 PH 2015-03-28 0551 TM1A          59  0106   LA1K          59  007    0
QSO: 14218 PH 2015-03-28 0552 TM1A          59  0107   UG1D          59  006    0
QSO: 14339 PH 2015-03-28 0553 TM1A          59  0108   OL9A          59  360    0
QSO: 14317 PH 2015-03-28 0554 TM1A          59  0109   EU1A          59  561    0
QSO: 14300 PH 2015-03-28 0554 TM1A          59  0110   YP0C          59  496    0
QSO: 14292 PH 2015-03-28 0555 TM1A          59  0111   RG4F          59  216    0
QSO: 14290 PH 2015-03-28 0600 TM1A          59  0112   UI5F          59  280    0
QSO: 14316 PH 2015-03-28 0603 TM1A          59  0113   OH3Z          59  064    0
QSO: 14328 PH 2015-03-28 0604 TM1A          59  0114   P40L          59  953    0
QSO: 14267 PH 2015-03-28 0605 TM1A          59  0115   HC0E          59  179    0
QSO:  7068 PH 2015-03-28 0609 TM1A          59  0077   PD9X          59  191    0
QSO:  7184 PH 2015-03-28 0611 TM1A          59  0078   EI6JK         59  491    0
QSO:  7109 PH 2015-03-28 0613 TM1A          59  0079   SO6X          59  208    0
QSO:  7082 PH 2015-03-28 0614 TM1A          59  0080   S50A          59  456    0
QSO:  7064 PH 2015-03-28 0616 TM1A          59  0081   IK2YCW        59  355    0
QSO:  7056 PH 2015-03-28 0617 TM1A          59  0082   EA4DXP        59  055    0
QSO:  7056 PH 2015-03-28 0618 TM1A          59  0083   SP1FPG        59  141    0
QSO:  7056 PH 2015-03-28 0618 TM1A          59  0084   DL4RDJ        59  047    0
QSO:  7056 PH 2015-03-28 0620 TM1A          59  0085   OK1KZ         59  098    0
QSO:  7056 PH 2015-03-28 0620 TM1A          59  0086   IZ1DGG        59  124    0
QSO:  7056 PH 2015-03-28 0621 TM1A          59  0087   DL4ZA         59  132    0
QSO:  7056 PH 2015-03-28 0622 TM1A          59  0088   ZW5B          59  165    0
QSO:  7056 PH 2015-03-28 0623 TM1A          59  0089   OK2RVM        59  071    0
QSO:  7056 PH 2015-03-28 0624 TM1A          59  0090   PD0ROC        59  010    0
QSO:  7056 PH 2015-03-28 0624 TM1A          59  0091   DL0UM         59  215    0
QSO:  7056 PH 2015-03-28 0625 TM1A          59  0092   OK2ILD        59  140    0
QSO:  7056 PH 2015-03-28 0625 TM1A          59  0093   OR2F          59  386    0
QSO:  7056 PH 2015-03-28 0626 TM1A          59  0094   OE9RJJ        59  025    0
QSO:  7056 PH 2015-03-28 0626 TM1A          59  0095   E73EKK        59  132    0
QSO:  7056 PH 2015-03-28 0628 TM1A          59  0096   IR8W          59  049    0
QSO:  7056 PH 2015-03-28 0628 TM1A          59  0097   M0SIY         59  193    0
QSO:  7056 PH 2015-03-28 0629 TM1A          59  0098   ON3GEO        59  049    0
QSO:  7056 PH 2015-03-28 0630 TM1A          59  0099   DL3DRN        59  125    0
QSO:  7056 PH 2015-03-28 0631 TM1A          59  0100   F5UAY         59  043    0
QSO:  7056 PH 2015-03-28 0632 TM1A          59  0101   F4HHA         59  001    0
QSO:  7056 PH 2015-03-28 0632 TM1A          59  0102   PE1RLF        59  005    0
QSO:  7056 PH 2015-03-28 0633 TM1A          59  0103   DL6YAO        59  033    0
QSO:  7056 PH 2015-03-28 0634 TM1A          59  0104   G3RTU         59  015    0
QSO:  7056 PH 2015-03-28 0634 TM1A          59  0105   DM1A          59  246    0
QSO:  7056 PH 2015-03-28 0634 TM1A          59  0106   IW2HAJ        59  584    0
QSO:  7056 PH 2015-03-28 0635 TM1A          59  0107   DK0RX         59  287    0
QSO:  7056 PH 2015-03-28 0636 TM1A          59  0108   VE3BK         59  355    0
QSO:  7056 PH 2015-03-28 0636 TM1A          59  0109   SN3A          59  424    0
QSO:  7056 PH 2015-03-28 0637 TM1A          59  0110   DF1MM         59  104    0
QSO:  7056 PH 2015-03-28 0638 TM1A          59  0111   ED3V          59  105    0
QSO:  7056 PH 2015-03-28 0639 TM1A          59  0112   M0TTB         59  061    0
QSO:  7056 PH 2015-03-28 0640 TM1A          59  0113   PA3DBS        59  002    0
QSO:  7056 PH 2015-03-28 0640 TM1A          59  0114   DD5M          59  041    0
QSO:  7056 PH 2015-03-28 0640 TM1A          59  0115   IZ3SQW        59  051    0
QSO:  7056 PH 2015-03-28 0641 TM1A          59  0116   ON3BKM        59  047    0
QSO:  7056 PH 2015-03-28 0641 TM1A          59  0117   M0BTZ         59  164    0
QSO:  7056 PH 2015-03-28 0642 TM1A          59  0118   DL3RAR        59  027    0
QSO:  7056 PH 2015-03-28 0642 TM1A          59  0119   ED2W          59  193    0
QSO:  7056 PH 2015-03-28 0643 TM1A          59  0120   DL1MHJ        59  067    0
QSO:  7056 PH 2015-03-28 0643 TM1A          59  0121   SE0X          59  285    0
QSO:  7056 PH 2015-03-28 0646 TM1A          59  0122   ON7ZM         59  043    0
QSO:  7056 PH 2015-03-28 0647 TM1A          59  0123   HB9WDY        59  071    0
QSO:  7056 PH 2015-03-28 0647 TM1A          59  0124   CT2HTM        59  014    0
QSO:  7056 PH 2015-03-28 0648 TM1A          59  0125   OL9R          59  181    0
QSO:  7056 PH 2015-03-28 0648 TM1A          59  0126   YT5A          59  018    0
QSO:  7056 PH 2015-03-28 0649 TM1A          59  0127   OE2S          59  181    0
QSO:  7056 PH 2015-03-28 0650 TM1A          59  0128   F5LIW         59  083    0
QSO:  7056 PH 2015-03-28 0651 TM1A          59  0129   GX5XV         59  001    0
QSO:  7056 PH 2015-03-28 0652 TM1A          59  0130   M0MCV         59  177    0
QSO:  7056 PH 2015-03-28 0652 TM1A          59  0131   HB9ODK        59  038    0
QSO:  7056 PH 2015-03-28 0653 TM1A          59  0132   OE6V          59  174    0
QSO:  7056 PH 2015-03-28 0653 TM1A          59  0133   IW1RGP        59  008    0
QSO:  7056 PH 2015-03-28 0654 TM1A          59  0134   EI1A          59  377    0
QSO:  7056 PH 2015-03-28 0654 TM1A          59  0135   YL2CI         59  373    0
QSO:  7056 PH 2015-03-28 0655 TM1A          59  0136   2E0IFC        59  031    0
QSO:  7056 PH 2015-03-28 0655 TM1A          59  0137   IN3HUU        59  001    0
QSO:  7056 PH 2015-03-28 0656 TM1A          59  0138   DJ5IW         59  038    0
QSO:  7056 PH 2015-03-28 0656 TM1A          59  0139   EC5KY         59  005    0
QSO:  7056 PH 2015-03-28 0657 TM1A          59  0140   MM0GHM/P      59  029    0
QSO:  7056 PH 2015-03-28 0658 TM1A          59  0141   EI3CTB        59  017    0
QSO:  7056 PH 2015-03-28 0659 TM1A          59  0142   IN3EIS        59  113    0
QSO:  7056 PH 2015-03-28 0700 TM1A          59  0143   2E0CNL        59  005    0
QSO:  7056 PH 2015-03-28 0701 TM1A          59  0144   G8XTJ         59  033    0
QSO:  7056 PH 2015-03-28 0701 TM1A          59  0145   G8T           59  017    0
QSO:  7056 PH 2015-03-28 0702 TM1A          59  0146   SQ1OD         59  321    0
QSO:  7056 PH 2015-03-28 0702 TM1A          59  0147   DL1T          59  192    0
QSO:  7056 PH 2015-03-28 0702 TM1A          59  0148   DK8NC         59  080    0
QSO:  7056 PH 2015-03-28 0703 TM1A          59  0149   GM0GFI        59  044    0
QSO:  7056 PH 2015-03-28 0704 TM1A          59  0150   OT5X          59  076    0
QSO:  7056 PH 2015-03-28 0705 TM1A          59  0151   DQ5X          59  289    0
QSO:  7056 PH 2015-03-28 0705 TM1A          59  0152   DL8ZU         59  065    0
