START-OF-LOG: 3.0
CALLSIGN: JA0GCI
CONTEST: CQ-WPX-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: 40M
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 21388
NAME: Kazuhiro Kumagai
LOCATION: DX
CLUB:
CERTIFICATE: NO
CREATED-BY:
QSO: 14000 RY 2018-02-10 0600 JA0GCI	    599	001   RW0A	    599	216
QSO: 14000 RY 2018-02-10 0604 JA0GCI	    599	002   JT1CO	    599	190
QSO: 14000 RY 2018-02-10 0605 JA0GCI	    599	003   BH4SCF	    599	048
QSO: 7000 RY 2018-02-10	0611 JA0GCI	    599	004   JO7GVC	    599	004
QSO: 7000 RY 2018-02-10	0719 JA0GCI	    599	005   DS4DEV	    599	045
QSO: 7000 RY 2018-02-10	0721 JA0GCI	    599	006   JA6LCJ	    599	151
QSO: 7000 RY 2018-02-10	0726 JA0GCI	    599	007   K8IA	    599	440
QSO: 7000 RY 2018-02-10	0740 JA0GCI	    599	008   JG5UWK	    599	065
QSO: 7000 RY 2018-02-10	0752 JA0GCI	    599	009   BD1RX	    599	004
QSO: 7000 RY 2018-02-10	0807 JA0GCI	    599	010   RM0F	    599	030
QSO: 7000 RY 2018-02-10	0813 JA0GCI	    599	011   N7QT	    599	316
QSO: 7000 RY 2018-02-10	0818 JA0GCI	    599	012   AG1RL	    599	239
QSO: 7000 RY 2018-02-10	0932 JA0GCI	    599	013   KU1CW	    599	161
QSO: 7000 RY 2018-02-10	0935 JA0GCI	    599	014   RW0A	    599	207
QSO: 7000 RY 2018-02-10	0939 JA0GCI	    599	015   N9NA	    599	140
QSO: 7000 RY 2018-02-10	0941 JA0GCI	    599	016   DS4AOW	    599	123
QSO: 7000 RY 2018-02-10	0959 JA0GCI	    599	017   WU6TT	    599	328
QSO: 7000 RY 2018-02-10	1005 JA0GCI	    599	018   BH4TXN	    599	094
QSO: 7000 RY 2018-02-10	1019 JA0GCI	    599	019   WK7S	    599	491
QSO: 7000 RY 2018-02-10	1022 JA0GCI         599	020   HL23CEL	    599	150
QSO: 7000 RY 2018-02-10	1025 JA0GCI	    599	021   NX6T	    599	119
QSO: 7000 RY 2018-02-10	1027 JA0GCI	    599	022   AA7CR	    599	137
QSO: 7000 RY 2018-02-10	1030 JA0GCI	    599	023   YC9SCN	    599	024
QSO: 7000 RY 2018-02-10	1035 JA0GCI	    599	024   W6YX	    599	012
QSO: 7000 RY 2018-02-10	1041 JA0GCI	    599	025   WQ5OO	    599	545
QSO: 7000 RY 2018-02-10	1044 JA0GCI	    599	026   RK0UT	    599	244
QSO: 7000 RY 2018-02-10	1047 JA0GCI	    599	027   DU1R	    599	005
QSO: 7000 RY 2018-02-10	1051 JA0GCI	    599	028   YC9PTV	    599	028
QSO: 7000 RY 2018-02-10	1144 JA0GCI	    599	029   NF6A	    599	186
QSO: 7000 RY 2018-02-10	1214 JA0GCI	    599	030   AC4CA	    599	277
QSO: 7000 RY 2018-02-10	1221 JA0GCI	    599	031   W7MRF	    599	552
QSO: 7000 RY 2018-02-10	1225 JA0GCI	    599	032   KS7AA	    599	660
QSO: 7000 RY 2018-02-10	1317 JA0GCI	    599	033   E21EIC	    599	277
QSO: 7000 RY 2018-02-10	1318 JA0GCI	    599	034   NC0DX	    599	407
QSO: 7000 RY 2018-02-10	1333 JA0GCI	    599	035   UK5IO	    599	344
QSO: 7000 RY 2018-02-10	1336 JA0GCI	    599	036   RW0SR	    599	306
QSO: 7000 RY 2018-02-10	1342 JA0GCI	    599	037   WC1X	    599	106
QSO: 7000 RY 2018-02-10	1353 JA0GCI	    599	038   P3X	    599	997
QSO: 7000 RY 2018-02-10	1416 JA0GCI	    599	039   WQ6K	    599	439
QSO: 7000 RY 2018-02-10	1614 JA0GCI	    599	040   EO4M	    599	971
QSO: 7000 RY 2018-02-10	1619 JA0GCI	    599	041   BG9XD	    599	248
QSO: 7000 RY 2018-02-10	1631 JA0GCI	    599	042   UT2IU	    599	549
QSO: 7000 RY 2018-02-10	1650 JA0GCI	    599	043   IZ4NIC	    599	485
QSO: 7000 RY 2018-02-10	1727 JA0GCI	    599	044   UZ5ZU	    599	451
QSO: 7000 RY 2018-02-10	2258 JA0GCI	    599	045   JE1LFX	    599	457
QSO: 7000 RY 2018-02-10	2306 JA0GCI	    599	046   RK9AX	    599	130
QSO: 7000 RY 2018-02-10	2316 JA0GCI	    599	047   JH5HDA	    599	027
QSO: 7000 RY 2018-02-11	0758 JA0GCI	    599	048   JM4WUZ	    599	044
