START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: WD6T
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WD6T
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2020.
QSO: 28034 CW 2020-12-12 0000 WD6T          599 CA CE2LR         599 2
QSO: 28039 CW 2020-12-12 1828 WD6T          599 CA W5ZN          599 AR
QSO: 28468 PH 2020-12-12 1834 WD6T          59 CA W6YX          59 CA
QSO: 28021 CW 2020-12-12 1849 WD6T          599 CA W4KLY         599 GA
QSO: 28032 CW 2020-12-12 1851 WD6T          599 CA N8OO          599 LA
QSO: 28037 CW 2020-12-12 2006 WD6T          599 CA N4EEB         599 FL
QSO: 28046 CW 2020-12-12 2006 WD6T          599 CA K6XX          599 CA
QSO: 28021 CW 2020-12-12 2007 WD6T          599 CA NN7CW         599 FL
QSO: 28009 CW 2020-12-12 2008 WD6T          599 CA NG7M          599 UT
QSO: 28005 CW 2020-12-12 2009 WD6T          599 CA N4UU          599 FL
QSO: 28002 CW 2020-12-12 2010 WD6T          599 CA W0VTT         599 MN
QSO: 28038 CW 2020-12-12 2013 WD6T          599 CA W7VJ          599 WA
QSO: 28037 CW 2020-12-12 2014 WD6T          599 CA K0TT          599 MN
QSO: 28035 CW 2020-12-12 2015 WD6T          599 CA N7WY          599 MO
QSO: 28021 CW 2020-12-12 2025 WD6T          599 CA AA5AU         599 LA
QSO: 28036 CW 2020-12-12 2031 WD6T          599 CA ZF5T          599 782
QSO: 28039 CW 2020-12-12 2032 WD6T          599 CA NA5NN         599 MS
QSO: 28016 CW 2020-12-12 2039 WD6T          599 CA PP1CZ         599 427
QSO: 28019 CW 2020-12-12 2043 WD6T          599 CA PY4DX         599 327
QSO: 28023 CW 2020-12-12 2044 WD6T          599 CA K7RL          599 WA
QSO: 28025 CW 2020-12-12 2045 WD6T          599 CA PY4XX         599 377
QSO: 28025 CW 2020-12-12 2115 WD6T          599 CA CX5A          599 740
QSO: 28038 CW 2020-12-12 2119 WD6T          599 CA KH6LC         599 HI
QSO: 28000 CW 2020-12-12 2141 WD6T          599 CA N6TVN         599 CA
QSO: 28038 CW 2020-12-12 2221 WD6T          599 CA K6LRN         599 CA
QSO: 28035 CW 2020-12-12 2224 WD6T          599 CA K6MM          599 CA
QSO: 28036 CW 2020-12-12 2228 WD6T          599 CA N6BHX         599 CA
QSO: 28036 CW 2020-12-12 2230 WD6T          599 CA K6RB          599 CA
QSO: 28030 CW 2020-12-12 2306 WD6T          599 CA N5CR          599 WA
QSO: 28030 CW 2020-12-12 2309 WD6T          599 CA NC0B          599 CO
QSO: 28030 CW 2020-12-12 2312 WD6T          599 CA K6KM          599 CA
QSO: 28030 CW 2020-12-12 2313 WD6T          599 CA KL1JP         599 AK
QSO: 28030 CW 2020-12-12 2314 WD6T          599 CA N6JV          599 CA
QSO: 28045 CW 2020-12-12 2354 WD6T          599 CA KE6GLA        599 CA
QSO: 28041 CW 2020-12-13 0004 WD6T          599 CA K6GHA         599 CA
QSO: 28041 CW 2020-12-13 0005 WD6T          599 CA K6MI          599 CA
QSO: 28041 CW 2020-12-13 0005 WD6T          599 CA W6NCB         599 CA
QSO: 28041 CW 2020-12-13 0007 WD6T          599 CA W1RH          599 CA
QSO: 28041 CW 2020-12-13 0011 WD6T          599 CA VE7XF         599 BC
QSO: 28041 CW 2020-12-13 0011 WD6T          599 CA W6IA          599 CA
QSO: 28041 CW 2020-12-13 0014 WD6T          599 CA KE6JAC        599 CA
QSO: 28041 CW 2020-12-13 0015 WD6T          599 CA KH6CJJ        599 HI
QSO: 28041 CW 2020-12-13 0017 WD6T          599 CA N7EPD         599 WA
QSO: 28041 CW 2020-12-13 0019 WD6T          599 CA W1SRD         599 CA
QSO: 28041 CW 2020-12-13 0020 WD6T          599 CA N7NM          599 WA
QSO: 28041 CW 2020-12-13 0024 WD6T          599 CA VA7MM         599 BC
QSO: 28041 CW 2020-12-13 0025 WD6T          599 CA K2RD          599 NV
QSO: 28041 CW 2020-12-13 0034 WD6T          599 CA W6EU          599 CA
QSO: 28041 CW 2020-12-13 0052 WD6T          599 CA W6BRY         599 CA
QSO: 28041 CW 2020-12-13 0055 WD6T          599 CA N6GEO         599 CA
QSO: 28000 CW 2020-12-13 0059 WD6T          599 CA KI6OY         599 CA
QSO: 28033 CW 2020-12-13 1728 WD6T          599 CA WD0T          599 SD
QSO: 28036 CW 2020-12-13 1730 WD6T          599 CA WA4JUK        599 VA
QSO: 28045 CW 2020-12-13 1735 WD6T          599 CA LU7HN         599 338
QSO: 28048 CW 2020-12-13 1736 WD6T          599 CA N3UA          599 VA
QSO: 28050 CW 2020-12-13 1736 WD6T          599 CA K4SO          599 VA
QSO: 28055 CW 2020-12-13 1737 WD6T          599 CA K7BG          599 SD
QSO: 28001 CW 2020-12-13 1738 WD6T          599 CA W2UP          599 VA
QSO: 28002 CW 2020-12-13 1739 WD6T          599 CA K4OAQ         599 VA
QSO: 28003 CW 2020-12-13 1739 WD6T          599 CA K4QS          599 VA
QSO: 28006 CW 2020-12-13 1740 WD6T          599 CA KA1ZD         599 CT
QSO: 28015 CW 2020-12-13 1742 WD6T          599 CA W4PM          599 VA
QSO: 28019 CW 2020-12-13 1743 WD6T          599 CA N1LN          599 NC
QSO: 28021 CW 2020-12-13 1744 WD6T          599 CA N4CW          599 NC
QSO: 28023 CW 2020-12-13 1745 WD6T          599 CA KE4KY         599 KY
QSO: 28032 CW 2020-12-13 1748 WD6T          599 CA LU3VED        599 27
QSO: 28036 CW 2020-12-13 1749 WD6T          599 CA AC6ZM         599 TN
QSO: 28045 CW 2020-12-13 1751 WD6T          599 CA N4ZZ          599 TN
QSO: 28050 CW 2020-12-13 1752 WD6T          599 CA K4AB          599 AL
QSO: 28000 CW 2020-12-13 1753 WD6T          599 CA KI4W          599 NC
QSO: 28065 CW 2020-12-13 1756 WD6T          599 CA KA7PNH        599 WY
QSO: 28046 CW 2020-12-13 1759 WD6T          599 CA AA4CF         599 GA
QSO: 28046 CW 2020-12-13 1800 WD6T          599 CA W3GQ          599 NC
QSO: 28046 CW 2020-12-13 1800 WD6T          599 CA W4NZ          599 TN
QSO: 28046 CW 2020-12-13 1801 WD6T          599 CA AC6YY         599 CA
QSO: 28046 CW 2020-12-13 1803 WD6T          599 CA K4FT          599 KY
QSO: 28046 CW 2020-12-13 1804 WD6T          599 CA WV4P          599 TN
QSO: 28046 CW 2020-12-13 1805 WD6T          599 CA VA3SK         599 ON
QSO: 28046 CW 2020-12-13 1808 WD6T          599 CA VE3YAA        599 ON
QSO: 28046 CW 2020-12-13 1810 WD6T          599 CA K8TR          599 CA
QSO: 28044 CW 2020-12-13 1815 WD6T          599 CA K7BV          599 NC
QSO: 28000 CW 2020-12-13 1817 WD6T          599 CA KE8PX         599 OH
QSO: 28030 CW 2020-12-13 1819 WD6T          599 CA K3UA          599 PA
QSO: 28026 CW 2020-12-13 1821 WD6T          599 CA K9BGL         599 IL
QSO: 28025 CW 2020-12-13 1822 WD6T          599 CA K1MM          599 FL
QSO: 28018 CW 2020-12-13 1825 WD6T          599 CA VE3CX         599 ON
QSO: 28014 CW 2020-12-13 1827 WD6T          599 CA W5WZ          599 LA
QSO: 28010 CW 2020-12-13 1828 WD6T          599 CA KZ5D          599 LA
QSO: 28003 CW 2020-12-13 1829 WD6T          599 CA K5NA          599 TX
QSO: 28001 CW 2020-12-13 1830 WD6T          599 CA N3OC          599 MD
QSO: 28002 CW 2020-12-13 1830 WD6T          599 CA N2YB          599 NY
QSO: 28035 CW 2020-12-13 1831 WD6T          599 CA AD1C          599 CO
QSO: 28035 CW 2020-12-13 1832 WD6T          599 CA N6AR          599 FL
QSO: 28034 CW 2020-12-13 1833 WD6T          599 CA W8TWA         599 MI
QSO: 28035 CW 2020-12-13 1833 WD6T          599 CA NA3M          599 MD
QSO: 28000 CW 2020-12-13 1834 WD6T          599 CA W7WR          599 WA
QSO: 28000 CW 2020-12-13 1835 WD6T          599 CA K8FF          599 OH
QSO: 28035 CW 2020-12-13 1836 WD6T          599 CA N4ELM         599 LA
QSO: 28035 CW 2020-12-13 1836 WD6T          599 CA W0PV          599 FL
QSO: 28035 CW 2020-12-13 1837 WD6T          599 CA KA8HOK        599 AL
QSO: 28035 CW 2020-12-13 1837 WD6T          599 CA W1RM          599 CT
QSO: 28035 CW 2020-12-13 1838 WD6T          599 CA K3TC          599 MD
QSO: 28035 CW 2020-12-13 1838 WD6T          599 CA N3RD          599 PA
QSO: 28000 CW 2020-12-13 1839 WD6T          599 CA K5MV          599 TX
QSO: 28035 CW 2020-12-13 1839 WD6T          599 CA N4PD          599 VA
QSO: 28035 CW 2020-12-13 1840 WD6T          599 CA NS2N          599 NY
QSO: 28035 CW 2020-12-13 1841 WD6T          599 CA W5GAI         599 MS
QSO: 28035 CW 2020-12-13 1842 WD6T          599 CA K2DFC         599 NJ
QSO: 28035 CW 2020-12-13 1843 WD6T          599 CA K7SV          599 VA
QSO: 28000 CW 2020-12-13 1844 WD6T          599 CA K0DI          599 DC
QSO: 28035 CW 2020-12-13 1845 WD6T          599 CA W3MA          599 PA
QSO: 28034 CW 2020-12-13 1846 WD6T          599 CA KU2C          599 PA
QSO: 28035 CW 2020-12-13 1846 WD6T          599 CA N7US          599 IL
QSO: 28000 CW 2020-12-13 1848 WD6T          599 CA WA9YEE        599 CO
QSO: 28035 CW 2020-12-13 1849 WD6T          599 CA N3MK          599 VA
QSO: 28035 CW 2020-12-13 1849 WD6T          599 CA WT3K          599 MD
QSO: 28035 CW 2020-12-13 1850 WD6T          599 CA K4PZC         599 VA
QSO: 28035 CW 2020-12-13 1851 WD6T          599 CA K3WJV         599 PA
QSO: 28035 CW 2020-12-13 1851 WD6T          599 CA WB7GR         599 WY
QSO: 28035 CW 2020-12-13 1852 WD6T          599 CA AA3B          599 PA
QSO: 28035 CW 2020-12-13 1852 WD6T          599 CA N3JT          599 VA
QSO: 28000 CW 2020-12-13 1854 WD6T          599 CA W2UQ          599 VA
QSO: 28035 CW 2020-12-13 1854 WD6T          599 CA PY1VOY        599 186
QSO: 28035 CW 2020-12-13 1856 WD6T          599 CA N2ZN          599 NY
QSO: 28035 CW 2020-12-13 1856 WD6T          599 CA N4CF          599 VA
QSO: 28000 CW 2020-12-13 1858 WD6T          599 CA N0TK          599 CO
QSO: 28000 CW 2020-12-13 1858 WD6T          599 CA NS3X          599 MD
QSO: 28035 CW 2020-12-13 1859 WD6T          599 CA VE3PN         599 ON
QSO: 28034 CW 2020-12-13 1900 WD6T          599 CA W2GD          599 PA
QSO: 28035 CW 2020-12-13 1903 WD6T          599 CA VE3VSM        599 ON
QSO: 28000 CW 2020-12-13 1904 WD6T          599 CA KN1M          599 NY
QSO: 28035 CW 2020-12-13 1904 WD6T          599 CA PY2OKB        599 55
QSO: 28035 CW 2020-12-13 1905 WD6T          599 CA VA3JK         599 ON
QSO: 28035 CW 2020-12-13 1905 WD6T          599 CA VE3WG         599 ON
QSO: 28035 CW 2020-12-13 1906 WD6T          599 CA K3TM          599 MD
QSO: 28035 CW 2020-12-13 1908 WD6T          599 CA WA3EKL        599 MD
QSO: 28035 CW 2020-12-13 1909 WD6T          599 CA K4WW          599 KY
QSO: 28035 CW 2020-12-13 1910 WD6T          599 CA N4TY          599 KY
QSO: 28000 CW 2020-12-13 1912 WD6T          599 CA W3FE          599 PA
QSO: 28035 CW 2020-12-13 1912 WD6T          599 CA N0TA          599 CO
QSO: 28035 CW 2020-12-13 1912 WD6T          599 CA W1TJL         599 CT
QSO: 28035 CW 2020-12-13 1913 WD6T          599 CA K4OSO         599 VA
QSO: 28035 CW 2020-12-13 1913 WD6T          599 CA VE3NE         599 ON
QSO: 28000 CW 2020-12-13 1914 WD6T          599 CA K8GL          599 MI
QSO: 28035 CW 2020-12-13 1914 WD6T          599 CA N8AA          599 OH
QSO: 28035 CW 2020-12-13 1915 WD6T          599 CA K0FX          599 CO
QSO: 28035 CW 2020-12-13 1916 WD6T          599 CA K1HTV         599 VA
QSO: 28035 CW 2020-12-13 1918 WD6T          599 CA VE3AQ         599 ON
QSO: 28035 CW 2020-12-13 1919 WD6T          599 CA N2RC          599 NY
QSO: 28035 CW 2020-12-13 1919 WD6T          599 CA W1JA          599 MA
QSO: 28025 CW 2020-12-13 1920 WD6T          599 CA LU6UO         599 152
QSO: 28035 CW 2020-12-13 1920 WD6T          599 CA NT3U          599 MD
QSO: 28035 CW 2020-12-13 1922 WD6T          599 CA W8EH          599 OH
QSO: 28000 CW 2020-12-13 1923 WD6T          599 CA KJ9C          599 IN
QSO: 28034 CW 2020-12-13 1923 WD6T          599 CA K8MP          599 OH
QSO: 28035 CW 2020-12-13 1923 WD6T          599 CA KA3D          599 PA
QSO: 28000 CW 2020-12-13 1924 WD6T          599 CA N8II          599 WV
QSO: 28035 CW 2020-12-13 1924 WD6T          599 CA WA3MD         599 MD
QSO: 28035 CW 2020-12-13 1925 WD6T          599 CA K8NVR         599 OH
QSO: 28035 CW 2020-12-13 1925 WD6T          599 CA WA4PGM        599 VA
QSO: 28035 CW 2020-12-13 1927 WD6T          599 CA VE3VN         599 ON
QSO: 28035 CW 2020-12-13 1928 WD6T          599 CA KG4W          599 VA
QSO: 28035 CW 2020-12-13 1929 WD6T          599 CA N2TU          599 NC
QSO: 28000 CW 2020-12-13 1930 WD6T          599 CA N0KE          599 CO
QSO: 28034 CW 2020-12-13 1930 WD6T          59 CA W3TRW         59 PA
QSO: 28035 CW 2020-12-13 1930 WD6T          599 CA AB3YH         599 PA
QSO: 28035 CW 2020-12-13 1930 WD6T          599 CA KC8ZKI        599 OH
QSO: 28035 CW 2020-12-13 1932 WD6T          599 CA KI8R          599 OH
QSO: 28035 CW 2020-12-13 1932 WD6T          599 CA N3DXX         599 DE
QSO: 28035 CW 2020-12-13 1932 WD6T          599 CA N8FYL         599 MI
QSO: 28035 CW 2020-12-13 1932 WD6T          599 CA W0KU          599 CO
QSO: 28035 CW 2020-12-13 1934 WD6T          599 CA AB4SF         599 VA
QSO: 28035 CW 2020-12-13 1934 WD6T          599 CA K4FTO         599 VA
QSO: 28035 CW 2020-12-13 1935 WD6T          599 CA K4YJ          599 OH
QSO: 28035 CW 2020-12-13 1935 WD6T          599 CA K8LY          599 OH
QSO: 28035 CW 2020-12-13 1935 WD6T          599 CA N4EL          599 OH
QSO: 28035 CW 2020-12-13 1935 WD6T          599 CA WA8UMT        599 MI
QSO: 28035 CW 2020-12-13 1936 WD6T          599 CA N3QE          599 MD
QSO: 28035 CW 2020-12-13 1936 WD6T          599 CA VA3DF         599 ON
QSO: 28035 CW 2020-12-13 1937 WD6T          599 CA W9CC          599 IN
QSO: 28035 CW 2020-12-13 1940 WD6T          599 CA WB3FAE        599 PA
QSO: 28035 CW 2020-12-13 1941 WD6T          599 CA K3WW          599 PA
QSO: 28035 CW 2020-12-13 1941 WD6T          599 CA N4RA          599 WV
QSO: 28035 CW 2020-12-13 1942 WD6T          599 CA AD4TJ         599 VA
QSO: 28035 CW 2020-12-13 1942 WD6T          599 CA K3CCR         599 MD
QSO: 28027 CW 2020-12-13 1952 WD6T          599 CA WN7S          599 VA
QSO: 28027 CW 2020-12-13 1953 WD6T          599 CA N2MM          599 NJ
QSO: 28026 CW 2020-12-13 1955 WD6T          599 CA W2XL          599 NY
QSO: 28027 CW 2020-12-13 1956 WD6T          599 CA AE8TF         599 MI
QSO: 28027 CW 2020-12-13 1957 WD6T          599 CA N4RV          599 VA
QSO: 28027 CW 2020-12-13 1957 WD6T          599 CA W3HDH         599 IL
QSO: 28000 CW 2020-12-13 1958 WD6T          599 CA W8RZ          599 MI
QSO: 28027 CW 2020-12-13 1959 WD6T          599 CA WA3AER        599 MD
QSO: 28000 CW 2020-12-13 2000 WD6T          599 CA KX9X          599 IL
QSO: 28016 CW 2020-12-13 2000 WD6T          599 CA W0PSY         599 CO
QSO: 28027 CW 2020-12-13 2000 WD6T          599 CA AJ6T          599 TN
QSO: 28027 CW 2020-12-13 2001 WD6T          599 CA W5MX          599 KY
QSO: 28027 CW 2020-12-13 2001 WD6T          599 CA W9ILY         599 IL
QSO: 28027 CW 2020-12-13 2003 WD6T          599 CA W4KD          599 OH
QSO: 28027 CW 2020-12-13 2005 WD6T          599 CA W3FIZ         599 PA
QSO: 28000 CW 2020-12-13 2006 WD6T          599 CA WA2USA        599 IN
QSO: 28027 CW 2020-12-13 2006 WD6T          599 CA K1GG          599 VA
QSO: 28027 CW 2020-12-13 2006 WD6T          599 CA W3RE          599 PA
QSO: 28027 CW 2020-12-13 2007 WD6T          599 CA K3TEJ         599 PA
QSO: 28027 CW 2020-12-13 2008 WD6T          599 CA KE3K          599 MI
QSO: 28027 CW 2020-12-13 2008 WD6T          599 CA N3CW          599 VA
QSO: 28027 CW 2020-12-13 2009 WD6T          599 CA AE9LL         599 IN
QSO: 28000 CW 2020-12-13 2010 WD6T          599 CA N4AU          599 AL
QSO: 28027 CW 2020-12-13 2010 WD6T          599 CA KO4OL         599 KY
QSO: 28000 CW 2020-12-13 2011 WD6T          599 CA K4TXJ         599 KY
QSO: 28000 CW 2020-12-13 2011 WD6T          599 CA KC9LA         599 OH
QSO: 28000 CW 2020-12-13 2011 WD6T          599 CA W2KV          599 NJ
QSO: 28027 CW 2020-12-13 2013 WD6T          599 CA K9MA          599 WI
QSO: 28027 CW 2020-12-13 2014 WD6T          599 CA W4PF          599 KY
QSO: 28000 CW 2020-12-13 2016 WD6T          599 CA W8RU          599 MI
QSO: 28027 CW 2020-12-13 2016 WD6T          599 CA K8ESQ         599 MI
QSO: 28027 CW 2020-12-13 2016 WD6T          599 CA N8BJQ         599 OH
QSO: 28000 CW 2020-12-13 2017 WD6T          599 CA N9UA          599 WI
QSO: 28027 CW 2020-12-13 2017 WD6T          599 CA K3IMC         599 GA
QSO: 28027 CW 2020-12-13 2018 WD6T          599 CA KR4V          599 VA
QSO: 28027 CW 2020-12-13 2018 WD6T          599 CA W9AV          599 WI
QSO: 28000 CW 2020-12-13 2019 WD6T          599 CA W9RE          599 IN
QSO: 28027 CW 2020-12-13 2019 WD6T          599 CA N8XC          599 OH
QSO: 28000 CW 2020-12-13 2021 WD6T          599 CA W4YE          599 VA
QSO: 28027 CW 2020-12-13 2021 WD6T          599 CA N9CO          599 IL
QSO: 28000 CW 2020-12-13 2022 WD6T          599 CA KE9SA         599 WI
QSO: 28027 CW 2020-12-13 2023 WD6T          599 CA K5VIP         599 VA
QSO: 28027 CW 2020-12-13 2023 WD6T          599 CA KA9BHD        599 IL
QSO: 28027 CW 2020-12-13 2023 WD6T          599 CA N9DJ          599 IL
QSO: 28027 CW 2020-12-13 2024 WD6T          599 CA W9FFA         599 IN
QSO: 28027 CW 2020-12-13 2025 WD6T          599 CA KG9X          599 IL
QSO: 28027 CW 2020-12-13 2025 WD6T          599 CA WT9U          599 IN
QSO: 28000 CW 2020-12-13 2026 WD6T          599 CA WB9VGO        599 IL
QSO: 28027 CW 2020-12-13 2026 WD6T          599 CA KF8MZ         599 OH
QSO: 28027 CW 2020-12-13 2026 WD6T          599 CA N8VW          599 OH
QSO: 28026 CW 2020-12-13 2027 WD6T          599 CA WB8ASI        599 MI
QSO: 28027 CW 2020-12-13 2027 WD6T          599 CA N9SW          599 IL
QSO: 28000 CW 2020-12-13 2028 WD6T          599 CA KB0V          599 IL
QSO: 28026 CW 2020-12-13 2029 WD6T          599 CA W2CG          599 NJ
QSO: 28027 CW 2020-12-13 2029 WD6T          599 CA N4QS          599 KY
QSO: 28027 CW 2020-12-13 2031 WD6T          599 CA K2CUB         599 MI
QSO: 28027 CW 2020-12-13 2032 WD6T          599 CA K9PMV         599 IL
QSO: 28027 CW 2020-12-13 2034 WD6T          599 CA K3UL          599 PA
QSO: 28045 CW 2020-12-13 2035 WD6T          599 CA NS4X          599 TN
QSO: 28047 CW 2020-12-13 2036 WD6T          599 CA K9YC          599 CA
QSO: 28047 CW 2020-12-13 2036 WD6T          599 CA NV4B          599 AL
QSO: 28027 CW 2020-12-13 2037 WD6T          599 CA N9TK          599 IL
QSO: 28027 CW 2020-12-13 2038 WD6T          599 CA K0EJ          599 TN
QSO: 28027 CW 2020-12-13 2039 WD6T          599 CA KR2AA         599 NY
QSO: 28000 CW 2020-12-13 2040 WD6T          599 CA N4IJ          599 NC
QSO: 28027 CW 2020-12-13 2040 WD6T          599 CA W5RZ          599 AR
QSO: 28027 CW 2020-12-13 2041 WD6T          599 CA AC4G          599 TN
