START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: DU7OK
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: 20M
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: DU7OK
CLUB: DX7EVM SCAN INTERNATIONAL
CREATED-BY: N1MM LOGGER+ 1.0.10300.0
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: PK10WH
QSO: 14091 DG 2024-06-01 2356 DU7OK PK10 HS0ZOY OK14
QSO: 14091 DG 2024-06-01 2359 DU7OK PK10 YB2CPO OI52
QSO: 14091 DG 2024-06-02 0014 DU7OK PK10 YE1BNI OI33
QSO: 14091 DG 2024-06-02 0032 DU7OK PK10 YB6HRI NJ93
QSO: 14091 DG 2024-06-02 0044 DU7OK PK10 JK1HZH PM95
QSO: 14090 DG 2024-06-02 0621 DU7OK PK10 KE6PQV CM97
QSO: 14090 DG 2024-06-02 0625 DU7OK PK10 JH5HDA PM63
QSO: 14091 DG 2024-06-02 0647 DU7OK PK10 JA7WXL QN00
QSO: 14091 DG 2024-06-02 0654 DU7OK PK10 KH6RDO BK29
QSO: 14090 DG 2024-06-02 0702 DU7OK PK10 JR3RIY PM74
QSO: 14091 DG 2024-06-02 0706 DU7OK PK10 K6LUM DM12
QSO: 14090 DG 2024-06-02 0718 DU7OK PK10 JA4ENY PM64
QSO: 14090 DG 2024-06-02 0721 DU7OK PK10 ZL3IO RF80
QSO: 14091 DG 2024-06-02 0729 DU7OK PK10 VL2Y QF56
QSO: 14091 DG 2024-06-02 0731 DU7OK PK10 JJ1CBY PM95
QSO: 14090 DG 2024-06-02 0740 DU7OK PK10 YC2FAJ OI42
QSO: 14080 DG 2024-06-02 0746 DU7OK PK10 KH6ML BL11
QSO: 14080 DG 2024-06-02 0748 DU7OK PK10 KK7EHJ DM43
QSO: 14081 DG 2024-06-02 0754 DU7OK PK10 KH6RDO BK29
QSO: 14081 DG 2024-06-02 0756 DU7OK PK10 JA9DJX PM86
QSO: 14091 DG 2024-06-02 0806 DU7OK PK10 JH4UTP PM64
QSO: 14091 DG 2024-06-02 0807 DU7OK PK10 N7UVH DN17
QSO: 14091 DG 2024-06-02 0809 DU7OK PK10 BA7LIX OL62
QSO: 14091 DG 2024-06-02 0849 DU7OK PK10 4E9VVN PJ28
QSO: 14090 DG 2024-06-02 0907 DU7OK PK10 LU6ETB GF05
QSO: 14090 DG 2024-06-02 0910 DU7OK PK10 JQ3ICB PM75
QSO: 14090 DG 2024-06-02 0911 DU7OK PK10 K6SEA CN73
QSO: 14091 DG 2024-06-02 0916 DU7OK PK10 BH3DHE OM89
QSO: 14091 DG 2024-06-02 0918 DU7OK PK10 KH6AQ BK29
QSO: 14091 DG 2024-06-02 0921 DU7OK PK10 HS8JYX NJ98
QSO: 14081 DG 2024-06-02 0932 DU7OK PK10 VK7NET QE38
QSO: 14081 DG 2024-06-02 0934 DU7OK PK10 JR3GPP PM74
QSO: 14091 DG 2024-06-02 0943 DU7OK PK10 YE8DWC OI97
QSO: 14091 DG 2024-06-02 0954 DU7OK PK10 W7MTL CN84
QSO: 14091 DG 2024-06-02 0956 DU7OK PK10 JA1KPF QM06
QSO: 14091 DG 2024-06-02 1003 DU7OK PK10 K2MK EL98
QSO: 14091 DG 2024-06-02 1022 DU7OK PK10 JA9LX PM86
QSO: 14091 DG 2024-06-02 1031 DU7OK PK10 YB2MM OI43
QSO: 14091 DG 2024-06-02 1334 DU7OK PK10 W7PP DM33
QSO: 14091 DG 2024-06-02 1408 DU7OK PK10 XV9DL OK41
END-OF-LOG:
