START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: KE6K
LOCATION: AZ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
CATEGORY-OVERLAY: CLASSIC
OPERATORS: KE6K
CLUB: Arizona Outlaws Contest Club
CREATED-BY: N1MM LOGGER+ 1.0.10300.0
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: DM33RR
QSO: 14076 DG 2024-06-01 1826 KE6K DM33 KN6ZVI CM97
QSO: 14076 DG 2024-06-01 1828 KE6K DM33 KN6ZVI CM97
QSO: 14076 DG 2024-06-01 1840 KE6K DM33 KG7OH DM33
QSO: 14076 DG 2024-06-01 1841 KE6K DM33 KF7MCQ DM33
QSO: 14076 DG 2024-06-01 1845 KE6K DM33 W7PP DM33
QSO: 14082 DG 2024-06-01 1901 KE6K DM33 W8TB EN91
QSO: 14082 DG 2024-06-01 1903 KE6K DM33 N7BBQ EN17
QSO: 14082 DG 2024-06-01 1904 KE6K DM33 W0ERB EM19
QSO: 14082 DG 2024-06-01 1905 KE6K DM33 W0AAE EN35
QSO: 14082 DG 2024-06-01 1906 KE6K DM33 W6IA CM97
QSO: 14082 DG 2024-06-01 1908 KE6K DM33 K4LDC EM74
QSO: 14082 DG 2024-06-01 1911 KE6K DM33 KG5EIU EM13
QSO: 14082 DG 2024-06-01 1913 KE6K DM33 KB0V EN40
QSO: 14082 DG 2024-06-01 1933 KE6K DM33 W0QQQ EM19
QSO: 14081 DG 2024-06-01 1935 KE6K DM33 WE1DER EN10
QSO: 14081 DG 2024-06-01 1938 KE6K DM33 NQ0M EM27
QSO: 14082 DG 2024-06-01 1940 KE6K DM33 K0AJW DN98
QSO: 14082 DG 2024-06-01 1942 KE6K DM33 KI5RCS EM10
QSO: 14076 DG 2024-06-01 2247 KE6K DM33 4U1WB FM18
QSO: 14075 DG 2024-06-01 2249 KE6K DM33 W0KI DM79
QSO: 14076 DG 2024-06-01 2250 KE6K DM33 WV5JW EM50
QSO: 14076 DG 2024-06-01 2302 KE6K DM33 VA7EH CN89
QSO: 14076 DG 2024-06-01 2307 KE6K DM33 K4VHE EM64
QSO: 14075 DG 2024-06-01 2311 KE6K DM33 K1PNQ FN42
QSO: 14076 DG 2024-06-01 2324 KE6K DM33 WA9AFM EM15
QSO: 14076 DG 2024-06-01 2326 KE6K DM33 N5PEL EM15
QSO: 14075 DG 2024-06-01 2337 KE6K DM33 D2UY JI64
QSO: 14076 DG 2024-06-01 2341 KE6K DM33 XE2V DL95
QSO: 14074 DG 2024-06-01 2347 KE6K DM33 K5EMG EL16
QSO: 14082 DG 2024-06-02 0002 KE6K DM33 KH6WI BL01
QSO: 14081 DG 2024-06-02 0007 KE6K DM33 VE2DM FN45
QSO: 14082 DG 2024-06-02 0009 KE6K DM33 DJ2KP JO42
QSO: 14082 DG 2024-06-02 0011 KE6K DM33 NP4TX FK68
QSO: 14082 DG 2024-06-02 0039 KE6K DM33 K9KLD EM58
QSO: 14082 DG 2024-06-02 0039 KE6K DM33 XE1YL EK09
QSO: 14082 DG 2024-06-02 0041 KE6K DM33 N3MWQ FM29
QSO: 14082 DG 2024-06-02 0042 KE6K DM33 KD8KWH EN80
QSO: 14082 DG 2024-06-02 0043 KE6K DM33 WA7YZW DN30
QSO: 14082 DG 2024-06-02 0046 KE6K DM33 N8KOM EN82
QSO: 14082 DG 2024-06-02 0047 KE6K DM33 KQ4CTD EM64
QSO: 14080 DG 2024-06-02 1643 KE6K DM33 KL5NE BP51
QSO: 14080 DG 2024-06-02 1644 KE6K DM33 NY3H FN30
QSO: 14080 DG 2024-06-02 1644 KE6K DM33 NN1SS FN42
QSO: 14082 DG 2024-06-02 1646 KE6K DM33 AI3Q FN21
QSO: 14082 DG 2024-06-02 1653 KE6K DM33 K1UHF EM80
QSO: 14081 DG 2024-06-02 1654 KE6K DM33 KI4KWR EM64
QSO: 21141 DG 2024-06-02 1700 KE6K DM33 K8BL EN91
QSO: 21142 DG 2024-06-02 1715 KE6K DM33 W8KEN EN91
QSO: 21142 DG 2024-06-02 1716 KE6K DM33 W4MC FM17
QSO: 21142 DG 2024-06-02 1720 KE6K DM33 F4EOC JN39
QSO: 21142 DG 2024-06-02 1724 KE6K DM33 WR9K EN61
QSO: 21142 DG 2024-06-02 1731 KE6K DM33 BG8TFN OL15
QSO: 21141 DG 2024-06-02 1741 KE6K DM33 WP4O FK68
QSO: 21141 DG 2024-06-02 1746 KE6K DM33 NR4O FM05
QSO: 21141 DG 2024-06-02 1746 KE6K DM33 N3QE FM19
QSO: 21142 DG 2024-06-02 1748 KE6K DM33 WR9K EN61
QSO: 21142 DG 2024-06-02 1751 KE6K DM33 N8HRZ EN91
QSO: 21141 DG 2024-06-02 1752 KE6K DM33 WA2MCR FN31
QSO: 21141 DG 2024-06-02 1758 KE6K DM33 W8UC EM79
QSO: 28075 DG 2024-06-02 1806 KE6K DM33 KE2EF EL96
QSO: 21075 DG 2024-06-02 1812 KE6K DM33 CO7MTL FL11
QSO: 21075 DG 2024-06-02 1820 KE6K DM33 AE2V EM85
