START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: KY3G
LOCATION: KY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: KY3G
CREATED-BY: N3FJP'S ARRL INTERNATIONAL DIGITAL CONTEST LOG 1.0.3
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: EM77RX
QSO: 14082 DG 2024-06-01 1801 KY3G EM77 N0GTO DM59 0
QSO: 14092 DG 2024-06-01 1812 KY3G EM77 N5BSB EM20 0
QSO: 14092 DG 2024-06-01 1817 KY3G EM77 VE9DXC FN65 0
QSO: 21092 DG 2024-06-01 1823 KY3G EM77 K9TAD DM04 0
QSO: 21092 DG 2024-06-01 1826 KY3G EM77 F4IXM IN78 0
QSO: 21092 DG 2024-06-01 1827 KY3G EM77 CT1KNM IM58 0
QSO: 21092 DG 2024-06-01 1829 KY3G EM77 KO9V DN70 0
QSO: 14082 DG 2024-06-01 1841 KY3G EM77 NW2P FN54 0
QSO: 14082 DG 2024-06-01 1841 KY3G EM77 K1VI FN41 0
QSO: 14082 DG 2024-06-01 1846 KY3G EM77 KO1H FN67 0
QSO: 14082 DG 2024-06-01 1848 KY3G EM77 W0SJE DN70 0
QSO: 14082 DG 2024-06-01 1851 KY3G EM77 W0ZA EN00 0
QSO: 14082 DG 2024-06-01 1851 KY3G EM77 AA1NK FN42 0
QSO: 14080 DG 2024-06-01 1854 KY3G EM77 K1MCO EL98 0
QSO: 14082 DG 2024-06-01 1855 KY3G EM77 NN1SS FN42 0
QSO: 14082 DG 2024-06-01 1858 KY3G EM77 N4KJA EL96 0
QSO: 14082 DG 2024-06-01 1900 KY3G EM77 NQ0M EM27 0
QSO: 14082 DG 2024-06-01 1902 KY3G EM77 KO4VFA EM80 0
