START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: YO4AAC
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
OPERATORS: GEORGE SAVU
CLUB: YO DX CLUB
CREATED-BY: 
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: KN35XG
QSO: 14091 DG 2024-06-01 1803 YO4AAC KN35 PA4O JO33
QSO: 14091 DG 2024-06-01 1808 YO4AAC KN35 DL0MT JN48
QSO: 14081 DG 2024-06-01 1825 YO4AAC KN35 DK7EQ JN49
QSO: 14081 DG 2024-06-01 1828 YO4AAC KN35 PA3EWG JO21
QSO: 14081 DG 2024-06-01 1859 YO4AAC KN35 SE6K JO66
QSO: 14091 DG 2024-06-02 0618 YO4AAC KN35 5B4AMM KM65
QSO: 14091 DG 2024-06-02 0621 YO4AAC KN35 UX7QV KN29
QSO: 28091 DG 2024-06-02 0635 YO4AAC KN35 YO4BEW KN35
QSO: 14081 DG 2024-06-02 0647 YO4AAC KN35 9A9TT JN76
QSO: 14081 DG 2024-06-02 0650 YO4AAC KN35 S50R JN76
QSO: 14091 DG 2024-06-02 0654 YO4AAC KN35 KC3PIB EN90
QSO: 14091 DG 2024-06-02 0704 YO4AAC KN35 PC4H JO22
QSO: 14092 DG 2024-06-02 0708 YO4AAC KN35 IZ4OSH JN54
QSO: 14080 DG 2024-06-02 0712 YO4AAC KN35 SV5AZP KM46
QSO: 14082 DG 2024-06-02 0714 YO4AAC KN35 MI0LPO IO64
QSO: 21090 DG 2024-06-02 0726 YO4AAC KN35 5B4AMM KM65
QSO: 21092 DG 2024-06-02 0728 YO4AAC KN35 ME5W IO80
QSO: 21091 DG 2024-06-02 1124 YO4AAC KN35 9A6KFA JN85
QSO: 21090 DG 2024-06-02 1155 YO4AAC KN35 CQ7F IN50
QSO: 28091 DG 2024-06-02 1345 YO4AAC KN35 NP4TX FK68
QSO: 28090 DG 2024-06-02 1346 YO4AAC KN35 PY1ZV GG87
QSO: 21092 DG 2024-06-02 1401 YO4AAC KN35 YO4CVV KN45
QSO: 14080 DG 2024-06-02 1507 YO4AAC KN35 IK1WGX JN44
QSO: 14082 DG 2024-06-02 1508 YO4AAC KN35 RA3TRR LO16
QSO: 14081 DG 2024-06-02 1521 YO4AAC KN35 DL0JKH JO62
QSO: 14081 DG 2024-06-02 1521 YO4AAC KN35 DC4CP JO30
QSO: 14081 DG 2024-06-02 1535 YO4AAC KN35 PD3AH JO21
QSO: 14081 DG 2024-06-02 1535 YO4AAC KN35 DB7YI JN58
QSO: 14081 DG 2024-06-02 1538 YO4AAC KN35 DM2HEY JO51
QSO: 14081 DG 2024-06-02 1540 YO4AAC KN35 SP/NY6X/P JN00
QSO: 28091 DG 2024-06-02 1637 YO4AAC KN35 PY2PLL GG66
QSO: 28091 DG 2024-06-02 1643 YO4AAC KN35 5B4AMM KM65
QSO: 28091 DG 2024-06-02 1646 YO4AAC KN35 PU1KPS GG77
QSO: 28091 DG 2024-06-02 1653 YO4AAC KN35 PU1JQY GG87
QSO: 28091 DG 2024-06-02 1656 YO4AAC KN35 PY5ZHP GG54
QSO: 28091 DG 2024-06-02 1658 YO4AAC KN35 PU3POE GG40
QSO: 28091 DG 2024-06-02 1659 YO4AAC KN35 PY1KV GG87
QSO: 28091 DG 2024-06-02 1704 YO4AAC KN35 IU8PWS JN71
QSO: 28091 DG 2024-06-02 1728 YO4AAC KN35 KP4JA FK68
QSO: 14082 DG 2024-06-02 1834 YO4AAC KN35 EW6DM KO35
QSO: 14082 DG 2024-06-02 1835 YO4AAC KN35 R3PLN KO83
QSO: 21081 DG 2024-06-02 1843 YO4AAC KN35 I2XLF JN45
QSO: 28092 DG 2024-06-02 1854 YO4AAC KN35 LT5D GF12
QSO: 21081 DG 2024-06-02 1948 YO4AAC KN35 JH2FXK PM84
END-OF-LOG:
