START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: YD6ROA
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: 15M
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CATEGORY-OVERLAY: ENCLOSED
OPERATORS: YD6ROA
CLUB: YBLand-DXing  PASSION  IS
CREATED-BY: 
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: NJ93IN
QSO: 21090 DG 2024-06-01 1847 YD6ROA NJ93 PA6AA JO32
QSO: 21090 DG 2024-06-01 1852 YD6ROA NJ93 PA4O JO33
QSO: 21090 DG 2024-06-01 1922 YD6ROA NJ93 SE6K JO66
QSO: 21090 DG 2024-06-01 1928 YD6ROA NJ93 YO9BPX KN24
QSO: 21091 DG 2024-06-01 1953 YD6ROA NJ93 W1UE FN41
QSO: 21091 DG 2024-06-01 1954 YD6ROA NJ93 DV1IIW PK04
QSO: 21091 DG 2024-06-01 1955 YD6ROA NJ93 WA2BOT FN32
QSO: 21090 DG 2024-06-01 2016 YD6ROA NJ93 IU8PWS JN71
QSO: 21090 DG 2024-06-01 2017 YD6ROA NJ93 DV1IIW PK04
QSO: 21090 DG 2024-06-01 2018 YD6ROA NJ93 EA1GT IN52
QSO: 21090 DG 2024-06-01 2020 YD6ROA NJ93 OH8JJ KP25
QSO: 21090 DG 2024-06-01 2033 YD6ROA NJ93 OI5AY KP30
QSO: 21090 DG 2024-06-01 2033 YD6ROA NJ93 W3FAY FM18
QSO: 21090 DG 2024-06-02 0501 YD6ROA NJ93 JR3RIY PM74
QSO: 21090 DG 2024-06-02 0504 YD6ROA NJ93 JO4MMZ PM64
QSO: 21090 DG 2024-06-02 0507 YD6ROA NJ93 BI3EI OM20
QSO: 21090 DG 2024-06-02 0508 YD6ROA NJ93 JE5HTN PM64
QSO: 21090 DG 2024-06-02 0510 YD6ROA NJ93 JK3HFN PM75
QSO: 21090 DG 2024-06-02 0518 YD6ROA NJ93 BD8CHI OM21
QSO: 21090 DG 2024-06-02 0520 YD6ROA NJ93 YC2FAJ OI42
QSO: 21090 DG 2024-06-02 0525 YD6ROA NJ93 DJ2KP JO42
QSO: 21090 DG 2024-06-02 0530 YD6ROA NJ93 JP1TRJ PM96
QSO: 21090 DG 2024-06-02 0531 YD6ROA NJ93 YB2CPO OI52
QSO: 21091 DG 2024-06-02 0539 YD6ROA NJ93 IK0PCJ JN63
QSO: 21090 DG 2024-06-02 0559 YD6ROA NJ93 BA7LIX OL62
QSO: 21090 DG 2024-06-02 0625 YD6ROA NJ93 YC2XCD OI52
QSO: 21090 DG 2024-06-02 0626 YD6ROA NJ93 YC2XCD OI52
QSO: 21090 DG 2024-06-02 0627 YD6ROA NJ93 JA1IE PM95
QSO: 21090 DG 2024-06-02 0637 YD6ROA NJ93 BH3DHE OM89
QSO: 21090 DG 2024-06-02 0641 YD6ROA NJ93 VL2Y QF56
QSO: 21090 DG 2024-06-02 0644 YD6ROA NJ93 YO9HP KN35
QSO: 21090 DG 2024-06-02 0649 YD6ROA NJ93 JA2KPW PM84
QSO: 21090 DG 2024-06-02 1037 YD6ROA NJ93 AP2HA MM63
QSO: 21090 DG 2024-06-02 1046 YD6ROA NJ93 4F3BZ PK04
QSO: 21090 DG 2024-06-02 1057 YD6ROA NJ93 JA1JNY PM95
QSO: 21090 DG 2024-06-02 1113 YD6ROA NJ93 JD1BQW QL17
QSO: 21090 DG 2024-06-02 1120 YD6ROA NJ93 YC3BWK OI52
QSO: 21091 DG 2024-06-02 1123 YD6ROA NJ93 KH6AQ BK29
QSO: 21090 DG 2024-06-02 1529 YD6ROA NJ93 YB6HRI NJ93
QSO: 21090 DG 2024-06-02 1533 YD6ROA NJ93 YB6HRI NJ93
QSO: 21090 DG 2024-06-02 1548 YD6ROA NJ93 YB0RFS OI33
QSO: 21090 DG 2024-06-02 1549 YD6ROA NJ93 YB0RFS OI33
QSO: 21090 DG 2024-06-02 1556 YD6ROA NJ93 HB9CAL JN47
QSO: 21090 DG 2024-06-02 1559 YD6ROA NJ93 4F3BZ PK04
QSO: 21090 DG 2024-06-02 1602 YD6ROA NJ93 JH1NCZ PM95
QSO: 21090 DG 2024-06-02 1605 YD6ROA NJ93 YC1JEL OI33
QSO: 21090 DG 2024-06-02 1610 YD6ROA NJ93 9A6KFA JN85
QSO: 21090 DG 2024-06-02 1613 YD6ROA NJ93 IQ7DV JN81
QSO: 21091 DG 2024-06-02 1635 YD6ROA NJ93 YO4NF KN44
QSO: 21090 DG 2024-06-02 1647 YD6ROA NJ93 BI6NSL OM64
QSO: 21090 DG 2024-06-02 1652 YD6ROA NJ93 IU0DHV JN61
QSO: 21090 DG 2024-06-02 1654 YD6ROA NJ93 KA2MGE FN02
QSO: 21090 DG 2024-06-02 1655 YD6ROA NJ93 UZ0A KO70
QSO: 21090 DG 2024-06-02 1701 YD6ROA NJ93 YL2LW KO26
QSO: 21090 DG 2024-06-02 1702 YD6ROA NJ93 YL2LW KO26
QSO: 21090 DG 2024-06-02 1706 YD6ROA NJ93 OK1VRV JO60
QSO: 21090 DG 2024-06-02 1707 YD6ROA NJ93 OK1VRV JO60
QSO: 21090 DG 2024-06-02 1708 YD6ROA NJ93 K8ST EM79
QSO: 21090 DG 2024-06-02 1708 YD6ROA NJ93 K8ST EM79
QSO: 21090 DG 2024-06-02 1714 YD6ROA NJ93 W1RM FN31
QSO: 21090 DG 2024-06-02 1737 YD6ROA NJ93 N4EL EM79
QSO: 21090 DG 2024-06-02 1738 YD6ROA NJ93 KI4GGJ EM73
QSO: 21091 DG 2024-06-02 1750 YD6ROA NJ93 PA4B JO22
QSO: 21091 DG 2024-06-02 1752 YD6ROA NJ93 YO4RDW KN35
QSO: 21091 DG 2024-06-02 1759 YD6ROA NJ93 W3LL FM19
QSO: 21091 DG 2024-06-02 1802 YD6ROA NJ93 PE1PIX JO23
QSO: 21091 DG 2024-06-02 1803 YD6ROA NJ93 PE1PIX JO23
QSO: 21090 DG 2024-06-02 1823 YD6ROA NJ93 K6LUM DM12
QSO: 21090 DG 2024-06-02 1824 YD6ROA NJ93 K6LUM DM12
QSO: 21091 DG 2024-06-02 1833 YD6ROA NJ93 EU1AEF KO33
QSO: 21091 DG 2024-06-02 1835 YD6ROA NJ93 KE8FT CM98
QSO: 21091 DG 2024-06-02 1836 YD6ROA NJ93 KE8FT CM98
QSO: 21091 DG 2024-06-02 1839 YD6ROA NJ93 W7PP DM33
QSO: 21091 DG 2024-06-02 1839 YD6ROA NJ93 W7PP DM33
QSO: 21090 DG 2024-06-02 1845 YD6ROA NJ93 RA9AMO MO05
QSO: 21090 DG 2024-06-02 1846 YD6ROA NJ93 RA9AMO MO05
QSO: 21090 DG 2024-06-02 1848 YD6ROA NJ93 PA4GDR JO32
QSO: 21090 DG 2024-06-02 1848 YD6ROA NJ93 PA4GDR JO32
QSO: 21090 DG 2024-06-02 1850 YD6ROA NJ93 DB9MM JN49
QSO: 21090 DG 2024-06-02 1850 YD6ROA NJ93 DB9MM JN49
END-OF-LOG:
