START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.51.0
CONTEST: REF-CW
LOCATION: 72
GRID-LOCATOR: JN07CX
CALLSIGN: F6KFI
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLUB
CLAIMED-SCORE: 582240
OPERATORS: F4IRT F4HGA F5NYY F6GED F6CYZ F6HER
CLUB: F6KFI - ARAS72
NAME: RADIO CLUB ARAS72 - F6KFI
CERTIFICATE: NO
SOAPBOX: 
RIG: FTDX-101D - Kelemen 40-80 - Yagi 10 15 20M
QSO:  3546 CW 2024-01-27 0615 F6KFI         599 72     TM4S          599 04    
QSO:  3546 CW 2024-01-27 0618 F6KFI         599 72     F5KDC         599 63    
QSO:  3546 CW 2024-01-27 0620 F6KFI         599 72     F8EZX         599 31    
QSO:  3546 CW 2024-01-27 0623 F6KFI         599 72     F4CWN         599 32    
QSO:  3546 CW 2024-01-27 0626 F6KFI         599 72     F8CRS         599 67    
QSO:  3546 CW 2024-01-27 0629 F6KFI         599 72     F8KCF         599 74    
QSO:  3546 CW 2024-01-27 0633 F6KFI         599 72     F5OZC         599 49    
QSO:  3546 CW 2024-01-27 0638 F6KFI         599 72     F6HQP         599 73    
QSO:  3546 CW 2024-01-27 0640 F6KFI         599 72     F8KGW         599 35    
QSO:  3546 CW 2024-01-27 0645 F6KFI         599 72     F6AGM         599 81    
QSO:  3546 CW 2024-01-27 0647 F6KFI         599 72     TM50KRK       599 78    
QSO:  3546 CW 2024-01-27 0650 F6KFI         599 72     F5JU          599 35    
QSO:  3546 CW 2024-01-27 0659 F6KFI         599 72     F5ICC         599 24    
QSO:  3546 CW 2024-01-27 0711 F6KFI         599 72     F5NZY         599 76    
QSO:  3546 CW 2024-01-27 0716 F6KFI         599 72     F6KPQ         599 56    
QSO:  3546 CW 2024-01-27 0717 F6KFI         599 72     F6DYX         599 49    
QSO:  3546 CW 2024-01-27 0732 F6KFI         599 72     F8UFT         599 62    
QSO:  3546 CW 2024-01-27 0734 F6KFI         599 72     F6KNB         599 33    
QSO:  3546 CW 2024-01-27 0737 F6KFI         599 72     F4KKV         599 53    
QSO:  3546 CW 2024-01-27 0738 F6KFI         599 72     F5PXP         599 81    
QSO:  3546 CW 2024-01-27 0739 F6KFI         599 72     F5PTI         599 16    
QSO:  3546 CW 2024-01-27 0740 F6KFI         599 72     F5POJ         599 02    
QSO:  3546 CW 2024-01-27 0748 F6KFI         599 72     F5NTZ         599 77    
QSO:  3546 CW 2024-01-27 0751 F6KFI         599 72     F5OQK         599 85    
