START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX CW Contest 2013
CALLSIGN: OM7SR
OPERATORS: OM7SR
CATEGORY: SINGLE-OP ALL LOW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 28000 CW 2013-11-09 1201 OM7SR         599 BBY        RW4WA         599 001       
QSO: 28000 CW 2013-11-09 1203 OM7SR         599 BBY        F1AKK         599 003       
QSO: 28000 CW 2013-11-09 1205 OM7SR         599 BBY        LZ5R          599 012       
QSO: 28000 CW 2013-11-09 1212 OM7SR         599 BBY        UA9XF         599 011       
QSO: 28000 CW 2013-11-09 1219 OM7SR         599 BBY        UA4PN         599 030       
QSO: 28000 CW 2013-11-09 1219 OM7SR         599 BBY        EA5FQ         599 019       
QSO: 28000 CW 2013-11-09 1222 OM7SR         599 BBY        RN9T          599 024       
QSO: 21000 CW 2013-11-09 1226 OM7SR         599 BBY        UU6J          599 018       
QSO: 21000 CW 2013-11-09 1227 OM7SR         599 BBY        RU4SS         599 029       
QSO: 21000 CW 2013-11-09 1229 OM7SR         599 BBY        RO5O          599 021       
QSO: 21000 CW 2013-11-09 1230 OM7SR         599 BBY        G3MPB         599 006       
QSO: 21000 CW 2013-11-09 1231 OM7SR         599 BBY        RA3NC         599 025       
QSO: 21000 CW 2013-11-09 1232 OM7SR         599 BBY        UA9AFS        599 027       
QSO: 21000 CW 2013-11-09 1233 OM7SR         599 BBY        UA4RW         599 029       
QSO: 21000 CW 2013-11-09 1233 OM7SR         599 BBY        UU2J          599 008       
QSO: 21000 CW 2013-11-09 1234 OM7SR         599 BBY        RA9AP         599 041       
QSO: 21000 CW 2013-11-09 1235 OM7SR         599 BBY        N8UM          599 018       
QSO: 21000 CW 2013-11-09 1236 OM7SR         599 BBY        RK9UC         599 028       
QSO: 21000 CW 2013-11-09 1237 OM7SR         599 BBY        LA4CQ         599 010       
QSO: 21000 CW 2013-11-09 1238 OM7SR         599 BBY        M0BKB         599 011       
QSO: 21000 CW 2013-11-09 1239 OM7SR         599 BBY        RN9T          599 042       
QSO: 21000 CW 2013-11-09 1240 OM7SR         599 BBY        UA4HBM        599 021       
QSO: 21000 CW 2013-11-09 1240 OM7SR         599 BBY        F1AKK         599 033       
QSO: 21000 CW 2013-11-09 1241 OM7SR         599 BBY        RA1AGL        599 025       
QSO: 21000 CW 2013-11-09 1242 OM7SR         599 BBY        RN9RF         599 043       
QSO: 21000 CW 2013-11-09 1242 OM7SR         599 BBY        RA6CA         599 029       
QSO: 21000 CW 2013-11-09 1243 OM7SR         599 BBY        UA3QAM        599 045       
QSO: 21000 CW 2013-11-09 1243 OM7SR         599 BBY        F6GVC         599 021       
QSO: 21000 CW 2013-11-09 1245 OM7SR         599 BBY        RW3SY         599 016       
QSO: 21000 CW 2013-11-09 1245 OM7SR         599 BBY        RA1TU         599 035       
QSO: 21000 CW 2013-11-09 1328 OM7SR         599 BBY        RO8TR         599 017       
QSO: 21000 CW 2013-11-09 1330 OM7SR         599 BBY        RA1QX         599 057       
QSO: 21000 CW 2013-11-09 1331 OM7SR         599 BBY        UA6LCJ        599 060       
QSO: 21000 CW 2013-11-09 1332 OM7SR         599 BBY        RZ4AG         599 054       
QSO: 21000 CW 2013-11-09 1333 OM7SR         599 BBY        R1AT          599 076       
QSO: 21000 CW 2013-11-09 1334 OM7SR         599 BBY        RU4CO         599 030       
QSO: 21000 CW 2013-11-09 1335 OM7SR         599 BBY        EA5FQ         599 074       
QSO: 21000 CW 2013-11-09 1336 OM7SR         599 BBY        RT9A          599 136       
QSO: 21000 CW 2013-11-09 1336 OM7SR         599 BBY        N3XOV         599 030       
QSO: 21000 CW 2013-11-09 1338 OM7SR         599 BBY        RA3AN         599 080       
QSO: 21000 CW 2013-11-09 1340 OM7SR         599 BBY        R3GM          599 048       
QSO: 21000 CW 2013-11-09 1341 OM7SR         599 BBY        RM7F          599 042       
QSO: 21000 CW 2013-11-09 1341 OM7SR         599 BBY        UN3GX         599 023       
QSO: 21000 CW 2013-11-09 1342 OM7SR         599 BBY        RF9C          599 089       
QSO: 21000 CW 2013-11-09 1343 OM7SR         599 BBY        RA5AD         599 087       
QSO: 21000 CW 2013-11-09 1344 OM7SR         599 BBY        VE9ML         599 036       
QSO: 21000 CW 2013-11-09 1350 OM7SR         599 BBY        UA4L          599 168       
QSO: 21000 CW 2013-11-09 1356 OM7SR         599 BBY        RU4SO         599 119       
QSO: 21000 CW 2013-11-09 1357 OM7SR         599 BBY        UA4PN         599 144       
QSO: 14000 CW 2013-11-09 1402 OM7SR         599 BBY        LZ1ND         599 082       
QSO: 14000 CW 2013-11-09 1403 OM7SR         599 BBY        UR4MF         599 044       
QSO: 14000 CW 2013-11-09 1403 OM7SR         599 BBY        UA1AFT        599 083       
QSO: 14000 CW 2013-11-09 1404 OM7SR         599 BBY        UA5C          599 185       
QSO: 14000 CW 2013-11-09 1405 OM7SR         599 BBY        UK8AR         599 042       
QSO: 14000 CW 2013-11-09 1405 OM7SR         599 BBY        SM7CIL        599 033       
QSO: 14000 CW 2013-11-09 1406 OM7SR         599 BBY        UU6J          599 076       
QSO: 14000 CW 2013-11-09 1406 OM7SR         599 BBY        RA3MD         599 066       
QSO: 14000 CW 2013-11-09 1407 OM7SR         599 BBY        R1TEU         599 074       
QSO: 14000 CW 2013-11-09 1407 OM7SR         599 BBY        DK3WN         599 024       
QSO: 14000 CW 2013-11-09 1409 OM7SR         599 BBY        R3GM          599 081       
QSO: 14000 CW 2013-11-09 1410 OM7SR         599 BBY        UY5ZI         599 062       
QSO: 14000 CW 2013-11-09 1411 OM7SR         599 BBY        DH2URF        599 036       
QSO: 14000 CW 2013-11-09 1412 OM7SR         599 BBY        UA4L          599 205       
QSO: 14000 CW 2013-11-09 1412 OM7SR         599 BBY        EW8EW         599 088       
QSO: 14000 CW 2013-11-09 1413 OM7SR         599 BBY        UA9CBQ        599 036       
QSO: 14000 CW 2013-11-09 1413 OM7SR         599 BBY        UA3RF         599 093       
QSO: 14000 CW 2013-11-09 1414 OM7SR         599 BBY        R1AT          599 106       
QSO: 14000 CW 2013-11-09 1416 OM7SR         599 BBY        LA2HFA        599 051       
QSO: 14000 CW 2013-11-09 1416 OM7SR         599 BBY        SF3A          599 057       
QSO: 14000 CW 2013-11-09 1417 OM7SR         599 BBY        LZ7H          599 039       
QSO: 14000 CW 2013-11-09 1417 OM7SR         599 BBY        RM4R          599 071       
QSO: 14000 CW 2013-11-09 1418 OM7SR         599 BBY        IK8TEO        599 062       
QSO: 14000 CW 2013-11-09 1418 OM7SR         599 BBY        UR7MZ         599 093       
QSO: 14000 CW 2013-11-09 1419 OM7SR         599 BBY        PA9CW         599 011       
QSO: 14000 CW 2013-11-09 1419 OM7SR         599 BBY        EU6AA         599 022       
QSO: 14000 CW 2013-11-09 1420 OM7SR         599 BBY        LA8HGA        599 090       
QSO: 14000 CW 2013-11-09 1421 OM7SR         599 BBY        RW3ZA         599 019       
QSO: 14000 CW 2013-11-09 1421 OM7SR         599 BBY        RJ9J          599 095       
QSO: 14000 CW 2013-11-09 1422 OM7SR         599 BBY        RO5O          599 087       
QSO: 14000 CW 2013-11-09 1423 OM7SR         599 BBY        UT8AS/QRP     599 069       
QSO: 14000 CW 2013-11-09 1424 OM7SR         599 BBY        OH7YN         599 010       
QSO: 14000 CW 2013-11-09 1425 OM7SR         599 BBY        LZ1QN         599 067       
QSO: 14000 CW 2013-11-09 1426 OM7SR         599 BBY        UA9CCL        599 044       
QSO: 14000 CW 2013-11-09 1427 OM7SR         599 BBY        EI3KI         599 053       
QSO: 14000 CW 2013-11-09 1428 OM7SR         599 BBY        RN9RF         599 100       
QSO: 14000 CW 2013-11-09 1429 OM7SR         599 BBY        RN9T          599 104       
QSO: 14000 CW 2013-11-09 1430 OM7SR         599 BBY        UA4WEF/QRP    599 062       
QSO: 14000 CW 2013-11-09 1431 OM7SR         599 BBY        LZ5R          599 163       
QSO: 14000 CW 2013-11-09 1431 OM7SR         599 BBY        YO4AAC        599 032       
QSO: 14000 CW 2013-11-09 1432 OM7SR         599 BBY        EW2BO         599 012       
QSO: 14000 CW 2013-11-09 1432 OM7SR         599 BBY        RA3Y          599 058       
QSO: 14000 CW 2013-11-09 1433 OM7SR         599 BBY        RW3XM         599 078       
QSO: 14000 CW 2013-11-09 1434 OM7SR         599 BBY        RA3ID         599 051       
QSO: 14000 CW 2013-11-09 1435 OM7SR         599 BBY        IZ0DBA        599 023       
QSO: 14000 CW 2013-11-09 1436 OM7SR         599 BBY        GD4EIP        599 033       
QSO: 14000 CW 2013-11-09 1436 OM7SR         599 BBY        EA1FA         599 052       
QSO: 14000 CW 2013-11-09 1437 OM7SR         599 BBY        F5IN          599 096       
QSO: 14000 CW 2013-11-09 1437 OM7SR         599 BBY        RT9A          599 217       
QSO: 14000 CW 2013-11-09 1439 OM7SR         599 BBY        ON5SE         599 027       
QSO: 14000 CW 2013-11-09 1440 OM7SR         599 BBY        F6AJM         599 056       
QSO: 14000 CW 2013-11-09 1440 OM7SR         599 BBY        UR4CZZ        599 011       
QSO: 14000 CW 2013-11-09 1441 OM7SR         599 BBY        RA4LO         599 045       
QSO: 14000 CW 2013-11-09 1517 OM7SR         599 BBY        EW1RR         599 060       
QSO: 14000 CW 2013-11-09 1518 OM7SR         599 BBY        EW8DX         599 128       
QSO: 14000 CW 2013-11-09 1519 OM7SR         599 BBY        UU2J          599 113       
QSO: 14000 CW 2013-11-09 1521 OM7SR         599 BBY        UU7JD         599 060       
QSO: 14000 CW 2013-11-09 1522 OM7SR         599 BBY        PA3CVI        599 063       
QSO: 14000 CW 2013-11-09 1523 OM7SR         599 BBY        LY2XW         599 125       
QSO: 14000 CW 2013-11-09 1524 OM7SR         599 BBY        DL5JQ         599 063       
QSO: 14000 CW 2013-11-09 1526 OM7SR         599 BBY        R7MM          599 238       
QSO: 14000 CW 2013-11-09 1527 OM7SR         599 BBY        EA5FQ         599 147       
QSO: 14000 CW 2013-11-09 1531 OM7SR         599 BBY        UA3PP         599 060       
QSO: 14000 CW 2013-11-09 1532 OM7SR         599 BBY        UA4HBM        599 125       
QSO: 14000 CW 2013-11-09 1533 OM7SR         599 BBY        SC6M          599 037       
QSO: 14000 CW 2013-11-09 1534 OM7SR         599 BBY        YL5T          599 048       
QSO: 14000 CW 2013-11-09 1536 OM7SR         599 BBY        RX3DBG        599 061       
QSO: 14000 CW 2013-11-09 1538 OM7SR         599 BBY        PA0WLB        599 054       
QSO: 14000 CW 2013-11-09 1539 OM7SR         599 BBY        RU3FB         599 049       
QSO: 14000 CW 2013-11-09 1540 OM7SR         599 BBY        R4WDX         599 174       
QSO: 14000 CW 2013-11-09 1540 OM7SR         599 BBY        RF9C          599 171       
QSO: 14000 CW 2013-11-09 1542 OM7SR         599 BBY        RT3D          599 037       
QSO: 14000 CW 2013-11-09 1543 OM7SR         599 BBY        UA2FL         599 079       
QSO: 14000 CW 2013-11-09 1543 OM7SR         599 BBY        UA4QK         599 080       
QSO: 14000 CW 2013-11-09 1544 OM7SR         599 BBY        PA0MIR        599 062       
QSO: 14000 CW 2013-11-09 1545 OM7SR         599 BBY        RA6ARI        599 120       
QSO: 14000 CW 2013-11-09 1545 OM7SR         599 BBY        RU4SO         599 189       
QSO: 14000 CW 2013-11-09 1546 OM7SR         599 BBY        RW3SY         599 111       
QSO: 14000 CW 2013-11-09 1547 OM7SR         599 BBY        SM6D          599 050       
QSO: 14000 CW 2013-11-09 1548 OM7SR         599 BBY        SM6GBM        599 020       
QSO: 14000 CW 2013-11-09 1549 OM7SR         599 BBY        YO4DW         599 066       
QSO: 14000 CW 2013-11-09 1550 OM7SR         599 BBY        HG3M          599 081       
QSO: 14000 CW 2013-11-09 1551 OM7SR         599 BBY        OH3KAV        599 084       
QSO: 14000 CW 2013-11-09 1551 OM7SR         599 BBY        PA5GU         599 036       
QSO: 14000 CW 2013-11-09 1554 OM7SR         599 BBY        R4WT          599 198       
QSO: 14000 CW 2013-11-09 1555 OM7SR         599 BBY        UY3IF         599 098       
QSO: 14000 CW 2013-11-09 1556 OM7SR         599 BBY        DL9LM         599 042       
QSO: 14000 CW 2013-11-09 1557 OM7SR         599 BBY        VE9ML         599 134       
QSO: 14000 CW 2013-11-09 1558 OM7SR         599 BBY        LY3B          599 194       
QSO: 14000 CW 2013-11-09 1600 OM7SR         599 BBY        SM5ALJ        599 052       
QSO: 14000 CW 2013-11-09 1657 OM7SR         599 BBY        ES5EP         599 078       
QSO: 14000 CW 2013-11-09 1658 OM7SR         599 BBY        RA3AN         599 232       
QSO: 14000 CW 2013-11-09 1659 OM7SR         599 BBY        R3ZV          599 064       
QSO: 14000 CW 2013-11-09 1700 OM7SR         599 BBY        9A1CFR        599 095       
QSO: 14000 CW 2013-11-09 1701 OM7SR         599 BBY        RA3NC         599 185       
QSO: 14000 CW 2013-11-09 1702 OM7SR         599 BBY        UA1ANA        599 183       
QSO: 14000 CW 2013-11-09 1703 OM7SR         599 BBY        RN9A          599 170       
QSO: 14000 CW 2013-11-09 1703 OM7SR         599 BBY        RN6AI         599 212       
QSO:  7000 CW 2013-11-09 1707 OM7SR         599 BBY        RA3Y          599 126       
QSO:  7000 CW 2013-11-09 1712 OM7SR         599 BBY        S52AU         599 039       
