START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: WAE RTTY
CALLSIGN: ON8AJ
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: ON8AJ
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for WAE RTTY WAE/RTTY/2019.
QSO:  3500 RY 2019-11-09 1810 ON8AJ         599 YT2U          599 200
QSO:  3581 RY 2019-11-09 1830 ON8AJ         599 0016 9A7T          599 0372
QSO:  3581 RY 2019-11-09 1830 ON8AJ         599 015 DL7UGN        599 0108
QSO:  3581 RY 2019-11-09 1832 ON8AJ         599 019 DK2LO         599 0127
QSO:  3581 RY 2019-11-09 1832 ON8AJ         599 018 DL5XJ         599 0238
QSO:  3582 RY 2019-11-09 1834 ON8AJ         599 0020 DL9SUB        599 0075
QSO:  3580 RY 2019-11-09 1835 ON8AJ         599 0021 SQ3MZ         599 0083
QSO:  3500 RY 2019-11-09 1836 ON8AJ         599 23 DB2BJT        599 086
QSO:  3500 RY 2019-11-09 1836 ON8AJ         599 0022 OZ6AGX        599 0115
QSO:  3500 RY 2019-11-09 1838 ON8AJ         599 025 DL6AWJ        599 160
QSO:  3579 RY 2019-11-09 1838 ON8AJ         599 0024 PE1HWO        599 0020
QSO:  3580 RY 2019-11-09 1841 ON8AJ         599 026 DM6DX         599 0298
QSO:  3581 RY 2019-11-09 1844 ON8AJ         599 0027 DL4ME         599 0184
QSO:  3579 RY 2019-11-09 1845 ON8AJ         599 29 OZ1DAE        599 064
QSO:  3581 RY 2019-11-09 1845 ON8AJ         599 0028 DL5NAM        599 0316
QSO:  3580 RY 2019-11-09 1848 ON8AJ         599 0030 DK0OD         599 0053
QSO:  3581 RY 2019-11-09 1850 ON8AJ         599 0032 DL7VOG        599 0177
QSO:  3581 RY 2019-11-09 1850 ON8AJ         599 0031 G0FGI         599 0089
QSO:  3580 RY 2019-11-09 1851 ON8AJ         599 0033 DL3SYA        599 0372
QSO:  3500 RY 2019-11-09 1853 ON8AJ         599 034 DL5ANS        599 0101
QSO:  3581 RY 2019-11-09 1854 ON8AJ         599 0036 DF1MM         599 0257
QSO:  3581 RY 2019-11-09 1854 ON8AJ         599 0035 IW1CBG        599 0110
QSO:  3500 RY 2019-11-09 1856 ON8AJ         599 038 DF7JC         599 124
QSO:  3581 RY 2019-11-09 1902 ON8AJ         599 0039 PG1R          599 0099
QSO:  3581 RY 2019-11-09 1903 ON8AJ         599 040 DL2FQ         599 0077
QSO:  7062 RY 2019-11-09 1923 ON8AJ         599 0041 Z35Z          599 0092
QSO:  7000 RY 2019-11-09 1940 ON8AJ         599 042 IT9WDC        599 0308
QSO:  7065 RY 2019-11-09 1941 ON8AJ         599 0043 UY5QQ         599 0167
QSO:  7064 RY 2019-11-09 1943 ON8AJ         599 0044 TA7OYG        599 0145
QSO:  7020 RY 2019-11-09 1946 ON8AJ         599 045 UR6QS         599 113
QSO:  7065 RY 2019-11-09 1951 ON8AJ         599 0047 K0KX          599 0178
QSO:  7065 RY 2019-11-09 1954 ON8AJ         599 0048 W3FIZ         599 0470
QSO:  7065 RY 2019-11-09 2005 ON8AJ         599 0049 EV1R          599 0471
QSO:  7065 RY 2019-11-09 2007 ON8AJ         599 0050 K1SM          599 0315
QSO:  7067 RY 2019-11-09 2030 ON8AJ         599 0052 W3GVX         599 0080
QSO:  7066 RY 2019-11-09 2034 ON8AJ         599 0053 ON6NL         599 0257
QSO:  7066 RY 2019-11-09 2036 ON8AJ         599 0054 US6CQ         599 0313
QSO:  3582 RY 2019-11-09 2042 ON8AJ         599 0055 DF1LX         599 0247
QSO:  3579 RY 2019-11-09 2046 ON8AJ         599 0056 OK1RPL        599 0145
QSO:  3584 RY 2019-11-09 2047 ON8AJ         599 0057 IN3OWY        599 0112
QSO:  3582 RY 2019-11-09 2049 ON8AJ         599 0058 DL6DH         599 0193
QSO: 14111 RY 2019-11-10 0902 ON8AJ         599 0059 YO4NF         599 0473
QSO: 14108 RY 2019-11-10 0906 ON8AJ         599 0060 EA4BAS        599 0264
QSO: 14111 RY 2019-11-10 0907 ON8AJ         599 0061 UT8IM         599 0296
QSO: 14110 RY 2019-11-10 0909 ON8AJ         599 62 UR7QM         599 123
QSO: 14110 RY 2019-11-10 0914 ON8AJ         599 063 UA3IHJ        599 028
QSO: 14111 RY 2019-11-10 0915 ON8AJ         599 64 RN1AO         599 117
QSO: 14110 RY 2019-11-10 0916 ON8AJ         599 0065 UT7IS         599 0381
QSO: 14111 RY 2019-11-10 0918 ON8AJ         599 0067 ZL3X          599 0203
QSO: 14110 RY 2019-11-10 0922 ON8AJ         599 068 UA9FLK        599 157
QSO: 14111 RY 2019-11-10 0925 ON8AJ         599 0069 UT3N          599 0343
QSO: 14113 RY 2019-11-10 0925 ON8AJ         599 0070 SE4E          599 0507
QSO: 14109 RY 2019-11-10 0928 ON8AJ         599 0071 YO3GNF        599 0190
QSO: 14076 RY 2019-11-10 0929 ON8AJ         599 72 RX3VF         599 187
QSO: 14111 RY 2019-11-10 0941 ON8AJ         599 0074 RA4FUN        599 0487
QSO: 14110 RY 2019-11-10 0943 ON8AJ         599 075 SP9EZM        599 258
QSO: 14108 RY 2019-11-10 0944 ON8AJ         599 076 UR3QTN        599 210
QSO: 14084 RY 2019-11-10 0945 ON8AJ         599 077 OZ4FF         599 0078
QSO: 14110 RY 2019-11-10 0946 ON8AJ         599 0078 UR7CB         599 0129
QSO: 14111 RY 2019-11-10 0946 ON8AJ         599 0079 VE1OP         599 0444
QSO: 14110 RY 2019-11-10 0948 ON8AJ         599 080 YO8TND        599 018
QSO: 14095 RY 2019-11-10 0950 ON8AJ         599 081 R4CI          599 045
QSO: 14111 RY 2019-11-10 0951 ON8AJ         599 0081 LY6A          599 0919
QSO: 14111 RY 2019-11-10 0953 ON8AJ         599 0082 OH2HAN        599 0863
QSO: 14080 RY 2019-11-10 0955 ON8AJ         599 83 EW8Z          599 156
QSO: 14090 RY 2019-11-10 0956 ON8AJ         599 0084 EA3OH         599 0009
QSO: 14000 RY 2019-11-10 0957 ON8AJ         599 085 UX1CL         599 242
QSO: 14110 RY 2019-11-10 0959 ON8AJ         599 0086 ON6NL         599 0450
QSO: 14110 RY 2019-11-10 1000 ON8AJ         599 0087 US6CQ         599 0402
QSO: 14111 RY 2019-11-10 1007 ON8AJ         599 0089 GW0A          599 0844
QSO: 14111 RY 2019-11-10 1008 ON8AJ         599 0090 SV2AEL        599 0373
QSO: 14111 RY 2019-11-10 1009 ON8AJ         599 0091 LZ1QV         599 0072
QSO: 14111 RY 2019-11-10 1011 ON8AJ         599 0092 YL3CU         599 0574
QSO: 14111 RY 2019-11-10 1012 ON8AJ         599 0093 SP2MKZ        599 0063
QSO: 14111 RY 2019-11-10 1013 ON8AJ         599 0094 OM8KT         599 0397
QSO: 14112 RY 2019-11-10 1016 ON8AJ         599 095 RA3DJA        599 095
QSO: 14111 RY 2019-11-10 1018 ON8AJ         599 0096 CT7AUP        599 0455
QSO: 14110 RY 2019-11-10 1019 ON8AJ         599 097 EW6DM         599 295
QSO: 14111 RY 2019-11-10 1021 ON8AJ         599 0098 OH3LQK        599 0142
QSO: 14110 RY 2019-11-10 1022 ON8AJ         599 0100 RQ7R          599 0388
QSO: 14000 RY 2019-11-10 1023 ON8AJ         599 099 RA0WHE        599 140
QSO: 14070 RY 2019-11-10 1025 ON8AJ         599 0101 YO4BEW        599 0070
QSO: 14111 RY 2019-11-10 1027 ON8AJ         599 0102 UY5QQ         599 0256
END-OF-LOG:
