START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.20.0
CONTEST: REF-SSB
LOCATION: 77
CALLSIGN: TM1A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 4887414
OPERATORS: F6DZS F5IYU F4GYM F4HKD F4HRB F4HFD F/IU0BMX F5NQL F4BDG F4AJQ F5GVA
CLUB: F6KOP
NAME: RC de PROVINS
CERTIFICATE: NO
SOAPBOX: 
RIG: Monobandes Filaires, verticales . Beverage et K9AY bandes basses. Beams
QSO:  7107 PH 2017-02-25 1118 TM1A          59  77     SP3SLD        59  020   
QSO:  7107 PH 2017-02-25 1119 TM1A          59  77     F4GNG         59  91    
QSO:  7107 PH 2017-02-25 1120 TM1A          59  77     PA/HB9CKR/MM  59  21    
QSO:  7107 PH 2017-02-25 1120 TM1A          59  77     F4FLF         59  77    
QSO: 14136 PH 2017-02-25 1120 TM1A          59  77     F6DMQ         59  06    
QSO:  7107 PH 2017-02-25 1121 TM1A          59  77     F4LTS         59  29    
QSO:  7107 PH 2017-02-25 1121 TM1A          59  77     F5AJG         59  59    
QSO:  7107 PH 2017-02-25 1121 TM1A          59  77     PA2CVD        59  028   
QSO:  7107 PH 2017-02-25 1122 TM1A          59  77     F4AFM         59  80    
QSO:  7107 PH 2017-02-25 1122 TM1A          59  77     F6DEO         59  95    
QSO:  7107 PH 2017-02-25 1122 TM1A          59  77     F6EHP         59  29    
QSO: 14136 PH 2017-02-25 1122 TM1A          59  77     FM4PN         59  FM    
QSO:  7107 PH 2017-02-25 1123 TM1A          59  77     DC8QT         59  011   
QSO:  7107 PH 2017-02-25 1124 TM1A          59  77     F4FFH         59  50    
QSO:  7107 PH 2017-02-25 1124 TM1A          59  77     TM8CIL        59  03    
QSO:  7107 PH 2017-02-25 1125 TM1A          59  77     G3ZAM         59  025   
QSO:  7107 PH 2017-02-25 1125 TM1A          59  77     F6KBR         59  66    
QSO: 14136 PH 2017-02-25 1125 TM1A          59  77     TM1O          59  81    
QSO:  7107 PH 2017-02-25 1125 TM1A          59  77     F5KGA         59  38    
QSO:  7107 PH 2017-02-25 1126 TM1A          59  77     F6BXD         59  59    
QSO:  7107 PH 2017-02-25 1126 TM1A          59  77     F4HGH         59  02    
QSO: 14136 PH 2017-02-25 1126 TM1A          59  77     FY/F6CKD      59  FY    
QSO:  7107 PH 2017-02-25 1126 TM1A          59  77     F4HEM         59  02    
QSO:  7107 PH 2017-02-25 1127 TM1A          59  77     F4BRJ         59  95    
QSO:  7107 PH 2017-02-25 1127 TM1A          59  77     F6BSZ         59  14    
QSO:  7107 PH 2017-02-25 1128 TM1A          59  77     F6FCM         59  75    
QSO:  7107 PH 2017-02-25 1128 TM1A          59  77     F4DLL         59  93    
QSO:  7107 PH 2017-02-25 1128 TM1A          59  77     F6BNM         59  78    
QSO:  7107 PH 2017-02-25 1129 TM1A          59  77     F8NHC         59  50    
QSO:  7107 PH 2017-02-25 1129 TM1A          59  77     ON6LR         59  032   
QSO:  7107 PH 2017-02-25 1129 TM1A          59  77     G6LSO         59  002   
QSO:  7107 PH 2017-02-25 1130 TM1A          59  77     F5MA          59  78    
QSO: 14136 PH 2017-02-25 1130 TM1A          59  77     OH9NB         59  118   
QSO:  7107 PH 2017-02-25 1130 TM1A          59  77     DM2BM         59  017   
QSO:  7107 PH 2017-02-25 1131 TM1A          59  77     F6KUP         59  55    
QSO: 14136 PH 2017-02-25 1131 TM1A          59  77     SE5L          59  043   
QSO:  7107 PH 2017-02-25 1132 TM1A          59  77     F4DBD         59  78    
QSO:  7107 PH 2017-02-25 1132 TM1A          59  77     F6KIM         59  54    
QSO:  7107 PH 2017-02-25 1132 TM1A          59  77     PA1P          59  053   
QSO:  7107 PH 2017-02-25 1133 TM1A          59  77     F5JLQ         59  62    
QSO:  7107 PH 2017-02-25 1133 TM1A          59  77     OK1AY         59  022   
QSO:  7107 PH 2017-02-25 1134 TM1A          59  77     ON5HE         59  077   
QSO:  7107 PH 2017-02-25 1134 TM1A          59  77     F8CRS         59  67    
QSO:  7107 PH 2017-02-25 1135 TM1A          59  77     F4GVE         59  74    
QSO:  7107 PH 2017-02-25 1135 TM1A          59  77     F5RLW         59  62    
QSO:  7107 PH 2017-02-25 1135 TM1A          59  77     F4AHN         59  62    
QSO:  7107 PH 2017-02-25 1136 TM1A          59  77     F8VNU         59  34    
QSO:  7107 PH 2017-02-25 1137 TM1A          59  77     F5KAR         59  76    
QSO:  7107 PH 2017-02-25 1138 TM1A          59  77     PG1R          59  010   
QSO: 14181 PH 2017-02-25 1138 TM1A          59  77     F4WBN         59  64    
QSO:  7107 PH 2017-02-25 1138 TM1A          59  77     F5MBM         59  54    
QSO:  7107 PH 2017-02-25 1138 TM1A          59  77     F4CWN         59  32    
QSO:  7107 PH 2017-02-25 1138 TM1A          59  77     F8KFS         59  73    
QSO:  7107 PH 2017-02-25 1139 TM1A          59  77     F6DHA         59  51    
QSO:  7107 PH 2017-02-25 1139 TM1A          59  77     F6FDR         59  84    
QSO:  7107 PH 2017-02-25 1140 TM1A          59  77     F4KJQ         59  06    
QSO:  7107 PH 2017-02-25 1140 TM1A          59  77     HB9HI         59  113   
QSO:  7107 PH 2017-02-25 1140 TM1A          59  77     F4FQF         59  34    
QSO:  7107 PH 2017-02-25 1141 TM1A          59  77     F1AIR         59  31    
QSO:  7107 PH 2017-02-25 1141 TM1A          59  77     F1DZF         59  68    
QSO: 14134 PH 2017-02-25 1142 TM1A          59  77     FM8QR         59  FM    
QSO: 14134 PH 2017-02-25 1143 TM1A          59  77     CN2JF         59  204   
QSO:  7107 PH 2017-02-25 1143 TM1A          59  77     F5VKV         59  06    
QSO:  7107 PH 2017-02-25 1144 TM1A          59  77     F5SHM         59  03    
QSO: 14134 PH 2017-02-25 1144 TM1A          59  77     SP5BUJ        59  005   
QSO:  7107 PH 2017-02-25 1145 TM1A          59  77     F6GAU         59  04    
QSO:  7107 PH 2017-02-25 1146 TM1A          59  77     F6KDL         59  68    
QSO:  7107 PH 2017-02-25 1147 TM1A          59  77     F1CBC         59  76    
QSO: 14134 PH 2017-02-25 1147 TM1A          59  77     OF4BNP        59  008   
QSO:  7107 PH 2017-02-25 1147 TM1A          59  77     F5KCC         59  89    
QSO:  7107 PH 2017-02-25 1148 TM1A          59  77     F8FSK         59  50    
QSO:  7107 PH 2017-02-25 1149 TM1A          59  77     F5DMD         59  91    
QSO:  7107 PH 2017-02-25 1149 TM1A          59  77     PE6K          59  009   
QSO:  7107 PH 2017-02-25 1150 TM1A          59  77     F8FSC         59  39    
QSO:  7107 PH 2017-02-25 1150 TM1A          59  77     F5LTU         59  47    
QSO: 14134 PH 2017-02-25 1151 TM1A          59  77     SQ7OTK        59  016   
QSO:  7107 PH 2017-02-25 1151 TM1A          59  77     F5CT          59  61    
QSO:  7107 PH 2017-02-25 1151 TM1A          59  77     ON4DN         59  014   
QSO: 14134 PH 2017-02-25 1154 TM1A          59  77     HA7MF         59  032   
QSO:  7107 PH 2017-02-25 1155 TM1A          59  77     M0VGB         59  002   
QSO:  7107 PH 2017-02-25 1156 TM1A          59  77     F4CQP         59  62    
QSO:  7107 PH 2017-02-25 1157 TM1A          59  77     F5MTB         59  62    
QSO:  7107 PH 2017-02-25 1157 TM1A          59  77     F6DFY         59  94    
QSO:  7107 PH 2017-02-25 1158 TM1A          59  77     M6EAM         59  020   
QSO:  7091 PH 2017-02-25 1200 TM1A          59  77     F4DNK         59  76    
QSO:  7122 PH 2017-02-25 1201 TM1A          59  77     F5OHM         59  36    
QSO:  7156 PH 2017-02-25 1201 TM1A          59  77     F6KQL         59  21    
QSO:  7065 PH 2017-02-25 1202 TM1A          59  77     F5MUX         59  29    
QSO:  7161 PH 2017-02-25 1203 TM1A          59  77     F6DZU         59  40    
QSO: 14134 PH 2017-02-25 1204 TM1A          59  77     OM8JP         59  016   
QSO:  7100 PH 2017-02-25 1204 TM1A          59  77     F8FUA         59  14    
QSO:  7088 PH 2017-02-25 1205 TM1A          59  77     F8EMH         59  54    
QSO:  7119 PH 2017-02-25 1206 TM1A          59  77     F5KUG         59  31    
QSO:  7063 PH 2017-02-25 1207 TM1A          59  77     ON3LX         59  076   
QSO: 14134 PH 2017-02-25 1208 TM1A          59  77     HA5PL         59  038   
QSO:  7135 PH 2017-02-25 1209 TM1A          59  77     F5CYM         59  35    
QSO:  7056 PH 2017-02-25 1209 TM1A          59  77     F4EQA         59  34    
QSO:  7060 PH 2017-02-25 1210 TM1A          59  77     F6KJU         59  59    
QSO:  7124 PH 2017-02-25 1213 TM1A          59  77     F4EZG         59  87    
QSO: 21292 PH 2017-02-25 1215 TM1A          59  77     FY5KE         59  FY    
QSO:  7140 PH 2017-02-25 1216 TM1A          59  77     F4GHS         59  06    
QSO:  7142 PH 2017-02-25 1217 TM1A          59  77     F6DYX         59  49    
QSO:  7142 PH 2017-02-25 1217 TM1A          59  77     MU0GSY        59  020   
QSO:  7142 PH 2017-02-25 1218 TM1A          59  77     G4AZF         59  023   
QSO: 21284 PH 2017-02-25 1218 TM1A          59  77     F6KJX         59  41    
QSO:  7142 PH 2017-02-25 1219 TM1A          59  77     DJ4OY         59  032   
QSO: 21278 PH 2017-02-25 1219 TM1A          59  77     F6KNB         59  33    
QSO:  7142 PH 2017-02-25 1222 TM1A          59  77     DG9MEH        59  001   
QSO:  7142 PH 2017-02-25 1223 TM1A          59  77     OK1ULL        59  003   
QSO:  7142 PH 2017-02-25 1224 TM1A          59  77     F5KDC         59  63    
QSO:  7115 PH 2017-02-25 1225 TM1A          59  77     TM14WAP       59  42    
QSO: 21214 PH 2017-02-25 1226 TM1A          59  77     FM1HN         59  FM    
QSO:  7134 PH 2017-02-25 1227 TM1A          59  77     F5TLZ         59  54    
QSO: 21230 PH 2017-02-25 1227 TM1A          59  77     FG5GP         59  FG    
QSO:  7134 PH 2017-02-25 1227 TM1A          59  77     F4HQB         59  62    
QSO:  7134 PH 2017-02-25 1228 TM1A          59  77     F1IGY         59  87    
QSO:  7134 PH 2017-02-25 1228 TM1A          59  77     F4HGE         59  62    
QSO:  7134 PH 2017-02-25 1228 TM1A          59  77     F6IPV         59  62    
QSO: 21220 PH 2017-02-25 1230 TM1A          59  77     F4CWN         59  32    
QSO:  7134 PH 2017-02-25 1230 TM1A          59  77     PA4HM         59  011   
QSO: 21220 PH 2017-02-25 1230 TM1A          59  77     F6IPQ         59  47    
QSO:  7107 PH 2017-02-25 1232 TM1A          59  77     F4DPW         59  95    
QSO: 14134 PH 2017-02-25 1232 TM1A          59  77     F1TZG         59  26    
QSO:  7199 PH 2017-02-25 1234 TM1A          59  77     F6GCT         59  77    
QSO: 21220 PH 2017-02-25 1235 TM1A          59  77     IZ2DLV        59  224   
QSO:  7135 PH 2017-02-25 1235 TM1A          59  77     F6KRD         59  13    
QSO:  7135 PH 2017-02-25 1236 TM1A          59  77     F5HVI         59  50    
QSO:  7135 PH 2017-02-25 1236 TM1A          59  77     IQ0RU         59  016   
QSO:  7135 PH 2017-02-25 1237 TM1A          59  77     PA0BDC        59  001   
QSO: 14148 PH 2017-02-25 1238 TM1A          59  77     F6REF         59  00    
QSO:  7098 PH 2017-02-25 1238 TM1A          59  77     F4ENJ/P       59  53    
QSO:  7135 PH 2017-02-25 1240 TM1A          59  77     PA3GEO        59  009   
QSO: 14134 PH 2017-02-25 1241 TM1A          59  77     CF2MO         59  011   
QSO:  7135 PH 2017-02-25 1241 TM1A          59  77     F4PCM         59  84    
QSO:  7135 PH 2017-02-25 1241 TM1A          59  77     F1RHX         59  35    
QSO: 14134 PH 2017-02-25 1241 TM1A          59  77     F4BXY         59  77    
QSO:  7135 PH 2017-02-25 1242 TM1A          59  77     F4HTV         59  07    
QSO:  7135 PH 2017-02-25 1244 TM1A          59  77     PA/F1GFK      59  011   
QSO:  7135 PH 2017-02-25 1244 TM1A          59  77     F4BXW         59  65    
QSO: 14270 PH 2017-02-25 1244 TM1A          59  77     F6KDL         59  68    
QSO:  7135 PH 2017-02-25 1245 TM1A          59  77     F4TPV         59  19    
QSO:  7135 PH 2017-02-25 1245 TM1A          59  77     IZ1ZJS        59  018   
QSO: 14132 PH 2017-02-25 1246 TM1A          59  77     EA7ESM        59  014   
QSO:  7135 PH 2017-02-25 1246 TM1A          59  77     F1SUN         59  79    
QSO:  7135 PH 2017-02-25 1246 TM1A          59  77     F8FKK         59  26    
QSO:  7135 PH 2017-02-25 1247 TM1A          59  77     F1IHL         59  49    
QSO: 14132 PH 2017-02-25 1247 TM1A          59  77     F6ECI         59  46    
QSO:  7070 PH 2017-02-25 1248 TM1A          59  77     F6AWU         59  44    
QSO: 14132 PH 2017-02-25 1248 TM1A          59  77     F5AGO         59  86    
QSO:  7077 PH 2017-02-25 1249 TM1A          59  77     F6AEW         59  53    
QSO: 14132 PH 2017-02-25 1250 TM1A          59  77     OF1TD         59  015   
QSO: 14132 PH 2017-02-25 1250 TM1A          59  77     UA4ACP        59  014   
QSO: 14132 PH 2017-02-25 1251 TM1A          59  77     EA7JQT        59  014   
QSO:  7067 PH 2017-02-25 1253 TM1A          59  77     F4EIK         59  52    
QSO:  7170 PH 2017-02-25 1255 TM1A          59  77     F5KBM         59  62    
QSO:  7144 PH 2017-02-25 1256 TM1A          59  77     F5RFS         59  85    
QSO:  7183 PH 2017-02-25 1258 TM1A          59  77     F1MGE         59  13    
QSO:  7193 PH 2017-02-25 1259 TM1A          59  77     IK2IQD        59  024   
QSO: 14221 PH 2017-02-25 1300 TM1A          59  77     Z62FB         59  041   
QSO: 14217 PH 2017-02-25 1300 TM1A          59  77     SP7SEW        59  070   
QSO:  7112 PH 2017-02-25 1301 TM1A          59  77     F4FHY         59  90    
QSO: 14159 PH 2017-02-25 1302 TM1A          59  77     YU1W          59  007   
QSO:  7065 PH 2017-02-25 1302 TM1A          59  77     F5OAM         59  47    
QSO:  7091 PH 2017-02-25 1303 TM1A          59  77     F4GER         59  35    
QSO:  7105 PH 2017-02-25 1304 TM1A          59  77     IK0BAL        59  014   
QSO:  7110 PH 2017-02-25 1305 TM1A          59  77     F4HGF         59  89    
QSO: 21255 PH 2017-02-25 1306 TM1A          59  77     K4YBP         59  001   
QSO: 14143 PH 2017-02-25 1307 TM1A          59  77     VE2TFL        59  002   
QSO:  7085 PH 2017-02-25 1310 TM1A          59  77     F6EAY         59  47    
QSO: 14193 PH 2017-02-25 1311 TM1A          59  77     F5KAR         59  76    
QSO:  7141 PH 2017-02-25 1314 TM1A          59  77     F5IPE         55  33    
QSO: 21252 PH 2017-02-25 1316 TM1A          59  77     F4EIK         59  52    
QSO:  7177 PH 2017-02-25 1317 TM1A          59  77     TM4C          59  72    
QSO:  7197 PH 2017-02-25 1319 TM1A          59  77     F4GPB         59  83    
QSO: 21215 PH 2017-02-25 1319 TM1A          59  77     CN2JF         59  257   
QSO: 14112 PH 2017-02-25 1322 TM1A          59  77     F4HRI/P       59  62    
QSO: 21242 PH 2017-02-25 1322 TM1A          59  77     F6BIA         59  91    
QSO: 21242 PH 2017-02-25 1323 TM1A          59  77     F6KMX         59  94    
QSO: 21242 PH 2017-02-25 1323 TM1A          59  77     F8DRE         59  28    
QSO:  7098 PH 2017-02-25 1326 TM1A          59  77     F5FAB         59  15    
QSO: 21242 PH 2017-02-25 1326 TM1A          59  77     K3IPK         59  024   
QSO:  7098 PH 2017-02-25 1327 TM1A          59  77     F5NUI         59  42    
QSO:  7098 PH 2017-02-25 1327 TM1A          59  77     F5HDK         59  44    
QSO: 21242 PH 2017-02-25 1327 TM1A          59  77     AE2JL         59  003   
QSO: 21242 PH 2017-02-25 1328 TM1A          59  77     F6EQZ         59  51    
QSO:  7098 PH 2017-02-25 1328 TM1A          59  77     I1BPU         59  012   
QSO:  7098 PH 2017-02-25 1329 TM1A          59  77     DL5YM         59  069   
QSO: 21242 PH 2017-02-25 1329 TM1A          59  77     F8DSN         59  88    
QSO:  7098 PH 2017-02-25 1330 TM1A          59  77     F1PYN         59  69    
QSO:  7098 PH 2017-02-25 1331 TM1A          59  77     M1GWZ         59  002   
QSO:  7098 PH 2017-02-25 1331 TM1A          59  77     F5POJ         59  02    
QSO:  7098 PH 2017-02-25 1331 TM1A          59  77     F1GKS         59  76    
QSO: 21242 PH 2017-02-25 1332 TM1A          59  77     NC4WB         59  001   
QSO:  7098 PH 2017-02-25 1332 TM1A          59  77     F4GKP         59  87    
QSO:  7098 PH 2017-02-25 1333 TM1A          59  77     F4FYC         59  33    
QSO:  7098 PH 2017-02-25 1334 TM1A          59  77     DH1PAL        59  050   
QSO:  7098 PH 2017-02-25 1334 TM1A          59  77     ON3AR         59  069   
QSO:  7098 PH 2017-02-25 1335 TM1A          59  77     F6BKG         59  35    
QSO:  7098 PH 2017-02-25 1335 TM1A          59  77     F8KGS         59  59    
QSO: 21242 PH 2017-02-25 1336 TM1A          59  77     F6HEO/P       59  58    
QSO:  7098 PH 2017-02-25 1336 TM1A          59  77     F5DBT/P       59  83    
QSO: 14148 PH 2017-02-25 1336 TM1A          59  77     F8KGD         59  77    
QSO:  7098 PH 2017-02-25 1337 TM1A          59  77     F4EDN         59  12    
QSO:  7098 PH 2017-02-25 1338 TM1A          59  77     F6KWP         59  54    
QSO: 21242 PH 2017-02-25 1338 TM1A          59  77     TM8CIL        59  03    
QSO: 14211 PH 2017-02-25 1339 TM1A          59  77     F4ENK         59  37    
QSO:  7098 PH 2017-02-25 1340 TM1A          59  77     PA1MV         59  004   
QSO:  7098 PH 2017-02-25 1340 TM1A          59  77     F4HGZ         59  03    
QSO:  7098 PH 2017-02-25 1341 TM1A          59  77     F1LQP         59  16    
QSO:  7098 PH 2017-02-25 1341 TM1A          59  77     F4BCG         59  91    
QSO: 28420 PH 2017-02-25 1341 TM1A          59  77     F6HTS         59  91    
QSO:  7098 PH 2017-02-25 1342 TM1A          59  77     ON2VHF        59  001   
QSO:  7098 PH 2017-02-25 1342 TM1A          59  77     F4HTO         59  62    
QSO:  7098 PH 2017-02-25 1343 TM1A          59  77     F4GPX         59  49    
QSO: 14250 PH 2017-02-25 1343 TM1A          59  77     F6KNB         59  33    
QSO:  7098 PH 2017-02-25 1343 TM1A          59  77     OO4P          59  041   
QSO:  7098 PH 2017-02-25 1344 TM1A          59  77     F1BFC         59  66    
QSO:  7098 PH 2017-02-25 1344 TM1A          59  77     EA3ELZ        59  034   
QSO:  7098 PH 2017-02-25 1345 TM1A          59  77     F1SEN         59  17    
QSO:  7098 PH 2017-02-25 1345 TM1A          59  77     F4HLR         59  72    
QSO: 21225 PH 2017-02-25 1345 TM1A          59  77     J28PJ         59  069   
QSO: 21155 PH 2017-02-25 1346 TM1A          59  77     TY2BP         59  075   
QSO:  7098 PH 2017-02-25 1346 TM1A          59  77     F5JCE         59  73    
QSO: 14245 PH 2017-02-25 1346 TM1A          59  77     IT9FRX        59  010   
QSO: 28420 PH 2017-02-25 1346 TM1A          59  77     F8FUA         59  14    
QSO:  7098 PH 2017-02-25 1347 TM1A          59  77     F5PXF         59  68    
QSO:  7098 PH 2017-02-25 1347 TM1A          59  77     F5FV          59  59    
QSO:  7098 PH 2017-02-25 1348 TM1A          59  77     F4FDR         59  47    
QSO:  7098 PH 2017-02-25 1348 TM1A          59  77     F1ASL         59  80    
QSO:  7098 PH 2017-02-25 1349 TM1A          59  77     F8OOI         59  82    
QSO: 14149 PH 2017-02-25 1349 TM1A          59  77     F8EMH         59  54    
QSO:  7098 PH 2017-02-25 1350 TM1A          59  77     PH0NO         59  018   
QSO:  7098 PH 2017-02-25 1350 TM1A          59  77     F4FDY         59  44    
QSO: 14173 PH 2017-02-25 1351 TM1A          59  77     F4CWN         59  32    
QSO:  7098 PH 2017-02-25 1352 TM1A          59  77     PD7RF         59  028   
QSO: 21220 PH 2017-02-25 1352 TM1A          59  77     F5KCH         59  58    
QSO:  7098 PH 2017-02-25 1353 TM1A          59  77     F4HDN         59  31    
QSO:  7098 PH 2017-02-25 1355 TM1A          59  77     PE1GQE        59  002   
QSO: 28420 PH 2017-02-25 1355 TM1A          59  77     F4CQW         59  54    
QSO:  7098 PH 2017-02-25 1355 TM1A          59  77     F5VHQ         59  13    
QSO:  7098 PH 2017-02-25 1356 TM1A          59  77     F6CPX         59  24    
QSO: 21220 PH 2017-02-25 1356 TM1A          59  77     YB1BGI        59  002   
QSO:  7098 PH 2017-02-25 1357 TM1A          59  77     F5NPL         59  57    
QSO: 14190 PH 2017-02-25 1357 TM1A          59  77     F6HQP         59  73    
QSO:  7098 PH 2017-02-25 1357 TM1A          59  77     F3CJ          59  62    
QSO:  7098 PH 2017-02-25 1358 TM1A          59  77     F1EKA         59  55    
QSO:  7098 PH 2017-02-25 1358 TM1A          59  77     F1PHB         59  57    
QSO:  7098 PH 2017-02-25 1359 TM1A          59  77     PH4E          59  010   
QSO:  7098 PH 2017-02-25 1359 TM1A          59  77     F1PVT         59  77    
QSO: 14214 PH 2017-02-25 1359 TM1A          59  77     F6DRP         59  85    
QSO:  7098 PH 2017-02-25 1359 TM1A          59  77     F5ROB         59  87    
QSO:  7098 PH 2017-02-25 1400 TM1A          59  77     F5APQ         59  62    
QSO:  7098 PH 2017-02-25 1400 TM1A          59  77     F6DDS         59  51    
QSO: 14138 PH 2017-02-25 1400 TM1A          59  77     F6KJJ         59  38    
QSO: 28444 PH 2017-02-25 1401 TM1A          59  77     TM5TT         59  41    
QSO:  7098 PH 2017-02-25 1401 TM1A          59  77     ON8KW         59  001   
QSO: 21220 PH 2017-02-25 1401 TM1A          59  77     F6KBF         59  78    
QSO:  7098 PH 2017-02-25 1401 TM1A          59  77     F5AGK         59  95    
QSO:  7098 PH 2017-02-25 1402 TM1A          59  77     F6GTH         59  47    
QSO:  7098 PH 2017-02-25 1402 TM1A          59  77     F5RVZ         59  33    
QSO: 21220 PH 2017-02-25 1403 TM1A          59  77     FY/F6CKD      59  FY    
QSO:  7098 PH 2017-02-25 1403 TM1A          59  77     F4HSN         59  18    
QSO:  7098 PH 2017-02-25 1403 TM1A          59  77     F5RMN         59  62    
QSO:  7098 PH 2017-02-25 1403 TM1A          59  77     F8DDG         59  62    
QSO: 21220 PH 2017-02-25 1403 TM1A          59  77     F4FEP         59  29    
QSO: 14193 PH 2017-02-25 1404 TM1A          59  77     F6HEO/P       59  58    
QSO:  7098 PH 2017-02-25 1404 TM1A          59  77     F5JGL         59  33    
QSO:  7098 PH 2017-02-25 1404 TM1A          59  77     F4GAO         59  35    
QSO:  7098 PH 2017-02-25 1405 TM1A          59  77     ON3SAT        59  178   
QSO: 21220 PH 2017-02-25 1405 TM1A          59  77     F4FRG         59  35    
QSO:  7098 PH 2017-02-25 1405 TM1A          59  77     DL4VAI        59  011   
QSO:  7098 PH 2017-02-25 1406 TM1A          59  77     F4GMW         59  77    
QSO: 21220 PH 2017-02-25 1405 TM1A          59  77     F6BLZ         59  46    
QSO:  7098 PH 2017-02-25 1406 TM1A          59  77     DM5ML         59  008   
QSO: 21220 PH 2017-02-25 1406 TM1A          59  77     TM2T          59  13    
QSO:  7098 PH 2017-02-25 1406 TM1A          59  77     F5JQQ         59  28    
QSO:  7098 PH 2017-02-25 1407 TM1A          59  77     F4BQS         59  62    
QSO:  7098 PH 2017-02-25 1407 TM1A          59  77     F1SQK         59  87    
QSO:  7098 PH 2017-02-25 1407 TM1A          59  77     F5KFZ         59  10    
QSO:  7098 PH 2017-02-25 1408 TM1A          59  77     F8DSN         59  88    
QSO:  7098 PH 2017-02-25 1409 TM1A          59  77     DL4NEG        59  005   
QSO:  7098 PH 2017-02-25 1409 TM1A          59  77     DL0OB         59  006   
QSO:  7098 PH 2017-02-25 1409 TM1A          59  77     DL0OEK        59  007   
QSO: 14218 PH 2017-02-25 1410 TM1A          59  77     HZ1MX         59  001   
QSO:  7098 PH 2017-02-25 1410 TM1A          59  77     F8DEG         59  68    
QSO: 21220 PH 2017-02-25 1410 TM1A          59  77     KB1WSR        59  002   
QSO:  7098 PH 2017-02-25 1411 TM1A          59  77     F4HQD         59  49    
QSO: 14255 PH 2017-02-25 1411 TM1A          59  77     A61FK         59  001   
QSO:  7098 PH 2017-02-25 1411 TM1A          59  77     F6GYX         59  08    
QSO: 21220 PH 2017-02-25 1411 TM1A          59  77     F6HRP         59  22    
QSO:  7098 PH 2017-02-25 1412 TM1A          59  77     F6KVD         59  55    
QSO:  7098 PH 2017-02-25 1412 TM1A          59  77     F4CQW         59  54    
QSO: 21220 PH 2017-02-25 1414 TM1A          59  77     N5JED         59  001   
QSO: 21220 PH 2017-02-25 1414 TM1A          59  77     F6DEO         59  95    
QSO:  7098 PH 2017-02-25 1415 TM1A          59  77     ON3ONX        59  049   
QSO: 21220 PH 2017-02-25 1415 TM1A          59  77     F4DPW         59  95    
QSO:  7098 PH 2017-02-25 1415 TM1A          59  77     F4ADZ         59  61    
QSO: 21220 PH 2017-02-25 1416 TM1A          59  77     ON7CPI        59  004   
QSO:  7098 PH 2017-02-25 1416 TM1A          59  77     F1DRT         59  56    
QSO:  7098 PH 2017-02-25 1417 TM1A          59  77     HB9TWY        59  040   
QSO:  7098 PH 2017-02-25 1417 TM1A          59  77     ON4LBX        59  006   
QSO:  7098 PH 2017-02-25 1418 TM1A          59  77     F5SHN         59  03    
QSO:  7098 PH 2017-02-25 1418 TM1A          59  77     F4LMK         59  68    
QSO:  7098 PH 2017-02-25 1419 TM1A          59  77     F5JDH         59  03    
QSO:  7098 PH 2017-02-25 1420 TM1A          59  77     F5NRE         59  48    
QSO:  7098 PH 2017-02-25 1420 TM1A          59  77     F6APE         59  49    
QSO:  7098 PH 2017-02-25 1420 TM1A          59  77     F5BMI         59  46    
QSO: 21220 PH 2017-02-25 1420 TM1A          59  77     F6AWU         59  44    
QSO:  7098 PH 2017-02-25 1421 TM1A          59  77     F8ETK         59  59    
QSO: 21220 PH 2017-02-25 1421 TM1A          59  77     CF2QR         59  004   
QSO: 21220 PH 2017-02-25 1422 TM1A          59  77     F4KIY         59  57    
QSO:  7098 PH 2017-02-25 1423 TM1A          59  77     F5ODK/P       59  03    
QSO: 21220 PH 2017-02-25 1423 TM1A          59  77     FM5AN         59  FM    
QSO:  7098 PH 2017-02-25 1423 TM1A          59  77     PC5Z          59  059   
QSO: 14202 PH 2017-02-25 1424 TM1A          59  77     F6CLQ         59  89    
QSO:  7098 PH 2017-02-25 1424 TM1A          59  77     F5DYD         59  31    
QSO:  7098 PH 2017-02-25 1424 TM1A          59  77     F4FEP         59  29    
QSO:  7098 PH 2017-02-25 1424 TM1A          59  77     F6KTW         59  87    
QSO: 21220 PH 2017-02-25 1424 TM1A          59  77     F6HPP         59  02    
QSO:  7098 PH 2017-02-25 1425 TM1A          59  77     F5JSQ         59  51    
QSO:  7098 PH 2017-02-25 1425 TM1A          59  77     F4GYI         59  86    
QSO: 21220 PH 2017-02-25 1425 TM1A          59  77     F1UIJ         59  91    
QSO:  7098 PH 2017-02-25 1425 TM1A          59  77     F6CFB         59  49    
QSO:  7098 PH 2017-02-25 1426 TM1A          59  77     F5GLB         59  19    
QSO: 21220 PH 2017-02-25 1426 TM1A          59  77     F5JSQ         59  51    
QSO: 28420 PH 2017-02-25 1426 TM1A          59  77     PU2LXM        59  001   
QSO: 21220 PH 2017-02-25 1427 TM1A          59  77     K1DSK         55  001   
QSO: 28420 PH 2017-02-25 1427 TM1A          59  77     PU2PSP        59  001   
QSO: 28420 PH 2017-02-25 1428 TM1A          59  77     F1UIJ         59  91    
QSO: 21220 PH 2017-02-25 1427 TM1A          59  77     KZ5E          59  003   
