START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WPX-CW
CALLSIGN: DL2HYH
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DL2HYH
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WPX-CW CQWPX/cw/2017.
QSO:  7022 CW 2017-05-27 0129 DL2HYH        599 VB3E          599 179
QSO:  7025 CW 2017-05-27 0134 DL2HYH        599 002 VE3XN         599 0081
QSO:  7028 CW 2017-05-27 0136 DL2HYH        599 0003 KD2RD         599 0178
QSO:  7028 CW 2017-05-27 0138 DL2HYH        599 0004 TI5W          599 0214
QSO:  7037 CW 2017-05-27 0139 DL2HYH        599 005 EC2DX         599 0158
QSO:  7037 CW 2017-05-27 0140 DL2HYH        599 006 RU1A          599 0165
QSO:  7043 CW 2017-05-27 0142 DL2HYH        599 0007 SV2DSJ        599 0133
QSO:  7044 CW 2017-05-27 0143 DL2HYH        599 0008 WX3B          599 0187
QSO:  7000 CW 2017-05-27 0147 DL2HYH        599 12 RM1T          599 159
QSO:  7052 CW 2017-05-27 0151 DL2HYH        599 34 VA3DF         599 109
QSO:  7000 CW 2017-05-27 0153 DL2HYH        599 0015 Z35F          599 0053
QSO:  7056 CW 2017-05-27 0153 DL2HYH        599 0016 WC4E          599 0152
QSO:  7057 CW 2017-05-27 0154 DL2HYH        599 117 EI7M          599 0223
QSO:  7058 CW 2017-05-27 0155 DL2HYH        599 018 HG7T          599 0051
QSO:  7059 CW 2017-05-27 0157 DL2HYH        599 019 SZ1A          599 0143
QSO:  7061 CW 2017-05-27 0158 DL2HYH        599 0020 HA7GN         599 0137
QSO:  7062 CW 2017-05-27 0200 DL2HYH        599 0021 KU2M          599 0224
QSO:  7063 CW 2017-05-27 0201 DL2HYH        599 0022 WR3O          599 0224
QSO:  7064 CW 2017-05-27 0202 DL2HYH        599 0023 WU4NC         599 0201
QSO:  7065 CW 2017-05-27 0205 DL2HYH        599 24 AD8J/HR9      599 61
QSO:  7065 CW 2017-05-27 0206 DL2HYH        599 0025 CR6K          599 0358
QSO:  7068 CW 2017-05-27 0207 DL2HYH        599 0026 EW5Z          599 0142
QSO:  7003 CW 2017-05-27 0209 DL2HYH        599 027 YT5A          599 0216
QSO:  7004 CW 2017-05-27 0209 DL2HYH        599 0028 K3WW          599 0270
QSO:  7005 CW 2017-05-27 0212 DL2HYH        599 030 P33W          599 0462
QSO:  7005 CW 2017-05-27 0213 DL2HYH        599 31 KQ2M          599 320
QSO:  7006 CW 2017-05-27 0214 DL2HYH        599 0132 YT7A          599 0235
QSO:  7000 CW 2017-05-27 0215 DL2HYH        599 0033 NR4M          599 0347
QSO:  7007 CW 2017-05-27 0216 DL2HYH        599 0034 NW7R          599 0311
QSO:  7009 CW 2017-05-27 0217 DL2HYH        599 35 WC1M          599 260
QSO:  7009 CW 2017-05-27 0218 DL2HYH        599 36 AK1W          599 358
QSO:  7011 CW 2017-05-27 0220 DL2HYH        599 0027 NA8V          599 0289
QSO:  7014 CW 2017-05-27 0223 DL2HYH        599 0038 RK4FD         599 0068
QSO:  7021 CW 2017-05-27 0226 DL2HYH        599 0039 WQ5MM         599 0195
QSO:  7022 CW 2017-05-27 0227 DL2HYH        599 040 EW6W          599 0091
QSO:  7026 CW 2017-05-27 0231 DL2HYH        599 0041 N3RS          599 0310
QSO:  7007 CW 2017-05-27 0248 DL2HYH        599 042 LZ9W          599 0134
QSO:  7035 CW 2017-05-27 0249 DL2HYH        599 043 II9P          599 0284
QSO:  7042 CW 2017-05-27 0254 DL2HYH        599 0045 ZF2DO         599 0276
QSO:  7046 CW 2017-05-27 0256 DL2HYH        599 0046 VE9AA         599 0325
QSO:  7046 CW 2017-05-27 0257 DL2HYH        599 0047 AA3B          599 0445
QSO:  7000 CW 2017-05-27 0300 DL2HYH        599 0048 Z3B           599 0203
QSO:  7063 CW 2017-05-27 0301 DL2HYH        599 0049 YO9HP         599 0175
QSO:  7064 CW 2017-05-27 0301 DL2HYH        599 0050 EV1R          599 0208
QSO:  7066 CW 2017-05-27 0305 DL2HYH        599 0051 N4WW          599 0347
QSO:  7067 CW 2017-05-27 0306 DL2HYH        599 0052 N4CW          599 0277
QSO:  7069 CW 2017-05-27 0307 DL2HYH        599 53 VY2TT         599 510
QSO:  7073 CW 2017-05-27 0308 DL2HYH        599 0054 K2LNS         599 0166
QSO:  7075 CW 2017-05-27 0309 DL2HYH        599 0055 WK1Q          599 0221
QSO:  7008 CW 2017-05-27 0312 DL2HYH        599 0056 UW5Y          599 0412
QSO:  7019 CW 2017-05-27 0315 DL2HYH        599 057 K3RA          599 0210
QSO:  7021 CW 2017-05-27 0316 DL2HYH        599 0058 SM2U          599 0261
QSO:  7024 CW 2017-05-27 0318 DL2HYH        599 059 WN9O          599 216
QSO:  7031 CW 2017-05-27 0321 DL2HYH        599 060 K3LR          599 0335
QSO:  7041 CW 2017-05-27 0324 DL2HYH        599 0061 K9CT          599 0355
QSO: 14000 CW 2017-05-27 0642 DL2HYH        599 0064 YT1T          599 0156
QSO: 14023 CW 2017-05-27 0657 DL2HYH        599 065 EC2DX         599 0589
QSO: 14054 CW 2017-05-27 0704 DL2HYH        599 0066 UZ0U          599 0337
QSO: 14068 CW 2017-05-27 0707 DL2HYH        599 0067 9A5M          599 0024
QSO: 14013 CW 2017-05-27 0711 DL2HYH        599 069 YT5A          599 0465
QSO: 14017 CW 2017-05-27 0712 DL2HYH        599 0070 9A7A          599 0922
QSO: 14017 CW 2017-05-27 0911 DL2HYH        599 071 OH8X          599 0869
QSO: 14018 CW 2017-05-27 0912 DL2HYH        599 0072 GU3HFN        599 0071
QSO: 14047 CW 2017-05-27 0917 DL2HYH        599 73 UP0L          599 1110
QSO: 14000 CW 2017-05-27 0920 DL2HYH        599 0074 YR8D          599 0763
QSO: 14001 CW 2017-05-27 0921 DL2HYH        599 0075 JT5DX         599 1223
QSO: 14032 CW 2017-05-27 0926 DL2HYH        599 0077 IT9RBW        599 0227
QSO: 14026 CW 2017-05-27 0930 DL2HYH        599 0078 UA4M          599 0956
QSO: 14026 CW 2017-05-27 0931 DL2HYH        599 0079 MI5I          599 0355
QSO: 14033 CW 2017-05-27 0935 DL2HYH        599 0080 OG73X         599 0785
QSO: 21042 CW 2017-05-27 0938 DL2HYH        599 0081 LZ9V          599 0170
QSO: 21035 CW 2017-05-27 0941 DL2HYH        599 082 II9P          599 0444
QSO: 21025 CW 2017-05-27 0942 DL2HYH        599 083 EF3T          599 0718
