START-OF-LOG: 2.0
CATEGORY: Portable, single operator, low power, non-assisted
CONTEST: FD SSB
CALLSIGN: SQ5BA/P
LOCATOR: KO01UU
PROVINCE:
CLUB:
CLAIMED-SCORE:
OPERATORS: SQ5BA
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO: 14000 PH 2025-09-06 1406 SQ5BA/P         59          001 SV35KM          59          060
QSO: 14000 PH 2025-09-06 1416 SQ5BA/P         59          002 IW0HLZ          59          058
QSO: 14000 PH 2025-09-06 1423 SQ5BA/P         59          003 EI9VM/P         59          040
QSO: 14000 PH 2025-09-06 1430 SQ5BA/P         59          004 F5MOX/QRP       59          002
QSO: 14000 PH 2025-09-06 1431 SQ5BA/P         59          005 RY6ZAB/P        59          009
QSO: 14000 PH 2025-09-06 1432 SQ5BA/P         59          006 G0AKH/P         59          011
QSO:  7000 PH 2025-09-06 1449 SQ5BA/P         59          007 OK1KDA/P        59          131
QSO:  7000 PH 2025-09-06 1500 SQ5BA/P         59          008 OU7K/P          59          171
QSO:  7000 PH 2025-09-06 1504 SQ5BA/P         59          009 DR7A/P          59          065
QSO:  7000 PH 2025-09-06 1509 SQ5BA/P         59          010 DP6T            59          010
QSO: 14000 PH 2025-09-06 1511 SQ5BA/P         59          011 EK0W            59          043
QSO: 14000 PH 2025-09-06 1515 SQ5BA/P         59          012 G4BP/P          59          091
QSO: 14000 PH 2025-09-06 1518 SQ5BA/P         59          013 M0DX/P          59          097
QSO: 14000 PH 2025-09-06 1524 SQ5BA/P         59          014 EI3Z/P          59          163
QSO: 14000 PH 2025-09-06 1542 SQ5BA/P         59          015 IZ7FLP/P        59          181
QSO: 14000 PH 2025-09-06 1548 SQ5BA/P         59          016 R6CZ/P          59          137
QSO:  7000 PH 2025-09-06 1632 SQ5BA/P         59          017 DF0A/P          59          145
QSO:  7000 PH 2025-09-06 1633 SQ5BA/P         59          018 S52WW           59          271
QSO:  7000 PH 2025-09-06 1635 SQ5BA/P         59          019 M0TSL/P         59          276
QSO:  7000 PH 2025-09-06 1641 SQ5BA/P         59          020 HB9NFB/P        59          070
QSO:  7000 PH 2025-09-06 1650 SQ5BA/P         59          021 DB0HY/P         59          099
QSO:  7000 PH 2025-09-06 1654 SQ5BA/P         59          022 DL0WM           59          146
QSO:  7000 PH 2025-09-06 1659 SQ5BA/P         59          023 OE4CI/P         59          214
QSO:  7000 PH 2025-09-06 1704 SQ5BA/P         59          024 DL0WB/P         59          039
QSO: 14000 PH 2025-09-06 1713 SQ5BA/P         59          025 GM2T/P          59          179
QSO: 14000 PH 2025-09-06 1715 SQ5BA/P         59          026 R5DF/P          59          009
QSO: 14000 PH 2025-09-06 1719 SQ5BA/P         59          027 ON6ZT/P         59          057
QSO: 14000 PH 2025-09-07 0754 SQ5BA/P         59          028 F6KRK/P         59          566
QSO: 14000 PH 2025-09-07 0800 SQ5BA/P         59          029 LA2W/P          59          051
QSO: 14000 PH 2025-09-07 0801 SQ5BA/P         59          030 HB9MM/P         59          365
QSO: 14000 PH 2025-09-07 0803 SQ5BA/P         59          031 HB9ZG/P         59          149
QSO: 14000 PH 2025-09-07 0806 SQ5BA/P         59          032 E71EZC/P        59          174
QSO: 14000 PH 2025-09-07 0811 SQ5BA/P         59          033 DL0ULM/P        59          500
QSO: 14000 PH 2025-09-07 0817 SQ5BA/P         59          034 S52WW           59          748
QSO: 14000 PH 2025-09-07 0819 SQ5BA/P         59          035 IZ1DGG          59          630
QSO: 14000 PH 2025-09-07 0823 SQ5BA/P         59          036 ON4RAT/P        59          607
QSO: 14000 PH 2025-09-07 0825 SQ5BA/P         59          037 OR5R/P          59          892
QSO: 14000 PH 2025-09-07 0837 SQ5BA/P         59          038 R1CI            59          292
QSO:  7000 PH 2025-09-07 0847 SQ5BA/P         59          039 DK0MN/P         59          794
QSO:  7000 PH 2025-09-07 0857 SQ5BA/P         59          040 DP6C/P          59          506
QSO:  7000 PH 2025-09-07 0907 SQ5BA/P         59          041 DM3W/P          59          695
QSO:  7000 PH 2025-09-07 0917 SQ5BA/P         59          042 DF0WH/P         59          612
QSO:  7000 PH 2025-09-07 0926 SQ5BA/P         59          043 DK0HR/P         59          599
QSO:  7000 PH 2025-09-07 0935 SQ5BA/P         59          044 DL0TE/P         59          489
QSO:  7000 PH 2025-09-07 0944 SQ5BA/P         59          045 OK1OA           59          231
QSO: 14000 PH 2025-09-07 0955 SQ5BA/P         59          046 DM7K/P          59          537
QSO: 14000 PH 2025-09-07 0959 SQ5BA/P         59          047 DL8R/P          59          291
QSO: 14000 PH 2025-09-07 1003 SQ5BA/P         59          048 LA2T/P          59          232
QSO: 21000 PH 2025-09-07 1009 SQ5BA/P         59          049 HB9ZG/P         59          164
QSO: 21000 PH 2025-09-07 1013 SQ5BA/P         59          050 G8SRC/P         59          812
QSO: 21000 PH 2025-09-07 1019 SQ5BA/P         59          051 PI4AMF/P        59          815
QSO: 28000 PH 2025-09-07 1031 SQ5BA/P         59          052 DF0VK/P         59          610
QSO: 28000 PH 2025-09-07 1035 SQ5BA/P         59          053 DK0B/P          59          658
QSO: 28000 PH 2025-09-07 1036 SQ5BA/P         59          054 DK0AU/P         59          244
QSO: 14000 PH 2025-09-07 1056 SQ5BA/P         59          055 DL0RN/P         59          517
QSO: 14000 PH 2025-09-07 1059 SQ5BA/P         59          056 G0OLE/P         59          132
QSO: 14000 PH 2025-09-07 1103 SQ5BA/P         59          057 M8C/P           59          783
QSO: 14000 PH 2025-09-07 1105 SQ5BA/P         59          058 DP6C/P          59          583
QSO: 14000 PH 2025-09-07 1106 SQ5BA/P         59          059 DK0FR/P         59          813
QSO: 14000 PH 2025-09-07 1112 SQ5BA/P         59          060 HB9CL/P         59          478
QSO: 14000 PH 2025-09-07 1114 SQ5BA/P         59          061 DK0MN/P         59          913
QSO: 14000 PH 2025-09-07 1130 SQ5BA/P         59          062 IQ0PG/P         59          335
QSO: 14000 PH 2025-09-07 1134 SQ5BA/P         59          063 IU0PXQ          59          117
QSO: 14000 PH 2025-09-07 1145 SQ5BA/P         59          064 SE5E            59          059
QSO: 14000 PH 2025-09-07 1207 SQ5BA/P         59          065 HB9AW/P         59          736
QSO: 14000 PH 2025-09-07 1207 SQ5BA/P         59          066 M5Y/P           59          375
QSO: 14000 PH 2025-09-07 1210 SQ5BA/P         59          067 ON4BAF/P        59          256
QSO: 14000 PH 2025-09-07 1212 SQ5BA/P         59          068 DF0VK/P         59          645
QSO: 14000 PH 2025-09-07 1213 SQ5BA/P         59          069 OZ2EDR/P        59          060
QSO: 14000 PH 2025-09-07 1214 SQ5BA/P         59          070 DL1ECG          59          055
QSO: 14000 PH 2025-09-07 1214 SQ5BA/P         59          071 DL8TT           59          326
QSO: 14000 PH 2025-09-07 1215 SQ5BA/P         59          072 DK0HH/P         59          467
QSO: 14000 PH 2025-09-07 1216 SQ5BA/P         59          073 4O6BLM/P        59          076
QSO: 14000 PH 2025-09-07 1217 SQ5BA/P         59          074 DL0VV/P         59          172
QSO: 14000 PH 2025-09-07 1218 SQ5BA/P         59          075 DF0WZ/P         59          199
QSO: 14000 PH 2025-09-07 1219 SQ5BA/P         59          076 HB9AG/P         59          326
QSO: 14000 PH 2025-09-07 1220 SQ5BA/P         59          077 HB9FZW          59          008
QSO: 14000 PH 2025-09-07 1221 SQ5BA/P         59          078 HB9NFB/P        59          706
QSO: 14000 PH 2025-09-07 1222 SQ5BA/P         59          079 DE0RE/P         59          231
QSO: 14000 PH 2025-09-07 1222 SQ5BA/P         59          080 DL0NO/P         59          461
QSO: 14000 PH 2025-09-07 1223 SQ5BA/P         59          081 IW1BEF          59          010
QSO: 14000 PH 2025-09-07 1224 SQ5BA/P         59          082 PE1PRB/P        59          014
QSO: 14000 PH 2025-09-07 1224 SQ5BA/P         59          083 DL0CK/P         59          319
QSO: 14000 PH 2025-09-07 1225 SQ5BA/P         59          084 G3ULT/P         59          509
