START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: TK5EP
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: TK5EP
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2022.
QSO: 28003 CW 2022-12-11 0857 TK5EP         599 1 YL2SM         599 733
QSO: 28050 CW 2022-12-11 1249 TK5EP         599 150 N4DJ          599 VA
QSO: 28050 CW 2022-12-11 1250 TK5EP         599 154 K3EW          599 MD
QSO: 28050 CW 2022-12-11 1250 TK5EP         599 153 N3UA          599 VA
QSO: 28050 CW 2022-12-11 1251 TK5EP         599 156 VE3RZ         599 ON
QSO: 28050 CW 2022-12-11 1253 TK5EP         599 157 NW2P          599 ME
QSO: 28050 CW 2022-12-11 1253 TK5EP         599 158 R3OQ          599 322
QSO: 28050 CW 2022-12-11 1254 TK5EP         599 159 SP3HLM        599 176
QSO: 28050 CW 2022-12-11 1255 TK5EP         599 161 DH8VV         599 514
QSO: 28050 CW 2022-12-11 1256 TK5EP         599 162 K3WW          599 PA
QSO: 28050 CW 2022-12-11 1257 TK5EP         599 163 W3US          599 FL
QSO: 28050 CW 2022-12-11 1258 TK5EP         599 166 N4RV          599 VA
QSO: 28050 CW 2022-12-11 1258 TK5EP         599 165 R3AQ          599 241
QSO: 28050 CW 2022-12-11 1258 TK5EP         599 164 VA3DF         599 ON
QSO: 28050 CW 2022-12-11 1259 TK5EP         599 167 N3MK          599 VA
QSO: 28000 CW 2022-12-11 1300 TK5EP         599 168 RQ4F          599 313
QSO: 28050 CW 2022-12-11 1300 TK5EP         599 169 N3AM          599 MD
QSO: 28050 CW 2022-12-11 1301 TK5EP         599 170 K8AJS         599 OH
QSO: 28050 CW 2022-12-11 1301 TK5EP         599 171 W4RN          599 VA
QSO: 28050 CW 2022-12-11 1302 TK5EP         599 173 N2MM          599 NJ
QSO: 28050 CW 2022-12-11 1302 TK5EP         599 172 OG7A          599 537
QSO: 28000 CW 2022-12-11 1303 TK5EP         599 174 RN6CV         599 225
QSO: 28050 CW 2022-12-11 1303 TK5EP         599 175 W4PM          599 VA
QSO: 28000 CW 2022-12-11 1319 TK5EP         599 177 N8II          599 WV
QSO: 28002 CW 2022-12-11 1319 TK5EP         599 176 VE9AA         599 NB
QSO: 28001 CW 2022-12-11 1321 TK5EP         599 178 KV2K          599 NJ
QSO: 28010 CW 2022-12-11 1322 TK5EP         599 179 AG3I          599 PA
QSO: 28480 PH 2022-12-11 1335 TK5EP         59 180 ZF5T          59 1850
QSO: 28000 PH 2022-12-11 1337 TK5EP         59 183 V31YB         59 034
QSO: 28493 PH 2022-12-11 1338 TK5EP         59 185 VE3MZD        59 ON
QSO: 28494 PH 2022-12-11 1338 TK5EP         59 186 N5YT          59 MS
QSO: 28494 PH 2022-12-11 1338 TK5EP         59 187 VE3HG         59 ON
QSO: 28494 PH 2022-12-11 1339 TK5EP         59 188 W4AMP         59 GA
QSO: 28493 PH 2022-12-11 1340 TK5EP         59 193 DK7AM         59 164
QSO: 28494 PH 2022-12-11 1340 TK5EP         59 194 N1FTP         59 MA
QSO: 28494 PH 2022-12-11 1341 TK5EP         59 195 AA2A          59 MA
QSO: 28494 PH 2022-12-11 1341 TK5EP         59 199 KP2B          59 2356
QSO: 28494 PH 2022-12-11 1341 TK5EP         59 196 N2BJ          59 IL
QSO: 28494 PH 2022-12-11 1341 TK5EP         59 198 VA3GKO        59 ON
QSO: 28494 PH 2022-12-11 1341 TK5EP         59 197 WQ5L          59 MS
QSO: 28494 PH 2022-12-11 1342 TK5EP         59 203 KM4SK         59 VA
QSO: 28494 PH 2022-12-11 1342 TK5EP         59 200 N3BAS         59 PA
QSO: 28494 PH 2022-12-11 1342 TK5EP         59 202 VA3WW         59 ON
QSO: 28494 PH 2022-12-11 1343 TK5EP         59 204 K3THS         59 PA
QSO: 28000 PH 2022-12-11 1344 TK5EP         59 206 W2OIB         59 NJ
QSO: 28000 PH 2022-12-11 1344 TK5EP         59 207 WA2JQK        59 NY
QSO: 28494 PH 2022-12-11 1346 TK5EP         59 212 N4SS          59 KY
QSO: 28494 PH 2022-12-11 1347 TK5EP         59 216 K2LE          59 VT
QSO: 28000 PH 2022-12-11 1348 TK5EP         59 220 K4TMC         59 NC
QSO: 28494 PH 2022-12-11 1349 TK5EP         59 225 KD2P          59 NJ
QSO: 28000 PH 2022-12-11 1350 TK5EP         59 227 KQ4AID        59 FL
QSO: 28000 PH 2022-12-11 1350 TK5EP         59 221 W3ZAP         59 WI
QSO: 28000 PH 2022-12-11 1351 TK5EP         59 226 W9KMZ         59 WI
QSO: 28494 PH 2022-12-11 1351 TK5EP         59 229 N8BI          59 OH
QSO: 28494 PH 2022-12-11 1351 TK5EP         59 231 VE3RGO        59 ON
QSO: 28494 PH 2022-12-11 1351 TK5EP         59 230 WA2MCR        59 NY
QSO: 28494 PH 2022-12-11 1352 TK5EP         59 234 AI4MD         59 NH
QSO: 28494 PH 2022-12-11 1353 TK5EP         59 236 KA1IS         59 ME
QSO: 28494 PH 2022-12-11 1354 TK5EP         59 240 KB1W          59 MA
QSO: 28494 PH 2022-12-11 1354 TK5EP         59 243 W1HSB         59 RI
QSO: 28000 PH 2022-12-11 1355 TK5EP         59 242 K3BVQ         59 PA
QSO: 28000 PH 2022-12-11 1355 TK5EP         59 241 VA2OBW        59 QC
QSO: 28494 PH 2022-12-11 1355 TK5EP         59 244 K2DD          59 NJ
QSO: 28494 PH 2022-12-11 1356 TK5EP         59 248 NU1O          59 MA
QSO: 28000 PH 2022-12-11 1357 TK5EP         59 247 KK4BZ         59 VA
QSO: 28000 PH 2022-12-11 1357 TK5EP         59 249 VE2DM         59 QC
QSO: 28000 PH 2022-12-11 1357 TK5EP         59 251 WZ1V          59 CT
QSO: 28494 PH 2022-12-11 1357 TK5EP         59 250 KA3YJM        59 MD
QSO: 28493 PH 2022-12-11 1358 TK5EP         59 254 N4YDU         59 NC
QSO: 28494 PH 2022-12-11 1358 TK5EP         59 255 KM8Q          59 OH
QSO: 28494 PH 2022-12-11 1358 TK5EP         59 252 WV4P          59 TN
QSO: 28000 PH 2022-12-11 1359 TK5EP         59 260 WD4PTJ        59 TN
QSO: 28493 PH 2022-12-11 1359 TK5EP         59 258 WB2ZAB        59 MD
QSO: 28494 PH 2022-12-11 1400 TK5EP         59 264 AC2RL         59 NY
QSO: 28494 PH 2022-12-11 1400 TK5EP         59 262 KC8QDQ        59 OH
QSO: 28494 PH 2022-12-11 1400 TK5EP         59 263 N1RP          59 NH
QSO: 28494 PH 2022-12-11 1400 TK5EP         59 2621 WA3AAN        59 PA
QSO: 28494 PH 2022-12-11 1401 TK5EP         59 268 KE1IH         59 NY
QSO: 28494 PH 2022-12-11 1401 TK5EP         59 267 W9KEY         59 WI
QSO: 28494 PH 2022-12-11 1402 TK5EP         59 270 KB4YPN        59 VA
QSO: 28494 PH 2022-12-11 1402 TK5EP         59 271 KV4ZY         59 VA
QSO: 28493 PH 2022-12-11 1403 TK5EP         59 275 ZF1A          59 2074
QSO: 28494 PH 2022-12-11 1403 TK5EP         59 272 K4MVM         59 VA
QSO: 28494 PH 2022-12-11 1403 TK5EP         59 273 N1SOH         59 MA
QSO: 28494 PH 2022-12-11 1403 TK5EP         59 274 NW2P          59 ME
QSO: 28000 PH 2022-12-11 1404 TK5EP         59 280 W3MPG         59 PA
QSO: 28494 PH 2022-12-11 1404 TK5EP         59 277 K2PS          59 FL
QSO: 28494 PH 2022-12-11 1406 TK5EP         59 282 K4QQG         59 SC
QSO: 28494 PH 2022-12-11 1406 TK5EP         59 281 N2SQW         59 NY
QSO: 28493 PH 2022-12-11 1407 TK5EP         59 283 NX5M          59 TX
QSO: 28494 PH 2022-12-11 1407 TK5EP         59 286 K2DRH         59 IL
QSO: 28494 PH 2022-12-11 1407 TK5EP         59 285 KA2K          59 NJ
QSO: 28494 PH 2022-12-11 1408 TK5EP         59 287 N2ESP         59 FL
QSO: 28000 PH 2022-12-11 1409 TK5EP         59 289 KA9JCP        59 WI
QSO: 28494 PH 2022-12-11 1410 TK5EP         59 291 VA2AM         59 QC
QSO: 28000 PH 2022-12-11 1411 TK5EP         59 292 N2MTG         59 NY
QSO: 28000 PH 2022-12-11 1412 TK5EP         59 294 WA4NUF        59 VA
QSO: 28494 PH 2022-12-11 1414 TK5EP         59 299 KX1G          59 MA
QSO: 28494 PH 2022-12-11 1414 TK5EP         59 297 PU2MZI        59 203
QSO: 28494 PH 2022-12-11 1414 TK5EP         59 295 VE3LON        59 ON
QSO: 28000 PH 2022-12-11 1415 TK5EP         59 303 KE2SD         59 NY
QSO: 28494 PH 2022-12-11 1415 TK5EP         59 301 W1ZZ          59 SC
QSO: 28494 PH 2022-12-11 1416 TK5EP         59 302 W4IOD         59 KY
QSO: 28494 PH 2022-12-11 1417 TK5EP         59 306 K9KE          59 IL
QSO: 28494 PH 2022-12-11 1417 TK5EP         59 305 KC2WUF        59 NJ
QSO: 28044 CW 2022-12-11 1418 TK5EP         599 308 W1KM          599 MA
QSO: 28002 CW 2022-12-11 1421 TK5EP         599 309 N3QE          599 MD
QSO: 28054 CW 2022-12-11 1423 TK5EP         599 310 VE3JM         599 ON
QSO: 28050 CW 2022-12-11 1424 TK5EP         599 311 K3PA          599 KS
QSO: 28050 CW 2022-12-11 1425 TK5EP         599 312 AA3B          599 PA
QSO: 28050 CW 2022-12-11 1425 TK5EP         599 313 K5NA          599 TX
QSO: 28050 CW 2022-12-11 1426 TK5EP         599 316 K0LUZ         599 FL
QSO: 28050 CW 2022-12-11 1426 TK5EP         599 314 N3RD          599 PA
QSO: 28050 CW 2022-12-11 1426 TK5EP         599 315 N4YDU         599 NC
QSO: 28050 CW 2022-12-11 1426 TK5EP         599 315 SP8R          599 880
QSO: 28050 CW 2022-12-11 1427 TK5EP         599 317 K3UL          599 PA
QSO: 28050 CW 2022-12-11 1427 TK5EP         599 318 W1TC          599 MA
QSO: 28050 CW 2022-12-11 1428 TK5EP         599 319 W1EQ          599 CT
QSO: 28050 CW 2022-12-11 1428 TK5EP         599 320 W3KB          599 PA
QSO: 28050 CW 2022-12-11 1429 TK5EP         599 322 AA2EQ         599 NY
QSO: 28050 CW 2022-12-11 1429 TK5EP         599 321 VE3EJ         599 ON
QSO: 28050 CW 2022-12-11 1430 TK5EP         599 324 N4AF          599 NC
QSO: 28050 CW 2022-12-11 1430 TK5EP         599 323 N8OO          599 LA
QSO: 28050 CW 2022-12-11 1431 TK5EP         599 325 K3KU          599 MD
QSO: 28000 CW 2022-12-11 1432 TK5EP         599 326 XE2S          599 SON
QSO: 28050 CW 2022-12-11 1432 TK5EP         599 328 K3TS          599 NJ
QSO: 28050 CW 2022-12-11 1432 TK5EP         599 327 M6T           599 1243
QSO: 28050 CW 2022-12-11 1433 TK5EP         599 331 N2CU          599 NY
QSO: 28050 CW 2022-12-11 1433 TK5EP         599 329 W5TM          599 OK
QSO: 28050 CW 2022-12-11 1434 TK5EP         599 333 W1PY          599 MA
QSO: 28050 CW 2022-12-11 1435 TK5EP         599 334 VE9KK         599 NB
QSO: 28000 CW 2022-12-11 1436 TK5EP         599 335 K3LT          599 DE
QSO: 28050 CW 2022-12-11 1436 TK5EP         599 336 DQ2C          599 755
QSO: 28050 CW 2022-12-11 1436 TK5EP         599 330 KM5AT         599 FL
QSO: 28000 CW 2022-12-11 1437 TK5EP         599 337 K3MRK         599 PA
QSO: 28050 CW 2022-12-11 1437 TK5EP         599 339 AA2A          599 MA
QSO: 28050 CW 2022-12-11 1438 TK5EP         599 341 K2QB          599 NY
QSO: 28050 CW 2022-12-11 1441 TK5EP         599 344 K5TS          599 LA
QSO: 28050 CW 2022-12-11 1441 TK5EP         599 345 N1LN          599 NC
QSO: 28050 CW 2022-12-11 1442 TK5EP         599 347 WA3AAN        599 PA
QSO: 28050 CW 2022-12-11 1444 TK5EP         599 349 KE4KY         599 KY
QSO: 28050 CW 2022-12-11 1444 TK5EP         599 348 WO4O          599 FL
QSO: 28050 CW 2022-12-11 1445 TK5EP         599 351 KC4LZN        599 FL
QSO: 28051 CW 2022-12-11 1445 TK5EP         599 350 WB8YYY        599 MD
QSO: 28000 CW 2022-12-11 1446 TK5EP         599 353 W2AAB         599 NJ
QSO: 28050 CW 2022-12-11 1447 TK5EP         599 354 N2HMM         599 NJ
QSO: 28050 CW 2022-12-11 1447 TK5EP         599 355 VY2OX         599 PE
QSO: 28050 CW 2022-12-11 1449 TK5EP         599 357 K2SX          599 SC
QSO: 28050 CW 2022-12-11 1449 TK5EP         599 358 KE0L          599 TN
QSO: 28050 CW 2022-12-11 1449 TK5EP         599 356 VE9VIC        599 NB
QSO: 28000 CW 2022-12-11 1450 TK5EP         599 359 W4UAL         599 AL
QSO: 28050 CW 2022-12-11 1450 TK5EP         599 361 K1ESE         599 ME
QSO: 28050 CW 2022-12-11 1450 TK5EP         599 360 K4WI          599 AL
QSO: 28000 CW 2022-12-11 1451 TK5EP         599 362 N4IJ          599 NC
QSO: 28050 CW 2022-12-11 1451 TK5EP         599 363 N4DW          599 TN
QSO: 28050 CW 2022-12-11 1451 TK5EP         599 364 NX5M          599 TX
QSO: 28050 CW 2022-12-11 1452 TK5EP         599 365 NS3T          599 MD
QSO: 28050 CW 2022-12-11 1453 TK5EP         599 366 K2LE          599 VT
QSO: 28050 CW 2022-12-11 1454 TK5EP         599 368 KI1G          599 RI
QSO: 28050 CW 2022-12-11 1454 TK5EP         599 367 VE3NRT        599 ON
QSO: 28050 CW 2022-12-11 1455 TK5EP         599 370 N2YO          599 VA
QSO: 28050 CW 2022-12-11 1455 TK5EP         599 371 N6NT          599 NC
QSO: 28050 CW 2022-12-11 1457 TK5EP         599 372 AC5O          599 LA
QSO: 28050 CW 2022-12-11 1457 TK5EP         599 374 N4QS          599 KY
QSO: 28050 CW 2022-12-11 1457 TK5EP         599 373 N5RZ          599 TX
QSO: 28050 CW 2022-12-11 1458 TK5EP         599 375 N2MA          599 PA
QSO: 28050 CW 2022-12-11 1458 TK5EP         599 376 VE3MV         599 ON
QSO: 28050 CW 2022-12-11 1459 TK5EP         599 377 AF2F          599 NJ
QSO: 28050 CW 2022-12-11 1459 TK5EP         599 378 WS4Y          599 FL
QSO: 28050 CW 2022-12-11 1500 TK5EP         599 380 VE3TM         599 ON
QSO: 28050 CW 2022-12-11 1500 TK5EP         599 379 W8BI          599 OH
QSO: 28051 CW 2022-12-11 1501 TK5EP         599 382 K4AMC         599 TN
QSO: 28000 CW 2022-12-11 1502 TK5EP         599 383 N2AXX         599 NJ
QSO: 28050 CW 2022-12-11 1502 TK5EP         599 385 N0OK          599 MN
QSO: 28050 CW 2022-12-11 1505 TK5EP         599 389 K0VBU         599 KS
QSO: 28050 CW 2022-12-11 1506 TK5EP         599 393 W2VM          599 NY
QSO: 28050 CW 2022-12-11 1506 TK5EP         599 390 W9XT          599 WI
QSO: 28050 CW 2022-12-11 1507 TK5EP         599 393 KC4TVN        599 VA
QSO: 28050 CW 2022-12-11 1508 TK5EP         599 394 DR4A          599 0745
QSO: 28050 CW 2022-12-11 1508 TK5EP         599 395 IK2PFL        599 1138
QSO: 28050 CW 2022-12-11 1509 TK5EP         599 397 K1IG          599 MA
QSO: 28050 CW 2022-12-11 1509 TK5EP         599 397 K1TR          599 NH
QSO: 28050 CW 2022-12-11 1510 TK5EP         599 398 HA3NU         599 1380
QSO: 28050 CW 2022-12-11 1511 TK5EP         599 400 N8VV          599 OH
