START-OF-LOG: 3.0
LOCATION: SD
CALLSIGN: WD0T
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 566122
CLUB: none
CONTEST: CQ-WPX-CW
CREATED-BY: WriteLog V10.82A
NAME: Todd Dravland
OPERATORS: WD0T
SOAPBOX: Great fun running DX in this one, excellent conditions
SOAPBOX: the short time I was on. 73 Todd WD0T
QSO: 14007 CW 2012-05-26 0347 WD0T          599    1 RT4F          599 624
QSO: 14000 CW 2012-05-26 0347 WD0T          599    2 N8UM          599 264
QSO: 14003 CW 2012-05-26 0347 WD0T          599    3 N2MM          599 388
QSO: 14005 CW 2012-05-26 0348 WD0T          599    4 VE3EK         599 270
QSO: 14043 CW 2012-05-26 0350 WD0T          599    5 OH0X          599 383
QSO: 14041 CW 2012-05-26 0350 WD0T          599    6 SO4M          599 419
QSO: 14039 CW 2012-05-26 0351 WD0T          599    7 OG73X         599 239
QSO: 14011 CW 2012-05-26 0352 WD0T          599    8 DR8A          599 200
QSO: 14093 CW 2012-05-26 0353 WD0T          599    9 UR5MM         599 208
QSO: 14094 CW 2012-05-26 0354 WD0T          599   10 DL9LM         599 155
QSO: 14094 CW 2012-05-26 0354 WD0T          599   11 RC7A          599 209
QSO: 14094 CW 2012-05-26 0355 WD0T          599   12 IK1RQQ        599 025
QSO: 14094 CW 2012-05-26 0355 WD0T          599   13 N6VH          599 073
QSO: 14094 CW 2012-05-26 0355 WD0T          599   14 ON3ND         599 215
QSO: 14094 CW 2012-05-26 0356 WD0T          599   15 E73Y          599 067
QSO: 14094 CW 2012-05-26 0356 WD0T          599   16 R3KM          599 281
QSO: 14094 CW 2012-05-26 0357 WD0T          599   17 SM7ZDI        599 021
QSO: 14094 CW 2012-05-26 0357 WD0T          599   18 VE7UF         599 222
QSO: 14094 CW 2012-05-26 0357 WD0T          599   19 K4NC          599 124
QSO: 14094 CW 2012-05-26 0358 WD0T          599   20 RD4WM         599 015
QSO: 14094 CW 2012-05-26 0358 WD0T          599   21 NN0Q          599 33
QSO: 14094 CW 2012-05-26 0359 WD0T          599   22 ES9C          599 612
QSO: 14094 CW 2012-05-26 0359 WD0T          599   23 K6SXA         599 149
QSO: 14094 CW 2012-05-26 0400 WD0T          599   24 WA1LOS        599 089
QSO: 14094 CW 2012-05-26 0400 WD0T          599   25 RN3ADV        599 187
QSO: 14094 CW 2012-05-26 0400 WD0T          599   26 UR5EPV        599 060
QSO: 14094 CW 2012-05-26 0401 WD0T          599   27 YL1S          599 206
QSO: 14094 CW 2012-05-26 0401 WD0T          599   28 UT4NY         599 028
QSO: 14094 CW 2012-05-26 0402 WD0T          599   29 YU5R          599 289
QSO: 14094 CW 2012-05-26 0402 WD0T          599   30 DL3VZL        599 004
QSO: 14094 CW 2012-05-26 0402 WD0T          599   31 S54X          599 199
QSO: 14094 CW 2012-05-26 0403 WD0T          599   32 UR0MZ         599 010
QSO: 14094 CW 2012-05-26 0403 WD0T          599   33 LY1R          599 368
QSO: 14094 CW 2012-05-26 0403 WD0T          599   34 RU4HY         599 99
QSO: 14094 CW 2012-05-26 0403 WD0T          599   35 S52ZW         599 275
QSO: 14094 CW 2012-05-26 0404 WD0T          599   36 YO9DL         599 083
QSO: 14094 CW 2012-05-26 0405 WD0T          599   37 US7IVW        599 169
QSO: 14094 CW 2012-05-26 0405 WD0T          599   38 RA3IS         599 011
QSO: 14094 CW 2012-05-26 0405 WD0T          599   39 UA9AGX        599 71
QSO: 14094 CW 2012-05-26 0406 WD0T          599   40 RX3DBG        599 086
QSO: 14094 CW 2012-05-26 0406 WD0T          599   41 SP1NY         599 309
