START-OF-LOG: 3.0
CONTEST: CQ-WPX-CW
CALLSIGN: E75MC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: TB-WIRES
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 540423
CREATED-BY: UcxLog 6.84
NAME: Nermin Nadzakovic
SOAPBOX: Radio used in contest is Kenwood TS-690 with its 100 W,
QSO:  7000 CW 2012-05-26 0047 E75MC         599 020    NQ4I          599 060    0
QSO:  7000 CW 2012-05-26 0048 E75MC         599 021    KC3R          599 099    0
QSO:  7000 CW 2012-05-26 0048 E75MC         599 022    WC1M          599 095    0
QSO:  7000 CW 2012-05-26 0050 E75MC         599 023    HK1NA         599 080    0
QSO:  7000 CW 2012-05-26 0050 E75MC         599 024    NN1N          599 115    0
QSO:  7000 CW 2012-05-26 0051 E75MC         599 025    8S6E          599 071    0
QSO:  7000 CW 2012-05-26 0052 E75MC         599 026    EF8M          599 120    0
QSO:  7000 CW 2012-05-26 0052 E75MC         599 027    DP9A          599 092    0
QSO:  7000 CW 2012-05-26 0053 E75MC         599 028    RT4F          599 164    0
QSO:  7000 CW 2012-05-26 0056 E75MC         599 029    P40H          599 112    0
QSO:  7000 CW 2012-05-26 0057 E75MC         599 030    SN8R          599 060    0
QSO:  7000 CW 2012-05-26 0058 E75MC         599 031    UW5Y          599 130    0
QSO:  7000 CW 2012-05-26 0059 E75MC         599 032    NR4M          599 089    0
QSO:  7000 CW 2012-05-26 0100 E75MC         599 033    HG6W          599 109    0
QSO:  7000 CW 2012-05-26 0103 E75MC         599 034    KE3X          599 099    0
QSO:  7000 CW 2012-05-26 0105 E75MC         599 035    YU0T          599 132    0
QSO:  7000 CW 2012-05-26 0106 E75MC         599 036    YU7W          599 132    0
QSO:  7000 CW 2012-05-26 0108 E75MC         599 037    WM3T          599 112    0
QSO:  7000 CW 2012-05-26 0111 E75MC         599 038    9A5MT         599 121    0
QSO:  7000 CW 2012-05-26 0111 E75MC         599 039    YT1R          599 131    0
QSO:  7000 CW 2012-05-26 0112 E75MC         599 040    HA7A          599 126    0
QSO:  7000 CW 2012-05-26 0113 E75MC         599 041    9A5X          599 137    0
QSO:  7000 CW 2012-05-26 0115 E75MC         599 042    OG8N          599 063    0
QSO:  7000 CW 2012-05-26 0117 E75MC         599 043    S59ABC        599 030    0
QSO:  7000 CW 2012-05-26 0119 E75MC         599 044    S54K          599 075    0
QSO:  7000 CW 2012-05-26 0119 E75MC         599 045    A71EM         599 145    0
QSO:  7000 CW 2012-05-26 0121 E75MC         599 046    DM8D          599 133    0
QSO:  7000 CW 2012-05-26 0122 E75MC         599 047    IZ1GAR        599 139    0
QSO:  7000 CW 2012-05-26 0123 E75MC         599 048    ED1R          599 154    0
QSO:  7000 CW 2012-05-26 0125 E75MC         599 049    NN3L          599 153    0
QSO:  7000 CW 2012-05-26 0125 E75MC         599 050    SE0X          599 063    0
QSO:  7000 CW 2012-05-26 0126 E75MC         599 051    K3EL          599 151    0
QSO:  7000 CW 2012-05-26 0129 E75MC         599 052    G5D           599 135    0
QSO:  7000 CW 2012-05-26 0130 E75MC         599 053    OK1Z          599 118    0
QSO:  7000 CW 2012-05-26 0132 E75MC         599 054    S57Z          599 120    0
QSO:  7000 CW 2012-05-26 0133 E75MC         599 055    S53APR        599 113    0
QSO:  7000 CW 2012-05-26 0135 E75MC         599 056    S52OP         599 175    0
QSO:  7000 CW 2012-05-26 0136 E75MC         599 057    EO3Q          599 169    0
QSO:  7000 CW 2012-05-26 0137 E75MC         599 058    OM100IG       599 124    0
QSO:  7000 CW 2012-05-26 0139 E75MC         599 059    SG1S          599 120    0
QSO:  7000 CW 2012-05-26 0139 E75MC         599 060    R7AW          599 144    0
QSO:  7000 CW 2012-05-26 0141 E75MC         599 061    IR9Y          599 170    0
QSO:  7000 CW 2012-05-26 0141 E75MC         599 062    YT2R          599 197    0
QSO:  7000 CW 2012-05-26 0143 E75MC         599 063    E71A          599 170    0
QSO:  7000 CW 2012-05-26 0145 E75MC         599 064    OM3BH         599 232    0
QSO:  7000 CW 2012-05-26 0146 E75MC         599 065    9A1A          599 163    0
QSO:  7000 CW 2012-05-26 0147 E75MC         599 066    OL3Z          599 180    0
QSO:  7000 CW 2012-05-26 0150 E75MC         599 067    S53MM         599 202    0
QSO:  7000 CW 2012-05-26 0154 E75MC         599 068    EA6SX         599 175    0
QSO:  7000 CW 2012-05-26 0157 E75MC         599 069    LZ9W          599 237    0
QSO:  7000 CW 2012-05-26 0201 E75MC         599 070    DJ3WE         599 126    0
QSO:  7000 CW 2012-05-26 0202 E75MC         599 071    NY4A          599 209    0
QSO:  7000 CW 2012-05-26 0203 E75MC         599 072    WW2DX         599 218    0
QSO:  7000 CW 2012-05-26 0204 E75MC         599 073    DJ7AT         599 077    0
QSO:  7000 CW 2012-05-26 0205 E75MC         599 074    OH0X          599 206    0
QSO:  7000 CW 2012-05-26 0208 E75MC         599 075    EF3A          599 181    0
QSO:  7000 CW 2012-05-26 0209 E75MC         599 076    DR1A          599 230    0
QSO:  7000 CW 2012-05-26 0210 E75MC         599 077    ES9C          599 336    0
QSO:  7000 CW 2012-05-26 0212 E75MC         599 078    IK2HDF        599 183    0
QSO:  7000 CW 2012-05-26 0213 E75MC         599 079    UD3D          599 150    0
QSO:  7000 CW 2012-05-26 0214 E75MC         599 080    VE3EJ         599 241    0
QSO:  7000 CW 2012-05-26 0215 E75MC         599 081    TC7C          599 214    0
QSO:  7000 CW 2012-05-26 0217 E75MC         599 082    P49Y          599 261    0
QSO:  7000 CW 2012-05-26 0218 E75MC         599 083    LY2J          599 162    0
QSO:  7000 CW 2012-05-26 0221 E75MC         599 084    OE3K          599 306    0
QSO:  7000 CW 2012-05-26 0222 E75MC         599 085    UY4I          599 150    0
QSO:  7000 CW 2012-05-26 0225 E75MC         599 086    9A0Z          599 225    0
QSO:  7000 CW 2012-05-26 0227 E75MC         599 087    6Y3W          599 331    0
QSO:  7000 CW 2012-05-26 0228 E75MC         599 088    DJ5MW         599 287    0
QSO:  7000 CW 2012-05-26 0230 E75MC         599 089    KP2M          599 287    0
QSO:  7000 CW 2012-05-26 0231 E75MC         599 090    ST2AR         599 273    0
QSO:  7000 CW 2012-05-26 0232 E75MC         599 091    LN3Z          599 208    0
QSO:  7000 CW 2012-05-26 0233 E75MC         599 092    SZ6P          599 126    0
QSO:  7000 CW 2012-05-26 0234 E75MC         599 093    YU5R          599 296    0
QSO:  7000 CW 2012-05-26 0235 E75MC         599 094    RA3AV         599 111    0
QSO:  7000 CW 2012-05-26 0236 E75MC         599 095    CQ3B          599 271    0
QSO:  7000 CW 2012-05-26 0237 E75MC         599 096    PW7T          599 260    0
QSO:  7000 CW 2012-05-26 0239 E75MC         599 097    S50C          599 328    0
QSO:  7000 CW 2012-05-26 0240 E75MC         599 098    PX2W          599 222    0
QSO:  7000 CW 2012-05-26 0242 E75MC         599 099    TC2X          599 321    0
QSO: 14000 CW 2012-05-26 0634 E75MC         599 100    K9CT          599 687    0
QSO: 14000 CW 2012-05-26 0635 E75MC         599 101    K0DQ          599 843    0
QSO: 14000 CW 2012-05-26 0637 E75MC         599 102    VE2OXA        599 410    0
QSO: 14000 CW 2012-05-26 0638 E75MC         599 103    WC1M          599 751    0
QSO: 14000 CW 2012-05-26 0640 E75MC         599 104    DP9A          599 511    0
QSO: 14000 CW 2012-05-26 0641 E75MC         599 105    R5GA          599 726    0
QSO: 14000 CW 2012-05-26 0642 E75MC         599 106    RQ5D          599 262    0
QSO: 14000 CW 2012-05-26 0653 E75MC         599 107    G6T           599 056    0
QSO: 14000 CW 2012-05-26 0745 E75MC         599 108    F8AEE         599 268    0
QSO: 14000 CW 2012-05-26 0746 E75MC         599 109    UZ4I          599 690    0
QSO: 14000 CW 2012-05-26 0748 E75MC         599 110    CQ3B          599 886    0
QSO: 14000 CW 2012-05-26 0750 E75MC         599 111    R3KM          599 408    0
QSO: 14000 CW 2012-05-26 0752 E75MC         599 112    TK4A          599 347    0
QSO: 14000 CW 2012-05-26 0753 E75MC         599 113    OL7C          599 649    0
QSO: 14000 CW 2012-05-26 0754 E75MC         599 114    NN5J          599 852    0
QSO: 14000 CW 2012-05-26 0755 E75MC         599 115    DK0ED         599 359    0
QSO: 14000 CW 2012-05-26 0756 E75MC         599 116    KR4Z          599 626    0
QSO: 14000 CW 2012-05-26 0758 E75MC         599 117    WO4O          599 620    0
QSO: 14000 CW 2012-05-26 0758 E75MC         599 118    NY4A          599 791    0
QSO: 14000 CW 2012-05-26 0800 E75MC         599 119    4U1ITU        599 777    0
QSO: 14000 CW 2012-05-26 0801 E75MC         599 120    DA2C          599 865    0
QSO: 14000 CW 2012-05-26 0802 E75MC         599 121    DR8A          599 338    0
QSO: 14000 CW 2012-05-26 0804 E75MC         599 122    DR1A          599 813    0
QSO: 14000 CW 2012-05-26 0805 E75MC         599 123    UX2U          599 547    0
QSO: 14000 CW 2012-05-26 0807 E75MC         599 124    NU5A          599 800    0
QSO: 14000 CW 2012-05-26 0809 E75MC         599 125    N4WW          599 640    0
QSO: 14000 CW 2012-05-26 0810 E75MC         599 126    GI4DOH        599 096    0
QSO: 14000 CW 2012-05-26 0811 E75MC         599 127    DP3D          599 397    0
QSO: 14000 CW 2012-05-26 0812 E75MC         599 128    EF8X          599 830    0
QSO: 14000 CW 2012-05-26 0813 E75MC         599 129    VY2TT         599 1171   0
QSO: 14000 CW 2012-05-26 0814 E75MC         599 130    NS1S          599 679    0
QSO: 14000 CW 2012-05-26 0815 E75MC         599 131    NU2F          599 882    0
QSO: 14000 CW 2012-05-26 0816 E75MC         599 132    YR1C          599 791    0
QSO: 14000 CW 2012-05-26 0817 E75MC         599 133    SV1ENG        599 285    0
QSO: 21000 CW 2012-05-26 1129 E75MC         599 134    KP2M          599 1406   0
QSO: 21000 CW 2012-05-26 1130 E75MC         599 135    NQ4I          599 550    0
QSO: 21000 CW 2012-05-26 1132 E75MC         599 136    VE1OP         599 178    0
QSO: 21000 CW 2012-05-26 1137 E75MC         599 137    TM5A          599 704    0
QSO: 21000 CW 2012-05-26 1138 E75MC         599 138    KC3R          599 850    0
QSO: 21000 CW 2012-05-26 1138 E75MC         599 139    EF8X          599 1218   0
QSO: 21000 CW 2012-05-26 1141 E75MC         599 140    NN3L          599 129    0
QSO: 21000 CW 2012-05-26 1142 E75MC         599 141    NN1AA         599 596    0
QSO: 21000 CW 2012-05-26 1143 E75MC         599 142    WX7T          599 088    0
QSO: 21000 CW 2012-05-26 1224 E75MC         599 143    WM3T          599 1013   0
QSO: 21000 CW 2012-05-26 1228 E75MC         599 144    K9CT          599 071    0
QSO: 21000 CW 2012-05-26 1308 E75MC         599 145    EM2G          599 808    0
QSO: 21000 CW 2012-05-26 1309 E75MC         599 146    VC3T          599 947    0
QSO: 21000 CW 2012-05-26 1309 E75MC         599 147    NW9X          599 527    0
QSO: 21000 CW 2012-05-26 1310 E75MC         599 148    VC2W          599 532    0
QSO: 21000 CW 2012-05-26 1312 E75MC         599 149    WW2DX         599 1393   0
QSO: 21000 CW 2012-05-26 1313 E75MC         599 150    N1LN          599 666    0
QSO: 21000 CW 2012-05-26 1314 E75MC         599 151    W8MJ          599 848    0
QSO: 21000 CW 2012-05-26 1315 E75MC         599 152    6Y3W          599 1192   0
QSO: 21000 CW 2012-05-26 1317 E75MC         599 153    VC3O          599 1007   0
QSO: 21000 CW 2012-05-26 1318 E75MC         599 154    UX3HA         599 426    0
QSO: 21000 CW 2012-05-26 1319 E75MC         599 155    DM8D          599 517    0
QSO: 21000 CW 2012-05-26 1323 E75MC         599 156    VE3EJ         599 995    0
QSO: 21000 CW 2012-05-26 1324 E75MC         599 157    K1ZR          599 178    0
QSO: 28000 CW 2012-05-26 1325 E75MC         599 158    PW7T          599 415    0
QSO: 28000 CW 2012-05-26 1326 E75MC         599 159    UU7J          599 282    0
QSO: 28000 CW 2012-05-26 1327 E75MC         599 160    HB75FG        599 358    0
QSO: 28000 CW 2012-05-26 1330 E75MC         599 161    C4Z           599 432    0
QSO: 28000 CW 2012-05-26 1330 E75MC         599 162    DR1A          599 272    0
QSO: 28000 CW 2012-05-26 1342 E75MC         599 163    A73A          599 1385   0
QSO: 28000 CW 2012-05-26 1346 E75MC         599 164    PD1DX         599 139    0
QSO: 28000 CW 2012-05-26 1346 E75MC         599 165    UT5EO         599 142    0
QSO: 28000 CW 2012-05-26 1503 E75MC         599 166    9K2RA         599 1569   0
QSO: 28000 CW 2012-05-26 1504 E75MC         599 167    UT1IA         599 256    0
QSO: 28000 CW 2012-05-26 1509 E75MC         599 168    UR3LQ         599 233    0
QSO: 28000 CW 2012-05-26 1625 E75MC         599 169    ST2AR         599 1872   0
QSO: 28000 CW 2012-05-26 1625 E75MC         599 170    4L0A          599 1591   0
QSO: 28000 CW 2012-05-26 1626 E75MC         599 171    SV5DKL        599 334    0
QSO: 28000 CW 2012-05-26 1632 E75MC         599 172    9K2/SP4R      599 083    0
QSO: 28000 CW 2012-05-26 1633 E75MC         599 173    EA8BQM        599 035    0
QSO: 28000 CW 2012-05-26 1637 E75MC         599 174    A71EM         599 1356   0
QSO: 21000 CW 2012-05-26 1641 E75MC         599 175    ST2AR         599 1900   0
QSO: 21000 CW 2012-05-26 1643 E75MC         599 176    VY2TT         599 2167   0
QSO: 21000 CW 2012-05-26 1749 E75MC         599 177    ZX5J          599 1285   0
QSO: 21000 CW 2012-05-26 1759 E75MC         599 178    K8MP          599 160    0
QSO: 21000 CW 2012-05-26 1800 E75MC         599 179    NP4Z          599 1040   0
QSO: 21000 CW 2012-05-26 1806 E75MC         599 180    K1LZ          599 1479   0
QSO: 14000 CW 2012-05-26 1822 E75MC         599 181    UP4L          599 1048   0
QSO: 14000 CW 2012-05-26 1823 E75MC         599 182    EW6GF         599 324    0
QSO: 14000 CW 2012-05-26 1827 E75MC         599 183    UT1AA         599 571    0
QSO: 14000 CW 2012-05-26 1830 E75MC         599 184    G3TDH         599 167    0
QSO: 14000 CW 2012-05-26 1831 E75MC         599 185    YL2AG         599 521    0
QSO: 14000 CW 2012-05-26 1832 E75MC         599 186    UA6LCJ        599 319    0
QSO: 14000 CW 2012-05-26 1833 E75MC         599 187    UT8AL         599 449    0
QSO: 14000 CW 2012-05-26 1838 E75MC         599 188    RC3F          599 354    0
QSO: 14000 CW 2012-05-26 1840 E75MC         599 189    RT4F          599 2719   0
QSO: 14000 CW 2012-05-26 1934 E75MC         599 190    NV1N          599 1013   0
QSO: 14000 CW 2012-05-26 1936 E75MC         599 191    K1LZ          599 1637   0
QSO: 14000 CW 2012-05-26 1940 E75MC         599 192    KF3B          599 1142   0
QSO: 14000 CW 2012-05-26 1944 E75MC         599 193    SO4M          599 1280   0
QSO: 14000 CW 2012-05-26 1946 E75MC         599 194    DK1NO         599 261    0
QSO: 14000 CW 2012-05-26 1948 E75MC         599 195    4Z4AK         599 1283   0
QSO: 14000 CW 2012-05-26 1950 E75MC         599 196    WM3T          599 1601   0
QSO: 14000 CW 2012-05-26 1951 E75MC         599 197    EM2G          599 1491   0
QSO: 14000 CW 2012-05-26 1952 E75MC         599 198    UW1M          599 1723   0
QSO: 14000 CW 2012-05-26 1954 E75MC         599 199    SE2I          599 466    0
QSO: 14000 CW 2012-05-26 1955 E75MC         599 200    SO2R          599 1256   0
QSO: 14000 CW 2012-05-26 1959 E75MC         599 201    OM0WR         599 781    0
QSO: 14000 CW 2012-05-26 2001 E75MC         599 202    VC3T          599 1349   0
QSO: 14000 CW 2012-05-26 2006 E75MC         599 203    DM6V          599 1891   0
QSO: 14000 CW 2012-05-26 2009 E75MC         599 204    YT0A          599 1177   0
QSO: 14000 CW 2012-05-26 2011 E75MC         599 205    YQ6A          599 1214   0
QSO: 14000 CW 2012-05-26 2012 E75MC         599 206    UW2M          599 1448   0
QSO: 14000 CW 2012-05-26 2013 E75MC         599 207    VC3O          599 1714   0
QSO: 14000 CW 2012-05-26 2014 E75MC         599 208    UN2C          599 488    0
QSO: 14000 CW 2012-05-26 2015 E75MC         599 209    SN7Q          599 1740   0
QSO: 14000 CW 2012-05-26 2016 E75MC         599 210    YL2KF         599 187    0
QSO: 14000 CW 2012-05-26 2017 E75MC         599 211    SM6FKF        599 419    0
QSO: 14000 CW 2012-05-26 2018 E75MC         599 212    EA3GXJ        599 1232   0
QSO: 14000 CW 2012-05-26 2018 E75MC         599 213    MM3N          599 608    0
QSO: 14000 CW 2012-05-26 2023 E75MC         599 214    US7L          599 1131   0
QSO: 14000 CW 2012-05-26 2023 E75MC         599 215    UT5M          599 263    0
QSO: 14000 CW 2012-05-26 2026 E75MC         599 216    OQ5M          599 912    0
QSO: 14000 CW 2012-05-26 2027 E75MC         599 217    OL4A          599 1067   0
QSO: 14000 CW 2012-05-26 2029 E75MC         599 218    NQ4I          599 1302   0
QSO: 14000 CW 2012-05-26 2031 E75MC         599 219    UN2E          599 824    0
QSO: 14000 CW 2012-05-26 2033 E75MC         599 220    YP5A          599 911    0
QSO: 14000 CW 2012-05-26 2035 E75MC         599 221    EN1C          599 830    0
QSO: 14000 CW 2012-05-26 2035 E75MC         599 222    JE1ZWT        599 778    0
QSO: 14000 CW 2012-05-26 2036 E75MC         599 223    EF5Y          599 1501   0
QSO: 14000 CW 2012-05-26 2039 E75MC         599 224    PX2W          599 1375   0
QSO: 14000 CW 2012-05-26 2040 E75MC         599 225    UA6G          599 370    0
QSO: 14000 CW 2012-05-26 2041 E75MC         599 226    KV4FZ         599 1285   0
QSO: 14000 CW 2012-05-26 2043 E75MC         599 227    9A8M          599 1975   0
QSO: 14000 CW 2012-05-26 2044 E75MC         599 228    LY7A          599 1353   0
QSO: 14000 CW 2012-05-26 2045 E75MC         599 229    HG4F          599 799    0
QSO: 14000 CW 2012-05-26 2119 E75MC         599 230    LZ907SKB      599 331    0
QSO: 14000 CW 2012-05-26 2125 E75MC         599 231    DL5GAC        599 599    0
QSO: 14000 CW 2012-05-26 2126 E75MC         599 232    EF5A          599 102    0
QSO: 14000 CW 2012-05-26 2127 E75MC         599 233    EA1CS         599 055    0
QSO: 14000 CW 2012-05-26 2129 E75MC         599 234    DL1WA         599 1071   0
QSO: 14000 CW 2012-05-26 2132 E75MC         599 235    F5VKT         599 695    0
QSO: 14000 CW 2012-05-26 2133 E75MC         599 236    NK1Z          599 834    0
QSO: 14000 CW 2012-05-26 2135 E75MC         599 237    RL3QCQ        599 214    0
QSO: 14000 CW 2012-05-26 2136 E75MC         599 238    V26E          599 1042   0
QSO: 14000 CW 2012-05-26 2142 E75MC         599 239    KQ8M          599 290    0
QSO: 14000 CW 2012-05-26 2143 E75MC         599 240    EF8M          599 2371   0
QSO: 14000 CW 2012-05-26 2144 E75MC         599 241    CR6K          599 1839   0
QSO: 14000 CW 2012-05-26 2145 E75MC         599 242    KP2M          599 2386   0
QSO: 14000 CW 2012-05-26 2146 E75MC         599 243    K1AR          599 996    0
QSO: 14000 CW 2012-05-26 2149 E75MC         599 244    5C5W          599 728    0
QSO: 14000 CW 2012-05-26 2151 E75MC         599 245    YO9HP         599 635    0
QSO: 14000 CW 2012-05-26 2152 E75MC         599 246    W1UJ          599 1103   0
QSO: 14000 CW 2012-05-26 2153 E75MC         599 247    DL0UM         599 942    0
QSO: 14000 CW 2012-05-26 2156 E75MC         599 248    DJ5MW         599 1783   0
QSO: 14000 CW 2012-05-26 2157 E75MC         599 249    SP5GRM        599 810    0
QSO: 14000 CW 2012-05-26 2158 E75MC         599 250    OF150M        599 095    0
QSO: 14000 CW 2012-05-26 2205 E75MC         599 251    D3AA          599 1189   0
QSO: 14000 CW 2012-05-26 2208 E75MC         599 252    P49Y          599 2225   0
QSO: 14000 CW 2012-05-26 2240 E75MC         599 253    LO2F          599 1557   0
QSO:  3500 CW 2012-05-26 2243 E75MC         599 254    LY5W          599 479    0
QSO:  3500 CW 2012-05-26 2244 E75MC         599 255    E75A          599 171    0
QSO:  3500 CW 2012-05-26 2246 E75MC         599 256    HA0LP         599 396    0
QSO:  3500 CW 2012-05-26 2246 E75MC         599 257    GW7O          599 286    0
QSO:  3500 CW 2012-05-26 2248 E75MC         599 258    YO3APJ        599 847    0
QSO:  3500 CW 2012-05-26 2249 E75MC         599 259    UP0L          599 1674   0
QSO:  3500 CW 2012-05-26 2250 E75MC         599 260    EF8M          599 2501   0
QSO:  3500 CW 2012-05-26 2251 E75MC         599 261    OH6MW         599 442    0
QSO:  3500 CW 2012-05-26 2252 E75MC         599 262    UW5U          599 838    0
QSO:  3500 CW 2012-05-26 2253 E75MC         599 263    YL3FX         599 480    0
QSO:  3500 CW 2012-05-26 2254 E75MC         599 264    S51DX         599 216    0
QSO:  3500 CW 2012-05-26 2255 E75MC         599 265    RF9C          599 2971   0
QSO:  3500 CW 2012-05-26 2256 E75MC         599 266    OM5X          599 971    0
QSO:  3500 CW 2012-05-26 2257 E75MC         599 267    SN8R          599 1616   0
QSO:  3500 CW 2012-05-26 2258 E75MC         599 268    EU6AF         599 672    0
QSO:  3500 CW 2012-05-26 2259 E75MC         599 269    UA4W          599 1669   0
QSO:  3500 CW 2012-05-26 2259 E75MC         599 270    UT7E          599 453    0
QSO:  3500 CW 2012-05-26 2300 E75MC         599 271    OL4A          599 209    0
QSO:  3500 CW 2012-05-26 2301 E75MC         599 272    UX2U          599 1503   0
QSO:  3500 CW 2012-05-26 2303 E75MC         599 273    S50C          599 1740   0
QSO:  3500 CW 2012-05-26 2303 E75MC         599 274    SN2M          599 643    0
QSO:  3500 CW 2012-05-26 2304 E75MC         599 275    DL3YM         599 867    0
QSO:  3500 CW 2012-05-26 2305 E75MC         599 276    YQ6A          599 1483   0
QSO:  3500 CW 2012-05-26 2306 E75MC         599 277    UA5A          599 2022   0
QSO:  3500 CW 2012-05-26 2307 E75MC         599 278    TM3Q          599 479    0
QSO:  3500 CW 2012-05-26 2307 E75MC         599 279    OM100IG       599 1174   0
QSO:  3500 CW 2012-05-26 2309 E75MC         599 280    EW5W          599 951    0
QSO:  3500 CW 2012-05-26 2311 E75MC         599 281    YO4DW         599 771    0
QSO:  3500 CW 2012-05-26 2312 E75MC         599 282    UD3D          599 853    0
QSO:  3500 CW 2012-05-26 2313 E75MC         599 283    OK5T          599 1399   0
QSO:  3500 CW 2012-05-26 2316 E75MC         599 284    IR9Y          599 043    0
QSO:  3500 CW 2012-05-26 2317 E75MC         599 285    HA4FV         599 387    0
QSO:  3500 CW 2012-05-26 2318 E75MC         599 286    OZ1IKY        599 386    0
QSO:  3500 CW 2012-05-26 2319 E75MC         599 287    YO5PBF        599 486    0
QSO:  3500 CW 2012-05-26 2321 E75MC         599 288    HG3R          599 1888   0
QSO:  3500 CW 2012-05-26 2325 E75MC         599 289    S52P          599 663    0
QSO:  3500 CW 2012-05-26 2326 E75MC         599 290    LZ8E          599 1680   0
QSO:  3500 CW 2012-05-26 2327 E75MC         599 291    LY2MM         599 998    0
QSO:  3500 CW 2012-05-26 2328 E75MC         599 292    LZ9W          599 667    0
QSO:  3500 CW 2012-05-26 2329 E75MC         599 293    YL2KO         599 1500   0
QSO:  3500 CW 2012-05-26 2330 E75MC         599 294    DR1A          599 650    0
QSO:  3500 CW 2012-05-26 2334 E75MC         599 295    9A1A          599 590    0
QSO:  3500 CW 2012-05-26 2336 E75MC         599 296    OK7AW         599 873    0
QSO:  3500 CW 2012-05-26 2338 E75MC         599 297    RA4WC         599 570    0
QSO:  3500 CW 2012-05-26 2338 E75MC         599 298    LY2J          599 1188   0
QSO:  3500 CW 2012-05-26 2339 E75MC         599 299    SO7L          599 894    0
QSO:  3500 CW 2012-05-26 2341 E75MC         599 300    YU1ED         599 317    0
QSO:  3500 CW 2012-05-26 2341 E75MC         599 301    OK1VD         599 401    0
QSO:  3500 CW 2012-05-26 2342 E75MC         599 302    ER1OO         599 373    0
QSO:  3500 CW 2012-05-26 2343 E75MC         599 303    Z37Y          599 316    0
QSO:  3500 CW 2012-05-26 2347 E75MC         599 304    S58WW         599 431    0
QSO:  3500 CW 2012-05-26 2348 E75MC         599 305    SO9Q          599 1733   0
QSO:  3500 CW 2012-05-26 2349 E75MC         599 306    OL1C          599 1512   0
QSO:  7000 CW 2012-05-26 2353 E75MC         599 307    DK8ZZ         599 800    0
QSO:  7000 CW 2012-05-26 2358 E75MC         599 308    RZ3BW         599 826    0
QSO:  7000 CW 2012-05-26 2359 E75MC         599 309    OM5WW         599 553    0
QSO:  7000 CW 2012-05-26 2359 E75MC         599 310    S50G          599 1179   0
QSO:  7000 CW 2012-05-27 0000 E75MC         599 311    DK7YY/P       599 738    0
QSO:  7000 CW 2012-05-27 0001 E75MC         599 312    YQ5Q          599 833    0
QSO:  7000 CW 2012-05-27 0001 E75MC         599 313    DR5N          599 1871   0
QSO:  7000 CW 2012-05-27 0002 E75MC         599 314    DF0BV         599 272    0
QSO:  7000 CW 2012-05-27 0002 E75MC         599 315    DL5AWI        599 391    0
QSO:  7000 CW 2012-05-27 0003 E75MC         599 316    UT5C          599 696    0
QSO:  7000 CW 2012-05-27 0003 E75MC         599 317    IK2XDE        599 397    0
QSO:  7000 CW 2012-05-27 0004 E75MC         599 318    SN9V          599 1176   0
QSO:  7000 CW 2012-05-27 0005 E75MC         599 319    S52ZW         599 461    0
QSO:  7000 CW 2012-05-27 0006 E75MC         599 320    DL1NKS        599 790    0
