START-OF-LOG: 3.0
CREATED-BY: LM Version 4.2 (c) 1992, 2008 by DL8WAA
CONTEST: CQ-WPX-CW
CALLSIGN: YC3TKH
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CLAIMED-SCORE: 42224
OPERATORS:
CLUB:
NAME: Hj SARIATI AZIZIAH
SOAPBOX: Vy enjoiyed wpx test cw ,band is open but my Radio trouble power
SOAPBOX: Tnx fer all station, hpe cuagn 73 es greeting from Surabaya
LOCATION: DX
QSO: 28000 CW 2012-05-26 0016 YC3TKH        599 001    JA6WIF        599 023    0
QSO: 28000 CW 2012-05-26 0020 YC3TKH        599 002    XV1X          599 016    0
QSO: 28000 CW 2012-05-26 0030 YC3TKH        599 003    VK2IM         599 046    0
QSO: 28000 CW 2012-05-26 0031 YC3TKH        599 004    JA5FBZ        599 032    0
QSO: 28000 CW 2012-05-26 0034 YC3TKH        599 005    JH0INP        599 007    0
QSO: 28000 CW 2012-05-26 0335 YC3TKH        599 006    VR2ZQZ        599 037    0
QSO: 28000 CW 2012-05-26 0337 YC3TKH        599 007    JA0FVU        599 204    0
QSO: 28000 CW 2012-05-26 0405 YC3TKH        599 008    BY5CD         599 314    0
QSO: 28000 CW 2012-05-26 0410 YC3TKH        599 009    VK6DXI        599 254    0
QSO: 28000 CW 2012-05-26 0427 YC3TKH        599 010    KG6DX         599 150    0
QSO: 28000 CW 2012-05-26 0450 YC3TKH        599 011    R8MC          599 150    0
QSO: 28000 CW 2012-05-26 0455 YC3TKH        599 012    ZL1BYZ        599 354    0
QSO: 28000 CW 2012-05-26 0504 YC3TKH        599 013    AH2Y          599 521    0
QSO: 28000 CW 2012-05-26 1040 YC3TKH        599 014    BA4SI         599 091    0
QSO: 28000 CW 2012-05-26 1042 YC3TKH        599 015    UA5A          599 990    0
QSO: 28000 CW 2012-05-26 1046 YC3TKH        599 016    R7LY          599 257    0
QSO: 28000 CW 2012-05-26 1100 YC3TKH        599 017    HG1S          599 099    0
QSO: 28000 CW 2012-05-26 1110 YC3TKH        599 018    LZ3FN         599 818    0
QSO: 28000 CW 2012-05-26 1117 YC3TKH        599 019    E21EIC        599 572    0
QSO: 28000 CW 2012-05-26 1119 YC3TKH        599 020    RJ4F          599 087    0
QSO: 28000 CW 2012-05-26 1122 YC3TKH        599 021    9M2JKL        599 031    0
QSO: 28000 CW 2012-05-26 1135 YC3TKH        599 022    ST2AR         599 1291   0
QSO: 28000 CW 2012-05-26 1139 YC3TKH        599 023    E73M          599 695    0
QSO: 28000 CW 2012-05-26 1155 YC3TKH        599 024    UU7J          599 208    0
QSO: 28000 CW 2012-05-26 1200 YC3TKH        599 025    LZ9W          599 306    0
QSO: 14000 CW 2012-05-26 1232 YC3TKH        599 026    WW4R          599 989    0
QSO: 14000 CW 2012-05-26 1239 YC3TKH        599 027    K2VV          599 325    0
QSO: 14000 CW 2012-05-26 1240 YC3TKH        599 028    NJ5DX         599 035    0
QSO: 14000 CW 2012-05-26 1247 YC3TKH        599 029    NK7U          599 973    0
QSO: 14000 CW 2012-05-26 1251 YC3TKH        599 030    BU2AW         599 481    0
QSO: 14000 CW 2012-05-26 1300 YC3TKH        599 031    NQ4I          599 983    0
QSO: 14000 CW 2012-05-26 1306 YC3TKH        599 032    YE3J          599 184    0
QSO: 14000 CW 2012-05-26 1310 YC3TKH        599 033    HK1NA         599 1247   0
QSO: 14000 CW 2012-05-26 1316 YC3TKH        599 034    K0FX          599 464    0
QSO: 14000 CW 2012-05-26 1320 YC3TKH        599 035    KL7RA         599 953    0
QSO: 14000 CW 2012-05-26 1330 YC3TKH        599 036    NR6O          599 820    0
QSO: 14000 CW 2012-05-26 1337 YC3TKH        599 037    WK5T          599 1381   0
QSO: 14000 CW 2012-05-26 1400 YC3TKH        599 038    VE7JKZ        599 125    0
QSO: 14000 CW 2012-05-26 1403 YC3TKH        599 039    KY7M          599 062    0
QSO: 14000 CW 2012-05-26 1409 YC3TKH        599 040    W6AEA         599 475    0
QSO: 14000 CW 2012-05-26 1412 YC3TKH        599 041    JH4UYB        599 993    0
QSO: 14000 CW 2012-05-26 1418 YC3TKH        599 042    VA7KO         599 334    0
QSO: 14000 CW 2012-05-26 1450 YC3TKH        599 043    OH8X          599 1112   0
QSO: 14000 CW 2012-05-26 1455 YC3TKH        599 044    SO4M          599 992    0
QSO: 14000 CW 2012-05-26 1505 YC3TKH        599 045    UZ4I          599 967    0
QSO: 14000 CW 2012-05-26 1515 YC3TKH        599 046    SJ2W          599 1429   0
QSO: 14000 CW 2012-05-26 1539 YC3TKH        599 047    RT4F          599 2313   0
QSO: 14000 CW 2012-05-26 1542 YC3TKH        599 048    SO2R          599 988    0
QSO: 14000 CW 2012-05-26 1547 YC3TKH        599 049    JR1AIB        599 1032   0
QSO: 14000 CW 2012-05-26 1551 YC3TKH        599 050    JA0FVU        599 600    0
QSO: 14000 CW 2012-05-26 2320 YC3TKH        599 051    DR1A          599 1828   0
QSO: 14000 CW 2012-05-26 2326 YC3TKH        599 052    DR1D          599 1376   0
QSO: 14000 CW 2012-05-26 2330 YC3TKH        599 053    SO2R          599 1515   0
QSO: 14000 CW 2012-05-26 2335 YC3TKH        599 054    UW2M          599 1415   0
QSO: 14000 CW 2012-05-26 2339 YC3TKH        599 055    OM7M          599 2297   0
QSO: 14000 CW 2012-05-26 2342 YC3TKH        599 056    DQ4W          599 1094   0
QSO: 14000 CW 2012-05-26 2345 YC3TKH        599 057    DJ5MW         599 1946   0
QSO: 14000 CW 2012-05-26 2354 YC3TKH        599 058    TM5A          599 1544   0
QSO: 14000 CW 2012-05-26 2358 YC3TKH        599 059    DJ1YFK        599 1915   0
QSO: 28000 CW 2012-05-27 0027 YC3TKH        599 060    RZ0CWN        599 428    0
QSO: 28000 CW 2012-05-27 0032 YC3TKH        599 061    JH3JJS/1      599 017    0
QSO: 21000 CW 2012-05-27 0047 YC3TKH        599 062    9M6YBG        599 054    0
QSO: 21000 CW 2012-05-27 0049 YC3TKH        599 063    BD4GNV        599 605    0
QSO: 21000 CW 2012-05-27 0102 YC3TKH        599 064    BD5SO         599 525    0
QSO: 21000 CW 2012-05-27 0104 YC3TKH        599 065    JO3JIS        599 1233   0
QSO: 21000 CW 2012-05-27 0112 YC3TKH        599 066    VK6DXI        599 1116   0
