START-OF-LOG: 3.0
CONTEST: ARRL-DX-CW
LOCATION: IL
CALLSIGN: W9JGV
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
OPERATORS: W9JGV
CATEGORY-TRANSMITTER: ONE
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLUB: 
CREATED-BY: EXPORTED BY LOGIC VERSION 9.1.16. LOGIC CABRILLO EXPORT VERSION 1.2.
HQ-CATEGORY: Single Operator, High Power
HQ-GRID-LOCATOR: EN61ar
QSO: 14000 CW 2018-02-17 2304 W9JGV 599 IL TI2OY 599 100
QSO: 14000 CW 2018-02-17 2309 W9JGV 599 IL PY2XB 599 1000
QSO: 14000 CW 2018-02-17 2312 W9JGV 599 IL OH8X 599 1000
QSO: 14000 CW 2018-02-17 2316 W9JGV 599 IL XE1CT 599 100
QSO: 14000 CW 2018-02-17 2322 W9JGV 599 IL P40E 599 1000
QSO: 14000 CW 2018-02-17 2324 W9JGV 599 IL ZF1A 599 1000
QSO: 14000 CW 2018-02-17 2325 W9JGV 599 IL PJ2T 599 1000
QSO: 14000 CW 2018-02-17 2328 W9JGV 599 IL V3T 599 1000
QSO: 14000 CW 2018-02-17 2329 W9JGV 599 IL OH8L 599 1000
QSO: 14000 CW 2018-02-17 2332 W9JGV 599 IL LU5FC 599 1000
QSO: 14000 CW 2018-02-17 2335 W9JGV 599 IL XE2B 599 100
QSO: 14000 CW 2018-02-17 2338 W9JGV 599 IL V44ZT 599 1000
QSO: 14000 CW 2018-02-17 2343 W9JGV 599 IL OH0Z 599 1000
QSO: 14000 CW 2018-02-17 2346 W9JGV 599 IL TI7W 599 1000
QSO: 14000 CW 2018-02-17 2359 W9JGV 599 IL P40Y 599 1000
QSO: 14000 CW 2018-02-18 0004 W9JGV 599 IL KH6LC 599 1000
QSO: 14000 CW 2018-02-18 0005 W9JGV 599 IL KH7B 599 1000
QSO: 14000 CW 2018-02-18 0014 W9JGV 599 IL KH6J 599 1000
QSO: 14000 CW 2018-02-18 0017 W9JGV 599 IL KH6TU 599 1000
QSO: 14000 CW 2018-02-18 0056 W9JGV 599 IL XE7S 599 100
QSO: 14000 CW 2018-02-18 0057 W9JGV 599 IL KH6M 599 1000
QSO: 14000 CW 2018-02-18 0103 W9JGV 599 IL CE2MVF 599 1000
QSO: 14000 CW 2018-02-18 0105 W9JGV 599 IL KH6RS 599 1000
QSO: 14000 CW 2018-02-18 0109 W9JGV 599 IL XE1SIX 599 100
QSO: 14000 CW 2018-02-18 0111 W9JGV 599 IL KH7M 599 1000
QSO: 7000 CW 2018-02-18 0118 W9JGV 599 IL S57Q 599 1000
QSO: 7000 CW 2018-02-18 0120 W9JGV 599 IL XE2B 599 100
QSO: 7000 CW 2018-02-18 0122 W9JGV 599 IL EU/KU1CW 599 1000
QSO: 7000 CW 2018-02-18 0125 W9JGV 599 IL S51YI 599 1000
QSO: 7000 CW 2018-02-18 0126 W9JGV 599 IL OK3C 599 1000
QSO: 7000 CW 2018-02-18 0128 W9JGV 599 IL S50C 599 1000
QSO: 7000 CW 2018-02-18 0138 W9JGV 599 IL YT7A 599 1000
QSO: 7000 CW 2018-02-18 0139 W9JGV 599 IL OM7LW 599 1000
QSO: 7000 CW 2018-02-18 0140 W9JGV 599 IL EA8RM 599 1000
QSO: 7000 CW 2018-02-18 0142 W9JGV 599 IL S57Z 599 1000
QSO: 7000 CW 2018-02-18 0146 W9JGV 599 IL CU4DX 599 1000
QSO: 7000 CW 2018-02-18 0146 W9JGV 599 IL ZF1A 599 1000
QSO: 7000 CW 2018-02-18 0148 W9JGV 599 IL 6Y2T 599 1000
QSO: 7000 CW 2018-02-18 0149 W9JGV 599 IL PS2T 599 1000
QSO: 7000 CW 2018-02-18 0156 W9JGV 599 IL IR4X 599 500
QSO: 7000 CW 2018-02-18 0157 W9JGV 599 IL IK2CLB 599 500
