START-OF-LOG: 3.0
CONTEST: ARRL-DX-CW
LOCATION: DX
CALLSIGN: IR4M
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CREATED-BY: QARTEST 8.1.2
CATEGORY-TRANSMITTER: ONE
CATEGORY-MODE: CW
OPERATORS: I4EWH I4IFL IK0YUT IK3QAR IK4DCW IK4HVR IK4MGP IK4WMH IZ4ZZB IZ5ICH
QSO: 7013 CW 2018-02-17 0012 IR4M 599 500 W5SJ 599 AR
QSO: 7013 CW 2018-02-17 0012 IR4M 599 500 N1QY 599 MA
QSO: 7013 CW 2018-02-17 0012 IR4M 599 500 NF8R 599 OH
QSO: 7013 CW 2018-02-17 0013 IR4M 599 500 NE8O/4 599 NC
QSO: 7013 CW 2018-02-17 0013 IR4M 599 500 W9SN 599 TN
QSO: 7013 CW 2018-02-17 0013 IR4M 599 500 N1IBM 599 NJ
QSO: 7013 CW 2018-02-17 0014 IR4M 599 500 NI8Z 599 OH
QSO: 7013 CW 2018-02-17 0014 IR4M 599 500 K8QKY 599 MI
QSO: 7013 CW 2018-02-17 0014 IR4M 599 500 AB2DE 599 NJ
QSO: 7013 CW 2018-02-17 0015 IR4M 599 500 N4EK 599 FL
QSO: 7013 CW 2018-02-17 0015 IR4M 599 500 W3WC 599 PA
QSO: 7013 CW 2018-02-17 0015 IR4M 599 500 K5UV 599 OK
QSO: 7013 CW 2018-02-17 0016 IR4M 599 500 KW3A 599 PA
QSO: 7013 CW 2018-02-17 0016 IR4M 599 500 KU8E 599 GA
QSO: 7013 CW 2018-02-17 0016 IR4M 599 500 NB1N 599 MA
QSO: 7013 CW 2018-02-17 0016 IR4M 599 500 W5MJ 599 TX
QSO: 7013 CW 2018-02-17 0017 IR4M 599 500 VE3VC 599 ON
QSO: 7013 CW 2018-02-17 0017 IR4M 599 500 K1HT 599 MA
QSO: 7013 CW 2018-02-17 0017 IR4M 599 500 AD4ES 599 FL
QSO: 7013 CW 2018-02-17 0018 IR4M 599 500 WJ2D 599 NC
QSO: 7013 CW 2018-02-17 0018 IR4M 599 500 NW3Y/1 599 VT
QSO: 7013 CW 2018-02-17 0018 IR4M 599 500 KB1W 599 MA
QSO: 7013 CW 2018-02-17 0018 IR4M 599 500 K1AR 599 NH
QSO: 7013 CW 2018-02-17 0019 IR4M 599 500 N2BA 599 NJ
QSO: 7013 CW 2018-02-17 0019 IR4M 599 500 N2RK 599 NY
QSO: 7013 CW 2018-02-17 0019 IR4M 599 500 N9SE 599 IN
QSO: 7013 CW 2018-02-17 0020 IR4M 599 500 K3TN 599 MD
QSO: 7013 CW 2018-02-17 0020 IR4M 599 500 KX1E 599 ME
QSO: 7013 CW 2018-02-17 0020 IR4M 599 500 W1VIV 599 MA
QSO: 7013 CW 2018-02-17 0020 IR4M 599 500 VE1ZAC 599 NS
QSO: 7013 CW 2018-02-17 0021 IR4M 599 500 K3PH 599 PA
QSO: 7013 CW 2018-02-17 0021 IR4M 599 500 N8BJQ 599 OH
QSO: 7013 CW 2018-02-17 0021 IR4M 599 500 VE3NNT 599 ON
QSO: 7013 CW 2018-02-17 0022 IR4M 599 500 AG4W 599 AL
QSO: 7013 CW 2018-02-17 0022 IR4M 599 500 W7WA 599 WA
QSO: 7013 CW 2018-02-17 0022 IR4M 599 500 W7DO 599 SC
QSO: 7013 CW 2018-02-17 0022 IR4M 599 500 K0TQ 599 IN
QSO: 7013 CW 2018-02-17 0023 IR4M 599 500 K4RCG 599 VA
QSO: 7013 CW 2018-02-17 0023 IR4M 599 500 WB8EJN 599 MO
QSO: 7013 CW 2018-02-17 0023 IR4M 599 500 KF0QR 599 MN
QSO: 7013 CW 2018-02-17 0024 IR4M 599 500 VE3MM 599 ON
QSO: 7013 CW 2018-02-17 0024 IR4M 599 500 AB0S 599 KS
QSO: 7013 CW 2018-02-17 0024 IR4M 599 500 N1API 599 CT
QSO: 7013 CW 2018-02-17 0024 IR4M 599 500 W3BBO 599 PA
QSO: 7013 CW 2018-02-17 0025 IR4M 599 500 K2DM 599 FL
QSO: 7013 CW 2018-02-17 0025 IR4M 599 500 WG3J 599 MD
QSO: 7013 CW 2018-02-17 0026 IR4M 599 500 N1MM 599 CT
QSO: 7013 CW 2018-02-17 0026 IR4M 599 500 N4RV 599 VA
QSO: 7013 CW 2018-02-17 0026 IR4M 599 500 N8MZ 599 OH
QSO: 7013 CW 2018-02-17 0027 IR4M 599 500 KG4W 599 VA
QSO: 7013 CW 2018-02-17 0027 IR4M 599 500 K9CJ 599 IL
QSO: 7013 CW 2018-02-17 0027 IR4M 599 500 N2LBR 599 NY
QSO: 7013 CW 2018-02-17 0027 IR4M 599 500 K3SWZ 599 PA
QSO: 7013 CW 2018-02-17 0028 IR4M 599 500 K8BZ 599 MI
QSO: 7013 CW 2018-02-17 0028 IR4M 599 500 W9IIX 599 IL
QSO: 7013 CW 2018-02-17 0028 IR4M 599 500 K1KP 599 MA
QSO: 7013 CW 2018-02-17 0028 IR4M 599 500 K3ZU 599 MD
QSO: 7013 CW 2018-02-17 0029 IR4M 599 500 W0AIH 599 WI
QSO: 7013 CW 2018-02-17 0029 IR4M 599 500 VE1RSM 599 NS
QSO: 7013 CW 2018-02-17 0029 IR4M 599 500 VE2QV 599 QC
QSO: 7013 CW 2018-02-17 0029 IR4M 599 500 N4KC 599 AL
QSO: 7013 CW 2018-02-17 0030 IR4M 599 500 WB2PJH 599 NJ
QSO: 7013 CW 2018-02-17 0030 IR4M 599 500 K3ZO 599 MD
QSO: 7013 CW 2018-02-17 0030 IR4M 599 500 KM2L 599 NY
QSO: 7013 CW 2018-02-17 0030 IR4M 599 500 N9NM 599 TX
QSO: 7013 CW 2018-02-17 0031 IR4M 599 500 KU1N 599 MA
QSO: 7013 CW 2018-02-17 0031 IR4M 599 500 N4DU 599 GA
QSO: 7013 CW 2018-02-17 0031 IR4M 599 500 W4JAM 599 VA
QSO: 7013 CW 2018-02-17 0031 IR4M 599 500 N6DW 599 VA
QSO: 7013 CW 2018-02-17 0032 IR4M 599 500 K0AD 599 MN
QSO: 7013 CW 2018-02-17 0032 IR4M 599 500 W4TTM 599 TN
QSO: 7013 CW 2018-02-17 0032 IR4M 599 500 K1LZ 599 MA
QSO: 7013 CW 2018-02-17 0032 IR4M 599 500 KI9A 599 IL
QSO: 7013 CW 2018-02-17 0033 IR4M 599 500 W8LJB 599 MI
QSO: 7013 CW 2018-02-17 0033 IR4M 599 500 WA3C 599 OH
QSO: 7013 CW 2018-02-17 0033 IR4M 599 500 W9SE 599 IL
QSO: 7013 CW 2018-02-17 0033 IR4M 599 500 K2MGR 599 NY
QSO: 7013 CW 2018-02-17 0034 IR4M 599 500 WO4O 599 FL
QSO: 7013 CW 2018-02-17 0034 IR4M 599 500 W9CC 599 IN
QSO: 7013 CW 2018-02-17 0034 IR4M 599 500 VA3SZ 599 ON
QSO: 7013 CW 2018-02-17 0034 IR4M 599 500 KE3X 599 DC
QSO: 7013 CW 2018-02-17 0035 IR4M 599 500 K3ND 599 PA
QSO: 7013 CW 2018-02-17 0035 IR4M 599 500 AK1N 599 CT
QSO: 7013 CW 2018-02-17 0035 IR4M 599 500 N1TO 599 FL
QSO: 7013 CW 2018-02-17 0035 IR4M 599 500 W7XI 599 AZ
QSO: 7013 CW 2018-02-17 0036 IR4M 599 500 W5XX 599 MS
QSO: 7013 CW 2018-02-17 0036 IR4M 599 500 N9TF 599 IL
QSO: 7013 CW 2018-02-17 0036 IR4M 599 500 W1FM 599 MA
QSO: 7013 CW 2018-02-17 0037 IR4M 599 500 K4HR 599 SC
QSO: 7013 CW 2018-02-17 0037 IR4M 599 500 W9RN 599 WI
QSO: 7013 CW 2018-02-17 0037 IR4M 599 500 AB3CV 599 MD
QSO: 7013 CW 2018-02-17 0038 IR4M 599 500 N1JP 599 NY
QSO: 7013 CW 2018-02-17 0038 IR4M 599 500 WA4JUK 599 VA
QSO: 7013 CW 2018-02-17 0038 IR4M 599 500 K3SV 599 FL
QSO: 7013 CW 2018-02-17 0039 IR4M 599 500 W9MAF 599 MO
QSO: 7013 CW 2018-02-17 0039 IR4M 599 500 NY2H 599 NY
QSO: 7013 CW 2018-02-17 0039 IR4M 599 500 VE3NR 599 ON
QSO: 7013 CW 2018-02-17 0040 IR4M 599 500 K1PTF 599 NY
QSO: 7013 CW 2018-02-17 0040 IR4M 599 500 K8TW 599 OH
QSO: 7013 CW 2018-02-17 0040 IR4M 599 500 W8NNC 599 OH
QSO: 7013 CW 2018-02-17 0040 IR4M 599 500 W6NWS 599 NC
QSO: 7013 CW 2018-02-17 0041 IR4M 599 500 K1GG 599 VA
QSO: 7013 CW 2018-02-17 0041 IR4M 599 500 KC5DCT 599 TX
QSO: 7013 CW 2018-02-17 0041 IR4M 599 500 N2UU 599 NJ
QSO: 7013 CW 2018-02-17 0041 IR4M 599 500 K3UW 599 PA
QSO: 7013 CW 2018-02-17 0042 IR4M 599 500 N9AUG 599 OH
QSO: 7013 CW 2018-02-17 0042 IR4M 599 500 AD8J 599 NC
QSO: 7013 CW 2018-02-17 0042 IR4M 599 500 N1JW 599 CT
QSO: 1829 CW 2018-02-17 0043 IR4M 599 500 NR4M 599 VA
QSO: 7013 CW 2018-02-17 0043 IR4M 599 500 WD0GTY 599 OK
QSO: 7013 CW 2018-02-17 0043 IR4M 599 500 AA6XX 599 CA
QSO: 7013 CW 2018-02-17 0044 IR4M 599 500 K2CD 599 PA
QSO: 7013 CW 2018-02-17 0044 IR4M 599 500 NA3M 599 MD
QSO: 7013 CW 2018-02-17 0044 IR4M 599 500 K5TR 599 TX
QSO: 7013 CW 2018-02-17 0045 IR4M 599 500 N3ND 599 NC
QSO: 7013 CW 2018-02-17 0045 IR4M 599 500 KW3Z 599 DE
QSO: 7013 CW 2018-02-17 0045 IR4M 599 500 K3ATO 599 PA
QSO: 7013 CW 2018-02-17 0045 IR4M 599 500 N2CG 599 NJ
QSO: 7013 CW 2018-02-17 0046 IR4M 599 500 NN3RP 599 DC
QSO: 7013 CW 2018-02-17 0046 IR4M 599 500 N3ZA 599 PA
QSO: 7013 CW 2018-02-17 0046 IR4M 599 500 N9ZI 599 IN
QSO: 7013 CW 2018-02-17 0046 IR4M 599 500 N5AA 599 TX
QSO: 7013 CW 2018-02-17 0047 IR4M 599 500 K4MX 599 VA
QSO: 7013 CW 2018-02-17 0047 IR4M 599 500 K3ATO 599 PA
QSO: 7013 CW 2018-02-17 0047 IR4M 599 500 K3LR 599 PA
QSO: 7013 CW 2018-02-17 0047 IR4M 599 500 WB0N 599 MN
QSO: 7013 CW 2018-02-17 0048 IR4M 599 500 K9MA 599 WI
QSO: 7013 CW 2018-02-17 0048 IR4M 599 500 W8TM 599 OH
QSO: 7013 CW 2018-02-17 0048 IR4M 599 500 K3TW 599 FL
QSO: 7013 CW 2018-02-17 0049 IR4M 599 500 W4SNF 599 FL
QSO: 7013 CW 2018-02-17 0049 IR4M 599 500 K5SM 599 TX
QSO: 7013 CW 2018-02-17 0049 IR4M 599 500 K0KX 599 MN
QSO: 7013 CW 2018-02-17 0049 IR4M 599 500 VA3SB 599 ON
QSO: 7013 CW 2018-02-17 0050 IR4M 599 500 W3FIZ 599 PA
QSO: 7013 CW 2018-02-17 0050 IR4M 599 500 W3FV 599 PA
QSO: 7013 CW 2018-02-17 0050 IR4M 599 500 KW3Z 599 DE
QSO: 7013 CW 2018-02-17 0050 IR4M 599 500 VE3TW 599 ON
QSO: 7013 CW 2018-02-17 0050 IR4M 599 500 K7ZYV 599 MS
QSO: 7013 CW 2018-02-17 0051 IR4M 599 500 AC8AZ 599 MI
QSO: 7013 CW 2018-02-17 0051 IR4M 599 500 NE8O/4 599 NC
QSO: 7013 CW 2018-02-17 0052 IR4M 599 500 K4HA 599 NC
QSO: 7013 CW 2018-02-17 0052 IR4M 599 500 VE1ANU 599 NS
QSO: 7013 CW 2018-02-17 0053 IR4M 599 500 K0ZR 599 VA
QSO: 7013 CW 2018-02-17 0053 IR4M 599 500 KF3B 599 PA
QSO: 7013 CW 2018-02-17 0053 IR4M 599 500 K3IU 599 RI
QSO: 7013 CW 2018-02-17 0053 IR4M 599 500 K3MD 599 PA
QSO: 7013 CW 2018-02-17 0054 IR4M 599 500 VE3WZ 599 ON
QSO: 7013 CW 2018-02-17 0054 IR4M 599 500 K4WW 599 KY
QSO: 7013 CW 2018-02-17 0054 IR4M 599 500 K8LY 599 OH
QSO: 7013 CW 2018-02-17 0055 IR4M 599 500 W3AG 599 PA
QSO: 7013 CW 2018-02-17 0055 IR4M 599 500 VE3KP 599 ON
QSO: 7013 CW 2018-02-17 0055 IR4M 599 500 N3FCP 599 PA
QSO: 7013 CW 2018-02-17 0055 IR4M 599 500 N5CQ 599 TX
QSO: 7013 CW 2018-02-17 0056 IR4M 599 500 N4RA 599 WV
QSO: 7013 CW 2018-02-17 0056 IR4M 599 500 K3DQB 599 PA
QSO: 7013 CW 2018-02-17 0056 IR4M 599 500 AH2O 599 NY
QSO: 7013 CW 2018-02-17 0056 IR4M 599 500 NE3H 599 PA
QSO: 7013 CW 2018-02-17 0056 IR4M 599 500 VE3YAA 599 ON
QSO: 7013 CW 2018-02-17 0057 IR4M 599 500 AA5AU 599 LA
QSO: 7013 CW 2018-02-17 0057 IR4M 599 500 W9GT 599 IN
QSO: 7013 CW 2018-02-17 0057 IR4M 599 500 W2LCQ 599 NY
QSO: 7013 CW 2018-02-17 0058 IR4M 599 500 W2LE 599 NJ
QSO: 7013 CW 2018-02-17 0058 IR4M 599 500 N4BA 599 VA
QSO: 7013 CW 2018-02-17 0058 IR4M 599 500 K8GM 599 MI
QSO: 7013 CW 2018-02-17 0058 IR4M 599 500 AE1T 599 NH
QSO: 7013 CW 2018-02-17 0059 IR4M 599 500 W1NN 599 OH
QSO: 7013 CW 2018-02-17 0059 IR4M 599 500 W9RM 599 CO
QSO: 7013 CW 2018-02-17 0059 IR4M 599 500 W8AZA 599 OH
QSO: 7013 CW 2018-02-17 0059 IR4M 599 500 AC4CA 599 TX
QSO: 7013 CW 2018-02-17 0059 IR4M 599 500 KZ3W 599 PA
QSO: 7013 CW 2018-02-17 0100 IR4M 599 500 K3WJV 599 PA
QSO: 7013 CW 2018-02-17 0101 IR4M 599 500 K0SRL 599 IA
QSO: 7013 CW 2018-02-17 0101 IR4M 599 500 K3OO 599 PA
QSO: 7013 CW 2018-02-17 0101 IR4M 599 500 AB9H 599 IL
QSO: 7013 CW 2018-02-17 0101 IR4M 599 500 N1RU 599 IN
QSO: 7013 CW 2018-02-17 0102 IR4M 599 500 AE5GT 599 TX
QSO: 7013 CW 2018-02-17 0102 IR4M 599 500 K2RET 599 NJ
QSO: 7013 CW 2018-02-17 0103 IR4M 599 500 K0AV 599 CO
QSO: 7013 CW 2018-02-17 0103 IR4M 599 500 K2JT 599 NJ
QSO: 7013 CW 2018-02-17 0104 IR4M 599 500 W2VT 599 NY
QSO: 7013 CW 2018-02-17 0104 IR4M 599 500 WB4YDY 599 TN
QSO: 7013 CW 2018-02-17 0105 IR4M 599 500 K5CM 599 OK
QSO: 7013 CW 2018-02-17 0105 IR4M 599 500 N3CW 599 VA
QSO: 7013 CW 2018-02-17 0105 IR4M 599 500 K1EP 599 MA
QSO: 7013 CW 2018-02-17 0106 IR4M 599 500 W9AV 599 WI
QSO: 7013 CW 2018-02-17 0106 IR4M 599 500 K8GL 599 MI
QSO: 7013 CW 2018-02-17 0107 IR4M 599 500 N7FUL 599 AZ
QSO: 7013 CW 2018-02-17 0107 IR4M 599 500 K1VSJ 599 RI
QSO: 7013 CW 2018-02-17 0107 IR4M 599 500 W3IDT 599 MD
QSO: 7013 CW 2018-02-17 0108 IR4M 599 500 WB9HFK 599 IL
QSO: 7013 CW 2018-02-17 0108 IR4M 599 500 KK7JS 599 TX
QSO: 7013 CW 2018-02-17 0109 IR4M 599 500 VE1DT 599 NS
QSO: 7013 CW 2018-02-17 0109 IR4M 599 500 W9MS 599 WI
QSO: 7013 CW 2018-02-17 0109 IR4M 599 500 N3BB 599 TX
QSO: 7013 CW 2018-02-17 0110 IR4M 599 500 WB8AKW 599 OH
QSO: 7013 CW 2018-02-17 0111 IR4M 599 500 KD8V 599 NC
QSO: 7013 CW 2018-02-17 0111 IR4M 599 500 N3RD 599 PA
QSO: 7013 CW 2018-02-17 0112 IR4M 599 500 WO1N 599 MA
QSO: 7013 CW 2018-02-17 0112 IR4M 599 500 K9LJN 599 IL
QSO: 7013 CW 2018-02-17 0113 IR4M 599 500 VE2BWL 599 QC
QSO: 7013 CW 2018-02-17 0113 IR4M 599 500 K4MM 599 FL
QSO: 7013 CW 2018-02-17 0114 IR4M 599 500 N6WIN 599 CA
QSO: 7013 CW 2018-02-17 0114 IR4M 599 500 K2XR 599 PA
QSO: 7013 CW 2018-02-17 0114 IR4M 599 500 W2IY 599 NJ
QSO: 7013 CW 2018-02-17 0115 IR4M 599 500 WQ1H 599 NH
QSO: 7013 CW 2018-02-17 0115 IR4M 599 500 AB4SF 599 VA
QSO: 7013 CW 2018-02-17 0115 IR4M 599 500 N8TCP 599 OH
QSO: 7013 CW 2018-02-17 0116 IR4M 599 500 KC6X 599 NE
QSO: 7013 CW 2018-02-17 0116 IR4M 599 500 W6KH 599 CA
QSO: 7013 CW 2018-02-17 0117 IR4M 599 500 KE5LQ 599 TX
QSO: 7013 CW 2018-02-17 0117 IR4M 599 500 NN5T 599 TX
QSO: 7013 CW 2018-02-17 0117 IR4M 599 500 WB2ABD 599 NY
QSO: 7013 CW 2018-02-17 0118 IR4M 599 500 KC0URL 599 MN
QSO: 7013 CW 2018-02-17 0118 IR4M 599 500 K6TOP 599 CA
QSO: 7013 CW 2018-02-17 0118 IR4M 599 500 VE9BK 599 NB
QSO: 7013 CW 2018-02-17 0119 IR4M 599 500 N5AW 599 TX
QSO: 7013 CW 2018-02-17 0119 IR4M 599 500 WB4TDH 599 FL
QSO: 7013 CW 2018-02-17 0119 IR4M 599 500 N4NO 599 AL
QSO: 7013 CW 2018-02-17 0120 IR4M 599 500 W3IUU 599 MD
QSO: 7013 CW 2018-02-17 0120 IR4M 599 500 WR7Q 599 UT
QSO: 7013 CW 2018-02-17 0120 IR4M 599 500 K6LL 599 AZ
QSO: 7013 CW 2018-02-17 0121 IR4M 599 500 VE3LC 599 ON
QSO: 7013 CW 2018-02-17 0121 IR4M 599 500 VE3UTT 599 ON
QSO: 7013 CW 2018-02-17 0122 IR4M 599 500 W1FJ 599 MA
QSO: 7013 CW 2018-02-17 0122 IR4M 599 500 W2FU 599 NY
QSO: 7013 CW 2018-02-17 0122 IR4M 599 500 W3OU 599 MD
QSO: 7013 CW 2018-02-17 0123 IR4M 599 500 W2GS 599 MS
QSO: 7013 CW 2018-02-17 0123 IR4M 599 500 K3TC 599 MD
QSO: 7013 CW 2018-02-17 0124 IR4M 599 500 WD9F 599 IL
QSO: 7013 CW 2018-02-17 0124 IR4M 599 500 K2QPN 599 NJ
QSO: 7013 CW 2018-02-17 0125 IR4M 599 500 W2YK 599 NY
QSO: 7013 CW 2018-02-17 0125 IR4M 599 500 N2RI 599 NY
QSO: 7013 CW 2018-02-17 0126 IR4M 599 500 W8JGU 599 OH
QSO: 7013 CW 2018-02-17 0126 IR4M 599 500 WB0POH 599 VA
QSO: 7013 CW 2018-02-17 0126 IR4M 599 500 N8HP 599 OH
QSO: 7013 CW 2018-02-17 0127 IR4M 599 500 N4IJ 599 OK
QSO: 7013 CW 2018-02-17 0127 IR4M 599 500 NI7R 599 SC
QSO: 7013 CW 2018-02-17 0127 IR4M 599 500 K1ZE 599 CT
QSO: 7013 CW 2018-02-17 0128 IR4M 599 500 AB9YC 599 IL
QSO: 7013 CW 2018-02-17 0128 IR4M 599 500 N7EPD 599 WA
QSO: 7013 CW 2018-02-17 0129 IR4M 599 500 K1LT 599 OH
QSO: 7013 CW 2018-02-17 0129 IR4M 599 500 KA6U 599 CA
QSO: 7013 CW 2018-02-17 0129 IR4M 599 500 K8AJS 599 OH
QSO: 7013 CW 2018-02-17 0130 IR4M 599 500 W8ASA 599 OH
QSO: 7013 CW 2018-02-17 0131 IR4M 599 500 KW9E 599 WI
QSO: 7013 CW 2018-02-17 0131 IR4M 599 500 K1BZ 599 MD
QSO: 7013 CW 2018-02-17 0131 IR4M 599 500 K7RL 599 WA
QSO: 7013 CW 2018-02-17 0132 IR4M 599 500 AA3K 599 PA
QSO: 7013 CW 2018-02-17 0132 IR4M 599 500 KA1IOR 599 MA
QSO: 7013 CW 2018-02-17 0132 IR4M 599 500 W1NG 599 CT
QSO: 7013 CW 2018-02-17 0133 IR4M 599 500 KD0EE 599 IN
QSO: 7013 CW 2018-02-17 0133 IR4M 599 500 W8MJ 599 MI
QSO: 7013 CW 2018-02-17 0134 IR4M 599 500 KN4Y 599 FL
QSO: 7013 CW 2018-02-17 0134 IR4M 599 500 W4PM 599 VA
QSO: 7013 CW 2018-02-17 0134 IR4M 599 500 KD8BBK 599 OH
QSO: 7013 CW 2018-02-17 0135 IR4M 599 500 W4TG 599 VA
QSO: 7013 CW 2018-02-17 0135 IR4M 599 500 W2ID 599 NJ
QSO: 7013 CW 2018-02-17 0135 IR4M 599 500 KE1R 599 CT
QSO: 7013 CW 2018-02-17 0135 IR4M 599 500 N8TFD 599 OH
QSO: 7013 CW 2018-02-17 0136 IR4M 599 500 W8FJ 599 PA
QSO: 7013 CW 2018-02-17 0136 IR4M 599 500 W4JKC 599 SC
QSO: 7013 CW 2018-02-17 0137 IR4M 599 500 VE3PJ 599 ON
QSO: 7013 CW 2018-02-17 0137 IR4M 599 500 N8LR 599 MI
QSO: 7013 CW 2018-02-17 0137 IR4M 599 500 K2RB 599 NY
QSO: 7013 CW 2018-02-17 0138 IR4M 599 500 NN4SA 599 AL
QSO: 7013 CW 2018-02-17 0138 IR4M 599 500 WB2WPM 599 NY
QSO: 7013 CW 2018-02-17 0139 IR4M 599 500 VE3VN 599 ON
QSO: 7013 CW 2018-02-17 0139 IR4M 599 500 K3WA 599 IL
QSO: 7013 CW 2018-02-17 0140 IR4M 599 500 WA8RCN 599 OH
QSO: 7013 CW 2018-02-17 0140 IR4M 599 500 WA1T 599 NH
QSO: 7013 CW 2018-02-17 0140 IR4M 599 500 K3KO 599 FL
QSO: 7013 CW 2018-02-17 0141 IR4M 599 500 K2BX 599 NY
QSO: 7013 CW 2018-02-17 0141 IR4M 599 500 W2YC 599 NJ
QSO: 7013 CW 2018-02-17 0142 IR4M 599 500 WA5YOM 599 OK
QSO: 7013 CW 2018-02-17 0142 IR4M 599 500 AA3S 599 MD
QSO: 7013 CW 2018-02-17 0142 IR4M 599 500 W8WGT 599 OH
QSO: 7013 CW 2018-02-17 0143 IR4M 599 500 WB5TKI 599 TX
QSO: 7013 CW 2018-02-17 0143 IR4M 599 500 WE9V 599 WI
QSO: 7013 CW 2018-02-17 0144 IR4M 599 500 N6ED 599 CA
QSO: 7013 CW 2018-02-17 0144 IR4M 599 500 W0OR 599 MN
QSO: 7013 CW 2018-02-17 0145 IR4M 599 500 WS3M 599 PA
QSO: 7013 CW 2018-02-17 0146 IR4M 599 500 NV4A 599 NC
QSO: 7013 CW 2018-02-17 0146 IR4M 599 500 W1CSM 599 MA
QSO: 7013 CW 2018-02-17 0147 IR4M 599 500 W9UM 599 IN
QSO: 7013 CW 2018-02-17 0148 IR4M 599 500 N8II 599 WV
QSO: 7013 CW 2018-02-17 0148 IR4M 599 500 N6PF 599 NV
QSO: 7013 CW 2018-02-17 0149 IR4M 599 500 AB4IQ 599 KY
QSO: 7013 CW 2018-02-17 0150 IR4M 599 500 K9NR 599 IL
QSO: 7013 CW 2018-02-17 0150 IR4M 599 500 W3EF 599 MD
QSO: 7013 CW 2018-02-17 0151 IR4M 599 500 WB2RUU 599 FL
QSO: 7013 CW 2018-02-17 0151 IR4M 599 500 NG7M 599 UT
QSO: 7013 CW 2018-02-17 0152 IR4M 599 500 K5WE 599 OK
QSO: 7013 CW 2018-02-17 0152 IR4M 599 500 NQ5M 599 OK
QSO: 7013 CW 2018-02-17 0153 IR4M 599 500 W0SK 599 TN
QSO: 7013 CW 2018-02-17 0155 IR4M 599 500 KA4RRU 599 VA
QSO: 7013 CW 2018-02-17 0155 IR4M 599 500 K1RX 599 NH
