START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: VE1ZA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: VE1ZA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2023.
QSO: 28001 CW 2023-12-09 0120 VE1ZA         599 NS W4RN          599 VA
QSO: 28024 CW 2023-12-09 1913 VE1ZA         599 NS W0UC          599 MN
QSO: 28024 CW 2023-12-09 1914 VE1ZA         599 NS N6MZ          599 WA
QSO: 28024 CW 2023-12-09 1916 VE1ZA         599 NS N0STP         599 MN
QSO: 28024 CW 2023-12-09 1917 VE1ZA         599 NS KX6A          599 CA
QSO: 28024 CW 2023-12-09 1919 VE1ZA         599 NS N6PN          599 CA
QSO: 28000 CW 2023-12-09 1920 VE1ZA         599 NS W7MTL         599 OR
QSO: 28000 CW 2023-12-09 1920 VE1ZA         599 NS WA5SOG        599 AR
QSO: 28024 CW 2023-12-09 1921 VE1ZA         599 NS NW6P          599 CA
QSO: 28024 CW 2023-12-09 1922 VE1ZA         599 NS K6RC          599 CA
QSO: 28028 CW 2023-12-10 1120 VE1ZA         599 NS YT0Z          599 862
QSO: 28000 CW 2023-12-10 1122 VE1ZA         599 NS Z35F          599 018
QSO: 28000 CW 2023-12-10 1124 VE1ZA         599 NS E71A          599 626
QSO: 28000 CW 2023-12-10 1124 VE1ZA         599 NS YU1YV         599 215
QSO: 28028 CW 2023-12-10 1126 VE1ZA         599 NS 9A5D          599 937
QSO: 28007 CW 2023-12-10 1133 VE1ZA         599 NS LZ9W          599 796
QSO: 28008 CW 2023-12-10 1135 VE1ZA         599 NS I8QLS         599 0806
QSO: 28010 CW 2023-12-10 1137 VE1ZA         599 NS HB9DHG        599 337
QSO: 28011 CW 2023-12-10 1138 VE1ZA         599 NS EF6B          599 544
QSO: 28021 CW 2023-12-10 1138 VE1ZA         599 NS EA5O          599 615
QSO: 28000 CW 2023-12-10 1147 VE1ZA         599 NS IK3UNA        599 0617
QSO: 28027 CW 2023-12-10 1150 VE1ZA         599 NS IK0ALT        599 0003
QSO: 28027 CW 2023-12-10 1153 VE1ZA         599 NS S53F          599 556
QSO: 28027 CW 2023-12-10 1154 VE1ZA         599 NS 9A2EU         599 127
QSO: 28027 CW 2023-12-10 1156 VE1ZA         599 NS IK3ORD        599 0466
QSO: 28027 CW 2023-12-10 1157 VE1ZA         599 NS YT1X          599 763
QSO: 28027 CW 2023-12-10 1200 VE1ZA         599 NS F8DGY         599 457
QSO: 28027 CW 2023-12-10 1201 VE1ZA         599 NS 9A2M          599 177
QSO: 28027 CW 2023-12-10 1202 VE1ZA         599 NS E75RKP        599 019
QSO: 28027 CW 2023-12-10 1202 VE1ZA         599 NS OK6Y          599 290
QSO: 28027 CW 2023-12-10 1202 VE1ZA         599 NS YT8WW         599 0699
QSO: 28027 CW 2023-12-10 1203 VE1ZA         599 NS DL2LDE        599 27
QSO: 28027 CW 2023-12-10 1204 VE1ZA         599 NS DJ9MH         599 92
QSO: 28027 CW 2023-12-10 1205 VE1ZA         599 NS DL2SBY        599 198
QSO: 28027 CW 2023-12-10 1206 VE1ZA         599 NS OK4RQ         599 202
QSO: 28027 CW 2023-12-10 1207 VE1ZA         599 NS CT1BOH        599 202
QSO: 28027 CW 2023-12-10 1207 VE1ZA         599 NS OK1OFM        599 76
QSO: 28027 CW 2023-12-10 1208 VE1ZA         599 NS DK2GZ         599 166
QSO: 28027 CW 2023-12-10 1210 VE1ZA         599 NS DL1CW         599 078
QSO: 28027 CW 2023-12-10 1212 VE1ZA         599 NS EU4E          599 443
QSO: 28027 CW 2023-12-10 1212 VE1ZA         599 NS NP2X          599 1406
QSO: 28027 CW 2023-12-10 1213 VE1ZA         599 NS YU2A          599 117
QSO: 28027 CW 2023-12-10 1214 VE1ZA         599 NS HG8W          599 484
QSO: 28027 CW 2023-12-10 1214 VE1ZA         599 NS LZ1ZJ         599 196
QSO: 28027 CW 2023-12-10 1215 VE1ZA         599 NS DJ4MH         599 483
QSO: 28027 CW 2023-12-10 1216 VE1ZA         599 NS HA3HX         599 137
QSO: 28027 CW 2023-12-10 1217 VE1ZA         599 NS DH8VV         599 319
QSO: 28027 CW 2023-12-10 1217 VE1ZA         599 NS UR1YAA        599 23
QSO: 28027 CW 2023-12-10 1218 VE1ZA         599 NS 9A7R          599 80
QSO: 28027 CW 2023-12-10 1218 VE1ZA         599 NS IQ3KU         599 0445
QSO: 28027 CW 2023-12-10 1218 VE1ZA         599 NS RL5A          599 612
QSO: 28027 CW 2023-12-10 1219 VE1ZA         599 NS OK2GG         599 158
QSO: 28027 CW 2023-12-10 1220 VE1ZA         599 NS LA8HGA        599 262
QSO: 28000 CW 2023-12-10 1223 VE1ZA         599 NS OK1TD         599 0233
QSO: 28002 CW 2023-12-10 1224 VE1ZA         599 NS UA5D          599 166
QSO: 28027 CW 2023-12-10 1224 VE1ZA         599 NS DL5KUD        599 91
QSO: 28020 CW 2023-12-10 1322 VE1ZA         599 NH DC8YZ         599 109
QSO: 28020 CW 2023-12-10 1323 VE1ZA         599 NS EA3O          599 233
QSO: 28020 CW 2023-12-10 1323 VE1ZA         599 NS SM5TOG        599 060
QSO: 28020 CW 2023-12-10 1324 VE1ZA         599 NS OK6RA         599 211
QSO: 28020 CW 2023-12-10 1325 VE1ZA         599 NS DL8CA         599 119
QSO: 28020 CW 2023-12-10 1325 VE1ZA         599 NS W5JK          599 TX
QSO: 28020 CW 2023-12-10 1328 VE1ZA         599 NS DK1TW         599 243
QSO: 28020 CW 2023-12-10 1328 VE1ZA         599 NS LA2HFA        599 66
QSO: 28000 CW 2023-12-10 1329 VE1ZA         599 NS IZ3NYG        599 315
QSO: 28020 CW 2023-12-10 1331 VE1ZA         599 NS YL2GD         599 20
QSO: 28020 CW 2023-12-10 1331 VE1ZA         599 NS YQ6A          599 489
QSO: 28020 CW 2023-12-10 1332 VE1ZA         599 NS N5TJ          599 TX
QSO: 28020 CW 2023-12-10 1333 VE1ZA         599 NS F6BLP         599 176
QSO: 28020 CW 2023-12-10 1333 VE1ZA         599 NS YO8AXP        599 56
QSO: 28000 CW 2023-12-10 1334 VE1ZA         599 NS DJ0MDR        599 258
QSO: 28020 CW 2023-12-10 1334 VE1ZA         599 NS LZ6K          599 647
QSO: 28020 CW 2023-12-10 1335 VE1ZA         599 NS DK1IP         599 38
QSO: 28020 CW 2023-12-10 1336 VE1ZA         599 NS SP2ERZ        599 168
QSO: 28020 CW 2023-12-10 1338 VE1ZA         599 NS N2MA          599 PA
QSO: 28020 CW 2023-12-10 1338 VE1ZA         599 NS SN1T          599 490
QSO: 28000 CW 2023-12-10 1339 VE1ZA         599 NS YL2NK         599 122
QSO: 28020 CW 2023-12-10 1339 VE1ZA         599 NS YU5R          599 342
QSO: 28020 CW 2023-12-10 1341 VE1ZA         599 NS DM5GG         599 104
QSO: 28020 CW 2023-12-10 1341 VE1ZA         599 NS F4HGU         599 338
QSO: 28020 CW 2023-12-10 1341 VE1ZA         599 NS HG5E          599 178
QSO: 28000 CW 2023-12-10 1342 VE1ZA         599 NS YO2AMU        599 92
QSO: 28020 CW 2023-12-10 1342 VE1ZA         599 NS SM6M          599 473
QSO: 28020 CW 2023-12-10 1343 VE1ZA         599 NS W0SEI         599 MN
QSO: 28000 CW 2023-12-10 1344 VE1ZA         599 NS N4SAX         599 FL
QSO: 28020 CW 2023-12-10 1344 VE1ZA         599 NS KC4GFW        599 FL
QSO: 28020 CW 2023-12-10 1344 VE1ZA         599 NS PA5WT         599 491
QSO: 28000 CW 2023-12-10 1345 VE1ZA         599 NS F5JU          599 262
QSO: 28020 CW 2023-12-10 1346 VE1ZA         599 NS WT9Q          599 WI
QSO: 28020 CW 2023-12-10 1346 VE1ZA         599 NS YT3X          599 1104
QSO: 28020 CW 2023-12-10 1347 VE1ZA         599 NS PA0GJV        599 175
QSO: 28000 CW 2023-12-10 1348 VE1ZA         599 NS KN0V          599 MN
QSO: 28000 CW 2023-12-10 1348 VE1ZA         599 NS ND0C          599 MN
QSO: 28020 CW 2023-12-10 1348 VE1ZA         599 NS KT0K          599 NE
QSO: 28020 CW 2023-12-10 1349 VE1ZA         599 NS N9TF          599 TN
QSO: 28000 CW 2023-12-10 1350 VE1ZA         599 NS N9HDE         599 IA
QSO: 28020 CW 2023-12-10 1350 VE1ZA         599 NS N0KK          599 MN
QSO: 28020 CW 2023-12-10 1351 VE1ZA         599 NS F6KRK         599 451
QSO: 28020 CW 2023-12-10 1352 VE1ZA         599 NS W5LA          599 LA
QSO: 28020 CW 2023-12-10 1353 VE1ZA         599 NS N0UI          599 MO
QSO: 28020 CW 2023-12-10 1353 VE1ZA         599 NS NS0R          599 KS
QSO: 28020 CW 2023-12-10 1354 VE1ZA         599 NS DL5JQ         599 195
QSO: 28020 CW 2023-12-10 1354 VE1ZA         599 NS SZ1A          599 351
QSO: 28020 CW 2023-12-10 1355 VE1ZA         599 NS W4NZ          599 TN
QSO: 28020 CW 2023-12-10 1356 VE1ZA         599 NS K2QB          599 NY
QSO: 28020 CW 2023-12-10 1356 VE1ZA         599 NS K4BAI         599 GA
QSO: 28000 CW 2023-12-10 1357 VE1ZA         599 NS AD0H          599 IA
QSO: 28020 CW 2023-12-10 1357 VE1ZA         599 NS AI6O          599 MO
QSO: 28020 CW 2023-12-10 1358 VE1ZA         599 NS AA4CF         599 GA
QSO: 28020 CW 2023-12-10 1358 VE1ZA         599 NS K0KX          599 SD
QSO: 28020 CW 2023-12-10 1358 VE1ZA         599 NS K9PW          599 IL
QSO: 28020 CW 2023-12-10 1359 VE1ZA         599 NS K4CC          599 FL
QSO: 28020 CW 2023-12-10 1359 VE1ZA         599 NS W8LVN         599 IL
QSO: 28020 CW 2023-12-10 1400 VE1ZA         599 NS N4TB          599 FL
QSO: 28029 CW 2023-12-10 1851 VE1ZA         599 NS K1GU          599 TN
QSO: 28029 CW 2023-12-10 1851 VE1ZA         599 NS N7US          599 IL
QSO: 28028 CW 2023-12-10 1852 VE1ZA         599 NS AA4HG         599 GA
QSO: 28029 CW 2023-12-10 1852 VE1ZA         599 NS K0VG          599 MN
QSO: 28029 CW 2023-12-10 1853 VE1ZA         599 NS KM6I          599 CA
QSO: 28029 CW 2023-12-10 1854 VE1ZA         599 NS W7UT          599 SD
QSO: 28000 CW 2023-12-10 1855 VE1ZA         599 NS N0TT          599 MO
QSO: 28029 CW 2023-12-10 1855 VE1ZA         599 NS AI4WW         599 FL
QSO: 28029 CW 2023-12-10 1856 VE1ZA         599 NS KF9LI         599 TX
QSO: 28029 CW 2023-12-10 1856 VE1ZA         599 NS W6JBR         599 CA
QSO: 28029 CW 2023-12-10 1857 VE1ZA         599 NS AD7MC         599 WA
QSO: 28029 CW 2023-12-10 1857 VE1ZA         599 NS ND4X          599 KY
QSO: 28029 CW 2023-12-10 1857 VE1ZA         599 NS WU9D          599 IL
QSO: 28029 CW 2023-12-10 1858 VE1ZA         599 NS K0GUZ         599 CO
QSO: 28029 CW 2023-12-10 1858 VE1ZA         599 NS W4GKA         599 FL
QSO: 28029 CW 2023-12-10 1900 VE1ZA         599 NS WA3LXD        599 FL
QSO: 28000 CW 2023-12-10 1902 VE1ZA         599 NS N6YEU         599 CA
QSO: 28029 CW 2023-12-10 1902 VE1ZA         599 NS K7AZT         599 AZ
QSO: 28029 CW 2023-12-10 1903 VE1ZA         599 NS N7CKJ         599 ID
QSO: 28029 CW 2023-12-10 1903 VE1ZA         599 NS WA0LIF        599 MN
QSO: 28029 CW 2023-12-10 1904 VE1ZA         599 NS N4LSJ         599 OH
QSO: 28029 CW 2023-12-10 1904 VE1ZA         599 NS W9TD          599 IL
QSO: 28030 CW 2023-12-10 1905 VE1ZA         599 NS W6SC          599 CA
QSO: 28029 CW 2023-12-10 1906 VE1ZA         599 NS KE2VB         599 AZ
QSO: 28029 CW 2023-12-10 1906 VE1ZA         599 NS N5KD          599 TX
QSO: 28029 CW 2023-12-10 1907 VE1ZA         599 NS KD0EE         599 IN
QSO: 28029 CW 2023-12-10 1908 VE1ZA         599 NS N6MA          599 TN
QSO: 28029 CW 2023-12-10 1911 VE1ZA         599 NS K9JF          599 WA
QSO: 28029 CW 2023-12-10 1912 VE1ZA         599 NS W7RG          599 WA
QSO: 28029 CW 2023-12-10 1913 VE1ZA         599 NS N6IE          599 CA
QSO: 28029 CW 2023-12-10 1913 VE1ZA         599 NS W7JRD         599 ID
QSO: 28030 CW 2023-12-10 1915 VE1ZA         599 NS WY7FD         599 WY
QSO: 28029 CW 2023-12-10 1916 VE1ZA         599 NS AA0FO         599 KS
QSO: 28029 CW 2023-12-10 1916 VE1ZA         599 NS WH7W          599 HI
QSO: 28029 CW 2023-12-10 1917 VE1ZA         599 NS K3PA          599 KS
QSO: 28029 CW 2023-12-10 1917 VE1ZA         599 NS N4EK          599 FL
QSO: 28029 CW 2023-12-10 1918 VE1ZA         599 NS KM4FO         599 KY
QSO: 28029 CW 2023-12-10 1918 VE1ZA         599 NS N4IJ          599 NC
QSO: 28029 CW 2023-12-10 1918 VE1ZA         599 NS VE5UF         599 SK
QSO: 28029 CW 2023-12-10 1919 VE1ZA         599 NS N6RO          599 CA
QSO: 28029 CW 2023-12-10 1920 VE1ZA         599 NS N4IDH         599 AL
QSO: 28029 CW 2023-12-10 1920 VE1ZA         599 NS N7XU          599 OR
QSO: 28029 CW 2023-12-10 1920 VE1ZA         599 NS NN4X          599 FL
QSO: 28029 CW 2023-12-10 1920 VE1ZA         599 NS WU6P          599 CA
QSO: 28000 CW 2023-12-10 1921 VE1ZA         599 NS NU0G          599 IA
QSO: 28029 CW 2023-12-10 1921 VE1ZA         599 NS N7CW          599 AZ
QSO: 28029 CW 2023-12-10 1922 VE1ZA         599 NS KR4AE         599 GA
QSO: 28029 CW 2023-12-10 1923 VE1ZA         599 NS N5KWN         599 TX
QSO: 28029 CW 2023-12-10 1923 VE1ZA         599 NS N7RCS         599 FL
QSO: 28000 CW 2023-12-10 1924 VE1ZA         599 NS N5XE          599 OK
QSO: 28000 CW 2023-12-10 1925 VE1ZA         599 NS W7ZI          599 OR
QSO: 28029 CW 2023-12-10 1925 VE1ZA         599 NS K2MK          599 FL
QSO: 28029 CW 2023-12-10 1925 VE1ZA         599 NS K5UV          599 OK
QSO: 28029 CW 2023-12-10 1926 VE1ZA         599 NS N2JNR         599 NV
QSO: 28029 CW 2023-12-10 1927 VE1ZA         599 NS K4TRH         599 TN
QSO: 28029 CW 2023-12-10 1927 VE1ZA         599 NS N4AO          599 FL
QSO: 28029 CW 2023-12-10 1927 VE1ZA         599 NS WA2VYA        599 TX
QSO: 28029 CW 2023-12-10 1927 VE1ZA         599 NS WN0L          599 NE
QSO: 28029 CW 2023-12-10 1929 VE1ZA         599 NS VE7CA         599 BC
QSO: 28029 CW 2023-12-10 1929 VE1ZA         599 NS VE7KW         599 BC
QSO: 28029 CW 2023-12-10 1930 VE1ZA         599 NS K0TC          599 MN
QSO: 28029 CW 2023-12-10 1930 VE1ZA         599 NS W0TG          599 TX
QSO: 28029 CW 2023-12-10 1931 VE1ZA         599 NS K3MM          599 MD
QSO: 28029 CW 2023-12-10 1932 VE1ZA         599 NS N7LR          599 AZ
QSO: 28029 CW 2023-12-10 1932 VE1ZA         599 NS W3US          599 FL
QSO: 28029 CW 2023-12-10 1933 VE1ZA         599 NS NU6N          599 CA
QSO: 28029 CW 2023-12-10 1934 VE1ZA         599 NS VA7IHF        599 BC
QSO: 28029 CW 2023-12-10 1934 VE1ZA         599 NS W6ZL          599 CA
QSO: 28029 CW 2023-12-10 1934 VE1ZA         599 NS W7ZR          599 NV
QSO: 28029 CW 2023-12-10 1935 VE1ZA         599 NS K0AD          599 MN
QSO: 28029 CW 2023-12-10 1936 VE1ZA         599 NS NT6X          599 CA
QSO: 28029 CW 2023-12-10 1937 VE1ZA         599 NS K1LZ          599 ME
QSO: 28029 CW 2023-12-10 1938 VE1ZA         599 NS K1MM          599 FL
QSO: 28029 CW 2023-12-10 1939 VE1ZA         599 NS KK0U          599 MO
QSO: 28000 CW 2023-12-10 1940 VE1ZA         599 NS N6TQ          599 CA
QSO: 28000 CW 2023-12-10 1941 VE1ZA         599 NS VE7NI         599 BC
QSO: 28029 CW 2023-12-10 1941 VE1ZA         599 NS K6JS          599 CA
QSO: 28029 CW 2023-12-10 1941 VE1ZA         599 NS K8MR          599 FL
QSO: 28029 CW 2023-12-10 1942 VE1ZA         599 NS K6GHA         599 CA
QSO: 28000 CW 2023-12-10 1944 VE1ZA         599 NS VA7MG         599 BC
QSO: 28029 CW 2023-12-10 1944 VE1ZA         599 NS KD7H          599 WA
QSO: 28000 CW 2023-12-10 1945 VE1ZA         599 NS KA8HDE        599 MN
QSO: 28000 CW 2023-12-10 1945 VE1ZA         599 NS KN7Y          599 AZ
QSO: 28000 CW 2023-12-10 1945 VE1ZA         599 NS W7USA         599 AZ
QSO: 28029 CW 2023-12-10 1947 VE1ZA         599 NS VE3JM         599 ON
QSO: 28029 CW 2023-12-10 1948 VE1ZA         599 NS VY2OX         599 PE
QSO: 28029 CW 2023-12-10 1949 VE1ZA         599 NS K1JB          599 ME
QSO: 28029 CW 2023-12-10 1950 VE1ZA         599 NS K6LL          599 AZ
QSO: 28029 CW 2023-12-10 1950 VE1ZA         599 NS W6FB          599 LA
QSO: 28029 CW 2023-12-10 1951 VE1ZA         599 NS N6RA          599 CA
QSO: 28029 CW 2023-12-10 1952 VE1ZA         599 NS KM5G          599 AR
QSO: 28029 CW 2023-12-10 1953 VE1ZA         599 NS W6AYC         599 CA
END-OF-LOG:
