START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: OX3XR
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OX3XR
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2023.
QSO: 28000 CW 2023-12-09 1250 OX3XR         599 1 LZ2PS         599 100
QSO: 28020 CW 2023-12-09 1530 OX3XR         599 066 NN7CW         599 FL
QSO: 28027 CW 2023-12-09 1531 OX3XR         599 068 W1VE          599 VT
QSO: 28035 CW 2023-12-09 1535 OX3XR         599 69 KC7V          599 AZ
QSO: 28037 CW 2023-12-09 1535 OX3XR         599 70 WR2I          599 NY
QSO: 28038 CW 2023-12-09 1536 OX3XR         599 71 VE3AT         599 ON
QSO: 28040 CW 2023-12-09 1536 OX3XR         599 72 KR2AA         599 NY
QSO: 28054 CW 2023-12-09 1538 OX3XR         599 74 K2XR          599 NJ
QSO: 28054 CW 2023-12-09 1538 OX3XR         599 75 K6LL          599 AZ
QSO: 28054 CW 2023-12-09 1539 OX3XR         599 086 FY5KE         599 1057
QSO: 28054 CW 2023-12-09 1540 OX3XR         599 076 K1KA          599 NH
QSO: 28054 CW 2023-12-09 1540 OX3XR         599 79 W8FJ          599 PA
QSO: 28000 CW 2023-12-09 1541 OX3XR         599 079 K4EJ          599 FL
QSO: 28054 CW 2023-12-09 1541 OX3XR         599 082 KM0O          599 MN
QSO: 28054 CW 2023-12-09 1541 OX3XR         599 81 KM5G          599 AR
QSO: 28054 CW 2023-12-09 1543 OX3XR         599 85 K3PA          599 KS
QSO: 28054 CW 2023-12-09 1543 OX3XR         599 84 WX1S          599 NH
QSO: 28054 CW 2023-12-09 1544 OX3XR         599 087 K5ZG          599 CO
QSO: 28054 CW 2023-12-09 1544 OX3XR         599 86 KF2TI         599 NJ
QSO: 28053 CW 2023-12-09 1545 OX3XR         599 088 NX6T          599 CA
QSO: 28054 CW 2023-12-09 1545 OX3XR         599 89 NE8P          599 FL
QSO: 28054 CW 2023-12-09 1546 OX3XR         599 91 K7SV          599 VA
QSO: 28053 CW 2023-12-09 1547 OX3XR         599 90 K1IP          599 CT
QSO: 28054 CW 2023-12-09 1548 OX3XR         599 94 N9UA          599 WI
QSO: 28054 CW 2023-12-09 1548 OX3XR         599 095 W0OR          599 MN
QSO: 28054 CW 2023-12-09 1548 OX3XR         599 93 WA2CP         599 NY
QSO: 28000 CW 2023-12-09 1549 OX3XR         599 96 N2JJ          599 NY
QSO: 28054 CW 2023-12-09 1549 OX3XR         599 97 NT6X          599 CA
QSO: 28054 CW 2023-12-09 1550 OX3XR         599 99 K3IE          599 TN
QSO: 28054 CW 2023-12-09 1550 OX3XR         599 99 VE3GFN        599 ON
QSO: 28054 CW 2023-12-09 1551 OX3XR         599 100 W1WIM         599 MA
QSO: 28054 CW 2023-12-09 1552 OX3XR         599 102 K8AJS         599 OH
QSO: 28054 CW 2023-12-09 1552 OX3XR         599 103 N4RV          599 VA
QSO: 28054 CW 2023-12-09 1553 OX3XR         599 104 AK3B          599 MD
QSO: 28054 CW 2023-12-09 1553 OX3XR         599 105 WE9R          599 WI
QSO: 28054 CW 2023-12-09 1555 OX3XR         599 117 K5KG          599 FL
QSO: 28054 CW 2023-12-09 1556 OX3XR         599 108 N4ZR          599 MD
QSO: 28054 CW 2023-12-09 1556 OX3XR         599 109 N6SS          599 AZ
QSO: 28054 CW 2023-12-09 1557 OX3XR         599 111 N4OX          599 FL
QSO: 28054 CW 2023-12-09 1557 OX3XR         599 110 NW3Y          599 DE
QSO: 28054 CW 2023-12-09 1558 OX3XR         599 112 N8OO          599 LA
QSO: 28054 CW 2023-12-09 1600 OX3XR         599 116 K3EW          599 MD
QSO: 28054 CW 2023-12-09 1600 OX3XR         599 115 VE3KG         599 ON
QSO: 28054 CW 2023-12-09 1601 OX3XR         599 118 K0CN          599 MN
QSO: 28054 CW 2023-12-09 1601 OX3XR         599 117 VE3VN         599 ON
QSO: 28054 CW 2023-12-09 1602 OX3XR         599 120 KG9X          599 IL
QSO: 28054 CW 2023-12-09 1602 OX3XR         599 119 W1FM          599 MA
QSO: 28054 CW 2023-12-09 1603 OX3XR         599 113 K2NV          599 NY
QSO: 28054 CW 2023-12-09 1604 OX3XR         599 122 NX5M          599 TX
QSO: 28054 CW 2023-12-09 1605 OX3XR         599 124 K4RO          599 TN
QSO: 28054 CW 2023-12-09 1605 OX3XR         599 123 WB2FUV        599 NY
QSO: 28054 CW 2023-12-09 1607 OX3XR         599 126 N7CW          599 AZ
QSO: 28054 CW 2023-12-09 1608 OX3XR         599 128 N8AA          599 OH
QSO: 28054 CW 2023-12-09 1609 OX3XR         599 129 K7QA          599 MT
QSO: 28054 CW 2023-12-09 1609 OX3XR         599 131 W2UP          599 CO
QSO: 28053 CW 2023-12-09 1610 OX3XR         599 132 K5TA          599 NM
QSO: 28054 CW 2023-12-09 1611 OX3XR         599 134 N4OGW         599 MS
QSO: 28054 CW 2023-12-09 1612 OX3XR         599 135 K8LX          599 MI
QSO: 28054 CW 2023-12-09 1612 OX3XR         599 136 KP2M          599 662
QSO: 28054 CW 2023-12-09 1614 OX3XR         599 138 K8LF          599 VA
QSO: 28054 CW 2023-12-09 1614 OX3XR         599 140 K9MA          599 WI
QSO: 28054 CW 2023-12-09 1616 OX3XR         599 143 HK1MW         599 188
QSO: 28000 CW 2023-12-09 1617 OX3XR         599 145 N6KN          599 CA
QSO: 28054 CW 2023-12-09 1617 OX3XR         599 144 VP2VMM        599 857
QSO: 28054 CW 2023-12-09 1618 OX3XR         599 147 AA0FO         599 KS
QSO: 28054 CW 2023-12-09 1618 OX3XR         599 146 KC4TEO        599 AL
QSO: 28000 CW 2023-12-09 1619 OX3XR         599 149 K3TW          599 FL
QSO: 28054 CW 2023-12-09 1619 OX3XR         599 150 WT9U          599 IN
QSO: 28054 CW 2023-12-09 1620 OX3XR         599 151 K4WI          599 AL
QSO: 28054 CW 2023-12-09 1621 OX3XR         599 152 VE3KTB        599 ON
QSO: 28053 CW 2023-12-09 1622 OX3XR         599 153 PX2W          599 642
QSO: 28054 CW 2023-12-09 1622 OX3XR         599 154 N9CO          599 IL
QSO: 28054 CW 2023-12-09 1623 OX3XR         599 156 WW4LL         599 GA
QSO: 28054 CW 2023-12-09 1624 OX3XR         599 157 N4TB          599 FL
QSO: 28054 CW 2023-12-09 1625 OX3XR         599 160 N2CU          599 SC
QSO: 28054 CW 2023-12-09 1625 OX3XR         599 158 N9DJ          599 IL
QSO: 28000 CW 2023-12-09 1626 OX3XR         599 162 KR2H          599 NJ
QSO: 28054 CW 2023-12-09 1626 OX3XR         599 163 W3IP          599 VA
QSO: 28054 CW 2023-12-09 1627 OX3XR         599 164 N3AD          599 PA
QSO: 28054 CW 2023-12-09 1628 OX3XR         599 165 NX3Z          599 MD
QSO: 28054 CW 2023-12-09 1629 OX3XR         599 166 AA4CF         599 GA
QSO: 28054 CW 2023-12-09 1629 OX3XR         599 167 N1NQD         599 NY
QSO: 28054 CW 2023-12-09 1629 OX3XR         599 168 N4AO          599 FL
QSO: 28054 CW 2023-12-09 1629 OX3XR         599 169 VA1MM         599 NS
QSO: 28054 CW 2023-12-09 1629 OX3XR         599 170 W1IE          599 VA
QSO: 28054 CW 2023-12-09 1630 OX3XR         599 171 VE6WQ         599 AB
QSO: 28054 CW 2023-12-09 1632 OX3XR         599 173 K0DME         599 CO
QSO: 28054 CW 2023-12-09 1632 OX3XR         599 174 KF9LI         599 TX
QSO: 28054 CW 2023-12-09 1633 OX3XR         599 176 AD4ES         599 FL
QSO: 28054 CW 2023-12-09 1634 OX3XR         599 177 N4SS          599 KY
QSO: 28053 CW 2023-12-09 1635 OX3XR         599 178 K8GL          599 MI
QSO: 28054 CW 2023-12-09 1635 OX3XR         599 179 VE5ZX         599 SK
QSO: 28054 CW 2023-12-09 1636 OX3XR         599 181 W8AV          599 OH
QSO: 28054 CW 2023-12-09 1636 OX3XR         599 180 WA1FCN        599 AL
QSO: 28054 CW 2023-12-09 1637 OX3XR         599 182 K2SSS         599 NY
QSO: 28054 CW 2023-12-09 1637 OX3XR         599 183 K9OM          599 FL
QSO: 28054 CW 2023-12-09 1638 OX3XR         599 185 K4AB          599 AL
QSO: 28054 CW 2023-12-09 1638 OX3XR         599 186 K4BAI         599 GA
QSO: 28054 CW 2023-12-09 1639 OX3XR         599 188 K1KI          599 CT
QSO: 28000 CW 2023-12-09 1641 OX3XR         599 190 N7DZ          599 AZ
QSO: 28054 CW 2023-12-09 1641 OX3XR         599 191 AD1C          599 CO
QSO: 28054 CW 2023-12-09 1642 OX3XR         599 193 K0IL          599 NE
QSO: 28054 CW 2023-12-09 1642 OX3XR         599 194 VE3KP         599 ON
QSO: 28054 CW 2023-12-09 1643 OX3XR         599 196 K9RS          599 DE
QSO: 28054 CW 2023-12-09 1643 OX3XR         599 198 N6AR          599 FL
QSO: 28054 CW 2023-12-09 1643 OX3XR         599 197 W0VX          599 TX
QSO: 28000 CW 2023-12-09 1645 OX3XR         599 201 PY2EX         599 304
QSO: 28000 CW 2023-12-09 1646 OX3XR         599 199 K4EJ          599 FL
QSO: 28054 CW 2023-12-09 1646 OX3XR         599 203 W1HNZ         599 MA
QSO: 28000 CW 2023-12-09 1647 OX3XR         599 204 VA2EBI        599 QC
QSO: 28054 CW 2023-12-09 1647 OX3XR         599 205 N3UA          599 VA
QSO: 28054 CW 2023-12-09 1648 OX3XR         599 208 K2ZR          599 NY
QSO: 28054 CW 2023-12-09 1648 OX3XR         599 207 VE3YT         599 ON
QSO: 28000 CW 2023-12-09 1649 OX3XR         599 209 K1WAT         599 FL
QSO: 28054 CW 2023-12-09 1651 OX3XR         599 211 N8CWU         599 OH
QSO: 28054 CW 2023-12-09 1651 OX3XR         599 210 WN4AFP        599 SC
QSO: 28054 CW 2023-12-09 1652 OX3XR         599 213 AA3B          599 PA
QSO: 28054 CW 2023-12-09 1653 OX3XR         599 215 K3PP          599 PA
QSO: 28054 CW 2023-12-09 1654 OX3XR         599 216 WB8YYY        599 MD
QSO: 28054 CW 2023-12-09 1655 OX3XR         599 217 CW5W          599 907
QSO: 28054 CW 2023-12-09 1656 OX3XR         599 218 K3DNE         599 SC
QSO: 28000 CW 2023-12-09 1657 OX3XR         599 221 N2AXX         599 NJ
QSO: 28054 CW 2023-12-09 1657 OX3XR         599 222 K8BZ          599 MI
QSO: 28054 CW 2023-12-09 1657 OX3XR         599 223 N6ZFO         599 CA
QSO: 28054 CW 2023-12-09 1659 OX3XR         599 225 K9WO          599 WI
QSO: 28054 CW 2023-12-09 1701 OX3XR         599 227 K0MF          599 CO
QSO: 28054 CW 2023-12-09 1702 OX3XR         599 228 N7XU          599 OR
QSO: 28054 CW 2023-12-09 1702 OX3XR         599 229 VE5UF         599 SK
QSO: 28054 CW 2023-12-09 1703 OX3XR         599 230 N7US          599 IL
QSO: 28054 CW 2023-12-09 1703 OX3XR         599 232 W3US          599 FL
QSO: 28000 CW 2023-12-09 1704 OX3XR         599 231 N4IJ          599 NC
QSO: 28054 CW 2023-12-09 1704 OX3XR         599 233 N3ZA          599 PA
QSO: 28054 CW 2023-12-09 1705 OX3XR         599 236 AF6SA         599 CA
QSO: 28054 CW 2023-12-09 1705 OX3XR         599 234 K3AJ          599 MD
QSO: 28054 CW 2023-12-09 1707 OX3XR         599 239 KA1IS         599 ME
QSO: 28054 CW 2023-12-09 1708 OX3XR         599 240 N4SVC         599 FL
QSO: 28054 CW 2023-12-09 1709 OX3XR         599 243 AD4EB         599 TN
QSO: 28054 CW 2023-12-09 1709 OX3XR         599 242 K6ANP         599 CA
QSO: 28054 CW 2023-12-09 1709 OX3XR         599 241 N4HB          599 VA
QSO: 28000 CW 2023-12-09 1710 OX3XR         599 245 N4JRG         599 KY
QSO: 28054 CW 2023-12-09 1711 OX3XR         599 247 WB4TDH        599 FL
QSO: 28054 CW 2023-12-09 1712 OX3XR         599 248 K7WP          599 AZ
QSO: 28000 CW 2023-12-09 1713 OX3XR         599 250 NW7E          599 OR
QSO: 28054 CW 2023-12-09 1714 OX3XR         599 252 N6RO          599 CA
QSO: 28054 CW 2023-12-09 1715 OX3XR         599 255 KB1EFS        599 MA
QSO: 28000 CW 2023-12-09 1716 OX3XR         599 253 K4ZGB         599 AL
QSO: 28000 CW 2023-12-09 1716 OX3XR         599 258 KG1V          599 NH
QSO: 28054 CW 2023-12-09 1716 OX3XR         599 257 K1TZQ         599 RI
QSO: 28054 CW 2023-12-09 1716 OX3XR         599 256 VE3DZ         599 ON
QSO: 28054 CW 2023-12-09 1716 OX3XR         599 254 W6KGP         599 WY
QSO: 28054 CW 2023-12-09 1717 OX3XR         599 260 N7IR          599 AZ
QSO: 28000 CW 2023-12-09 1718 OX3XR         599 263 K1VUT         599 MA
QSO: 28054 CW 2023-12-09 1718 OX3XR         599 261 N3FR          599 PA
QSO: 28054 CW 2023-12-09 1718 OX3XR         599 262 W8MJ          599 MI
QSO: 28054 CW 2023-12-09 1720 OX3XR         599 266 WA8Y          599 MI
QSO: 28054 CW 2023-12-09 1721 OX3XR         599 267 W6EU          599 CA
QSO: 28054 CW 2023-12-09 1722 OX3XR         599 269 W6YX          599 CA
QSO: 28054 CW 2023-12-09 1723 OX3XR         599 268 K6EI          599 CA
QSO: 28054 CW 2023-12-09 1723 OX3XR         599 270 KQ4R          599 FL
QSO: 28054 CW 2023-12-09 1723 OX3XR         599 271 W7ZR          599 NV
QSO: 28054 CW 2023-12-09 1723 OX3XR         599 272 WA1F          599 FL
QSO: 28054 CW 2023-12-09 1724 OX3XR         599 273 W7TVC         599 OR
QSO: 28054 CW 2023-12-09 1725 OX3XR         599 275 K1HTV         599 VA
QSO: 28054 CW 2023-12-09 1725 OX3XR         599 274 K2DFC         599 NJ
QSO: 28054 CW 2023-12-09 1726 OX3XR         599 277 NA6O          599 CA
QSO: 28054 CW 2023-12-09 1727 OX3XR         599 276 K0IP          599 ID
QSO: 28054 CW 2023-12-09 1727 OX3XR         599 280 VE4GV         599 MB
QSO: 28054 CW 2023-12-09 1727 OX3XR         599 279 WT9Q          599 WI
QSO: 28054 CW 2023-12-09 1728 OX3XR         599 282 N2WK          599 NY
QSO: 28054 CW 2023-12-09 1729 OX3XR         599 284 VE1GN         599 NB
QSO: 28054 CW 2023-12-09 1730 OX3XR         599 287 N2MM          599 NJ
QSO: 28054 CW 2023-12-09 1730 OX3XR         599 286 VE3EJ         599 ON
QSO: 28054 CW 2023-12-09 1732 OX3XR         599 288 N6WM          599 CA
QSO: 28054 CW 2023-12-09 1733 OX3XR         599 290 N2CJ          599 NJ
QSO: 28054 CW 2023-12-09 1736 OX3XR         599 296 K4FT          599 SC
QSO: 28054 CW 2023-12-09 1736 OX3XR         599 295 N0GM          599 TX
QSO: 28054 CW 2023-12-09 1738 OX3XR         599 298 N7AT          599 AZ
QSO: 28054 CW 2023-12-09 1738 OX3XR         599 299 NE2V          599 NJ
QSO: 28054 CW 2023-12-09 1738 OX3XR         599 300 NU7F          599 WA
QSO: 28054 CW 2023-12-09 1739 OX3XR         599 301 AF0E          599 CO
QSO: 28054 CW 2023-12-09 1740 OX3XR         599 303 VA2WA         599 QC
QSO: 28054 CW 2023-12-09 1740 OX3XR         599 302 WR2G          599 NJ
QSO: 28000 CW 2023-12-09 1741 OX3XR         599 303 WA2JQK        599 NY
QSO: 28000 CW 2023-12-09 1741 OX3XR         599 305 WF0GM         599 CO
QSO: 28054 CW 2023-12-09 1741 OX3XR         599 304 N5KO          599 CA
QSO: 28000 CW 2023-12-09 1742 OX3XR         599 307 W7GF          599 OR
QSO: 28054 CW 2023-12-09 1742 OX3XR         599 308 K5VIP         599 VA
QSO: 28054 CW 2023-12-09 1743 OX3XR         599 309 WY3A          599 PA
QSO: 28054 CW 2023-12-09 1744 OX3XR         599 310 N5AW          599 TX
QSO: 28054 CW 2023-12-09 1745 OX3XR         599 311 WW2P          599 NY
QSO: 28054 CW 2023-12-09 1746 OX3XR         599 314 AF5J          599 TX
QSO: 28054 CW 2023-12-09 1746 OX3XR         599 313 K8BL          599 OH
QSO: 28054 CW 2023-12-09 1748 OX3XR         599 317 VA3DF         599 ON
QSO: 28054 CW 2023-12-09 1748 OX3XR         599 316 WX6V          599 CA
QSO: 28054 CW 2023-12-09 1749 OX3XR         599 318 KG7CW         599 ID
QSO: 28054 CW 2023-12-09 1750 OX3XR         599 320 K6RC          599 CA
QSO: 28054 CW 2023-12-09 1750 OX3XR         599 321 KT4XA         599 AL
QSO: 28054 CW 2023-12-09 1752 OX3XR         599 315 AF7NX         599 OR
QSO: 28054 CW 2023-12-09 1752 OX3XR         599 326 K1BX          599 NH
QSO: 28054 CW 2023-12-09 1752 OX3XR         599 325 NS2N          599 NY
QSO: 28054 CW 2023-12-09 1752 OX3XR         599 324 WA7BNM        599 CA
QSO: 28054 CW 2023-12-09 1753 OX3XR         599 327 KY7M          599 AZ
QSO: 28054 CW 2023-12-09 1754 OX3XR         599 330 AB2E          599 NJ
QSO: 28054 CW 2023-12-09 1754 OX3XR         599 329 W8OV          599 TX
QSO: 28054 CW 2023-12-09 1754 OX3XR         599 328 WB6DJI        599 CA
QSO: 28054 CW 2023-12-09 1755 OX3XR         599 332 N5RZ          599 TX
QSO: 28054 CW 2023-12-09 1756 OX3XR         599 334 WS4Y          599 FL
QSO: 28054 CW 2023-12-09 1757 OX3XR         599 336 N5MI          599 TX
QSO: 28054 CW 2023-12-09 1759 OX3XR         599 30 VA7DX         599 BC
QSO: 28054 CW 2023-12-09 1759 OX3XR         599 339 VA7MM         599 BC
QSO: 28054 CW 2023-12-09 1800 OX3XR         599 343 K6RAD         599 CA
QSO: 28054 CW 2023-12-09 1800 OX3XR         599 341 NX0I          599 MO
QSO: 28054 CW 2023-12-09 1801 OX3XR         599 344 N1CGP         599 ME
QSO: 28000 CW 2023-12-09 1802 OX3XR         599 342 WA5SOG        599 AR
QSO: 28054 CW 2023-12-09 1802 OX3XR         599 346 K3AU          599 MD
QSO: 28054 CW 2023-12-09 1802 OX3XR         599 345 NN5T          599 TX
QSO: 28054 CW 2023-12-09 1802 OX3XR         599 348 VE3MV         599 ON
QSO: 28000 CW 2023-12-09 1803 OX3XR         599 351 WA1LAD        599 RI
QSO: 28054 CW 2023-12-09 1803 OX3XR         599 350 N3RD          599 PA
QSO: 28000 CW 2023-12-09 1805 OX3XR         599 352 KX0R          599 CO
QSO: 28054 CW 2023-12-09 1805 OX3XR         599 353 N4LZ          599 FL
QSO: 28117 CW 2023-12-10 1852 OX3XR         599 355 W1KM          599 MA
QSO: 28117 CW 2023-12-10 1853 OX3XR         599 356 PJ2T          599 3078
QSO: 28117 CW 2023-12-10 1853 OX3XR         599 357 W0GAS         599 CO
QSO: 28117 CW 2023-12-10 1854 OX3XR         599 358 LW5HR         599 885
QSO: 28117 CW 2023-12-10 1855 OX3XR         599 360 N5TJ          599 TX
QSO: 28117 CW 2023-12-10 1855 OX3XR         599 359 WD6T          599 CA
QSO: 28000 CW 2023-12-10 1856 OX3XR         599 362 VE3VY         599 ON
QSO: 28117 CW 2023-12-10 1856 OX3XR         599 361 W2CG          599 NJ
QSO: 28117 CW 2023-12-10 1857 OX3XR         599 363 LT3E          599 2234
QSO: 28117 CW 2023-12-10 1857 OX3XR         599 365 NS0R          599 KS
QSO: 28117 CW 2023-12-10 1857 OX3XR         599 364 VE1ANU        599 NS
QSO: 28117 CW 2023-12-10 1858 OX3XR         599 366 VA3RKM        599 ON
QSO: 28117 CW 2023-12-10 1859 OX3XR         599 368 N6RA          599 CA
QSO: 28117 CW 2023-12-10 1859 OX3XR         599 369 NE9U          599 WI
QSO: 28117 CW 2023-12-10 1900 OX3XR         599 370 KD7H          599 WA
QSO: 28117 CW 2023-12-10 1900 OX3XR         599 371 WA0MHJ        599 MN
QSO: 28000 CW 2023-12-10 1901 OX3XR         599 372 K0EA          599 MN
QSO: 28100 CW 2023-12-10 1903 OX3XR         599 375 KB0EO         599 MN
QSO: 28113 CW 2023-12-10 1905 OX3XR         599 377 K3ZU          599 MD
QSO: 28113 CW 2023-12-10 1906 OX3XR         599 379 WB9G          599 NY
QSO: 28113 CW 2023-12-10 1907 OX3XR         599 381 NP2X          599 1475
QSO: 28113 CW 2023-12-10 1908 OX3XR         599 383 K1TO          599 FL
QSO: 28113 CW 2023-12-10 1908 OX3XR         599 382 WW3S          599 PA
QSO: 28113 CW 2023-12-10 1909 OX3XR         599 384 K1SM          599 MA
QSO: 28113 CW 2023-12-10 1909 OX3XR         599 385 WA1UJU        599 MI
QSO: 28113 CW 2023-12-10 1910 OX3XR         599 387 K9YC          599 CA
QSO: 28113 CW 2023-12-10 1911 OX3XR         599 388 K6WSC         599 AZ
QSO: 28113 CW 2023-12-10 1911 OX3XR         599 389 VE3AQ         599 ON
QSO: 28000 CW 2023-12-10 1912 OX3XR         599 390 AI2U          599 NY
QSO: 28113 CW 2023-12-10 1912 OX3XR         599 391 AE1T          599 NH
QSO: 28112 CW 2023-12-10 1913 OX3XR         599 392 WJ9B          599 ID
QSO: 28113 CW 2023-12-10 1914 OX3XR         599 393 W4EE          599 FL
QSO: 28113 CW 2023-12-10 1916 OX3XR         599 395 K9CT          599 IL
QSO: 28113 CW 2023-12-10 1916 OX3XR         599 396 W9XT          599 WI
QSO: 28112 CW 2023-12-10 1918 OX3XR         599 398 P40L          599 2753
QSO: 28113 CW 2023-12-10 1919 OX3XR         599 399 K1JB          599 ME
QSO: 28113 CW 2023-12-10 1920 OX3XR         599 401 K6RIM         599 CA
QSO: 28113 CW 2023-12-10 1921 OX3XR         599 403 W7RG          599 WA
QSO: 28000 CW 2023-12-10 1922 OX3XR         599 402 KQ2N          599 NY
QSO: 28100 CW 2023-12-10 1923 OX3XR         599 94 W7CXX         599 UT
