START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: EA1X
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: EA1X
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2023.
QSO: 28005 CW 2023-12-09 1004 EA1X          599 001 R4WDX         599 390
QSO: 28026 CW 2023-12-09 1049 EA1X          599 084 UR2Y          599 13
QSO: 28000 CW 2023-12-09 1050 EA1X          599 87 LZ2LE         599 011
QSO: 28000 CW 2023-12-09 1050 EA1X          599 089 R1IV          599 049
QSO: 28026 CW 2023-12-09 1050 EA1X          599 088 SD6F          599 37
QSO: 28026 CW 2023-12-09 1051 EA1X          599 90 SO4P          599 29
QSO: 28026 CW 2023-12-09 1051 EA1X          599 091 SP8GNF        599 25
QSO: 28000 CW 2023-12-09 1052 EA1X          599 092 YO4TL         599 0012
QSO: 28026 CW 2023-12-09 1052 EA1X          599 93 SP1NY         599 130
QSO: 28026 CW 2023-12-09 1053 EA1X          599 96 HA7MF         599 83
QSO: 28026 CW 2023-12-09 1053 EA1X          599 94 SD6M          599 7
QSO: 28000 CW 2023-12-09 1054 EA1X          599 97 HA3GC         599 27
QSO: 28026 CW 2023-12-09 1054 EA1X          599 98 UA4W          599 579
QSO: 28026 CW 2023-12-09 1054 EA1X          599 99 UT0RM         599 7
QSO: 28026 CW 2023-12-09 1055 EA1X          599 101 RU9AD         599 313
QSO: 28026 CW 2023-12-09 1055 EA1X          599 102 SM7CIL        599 038
QSO: 28026 CW 2023-12-09 1055 EA1X          599 100 YO7ARZ        599 7
QSO: 28026 CW 2023-12-09 1056 EA1X          599 104 E7CW          599 028
QSO: 28026 CW 2023-12-09 1056 EA1X          599 103 SO7NA         599 013
QSO: 28000 CW 2023-12-09 1057 EA1X          599 105 SP2JFY        599 035
QSO: 28026 CW 2023-12-09 1057 EA1X          599 106 HA1YI         599 083
QSO: 28026 CW 2023-12-09 1058 EA1X          599 107 UT5UN         599 55
QSO: 28000 CW 2023-12-09 1059 EA1X          599 111 US5VX         599 038
QSO: 28000 CW 2023-12-09 1059 EA1X          599 110 UZ1U          599 0080
QSO: 28026 CW 2023-12-09 1059 EA1X          599 109 YL2EA         599 32
QSO: 28026 CW 2023-12-09 1059 EA1X          599 112 YL2PJ         599 54
QSO: 28026 CW 2023-12-09 1059 EA1X          599 108 YO4CAH        599 48
QSO: 28000 CW 2023-12-09 1100 EA1X          599 113 OK6OK         599 0036
QSO: 28000 CW 2023-12-09 1101 EA1X          599 117 UX1CL         599 071
QSO: 28026 CW 2023-12-09 1101 EA1X          599 116 9A5Y          599 484
QSO: 28026 CW 2023-12-09 1102 EA1X          599 118 LZ5R          599 500
QSO: 28000 CW 2023-12-09 1103 EA1X          599 121 UR5UJ         599 90
QSO: 28026 CW 2023-12-09 1103 EA1X          599 119 HA8TP         599 23
QSO: 28026 CW 2023-12-09 1103 EA1X          599 120 UV1IX         599 036
QSO: 28026 CW 2023-12-09 1104 EA1X          599 122 RC9J          599 0150
QSO: 28026 CW 2023-12-09 1104 EA1X          599 123 SP5GDY        599 2
QSO: 28026 CW 2023-12-09 1105 EA1X          599 127 ES1BH         599 20
QSO: 28026 CW 2023-12-09 1105 EA1X          599 126 EW8OM         599 36
QSO: 28026 CW 2023-12-09 1105 EA1X          599 124 SM6F          599 87
QSO: 28026 CW 2023-12-09 1105 EA1X          599 125 UR5EJ         599 080
QSO: 28026 CW 2023-12-09 1107 EA1X          599 128 BD7MM         599 909
QSO: 28026 CW 2023-12-09 1108 EA1X          599 130 RU9AC         599 061
QSO: 28026 CW 2023-12-09 1108 EA1X          599 129 SP9R          599 022
QSO: 28000 CW 2023-12-09 1109 EA1X          599 131 SP6DHH        599 013
QSO: 28000 CW 2023-12-09 1110 EA1X          599 134 UT3QZ         599 0069
QSO: 28026 CW 2023-12-09 1111 EA1X          599 135 HA8FK         599 235
QSO: 28026 CW 2023-12-09 1112 EA1X          599 137 YO9HP         599 317
QSO: 28000 CW 2023-12-09 1113 EA1X          599 140 OH3RF         599 64
QSO: 28026 CW 2023-12-09 1113 EA1X          599 139 RC7KF         599 147
QSO: 28026 CW 2023-12-09 1113 EA1X          599 141 YT5A          599 118
QSO: 28000 CW 2023-12-09 1116 EA1X          599 143 SF6W          599 5
QSO: 28026 CW 2023-12-09 1116 EA1X          599 142 LY2N          599 51
QSO: 28026 CW 2023-12-09 1117 EA1X          599 144 SN4D          599 19
QSO: 28026 CW 2023-12-09 1117 EA1X          599 145 UA6AA         599 346
QSO: 28026 CW 2023-12-09 1119 EA1X          599 146 RL5A          599 246
QSO: 28026 CW 2023-12-09 1121 EA1X          599 147 E74O          599 050
QSO: 28026 CW 2023-12-09 1122 EA1X          599 149 DD2CW         599 76
QSO: 28026 CW 2023-12-09 1122 EA1X          599 148 SN5N          599 025
QSO: 28026 CW 2023-12-09 1123 EA1X          599 150 DH8VV         599 79
QSO: 28026 CW 2023-12-09 1123 EA1X          599 151 US2YW         599 335
QSO: 28026 CW 2023-12-09 1123 EA1X          599 152 UX7UU         599 49
QSO: 28026 CW 2023-12-09 1124 EA1X          599 153 RA9AP         599 312
QSO: 28026 CW 2023-12-09 1124 EA1X          599 154 RV1CC         599 2
QSO: 28025 CW 2023-12-09 1125 EA1X          599 155 SP7OGP        599 004
QSO: 28026 CW 2023-12-09 1125 EA1X          599 156 LZ6W          599 148
QSO: 28000 CW 2023-12-09 1126 EA1X          599 157 UR7VA         599 77
QSO: 28000 CW 2023-12-09 1127 EA1X          599 158 E71A          599 192
QSO: 28000 CW 2023-12-09 1127 EA1X          599 159 IK7FMQ        599 0050
QSO: 28026 CW 2023-12-09 1128 EA1X          599 161 RL2Y          599 055
QSO: 28000 CW 2023-12-09 1129 EA1X          599 162 RV3DBK        599 054
QSO: 28026 CW 2023-12-09 1130 EA1X          599 164 PA0JED        599 41
QSO: 28000 CW 2023-12-09 1131 EA1X          599 166 SD1A          599 067
QSO: 28000 CW 2023-12-09 1132 EA1X          599 168 YO4SI         599 30
QSO: 28026 CW 2023-12-09 1132 EA1X          599 166 TA4A          599 005
QSO: 28026 CW 2023-12-09 1134 EA1X          599 170 PR1T          599 210
QSO: 28026 CW 2023-12-09 1136 EA1X          599 172 RU1A          599 221
QSO: 28026 CW 2023-12-09 1136 EA1X          599 173 YO8FC         599 25
QSO: 28026 CW 2023-12-09 1137 EA1X          599 174 LZ7W          599 1
QSO: 28000 CW 2023-12-09 1140 EA1X          599 175 YO8BDW        599 45
QSO: 28026 CW 2023-12-09 1141 EA1X          599 177 YO4FZX        599 79
QSO: 28026 CW 2023-12-09 1144 EA1X          599 180 R3LC          599 69
QSO: 28026 CW 2023-12-09 1144 EA1X          599 179 UT2UB         599 078
QSO: 28062 CW 2023-12-09 1146 EA1X          599 181 D4C           599 413
QSO: 28001 CW 2023-12-09 1151 EA1X          599 183 HA1AG         599 347
QSO: 28006 CW 2023-12-09 1151 EA1X          599 184 RM3A          599 181
QSO: 28005 CW 2023-12-09 1219 EA1X          599 409 K3EW          599 MD
QSO: 28005 CW 2023-12-09 1223 EA1X          599 417 ON6NL         599 170
QSO: 28005 CW 2023-12-09 1239 EA1X          599 453 NZ3D          599 MD
QSO: 28005 CW 2023-12-09 1246 EA1X          599 471 VE3YT         599 ON
QSO: 28001 CW 2023-12-09 1254 EA1X          599 186 K7SV          599 VA
QSO: 28005 CW 2023-12-09 1255 EA1X          599 187 EA7X          599 491
QSO: 28005 CW 2023-12-09 1256 EA1X          599 188 K2XR          599 NJ
QSO: 28011 CW 2023-12-09 1256 EA1X          599 189 N2PP          599 NY
QSO: 28020 CW 2023-12-09 1258 EA1X          599 191 N3RD          599 PA
QSO: 28018 CW 2023-12-09 1259 EA1X          599 191 N2RC          599 NY
QSO: 28020 CW 2023-12-09 1259 EA1X          599 193 K3MM          599 MD
QSO: 28023 CW 2023-12-09 1259 EA1X          599 194 NC1CC         599 RI
QSO: 28005 CW 2023-12-09 1300 EA1X          599 414 NT3U          599 MD
QSO: 28023 CW 2023-12-09 1300 EA1X          599 195 N4AF          599 NC
QSO: 28031 CW 2023-12-09 1300 EA1X          599 196 N1UR          599 VT
QSO: 28031 CW 2023-12-09 1301 EA1X          599 197 PJ2T          599 428
QSO: 28042 CW 2023-12-09 1301 EA1X          599 198 N3AD          599 PA
QSO: 28042 CW 2023-12-09 1302 EA1X          599 199 WP2Z          599 224
QSO: 28044 CW 2023-12-09 1302 EA1X          599 200 W8MJ          599 MI
QSO: 28050 CW 2023-12-09 1303 EA1X          599 202 AA3B          599 PA
QSO: 28050 CW 2023-12-09 1303 EA1X          599 201 K5ZD          599 MA
QSO: 28052 CW 2023-12-09 1304 EA1X          599 204 VE9AA         599 NB
QSO: 28045 CW 2023-12-09 1305 EA1X          599 204 K1AR          599 NH
QSO: 28047 CW 2023-12-09 1305 EA1X          599 205 N8OO          599 LA
QSO: 28054 CW 2023-12-09 1305 EA1X          599 206 K4AB          599 AL
QSO: 28055 CW 2023-12-09 1306 EA1X          599 207 K1KI          599 CT
QSO: 28056 CW 2023-12-09 1306 EA1X          599 208 FY5KE         599 671
QSO: 28061 CW 2023-12-09 1335 EA1X          599 210 K2SD          599 NC
QSO: 28061 CW 2023-12-09 1336 EA1X          599 212 RW7F          599 681
QSO: 28061 CW 2023-12-09 1336 EA1X          599 213 WC3N          599 MD
QSO: 28061 CW 2023-12-09 1337 EA1X          599 215 W3US          599 FL
QSO: 28061 CW 2023-12-09 1337 EA1X          599 214 WB0POH        599 VA
QSO: 28061 CW 2023-12-09 1338 EA1X          599 217 K1LT          599 OH
QSO: 28061 CW 2023-12-09 1338 EA1X          599 218 K2QB          599 NY
QSO: 28061 CW 2023-12-09 1338 EA1X          599 216 K3ZU          599 MD
QSO: 28061 CW 2023-12-09 1339 EA1X          599 220 K2NV          599 NY
QSO: 28061 CW 2023-12-09 1339 EA1X          599 219 KD2KW         599 TX
QSO: 28061 CW 2023-12-09 1339 EA1X          599 221 WQ5L          599 MS
QSO: 28000 CW 2023-12-09 1340 EA1X          599 222 NO8C          599 OH
QSO: 28061 CW 2023-12-09 1341 EA1X          599 223 K0CN          599 MN
QSO: 28061 CW 2023-12-09 1341 EA1X          599 224 N1CEO         599 MA
QSO: 28061 CW 2023-12-09 1342 EA1X          599 225 AI5IN         599 TX
QSO: 28061 CW 2023-12-09 1342 EA1X          599 226 W3FA          599 MD
QSO: 28061 CW 2023-12-09 1344 EA1X          599 229 N1CGP         599 ME
QSO: 28061 CW 2023-12-09 1344 EA1X          599 230 N1DC          599 MA
QSO: 28061 CW 2023-12-09 1344 EA1X          599 227 VA3TNM        599 ON
QSO: 28061 CW 2023-12-09 1344 EA1X          599 228 W4NZ          599 TN
QSO: 28061 CW 2023-12-09 1345 EA1X          599 231 K3GG          599 PA
QSO: 28061 CW 2023-12-09 1345 EA1X          599 232 VE9VIC        599 NB
QSO: 28061 CW 2023-12-09 1346 EA1X          599 233 OH3RM         599 65
QSO: 28061 CW 2023-12-09 1347 EA1X          599 234 K3VA          599 PA
QSO: 28061 CW 2023-12-09 1348 EA1X          599 235 N3AM          599 MD
QSO: 28061 CW 2023-12-09 1348 EA1X          599 236 VA3DF         599 ON
QSO: 28061 CW 2023-12-09 1349 EA1X          599 237 N1RR          599 MA
QSO: 28061 CW 2023-12-09 1349 EA1X          599 238 WB2WPM        599 NY
QSO: 28061 CW 2023-12-09 1349 EA1X          599 239 WN7S          599 VA
QSO: 28061 CW 2023-12-09 1352 EA1X          599 241 N3FJP         599 MD
QSO: 28061 CW 2023-12-09 1353 EA1X          599 242 N4ZR          599 MD
QSO: 28061 CW 2023-12-09 1353 EA1X          599 243 UW3U          599 65
QSO: 28061 CW 2023-12-09 1354 EA1X          599 245 N2NC          599 NJ
QSO: 28000 CW 2023-12-09 1355 EA1X          599 244 K2KT          599 VA
QSO: 28061 CW 2023-12-09 1355 EA1X          599 246 N6AR          599 FL
QSO: 28061 CW 2023-12-09 1355 EA1X          599 247 N7US          599 IL
QSO: 28061 CW 2023-12-09 1356 EA1X          599 252 K9AY          599 WI
QSO: 28061 CW 2023-12-09 1356 EA1X          599 250 VA3FF         599 ON
QSO: 28061 CW 2023-12-09 1356 EA1X          599 251 WU4G          599 VA
QSO: 28000 CW 2023-12-09 1357 EA1X          599 253 UT5NC         599 073
QSO: 28061 CW 2023-12-09 1357 EA1X          599 256 K4XL          599 VA
QSO: 28061 CW 2023-12-09 1357 EA1X          599 254 K4YJ          599 OH
QSO: 28061 CW 2023-12-09 1358 EA1X          599 258 W4SPR         599 FL
QSO: 28061 CW 2023-12-09 1359 EA1X          599 258 DJ0SP         599 023
QSO: 28061 CW 2023-12-09 1359 EA1X          599 261 KC9EE         599 IL
QSO: 28061 CW 2023-12-09 1359 EA1X          599 260 KE2D          599 NJ
QSO: 28061 CW 2023-12-09 1400 EA1X          599 262 K9PW          599 IL
QSO: 28061 CW 2023-12-09 1402 EA1X          599 267 KB8GAE        599 OH
QSO: 28061 CW 2023-12-09 1403 EA1X          599 126 W3OU          599 MD
QSO: 28061 CW 2023-12-09 1404 EA1X          599 269 K9KJ          599 IN
QSO: 28061 CW 2023-12-09 1404 EA1X          599 270 WT9Q          599 WI
QSO: 28061 CW 2023-12-09 1405 EA1X          599 271 LT4A          599 83
QSO: 28061 CW 2023-12-09 1406 EA1X          599 274 KK4R          599 VA
QSO: 28061 CW 2023-12-09 1406 EA1X          599 272 N8CWU         599 OH
QSO: 28061 CW 2023-12-09 1406 EA1X          599 273 W1FM          599 MA
QSO: 28061 CW 2023-12-09 1407 EA1X          599 276 NR4O          599 NC
QSO: 28061 CW 2023-12-09 1408 EA1X          599 277 AC9S          599 IL
QSO: 28061 CW 2023-12-09 1409 EA1X          599 278 LZ5DI         599 5
QSO: 28061 CW 2023-12-09 1410 EA1X          599 279 KY2T          599 NY
QSO: 28061 CW 2023-12-09 1410 EA1X          599 280 VA2EBI        599 QC
QSO: 28061 CW 2023-12-09 1412 EA1X          599 385 K2CYS         599 NJ
QSO: 28061 CW 2023-12-09 1412 EA1X          599 284 KO1H          599 ME
QSO: 28061 CW 2023-12-09 1412 EA1X          599 283 N1RM          599 VA
QSO: 28061 CW 2023-12-09 1412 EA1X          599 282 WB3FAE        599 PA
QSO: 28061 CW 2023-12-09 1413 EA1X          599 286 N9CO          599 IL
QSO: 28061 CW 2023-12-09 1415 EA1X          599 290 AA4CF         599 GA
QSO: 28061 CW 2023-12-09 1415 EA1X          599 291 ER/UT1ZZ      599 33
QSO: 28061 CW 2023-12-09 1415 EA1X          599 292 W8KRZ         599 VA
QSO: 28061 CW 2023-12-09 1416 EA1X          599 293 K2YG          599 NJ
QSO: 28061 CW 2023-12-09 1416 EA1X          599 295 K7BG          599 SD
QSO: 28061 CW 2023-12-09 1416 EA1X          599 296 OH2CI         599 11
QSO: 28000 CW 2023-12-09 1417 EA1X          599 300 W8RZ          599 MI
QSO: 28061 CW 2023-12-09 1417 EA1X          599 299 K0BZ          599 WI
QSO: 28061 CW 2023-12-09 1417 EA1X          599 297 KW1X          599 MA
QSO: 28061 CW 2023-12-09 1417 EA1X          599 298 N4ZZ          599 TN
QSO: 28061 CW 2023-12-09 1417 EA1X          599 301 WA1FCN        599 AL
QSO: 28061 CW 2023-12-09 1418 EA1X          599 304 K9WX          599 IN
QSO: 28061 CW 2023-12-09 1418 EA1X          599 294 N8AP          599 MI
QSO: 28061 CW 2023-12-09 1418 EA1X          599 302 W1QK          599 CT
QSO: 28000 CW 2023-12-09 1419 EA1X          599 305 CO6EC         599 18
QSO: 28061 CW 2023-12-09 1419 EA1X          599 308 K1QO          599 NH
QSO: 28061 CW 2023-12-09 1419 EA1X          599 309 NR3Z          599 PA
QSO: 28061 CW 2023-12-09 1419 EA1X          599 307 R7KZ          599 46
QSO: 28061 CW 2023-12-09 1419 EA1X          599 306 WA1F          599 FL
QSO: 28061 CW 2023-12-09 1420 EA1X          599 309 AA3R          599 DE
QSO: 28061 CW 2023-12-09 1420 EA1X          599 311 AD4TJ         599 VA
QSO: 28061 CW 2023-12-09 1420 EA1X          599 310 K0KX          599 SD
QSO: 28061 CW 2023-12-09 1421 EA1X          599 312 WD4ETU        599 VA
QSO: 28061 CW 2023-12-09 1422 EA1X          599 315 NU0Q          599 IA
QSO: 28061 CW 2023-12-09 1423 EA1X          599 318 K9WO          599 WI
QSO: 28061 CW 2023-12-09 1423 EA1X          599 316 N8KOM         599 MI
QSO: 28061 CW 2023-12-09 1423 EA1X          599 317 PY2XL         599 25
QSO: 28061 CW 2023-12-09 1423 EA1X          599 319 W5LA          599 LA
QSO: 28061 CW 2023-12-09 1424 EA1X          599 320 KI6DY         599 OH
QSO: 28061 CW 2023-12-09 1424 EA1X          599 322 N9XX          599 WI
QSO: 28061 CW 2023-12-09 1425 EA1X          599 324 RU3A          599 269
QSO: 28061 CW 2023-12-09 1425 EA1X          599 325 WK9M          599 TN
QSO: 28062 CW 2023-12-09 1425 EA1X          599 323 N1NN          599 MA
QSO: 28000 CW 2023-12-09 1426 EA1X          599 327 KB9DFE        599 WI
QSO: 28000 CW 2023-12-09 1426 EA1X          599 326 US8ZAL        599 093
QSO: 28061 CW 2023-12-09 1426 EA1X          599 328 NC3Y          599 MD
QSO: 28061 CW 2023-12-09 1426 EA1X          599 329 VA3CW         599 ON
QSO: 28061 CW 2023-12-09 1427 EA1X          599 330 KF4AV         599 KY
QSO: 28061 CW 2023-12-09 1427 EA1X          599 331 N3KZ          599 ME
QSO: 28061 CW 2023-12-09 1428 EA1X          599 333 KE4Q          599 FL
QSO: 28061 CW 2023-12-09 1428 EA1X          599 332 KM5G          599 AR
QSO: 28061 CW 2023-12-09 1430 EA1X          599 336 K0AP          599 KS
QSO: 28061 CW 2023-12-09 1430 EA1X          599 337 N4DJ          599 VA
QSO: 28061 CW 2023-12-09 1430 EA1X          599 334 VE3AQ         599 ON
QSO: 28061 CW 2023-12-09 1430 EA1X          599 335 WB4HRL        599 SC
QSO: 28061 CW 2023-12-09 1431 EA1X          599 339 KM4FO         599 KY
QSO: 28061 CW 2023-12-09 1431 EA1X          599 340 N4RV          599 VA
QSO: 28061 CW 2023-12-09 1431 EA1X          599 338 PY2PLL        599 46
QSO: 28061 CW 2023-12-09 1432 EA1X          599 341 HK1MW         599 127
QSO: 28061 CW 2023-12-09 1432 EA1X          599 342 KM0O          599 MN
QSO: 28061 CW 2023-12-09 1433 EA1X          599 344 HS5NMF        599 453
QSO: 28061 CW 2023-12-09 1433 EA1X          599 343 N3WMC         599 PA
QSO: 28061 CW 2023-12-09 1433 EA1X          599 345 NE8P          599 FL
QSO: 28061 CW 2023-12-09 1434 EA1X          599 346 K4BAI         599 GA
QSO: 28061 CW 2023-12-09 1436 EA1X          599 347 KA1IS         599 ME
QSO: 28061 CW 2023-12-09 1437 EA1X          599 351 KG9X          599 IL
QSO: 28061 CW 2023-12-09 1437 EA1X          599 349 WA8MCD        599 MI
QSO: 28000 CW 2023-12-09 1438 EA1X          599 352 PY2RX         599 5
QSO: 28061 CW 2023-12-09 1439 EA1X          599 353 K2YAZ         599 MI
QSO: 28000 CW 2023-12-09 1440 EA1X          599 356 WA8RCN        599 OH
QSO: 28061 CW 2023-12-09 1440 EA1X          599 353 W6UB          599 TN
QSO: 28061 CW 2023-12-09 1441 EA1X          599 357 KI9A          599 IL
QSO: 28061 CW 2023-12-09 1442 EA1X          599 358 AE1T          599 NH
QSO: 28061 CW 2023-12-09 1443 EA1X          599 361 KG3V          599 VA
QSO: 28061 CW 2023-12-09 1443 EA1X          599 360 W1FJ          599 MA
QSO: 28061 CW 2023-12-09 1443 EA1X          599 362 WW3S          599 PA
QSO: 28061 CW 2023-12-09 1444 EA1X          599 364 K1TH          599 MA
QSO: 28061 CW 2023-12-09 1444 EA1X          599 365 N9LQ          599 IL
QSO: 28061 CW 2023-12-09 1445 EA1X          599 366 K8ZT          599 OH
QSO: 28061 CW 2023-12-09 1445 EA1X          599 367 N3CKI         599 NC
QSO: 28061 CW 2023-12-09 1446 EA1X          599 268 W9YK          599 IL
QSO: 28000 CW 2023-12-09 1447 EA1X          599 369 VA3FN         599 ON
QSO: 28061 CW 2023-12-09 1448 EA1X          599 371 VA2IW         599 QC
QSO: 28061 CW 2023-12-09 1448 EA1X          599 362 VE3RSA        599 ON
QSO: 28000 CW 2023-12-09 1449 EA1X          599 374 WB9HFK        599 IL
QSO: 28061 CW 2023-12-09 1449 EA1X          599 375 KC4TEO        599 AL
QSO: 28061 CW 2023-12-09 1450 EA1X          599 376 WA4GUD        599 MD
QSO: 28002 CW 2023-12-09 1451 EA1X          599 705 WA0LIF        599 MN
QSO: 28061 CW 2023-12-09 1451 EA1X          599 378 W3ZGD         599 PA
QSO: 28061 CW 2023-12-09 1451 EA1X          599 377 WA8NLX        599 SC
QSO: 28061 CW 2023-12-09 1452 EA1X          599 379 NX6T          599 CA
QSO: 28061 CW 2023-12-09 1453 EA1X          599 380 K0TRL         599 KS
QSO: 28061 CW 2023-12-09 1453 EA1X          599 383 NX0I          599 MO
