START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: S52ZD
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2017-08-06 0704 S52ZD         59  1 JN75TV   S50W          59  4 JN76WK  
QSO: 144300 PH 2017-08-06 0707 S52ZD         59  2 JN75TV   OM3BH         59  14 JN87WV 
QSO: 144300 PH 2017-08-06 0708 S52ZD         59  3 JN75TV   9A4FB         59  8 JN85QV  
QSO: 144300 PH 2017-08-06 0709 S52ZD         59  4 JN75TV   S50C          59  21 JN76JG 
QSO: 144300 PH 2017-08-06 0714 S52ZD         59  5 JN75TV   S59R          59  22 JN76OM 
QSO: 144300 PH 2017-08-06 0717 S52ZD         59  6 JN75TV   S53NW         59  14 JN86BK 
QSO: 144300 PH 2017-08-06 0718 S52ZD         59  7 JN75TV   9A5G          59  19 JN75GK 
QSO: 144300 PH 2017-08-06 0721 S52ZD         59  8 JN75TV   HG1Z          59  23 JN86KU 
QSO: 144300 PH 2017-08-06 0722 S52ZD         59  9 JN75TV   S59P          59  29 JN86AO 
QSO: 144300 PH 2017-08-06 0724 S52ZD         59  10 JN75TV  HA2R          59  34 JN87UE 
QSO: 144300 PH 2017-08-06 0725 S52ZD         59  11 JN75TV  9A1E          59  12 JN85QT 
QSO: 144300 PH 2017-08-06 0726 S52ZD         59  12 JN75TV  HG6IDZ        59  17 JN97UT 
QSO: 144300 PH 2017-08-06 0727 S52ZD         59  13 JN75TV  S56P          59  25 JN76PO 
QSO: 144300 PH 2017-08-06 0728 S52ZD         59  14 JN75TV  9A7PLT        59  6 JN75RT  
QSO: 144300 PH 2017-08-06 0734 S52ZD         59  15 JN75TV  S59DEM        59  55 JN75DS 
QSO: 144300 PH 2017-08-06 0738 S52ZD         59  16 JN75TV  S50K          59  49 JN66TG 
QSO: 144300 PH 2017-08-06 0744 S52ZD         59  17 JN75TV  S50G          59  49 JN76PL 
QSO: 144300 PH 2017-08-06 0746 S52ZD         59  18 JN75TV  9A1N          59  27 JN85LI 
QSO: 144100 CW 2017-08-06 0748 S52ZD         599 19 JN75TV  9A0V          599 25 JN95PE 
