START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WPX-SSB
CALLSIGN: K5KC
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K5KC
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WPX-SSB CQWPX/ph/2018.
QSO:  3799 PH 2018-03-24 0156 K5KC          59 KQ2M          59 249
QSO:  3651 PH 2018-03-24 0330 K5KC          59 0055 KD5DD         59 0398
QSO:  7207 PH 2018-03-24 1051 K5KC          59 0056 VP5P          59 0586
QSO:  7191 PH 2018-03-24 1053 K5KC          59 57 P49Y          59 1079
QSO:  7153 PH 2018-03-24 1055 K5KC          59 58 KM4SEG        59 165
QSO:  7168 PH 2018-03-24 1056 K5KC          59 0060 KD4D          59 0576
QSO:  7195 PH 2018-03-24 1056 K5KC          59 0059 PJ2T          59 0667
QSO:  7000 PH 2018-03-24 1057 K5KC          59 061 W6AFA         59 500
QSO:  7000 PH 2018-03-24 1102 K5KC          59 62 WN4AFP        59 072
QSO:  7183 PH 2018-03-24 1103 K5KC          59 63 JR4OZR        59 410
QSO:  7161 PH 2018-03-24 1106 K5KC          59 0063 VE3UDX        59 0539
QSO:  7204 PH 2018-03-24 1112 K5KC          59 0066 K3WW          59 0241
QSO:  7000 PH 2018-03-24 1114 K5KC          59 068 CB6F          59 257
QSO:  7189 PH 2018-03-24 1115 K5KC          59 0065 VK4KW         59 0288
QSO:  7000 PH 2018-03-24 1116 K5KC          59 0067 VK3HF         59 0251
QSO:  7129 PH 2018-03-24 1119 K5KC          59 0069 KH7XS         59 1366
QSO:  7000 PH 2018-03-24 1122 K5KC          59 0070 T42CT         59 0277
QSO:  7000 PH 2018-03-24 1128 K5KC          59 072 KH2KY         59 208
QSO:  7000 PH 2018-03-24 1130 K5KC          59 0073 JI2ZEY        59 0413
QSO:  7172 PH 2018-03-24 1131 K5KC          59 0074 ZM4T          59 0697
QSO:  7196 PH 2018-03-24 1132 K5KC          59 075 NH7A          59 1024
QSO:  7180 PH 2018-03-24 1133 K5KC          59 077 W8PR          59 379
QSO:  7177 PH 2018-03-24 1134 K5KC          59 0078 VC2A          59 0728
QSO:  7139 PH 2018-03-24 1136 K5KC          59 079 VE7SZ         59 308
QSO:  7170 PH 2018-03-24 1143 K5KC          59 0080 KU1CW         59 0643
QSO:  7000 PH 2018-03-24 1147 K5KC          59 0081 YB3VI         59 0218
QSO:  7156 PH 2018-03-24 1153 K5KC          59 82 NR6Q          59 850
QSO:  7152 PH 2018-03-24 1154 K5KC          59 0083 AA4AQ         59 0691
QSO:  7149 PH 2018-03-24 1155 K5KC          59 084 AG4W          59 441
QSO:  7000 PH 2018-03-24 1156 K5KC          59 0085 WK9U          59 0348
QSO:  7000 PH 2018-03-24 1200 K5KC          59 286 NW4DX         59 0419
QSO:  7218 PH 2018-03-24 1201 K5KC          59 0087 K2RET         59 0087
QSO:  3785 PH 2018-03-24 1209 K5KC          59 88 VE7GL         59 59
QSO:  3800 PH 2018-03-24 1211 K5KC          59 0089 KU1CW         59 0385
QSO:  3797 PH 2018-03-24 1214 K5KC          59 90 RW0CF         59 770
QSO:  3795 PH 2018-03-24 1217 K5KC          59 0091 KW7Y          59 0664
QSO:  3500 PH 2018-03-24 1218 K5KC          59 92 WR5J          59 679
QSO:  7160 PH 2018-03-24 1221 K5KC          59 093 VC3J          59 0878
QSO:  7136 PH 2018-03-24 1222 K5KC          59 0094 VE3CX         59 0565
QSO:  7141 PH 2018-03-24 1225 K5KC          59 0095 WX3B          59 0395
QSO:  7128 PH 2018-03-24 1227 K5KC          59 0096 WQ5OO         59 1088
QSO:  7194 PH 2018-03-24 1230 K5KC          59 0098 WW4LL         59 0578
QSO:  7000 PH 2018-03-24 1231 K5KC          59 099 W8MET         59 157
QSO:  7189 PH 2018-03-24 1232 K5KC          59 0097 VK4KW         59 0405
QSO:  7208 PH 2018-03-24 1232 K5KC          59 0100 AB8M          59 0114
QSO:  7213 PH 2018-03-24 1232 K5KC          59 0101 WJ4X          59 0218
QSO:  7229 PH 2018-03-24 1233 K5KC          59 0102 AG9S          59 0316
QSO: 14192 PH 2018-03-24 1311 K5KC          59 104 F4ENK         59 0313
QSO: 14168 PH 2018-03-24 1404 K5KC          59 0105 WX3B          59 0259
QSO: 14152 PH 2018-03-24 1408 K5KC          59 106 DL1QQ         59 0066
QSO: 14171 PH 2018-03-24 1412 K5KC          59 0107 SV2DSJ        59 0884
QSO: 14174 PH 2018-03-24 1412 K5KC          59 0108 SP8K          59 0708
QSO: 14190 PH 2018-03-24 1415 K5KC          59 0109 VP5P          59 0981
QSO: 14192 PH 2018-03-24 1415 K5KC          59 110 9A1A          59 0648
QSO: 14226 PH 2018-03-24 1417 K5KC          59 0111 9A70A         59 1493
QSO: 14234 PH 2018-03-24 1419 K5KC          59 112 VC6R          59 850
QSO: 14000 PH 2018-03-24 1421 K5KC          59 0113 KJ4QHL        59 0270
QSO: 14000 PH 2018-03-24 1424 K5KC          59 114 P40WL         59 0491
QSO: 14180 PH 2018-03-24 1427 K5KC          59 115 S50K          59 185
QSO: 14200 PH 2018-03-24 1428 K5KC          59 016 RQ5D          59 1444
QSO: 14203 PH 2018-03-25 0058 K5KC          59 0118 VE7SCC        59 0380
QSO: 14209 PH 2018-03-25 0059 K5KC          59 0119 W6TK          59 0968
QSO: 14237 PH 2018-03-25 0102 K5KC          59 0120 KH7XS         59 2941
QSO: 14240 PH 2018-03-25 0103 K5KC          59 0121 VE6AO         59 1585
QSO: 14217 PH 2018-03-25 0106 K5KC          59 0122 VA7RR         59 1153
QSO:  1835 PH 2018-03-25 0111 K5KC          59 0123 VA3XO         59 0083
QSO:  1836 PH 2018-03-25 0112 K5KC          59 124 VY2ZM         59 291
QSO:  1845 PH 2018-03-25 0114 K5KC          59 125 VE3MGY        59 0136
QSO:  7209 PH 2018-03-25 0120 K5KC          59 0126 KA3GIK        59 0458
QSO:  7218 PH 2018-03-25 0121 K5KC          59 128 W6YX          59 1495
QSO:  7220 PH 2018-03-25 0121 K5KC          59 0127 NG1R          59 0937
QSO:  3780 PH 2018-03-25 0126 K5KC          59 129 TM6M          59 3308
QSO:  3764 PH 2018-03-25 0127 K5KC          59 0130 W3ZX          59 0129
QSO:  3762 PH 2018-03-25 0128 K5KC          59 131 LZ9W          59 0999
QSO:  3738 PH 2018-03-25 0132 K5KC          59 132 OM7M          59 0753
QSO:  3706 PH 2018-03-25 0134 K5KC          59 0133 WA2FZB        59 0581
QSO:  3697 PH 2018-03-25 0139 K5KC          59 0134 CR6P          59 0190
QSO: 14000 PH 2018-03-25 2210 K5KC          59 180 N6AJ          59 088
END-OF-LOG:
