START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE SSB
CALLSIGN: HF40CUF
LOCATION: DX
CLUB: SP DX Club
CLAIMED-SCORE:
OPERATORS: HF40CUF
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO: 14000 PH 2018-09-08 1113 HF40CUF       59          001 UN3M            59          277
QSO: 14000 PH 2018-09-08 1114 HF40CUF       59          001 4X0T            59          189
QSO: 14000 PH 2018-09-08 1118 HF40CUF       59          003 RM9T            59          027
QSO: 14000 PH 2018-09-08 1846 HF40CUF       59          004 CR3W            59         1183
QSO: 14000 PH 2018-09-09 1026 HF40CUF       59          005 RC9A            59          285
QSO: 14000 PH 2018-09-09 1035 HF40CUF       59          006 9K2HN           59         1505
QSO: 14000 PH 2018-09-09 1038 HF40CUF       59          007 VY2ZM           59         1750
QSO: 14000 PH 2018-09-09 1041 HF40CUF       59          008 7Z1SJ           59          698
QSO: 14000 PH 2018-09-09 1044 HF40CUF       59          009 RF9C            59          654
QSO: 14000 PH 2018-09-09 1505 HF40CUF       59          010 4X6FR           59         1265
QSO: 14000 PH 2018-09-09 1514 HF40CUF       59          011 4L2M            59          686
QSO: 14000 PH 2018-09-09 1515 HF40CUF       59          012 VE3AT           59         1217
QSO: 14000 PH 2018-09-09 1532 HF40CUF       59          013 NE1C            59          410
QSO: 14000 PH 2018-09-09 1539 HF40CUF       59          014 VE3DZ           59          678
QSO: 14000 PH 2018-09-09 1550 HF40CUF       59          015 A41NN           59          012
QSO: 14000 PH 2018-09-09 1553 HF40CUF       59          016 A61FK           59          406
QSO:  7000 PH 2018-09-09 1612 HF40CUF       59          017 RF9C            59          714
QSO:  7000 PH 2018-09-09 1658 HF40CUF       59          018 9K2HN           59         1680
QSO: 14000 PH 2018-09-09 1715 HF40CUF       59          019 5B/RN3QO        59          498
QSO:  7000 PH 2018-09-09 1924 HF40CUF       59          020 7Z1SJ           59         1010
END-OF-LOG:
