START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE SSB
CREATED-BY: DXLog.net v2.3.15, modified by DXHF upload.
CALLSIGN: UN7ZAF
CLAIMED-SCORE: 97812
CLUB:
OPERATORS: UN7ZAF
QSO: 14196 PH  2018-09-08 0418 UN7ZAF        59  0001 UZ2I          59   0040
QSO: 14209 PH  2018-09-08 0419 UN7ZAF        59  0002 UT7E          59   0047
QSO: 14177 PH  2018-09-08 0421 UN7ZAF        59  0003 LZ5R          59   0286
QSO: 14212 PH  2018-09-08 0449 UN7ZAF        59  0004 RU1A          59   0214
QSO: 14212 PH  2018-09-08 0450 UN7ZAF        59  0005 DP6P          59   0038
QSO: 14212 PH  2018-09-08 0452 UN7ZAF        59  0006 HG7T          59   0247
QSO: 14212 PH  2018-09-08 0452 UN7ZAF        59  0007 DL5DSB        59   0025
QSO: 14212 PH  2018-09-08 0454 UN7ZAF        59  0008 DF0HQ         59   0322
QSO: 14212 PH  2018-09-08 0455 UN7ZAF        59  0009 DB0HY         59   0190
QSO: 14212 PH  2018-09-08 0456 UN7ZAF        59  0010 S57DX         59   0051
QTC: 14000 PH  2018-09-08 0456 S57DX         001/1      UN7ZAF        0418 UZ2I          040
QTC: 14000 PH  2018-09-08 0456 S57DX         002/8      UN7ZAF        0419 UT7E          047
QTC: 14000 PH  2018-09-08 0456 S57DX         002/8      UN7ZAF        0421 LZ5R          286
QTC: 14000 PH  2018-09-08 0456 S57DX         002/8      UN7ZAF        0449 RU1A          214
QTC: 14000 PH  2018-09-08 0456 S57DX         002/8      UN7ZAF        0450 DP6P          038
QTC: 14000 PH  2018-09-08 0456 S57DX         002/8      UN7ZAF        0452 HG7T          247
QTC: 14000 PH  2018-09-08 0456 S57DX         002/8      UN7ZAF        0452 DL5DSB        025
QTC: 14000 PH  2018-09-08 0456 S57DX         002/8      UN7ZAF        0454 DF0HQ         322
QTC: 14000 PH  2018-09-08 0456 S57DX         002/8      UN7ZAF        0455 DB0HY         190
QSO: 14212 PH  2018-09-08 0459 UN7ZAF        59  0011 RK3AW         59   0013
QSO: 14212 PH  2018-09-08 0459 UN7ZAF        59  0012 DP7D          59   0132
QSO: 14212 PH  2018-09-08 0500 UN7ZAF        59  0013 UT8IM         59   0004
QSO: 14212 PH  2018-09-08 0501 UN7ZAF        59  0014 DK0RX         59   0032
QSO: 14212 PH  2018-09-08 0501 UN7ZAF        59  0015 DL5L          59   0053
QSO: 14212 PH  2018-09-08 0502 UN7ZAF        59  0016 DM3C          59   0034
QSO: 14212 PH  2018-09-08 0503 UN7ZAF        59  0017 DL0HN         59   0045
QSO: 14212 PH  2018-09-08 0503 UN7ZAF        59  0018 DP6A          59   0093
QSO: 14212 PH  2018-09-08 0504 UN7ZAF        59  0019 OZ5E          59   0067
QTC: 14000 PH  2018-09-08 0504 OZ5E          003/5      UN7ZAF        0456 S57DX         051
QTC: 14000 PH  2018-09-08 0504 OZ5E          003/5      UN7ZAF        0459 RK3AW         013
QTC: 14000 PH  2018-09-08 0504 OZ5E          003/5      UN7ZAF        0459 DP7D          132
QTC: 14000 PH  2018-09-08 0504 OZ5E          003/5      UN7ZAF        0500 UT8IM         004
