START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE SSB
CALLSIGN: SP9KJU
LOCATION: DX
CLUB: sp contest club
CLAIMED-SCORE:
OPERATORS: SP9MDY
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO: 14000 PH 2018-09-09 1804 SP9KJU        59          001 PP5JR           59          273
QSO: 14000 PH 2018-09-09 1807 SP9KJU        59          002 7Z1SJ           59          946
QSO: 14000 PH 2018-09-09 1815 SP9KJU        59          003 PY4AZ           59          380
QSO: 14000 PH 2018-09-09 1817 SP9KJU        59          004 PY5QW           59          497
QSO: 14000 PH 2018-09-09 1822 SP9KJU        59          005 CR3W            59         2060
QSO: 14000 PH 2018-09-09 1832 SP9KJU        59          006 NW3Y            59          696
QSO:  7000 PH 2018-09-09 1908 SP9KJU        59          007 4X0T            59          625
QSO:  7000 PH 2018-09-09 1912 SP9KJU        59          008 A61EK           59          689
QSO:  7000 PH 2018-09-09 1916 SP9KJU        59          009 RF9C            59          820
QSO:  7000 PH 2018-09-09 1920 SP9KJU        59          010 YM7KA           59         1238
QSO:  7000 PH 2018-09-09 1935 SP9KJU        59          011 7Z1IS           59          648
QSO:  7000 PH 2018-09-09 1938 SP9KJU        59          012 CR3W            59         2133
QSO:  7000 PH 2018-09-09 1940 SP9KJU        59          013 7Z1SJ           59         1025
QSO:  7000 PH 2018-09-09 1948 SP9KJU        59          014 5B/RN3QO        59          589
QSO:  7000 PH 2018-09-09 1950 SP9KJU        59          015 9K2HN           59         1832
QSO:  7000 PH 2018-09-09 2002 SP9KJU        59          016 JE6RPM          59          978
QSO: 14000 PH 2018-09-09 2006 SP9KJU        59          017 N2MM            59          384
QSO: 14000 PH 2018-09-09 2008 SP9KJU        59          018 PY2NY           59          231
QSO: 14000 PH 2018-09-09 2009 SP9KJU        59          019 KD4D            59         2098
QSO: 14000 PH 2018-09-09 2010 SP9KJU        59          020 N6AR            59          514
QSO: 14000 PH 2018-09-09 2012 SP9KJU        59          021 PY2XV           59          097
QSO: 14000 PH 2018-09-09 2013 SP9KJU        59          022 VA2WA           59          200
QSO: 14000 PH 2018-09-09 2029 SP9KJU        59          023 HI8RD           59          666
QSO: 14000 PH 2018-09-09 2033 SP9KJU        59          024 NE1C            59         1535
QSO: 14000 PH 2018-09-09 2038 SP9KJU        59          025 W1LX            59          789
QSO: 14000 PH 2018-09-09 2040 SP9KJU        59          026 YV1KK           59          136
QSO: 14000 PH 2018-09-09 2044 SP9KJU        59          027 PJ4DX           59          825
END-OF-LOG:
