START-OF-LOG: 3.0
CONTEST: IARU-HF
CALLSIGN: Z30HQ
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-STATION: HQ
OPERATORS: Z30A Z31PM Z31RM Z32ID Z32TW Z33B Z34PEC Z34Z Z35F Z35T Z35U
QSO: 14000 CW 2025-07-12 1215 Z30HQ 599 RSM PA6AA 599 27 0
QSO: 21038 CW 2025-07-12 1215 Z30HQ 599 RSM IV3KKW 599 R1 0
QSO: 14000 CW 2025-07-12 1215 Z30HQ 599 RSM LY2SA 599 29 0
QSO: 21037 CW 2025-07-12 1215 Z30HQ 599 RSM HB9HQ 599 USKA 0
QSO: 21037 CW 2025-07-12 1216 Z30HQ 599 RSM R9MM 599 30 0
QSO: 14000 CW 2025-07-12 1216 Z30HQ 599 RSM SM7CIL 599 18 0
QSO: 14000 CW 2025-07-12 1217 Z30HQ 599 RSM IK3ORD 599 28 0
QSO: 14000 CW 2025-07-12 1217 Z30HQ 599 RSM EW8DX 599 29 0
QSO: 21037 CW 2025-07-12 1217 Z30HQ 599 RSM IK2AVH 599 28 0
QSO: 14000 CW 2025-07-12 1218 Z30HQ 599 RSM PA3EWG 599 27 0
QSO: 7011 CW 2025-07-12 1218 Z30HQ 599 RSM YT0HQ 599 SRS 0
QSO: 14000 CW 2025-07-12 1218 Z30HQ 599 RSM DF7JC 599 28 0
QSO: 7010 CW 2025-07-12 1219 Z30HQ 599 RSM LZ0HQ 599 BFRA 0
QSO: 14000 CW 2025-07-12 1219 Z30HQ 599 RSM IK3ORD 599 28 0
QSO: 14000 CW 2025-07-12 1220 Z30HQ 599 RSM DL1KWK 599 28 0
QSO: 7006 CW 2025-07-12 1220 Z30HQ 599 RSM E7HQ 599 ARABH 0
QSO: 14000 CW 2025-07-12 1220 Z30HQ 599 RSM OM7AA 599 28 0
QSO: 21034 CW 2025-07-12 1220 Z30HQ 599 RSM RU1A 599 29 0
QSO: 14000 CW 2025-07-12 1221 Z30HQ 599 RSM EA8AA 599 28 0
QSO: 7008 CW 2025-07-12 1221 Z30HQ 599 RSM OK2BFN 599 28 0
QSO: 14000 CW 2025-07-12 1221 Z30HQ 599 RSM EW1I 599 29 0
QSO: 21034 CW 2025-07-12 1221 Z30HQ 599 RSM II4HQ 599 ARI 0
QSO: 14000 CW 2025-07-12 1221 Z30HQ 599 RSM SP2HOU 599 28 0
QSO: 7008 CW 2025-07-12 1221 Z30HQ 599 RSM S50HQ 599 ZRS 0
QSO: 14000 CW 2025-07-12 1222 Z30HQ 599 RSM LY2AT 599 29 0
QSO: 14000 CW 2025-07-12 1222 Z30HQ 599 RSM PA3ADU 599 27 0
QSO: 14000 CW 2025-07-12 1222 Z30HQ 599 RSM DF7BL 599 28 0
QSO: 21029 CW 2025-07-12 1223 Z30HQ 599 RSM IO4R 599 28 0
QSO: 14000 CW 2025-07-12 1223 Z30HQ 599 RSM PD0ME 599 27 0
QSO: 14000 CW 2025-07-12 1223 Z30HQ 599 RSM DL1EAL 599 28 0
QSO: 21027 CW 2025-07-12 1224 Z30HQ 599 RSM RC9T 599 30 0
QSO: 14000 CW 2025-07-12 1224 Z30HQ 599 RSM PA0JED 599 27 0
QSO: 21026 CW 2025-07-12 1224 Z30HQ 599 RSM RK9M 599 30 0
QSO: 14000 CW 2025-07-12 1225 Z30HQ 599 RSM LY2MM 599 29 0
QSO: 21026 CW 2025-07-12 1225 Z30HQ 599 RSM II2Q 599 28 0
QSO: 14000 CW 2025-07-12 1225 Z30HQ 599 RSM DF2RQ 599 28 0
QSO: 14000 CW 2025-07-12 1226 Z30HQ 599 RSM RA3YDA 599 29 0
QSO: 14000 CW 2025-07-12 1226 Z30HQ 599 RSM DL4HBF 599 28 0
QSO: 21024 CW 2025-07-12 1227 Z30HQ 599 RSM EA6BW 599 37 0
QSO: 14000 CW 2025-07-12 1227 Z30HQ 599 RSM DJ6QQ 599 28 0
QSO: 14000 CW 2025-07-12 1227 Z30HQ 599 RSM UA3YDI 599 29 0
QSO: 14000 CW 2025-07-12 1228 Z30HQ 599 RSM PD7CJT 599 27 0
QSO: 21024 CW 2025-07-12 1229 Z30HQ 599 RSM UP2L 599 30 0
QSO: 14000 CW 2025-07-12 1229 Z30HQ 599 RSM YL1YF 599 29 0
QSO: 14000 CW 2025-07-12 1229 Z30HQ 599 RSM RA3DS 599 29 0
QSO: 14000 CW 2025-07-12 1230 Z30HQ 599 RSM DF7WY 599 28 0
QSO: 7008 CW 2025-07-12 1230 Z30HQ 599 RSM IK4RVY 599 28 0
QSO: 14000 CW 2025-07-12 1230 Z30HQ 599 RSM DL5IF 599 28 0
QSO: 21024 CW 2025-07-12 1230 Z30HQ 599 RSM JA0FVU 599 45 0
QSO: 14000 CW 2025-07-12 1230 Z30HQ 599 RSM DL2VER 599 28 0
QSO: 7008 CW 2025-07-12 1230 Z30HQ 599 RSM S58MU 599 28 0
QSO: 7008 CW 2025-07-12 1231 Z30HQ 599 RSM DL1NKS 599 28 0
QSO: 14000 CW 2025-07-12 1231 Z30HQ 599 RSM DL6KWN 599 28 0
QSO: 21024 CW 2025-07-12 1231 Z30HQ 599 RSM N2GC 599 08 0
QSO: 7008 CW 2025-07-12 1231 Z30HQ 599 RSM II4HQ 599 ARI 0
QSO: 14000 CW 2025-07-12 1232 Z30HQ 599 RSM DF9EY 599 28 0
QSO: 14000 CW 2025-07-12 1232 Z30HQ 599 RSM M5Z 599 27 0
QSO: 21024 CW 2025-07-12 1232 Z30HQ 599 RSM UN7FW 599 31 0
QSO: 7008 CW 2025-07-12 1233 Z30HQ 599 RSM SO5CW 599 28 0
QSO: 14000 CW 2025-07-12 1233 Z30HQ 599 RSM UT2II 599 29 0
QSO: 14000 CW 2025-07-12 1233 Z30HQ 599 RSM DL0GEO 599 28 0
QSO: 14000 CW 2025-07-12 1234 Z30HQ 599 RSM IP3U 599 28 0
QSO: 7008 CW 2025-07-12 1234 Z30HQ 599 RSM 4O4O 599 28 0
QSO: 14000 CW 2025-07-12 1235 Z30HQ 599 RSM UA6CC 599 29 0
QSO: 14000 CW 2025-07-12 1235 Z30HQ 599 RSM LY3QA 599 29 0
QSO: 21024 CW 2025-07-12 1235 Z30HQ 599 RSM SN4K 599 28 0
QSO: 7008 CW 2025-07-12 1236 Z30HQ 599 RSM DK2FG 599 28 0
QSO: 14000 CW 2025-07-12 1236 Z30HQ 599 RSM EU1DC 599 29 0
QSO: 14000 CW 2025-07-12 1236 Z30HQ 599 RSM UR7MZ 599 29 0
QSO: 14000 CW 2025-07-12 1237 Z30HQ 599 RSM DJ0YI 599 28 0
QSO: 7008 CW 2025-07-12 1237 Z30HQ 599 RSM SN0HQ 599 PZK 0
QSO: 21024 CW 2025-07-12 1237 Z30HQ 599 RSM RA0R 599 32 0
QSO: 14000 CW 2025-07-12 1237 Z30HQ 599 RSM PC5D 599 27 0
QSO: 14000 CW 2025-07-12 1238 Z30HQ 599 RSM PA1BX 599 27 0
QSO: 14000 CW 2025-07-12 1238 Z30HQ 599 RSM R1TE 599 29 0
QSO: 7008 CW 2025-07-12 1238 Z30HQ 599 RSM 4O/YT0I 599 28 0
QSO: 14000 CW 2025-07-12 1238 Z30HQ 599 RSM UI3F 599 29 0
QSO: 14000 CW 2025-07-12 1239 Z30HQ 599 RSM OM6MW 599 28 0
QSO: 14000 CW 2025-07-12 1239 Z30HQ 599 RSM PC2F 599 27 0
QSO: 7008 CW 2025-07-12 1240 Z30HQ 599 RSM HG0HQ 599 MRASZ 0
QSO: 14282 PH 2025-07-12 1240 Z30HQ 59 RSM ED0HQ 59 URE 0
QSO: 14000 CW 2025-07-12 1240 Z30HQ 599 RSM RA3FY 599 29 0
QSO: 14000 CW 2025-07-12 1241 Z30HQ 599 RSM EU6O 599 29 0
QSO: 21047 CW 2025-07-12 1241 Z30HQ 599 RSM TY5FR 599 46 0
QSO: 14000 CW 2025-07-12 1242 Z30HQ 599 RSM II4HQ 599 ARI 0
QSO: 14000 CW 2025-07-12 1242 Z30HQ 599 RSM PA2VS 599 27 0
QSO: 21047 CW 2025-07-12 1243 Z30HQ 599 RSM PY5BZ 599 15 0
QSO: 14000 CW 2025-07-12 1243 Z30HQ 599 RSM PA0GJV 599 27 0
QSO: 14000 CW 2025-07-12 1245 Z30HQ 599 RSM SK9HQ 599 SSA 0
QSO: 14000 CW 2025-07-12 1245 Z30HQ 599 RSM PE6A 599 27 0
QSO: 7008 CW 2025-07-12 1245 Z30HQ 599 RSM DF2RQ 599 28 0
QSO: 14000 CW 2025-07-12 1245 Z30HQ 599 RSM M4N 599 27 0
QSO: 14000 CW 2025-07-12 1246 Z30HQ 599 RSM HB9OK 599 28 0
QSO: 28000 CW 2025-07-12 1246 Z30HQ 599 RSM A60HQ 599 EARS 0
QSO: 7008 CW 2025-07-12 1246 Z30HQ 599 RSM HA1RJ 599 28 0
QSO: 14285 PH 2025-07-12 1246 Z30HQ 59 RSM R5AJ 59 29 0
QSO: 14000 CW 2025-07-12 1247 Z30HQ 599 RSM RA3BQ 599 29 0
QSO: 21049 CW 2025-07-12 1247 Z30HQ 599 RSM CT3KN 599 36 0
QSO: 14000 CW 2025-07-12 1247 Z30HQ 599 RSM EV6Z 599 29 0
QSO: 21056 CW 2025-07-12 1248 Z30HQ 599 RSM JH1EAQ 599 45 0
QSO: 14000 CW 2025-07-12 1248 Z30HQ 599 RSM OK2MBP 599 28 0
QSO: 7008 CW 2025-07-12 1248 Z30HQ 599 RSM YR0HQ 599 FRR 0
QSO: 14000 CW 2025-07-12 1248 Z30HQ 599 RSM SP1JQJ 599 28 0
QSO: 7008 CW 2025-07-12 1249 Z30HQ 599 RSM OE5TXF 599 28 0
QSO: 14000 CW 2025-07-12 1249 Z30HQ 599 RSM 4Z4DX 599 39 0
QSO: 7008 CW 2025-07-12 1249 Z30HQ 599 RSM DL1GZW 599 28 0
QSO: 14000 CW 2025-07-12 1250 Z30HQ 599 RSM DH5NT 599 28 0
QSO: 21051 CW 2025-07-12 1250 Z30HQ 599 RSM BH7FU 599 44 0
QSO: 7008 CW 2025-07-12 1251 Z30HQ 599 RSM YO3AAH 599 28 0
QSO: 14000 CW 2025-07-12 1251 Z30HQ 599 RSM PA0RDT 599 27 0
QSO: 28000 CW 2025-07-12 1251 Z30HQ 599 RSM CR3A 599 36 0
QSO: 14000 CW 2025-07-12 1251 Z30HQ 599 RSM G1A 599 27 0
QSO: 7008 CW 2025-07-12 1252 Z30HQ 599 RSM HA9A 599 28 0
QSO: 14000 CW 2025-07-12 1252 Z30HQ 599 RSM EA2KV 599 37 0
QSO: 14258 PH 2025-07-12 1253 Z30HQ 59 RSM PI4X 59 27 0
QSO: 14000 CW 2025-07-12 1253 Z30HQ 599 RSM G3P 599 27 0
QSO: 7008 CW 2025-07-12 1254 Z30HQ 599 RSM YO2CMI 599 28 0
QSO: 14000 CW 2025-07-12 1254 Z30HQ 599 RSM DK2LO 599 28 0
QSO: 7008 CW 2025-07-12 1254 Z30HQ 599 RSM IU8RQW 599 28 0
QSO: 14000 CW 2025-07-12 1255 Z30HQ 599 RSM G4IIY 599 27 0
QSO: 14000 CW 2025-07-12 1255 Z30HQ 599 RSM OK1DO 599 28 0
QSO: 14000 CW 2025-07-12 1255 Z30HQ 599 RSM M1X 599 27 0
QSO: 14000 CW 2025-07-12 1256 Z30HQ 599 RSM G4LJU 599 27 0
QSO: 21043 CW 2025-07-12 1256 Z30HQ 599 RSM JA6GCE 599 45 0
QSO: 14000 CW 2025-07-12 1256 Z30HQ 599 RSM DD5KD 599 28 0
QSO: 7008 CW 2025-07-12 1257 Z30HQ 599 RSM 9A1AA 599 28 0
QSO: 14000 CW 2025-07-12 1257 Z30HQ 599 RSM OH2PM 599 18 0
QSO: 14000 CW 2025-07-12 1257 Z30HQ 599 RSM PC4H 599 27 0
QSO: 14000 CW 2025-07-12 1258 Z30HQ 599 RSM DR0W 599 28 0
QSO: 14000 CW 2025-07-12 1300 Z30HQ 599 RSM DM1T 599 28 0
QSO: 21021 CW 2025-07-12 1300 Z30HQ 599 RSM PR1T 599 15 0
QSO: 7008 CW 2025-07-12 1301 Z30HQ 599 RSM S58R 599 28 0
QSO: 14000 CW 2025-07-12 1301 Z30HQ 599 RSM DJ1MM 599 28 0
QSO: 14000 CW 2025-07-12 1302 Z30HQ 599 RSM EU2M 599 29 0
QSO: 21025 CW 2025-07-12 1302 Z30HQ 599 RSM P3F 599 39 0
QSO: 14000 CW 2025-07-12 1302 Z30HQ 599 RSM SP5CNA 599 27 0
QSO: 7008 CW 2025-07-12 1303 Z30HQ 599 RSM HB9RB 599 28 0
QSO: 14000 CW 2025-07-12 1304 Z30HQ 599 RSM HB9BUN 599 28 0
QSO: 14000 CW 2025-07-12 1304 Z30HQ 599 RSM PA7KY 599 27 0
QSO: 14000 CW 2025-07-12 1305 Z30HQ 599 RSM SP2GCE 599 28 0
QSO: 14000 CW 2025-07-12 1305 Z30HQ 599 RSM OK7O 599 28 0
QSO: 14000 CW 2025-07-12 1306 Z30HQ 599 RSM DG1YBN 599 28 0
QSO: 14000 CW 2025-07-12 1306 Z30HQ 599 RSM DL1QQ 599 28 0
QSO: 7008 CW 2025-07-12 1306 Z30HQ 599 RSM DL6JZ 599 28 0
QSO: 14000 CW 2025-07-12 1307 Z30HQ 599 RSM UY7LM 599 29 0
QSO: 7008 CW 2025-07-12 1307 Z30HQ 599 RSM IV3EAD 599 28 0
QSO: 14000 CW 2025-07-12 1307 Z30HQ 599 RSM DG5CW 599 28 0
QSO: 14000 CW 2025-07-12 1308 Z30HQ 599 RSM DJ2TG 599 28 0
QSO: 14000 CW 2025-07-12 1308 Z30HQ 599 RSM ON6HX 599 27 0
QSO: 14000 CW 2025-07-12 1308 Z30HQ 599 RSM PA3AAV 599 27 0
QSO: 7008 CW 2025-07-12 1309 Z30HQ 599 RSM DK3GI 599 28 0
QSO: 14000 CW 2025-07-12 1309 Z30HQ 599 RSM LY2DX 599 29 0
QSO: 14000 CW 2025-07-12 1310 Z30HQ 599 RSM DL1JDQ 599 28 0
QSO: 7008 CW 2025-07-12 1310 Z30HQ 599 RSM SN5J 599 28 0
QSO: 14000 CW 2025-07-12 1310 Z30HQ 599 RSM HB2T 599 28 0
QSO: 14000 CW 2025-07-12 1310 Z30HQ 599 RSM EA1IYK 599 37 0
QSO: 21029 CW 2025-07-12 1311 Z30HQ 599 RSM RG9L 599 30 0
QSO: 14000 CW 2025-07-12 1311 Z30HQ 599 RSM DL5KUD 599 28 0
QSO: 14000 CW 2025-07-12 1311 Z30HQ 599 RSM DD1JPF 599 28 0
QSO: 14000 CW 2025-07-12 1312 Z30HQ 599 RSM DL1RNT 599 28 0
QSO: 7008 CW 2025-07-12 1312 Z30HQ 599 RSM DA0HQ 599 DARC 0
QSO: 14000 CW 2025-07-12 1313 Z30HQ 599 RSM YR0HQ 599 FRR 0
QSO: 14000 CW 2025-07-12 1313 Z30HQ 599 RSM DK8XW 599 28 0
QSO: 14000 CW 2025-07-12 1314 Z30HQ 599 RSM G4BUO 599 27 0
QSO: 14000 CW 2025-07-12 1314 Z30HQ 599 RSM DL5JQ 599 28 0
QSO: 14000 CW 2025-07-12 1315 Z30HQ 599 RSM DJ3XA 599 28 0
QSO: 14000 CW 2025-07-12 1315 Z30HQ 599 RSM OK1AU 599 28 0
QSO: 7008 CW 2025-07-12 1315 Z30HQ 599 RSM OK1AY 599 28 0
QSO: 14000 CW 2025-07-12 1316 Z30HQ 599 RSM DL1YCF 599 28 0
QSO: 14000 CW 2025-07-12 1316 Z30HQ 599 RSM DL1RPR 599 28 0
QSO: 7008 CW 2025-07-12 1316 Z30HQ 599 RSM DM3F 599 28 0
QSO: 14000 CW 2025-07-12 1317 Z30HQ 599 RSM EW1EA 599 29 0
QSO: 14000 CW 2025-07-12 1317 Z30HQ 599 RSM DL2DTJ 599 28 0
QSO: 7008 CW 2025-07-12 1317 Z30HQ 599 RSM DL5CL 599 28 0
QSO: 14000 CW 2025-07-12 1317 Z30HQ 599 RSM DH1DK 599 28 0
QSO: 14324 PH 2025-07-12 1317 Z30HQ 59 RSM SO7E 59 28 0
QSO: 7008 CW 2025-07-12 1318 Z30HQ 599 RSM I1WQR 599 28 0
QSO: 14000 CW 2025-07-12 1318 Z30HQ 599 RSM PA2TA 599 27 0
QSO: 14315 PH 2025-07-12 1318 Z30HQ 59 RSM LY4L 59 29 0
QSO: 14000 CW 2025-07-12 1318 Z30HQ 599 RSM DA2K 599 28 0
QSO: 14279 PH 2025-07-12 1318 Z30HQ 59 RSM F6KOP 59 27 0
QSO: 7008 CW 2025-07-12 1319 Z30HQ 599 RSM HA8TKS 599 28 0
QSO: 21041 CW 2025-07-12 1319 Z30HQ 599 RSM UA9CDC 599 30 0
QSO: 7008 CW 2025-07-12 1320 Z30HQ 599 RSM S51W 599 28 0
QSO: 21041 CW 2025-07-12 1320 Z30HQ 599 RSM RM9A 599 30 0
QSO: 7008 CW 2025-07-12 1320 Z30HQ 599 RSM HA7UI 599 28 0
QSO: 21041 CW 2025-07-12 1320 Z30HQ 599 RSM RW9C 599 20 0
QSO: 14000 CW 2025-07-12 1320 Z30HQ 599 RSM VA2EBI 599 04 0
QSO: 7008 CW 2025-07-12 1320 Z30HQ 599 RSM 9A9O 599 28 0
QSO: 14000 CW 2025-07-12 1321 Z30HQ 599 RSM G0GQT 599 27 0
QSO: 21041 CW 2025-07-12 1321 Z30HQ 599 RSM R3WAE 599 29 0
QSO: 21041 CW 2025-07-12 1321 Z30HQ 599 RSM RT9C 599 30 0
QSO: 14000 CW 2025-07-12 1322 Z30HQ 599 RSM ES2TT 599 29 0
QSO: 21041 CW 2025-07-12 1322 Z30HQ 599 RSM JA7MAD 599 45 0
QSO: 21041 CW 2025-07-12 1322 Z30HQ 599 RSM K4ZW 599 08 0
QSO: 14000 CW 2025-07-12 1323 Z30HQ 599 RSM ED0HQ 599 URE 0
QSO: 7008 CW 2025-07-12 1323 Z30HQ 599 RSM GR2HQ 599 RSGB 0
QSO: 7008 CW 2025-07-12 1323 Z30HQ 599 RSM DR0W 599 28 0
QSO: 21041 CW 2025-07-12 1323 Z30HQ 599 RSM K9RS 599 08 0
QSO: 14000 CW 2025-07-12 1323 Z30HQ 599 RSM OG6N 599 18 0
QSO: 21041 CW 2025-07-12 1324 Z30HQ 599 RSM RF9C 599 30 0
QSO: 7008 CW 2025-07-12 1324 Z30HQ 599 RSM SP1AEN 599 28 0
QSO: 21041 CW 2025-07-12 1324 Z30HQ 599 RSM JH9CEN 599 45 0
QSO: 14000 CW 2025-07-12 1325 Z30HQ 599 RSM R2ZU 599 29 0
QSO: 21041 CW 2025-07-12 1325 Z30HQ 599 RSM R9TT 599 30 0
QSO: 14000 CW 2025-07-12 1325 Z30HQ 599 RSM G8AJM 599 27 0
QSO: 7008 CW 2025-07-12 1326 Z30HQ 599 RSM SO2P 599 28 0
QSO: 14000 CW 2025-07-12 1326 Z30HQ 599 RSM R2OM 599 29 0
QSO: 14000 CW 2025-07-12 1326 Z30HQ 599 RSM DK0PO 599 28 0
QSO: 14000 CW 2025-07-12 1327 Z30HQ 599 RSM OK1DVA 599 28 0
QSO: 14000 CW 2025-07-12 1327 Z30HQ 599 RSM G5C 599 27 0
QSO: 21041 CW 2025-07-12 1328 Z30HQ 599 RSM JQ1CIV 599 45 0
QSO: 14000 CW 2025-07-12 1328 Z30HQ 599 RSM UA4PN 599 30 0
QSO: 14000 CW 2025-07-12 1328 Z30HQ 599 RSM EA2KV 599 37 0
QSO: 7008 CW 2025-07-12 1328 Z30HQ 599 RSM OE6VIE 599 28 0
QSO: 14000 CW 2025-07-12 1328 Z30HQ 599 RSM DL7ANR 599 28 0
QSO: 14000 CW 2025-07-12 1329 Z30HQ 599 RSM OK2BHD 599 28 0
QSO: 7008 CW 2025-07-12 1329 Z30HQ 599 RSM IK0XBX 599 28 0
QSO: 21039 CW 2025-07-12 1329 Z30HQ 599 RSM RW9DX 599 30 0
QSO: 14000 CW 2025-07-12 1329 Z30HQ 599 RSM R6YY 599 29 0
QSO: 7008 CW 2025-07-12 1330 Z30HQ 599 RSM 9A7B 599 28 0
QSO: 14000 CW 2025-07-12 1330 Z30HQ 599 RSM DD2D 599 28 0
QSO: 21044 CW 2025-07-12 1330 Z30HQ 599 RSM JH1GEX 599 45 0
QSO: 14000 CW 2025-07-12 1331 Z30HQ 599 RSM UT3UZ 599 29 0
QSO: 14000 CW 2025-07-12 1331 Z30HQ 599 RSM DL6FBR 599 28 0
QSO: 21047 CW 2025-07-12 1332 Z30HQ 599 RSM UN8PT 599 30 0
QSO: 14000 CW 2025-07-12 1332 Z30HQ 599 RSM OZ4SOP 599 18 0
QSO: 14000 CW 2025-07-12 1332 Z30HQ 599 RSM PG2AA 599 27 0
QSO: 14000 CW 2025-07-12 1333 Z30HQ 599 RSM RM4F 599 29 0
QSO: 14291 PH 2025-07-12 1333 Z30HQ 59 RSM DL0AUE 59 28 0
QSO: 21048 CW 2025-07-12 1333 Z30HQ 599 RSM 5B/W2JO 599 39 0
QSO: 14000 CW 2025-07-12 1333 Z30HQ 599 RSM PA3HHM 599 27 0
QSO: 21051 CW 2025-07-12 1334 Z30HQ 599 RSM CR3A 599 36 0
QSO: 14000 CW 2025-07-12 1334 Z30HQ 599 RSM 9A0HQ 599 HRS 0
QSO: 14000 CW 2025-07-12 1334 Z30HQ 599 RSM G7D 599 27 0
QSO: 21052 CW 2025-07-12 1334 Z30HQ 599 RSM RK9A 599 30 0
QSO: 14000 CW 2025-07-12 1336 Z30HQ 599 RSM IP9M 599 28 0
QSO: 21052 CW 2025-07-12 1336 Z30HQ 599 RSM PW2F 599 15 0
QSO: 7008 CW 2025-07-12 1336 Z30HQ 599 RSM YU5T 599 28 0
QSO: 14000 CW 2025-07-12 1336 Z30HQ 599 RSM UA6YH 599 29 0
QSO: 7008 CW 2025-07-12 1336 Z30HQ 599 RSM HA2KMR 599 28 0
QSO: 21053 CW 2025-07-12 1336 Z30HQ 599 RSM BH7FFR 599 44 0
QSO: 14291 PH 2025-07-12 1336 Z30HQ 59 RSM DL8FBH 59 28 0
QSO: 14000 CW 2025-07-12 1336 Z30HQ 599 RSM DJ1XT 599 28 0
QSO: 14000 CW 2025-07-12 1337 Z30HQ 599 RSM OK1SI 599 28 0
QSO: 7008 CW 2025-07-12 1337 Z30HQ 599 RSM DL1ONI 599 28 0
QSO: 14000 CW 2025-07-12 1337 Z30HQ 599 RSM F5SIH 599 27 0
QSO: 14291 PH 2025-07-12 1337 Z30HQ 59 RSM ON5GQ 59 27 0
QSO: 14000 CW 2025-07-12 1338 Z30HQ 599 RSM OK1VK 599 28 0
QSO: 14291 PH 2025-07-12 1338 Z30HQ 59 RSM SN0HQ 59 PZK 0
QSO: 14000 CW 2025-07-12 1338 Z30HQ 599 RSM OL3R 599 28 0
QSO: 7008 CW 2025-07-12 1338 Z30HQ 599 RSM TM0HQ 599 REF 0
QSO: 7008 CW 2025-07-12 1338 Z30HQ 599 RSM LY5W 599 29 0
QSO: 14291 PH 2025-07-12 1339 Z30HQ 59 RSM SP5XTF 59 28 0
QSO: 14000 CW 2025-07-12 1339 Z30HQ 599 RSM DL6KDS 599 28 0
QSO: 14291 PH 2025-07-12 1339 Z30HQ 59 RSM IT9YVO 59 28 0
QSO: 7008 CW 2025-07-12 1339 Z30HQ 599 RSM IK3SCB 599 28 0
QSO: 14291 PH 2025-07-12 1340 Z30HQ 59 RSM DA0HQ 59 DARC 0
QSO: 14000 CW 2025-07-12 1340 Z30HQ 599 RSM DM2TO 599 28 0
QSO: 7008 CW 2025-07-12 1340 Z30HQ 599 RSM I3JKI 599 28 0
QSO: 14291 PH 2025-07-12 1340 Z30HQ 59 RSM DH1UK 59 28 0
QSO: 14000 CW 2025-07-12 1341 Z30HQ 599 RSM PC1PM 599 27 0
QSO: 14000 CW 2025-07-12 1341 Z30HQ 599 RSM OK1OA 599 28 0
QSO: 14000 CW 2025-07-12 1341 Z30HQ 599 RSM DA1TT 599 28 0
QSO: 14000 CW 2025-07-12 1342 Z30HQ 599 RSM DL5ST 599 28 0
QSO: 7008 CW 2025-07-12 1342 Z30HQ 599 RSM SQ9TX 599 28 0
QSO: 14000 CW 2025-07-12 1342 Z30HQ 599 RSM OK1FCR 599 28 0
