START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: RK3IM
CATEGORY: SINGLE-OP ALL LOW MIXED
CATEGORY-OVERLAY:
CLAIMED-SCORE: 163200
CLUB: None
CONTEST: EUHFC
OPERATORS: RK3IM
NAME: Leonid  Melnik
ADDRESS: Baskakova  18 / 67   Konakovo  2 Tverskaya  obl.  171252  RUSSIA
QSO: 21282 PH 2013-08-03 1320 RK3IM         59  81     F4DXW         59  03
QSO: 21219 PH 2013-08-03 1321 RK3IM         59  81     LA7GNA        59  04
QSO: 21242 PH 2013-08-03 1323 RK3IM         59  81     EA7IZJ        59  10
QSO: 21251 PH 2013-08-03 1323 RK3IM         59  81     DJ6QT         59  60
QSO: 21262 PH 2013-08-03 1325 RK3IM         59  81     DD8SM         59  04
QSO: 21013 CW 2013-08-03 1327 RK3IM         599 81     DL9ZP         599 70
QSO: 21014 CW 2013-08-03 1328 RK3IM         599 81     S59ABC        599 74
QSO: 21018 CW 2013-08-03 1329 RK3IM         599 81     UA7C          599 96
QSO: 21020 CW 2013-08-03 1330 RK3IM         599 81     OQ5M          599 99
QSO: 21025 CW 2013-08-03 1332 RK3IM         599 81     DL5YM         599 71
QSO: 21035 CW 2013-08-03 1334 RK3IM         599 81     PA3AAV        599 77
QSO: 21043 CW 2013-08-03 1335 RK3IM         599 81     DJ1OJ         599 53
QSO: 21046 CW 2013-08-03 1336 RK3IM         599 81     SN6A          599 67
QSO: 21050 CW 2013-08-03 1337 RK3IM         599 81     DJ9IE         599 62
QSO: 21053 CW 2013-08-03 1337 RK3IM         599 81     DL3KVR        599 58
QSO: 21023 CW 2013-08-03 1340 RK3IM         599 81     PI4DX         599 08
QSO: 21247 PH 2013-08-03 1344 RK3IM         59  81     EA5ICU        59  11
QSO: 21240 PH 2013-08-03 1345 RK3IM         59  81     SO2O          59  97
QSO:  7009 CW 2013-08-03 1346 RK3IM         599 81     UU5J          599 91
QSO:  7024 CW 2013-08-03 1348 RK3IM         599 81     LY3BB         599 71
QSO: 21014 CW 2013-08-03 1426 RK3IM         599 81     S50R          599 65
QSO: 21015 CW 2013-08-03 1427 RK3IM         599 81     I3FIY         599 77
QSO: 21017 CW 2013-08-03 1428 RK3IM         599 81     RW1A          599 84
QSO: 21226 PH 2013-08-03 1430 RK3IM         59  81     EE7K          59  95
QSO: 21266 PH 2013-08-03 1431 RK3IM         59  81     RL3A          59  01
QSO: 21277 PH 2013-08-03 1432 RK3IM         59  81     DD2ML         59  99
QSO: 21030 CW 2013-08-03 1437 RK3IM         599 81     S59N          599 97
QSO: 21030 CW 2013-08-03 1438 RK3IM         599 81     PA5WT         599 77
QSO: 21052 CW 2013-08-03 1441 RK3IM         599 81     OG6N          599 85
QSO: 21052 CW 2013-08-03 1442 RK3IM         599 81     S56A          599 62
QSO: 21205 PH 2013-08-03 1443 RK3IM         59  81     S57S          59  80
QSO: 21235 PH 2013-08-03 1444 RK3IM         59  81     CT1AOZ        59  61
QSO: 21238 PH 2013-08-03 1444 RK3IM         59  81     S50Y          59  83
QSO: 14009 CW 2013-08-03 1448 RK3IM         599 81     G0ORH         599 91
QSO: 14010 CW 2013-08-03 1449 RK3IM         599 81     HA1ZN         599 75
QSO: 14011 CW 2013-08-03 1450 RK3IM         599 81     DK3KD         599 69
QSO: 14014 CW 2013-08-03 1450 RK3IM         599 81     YT9M          599 82
QSO: 14015 CW 2013-08-03 1451 RK3IM         599 81     LZ5R          599 95
QSO: 14021 CW 2013-08-03 1452 RK3IM         599 81     OO4JZ         599 82
QSO: 14023 CW 2013-08-03 1453 RK3IM         599 81     LZ1ZM         599 81
QSO: 14024 CW 2013-08-03 1453 RK3IM         599 81     S50W          599 81
QSO: 14024 CW 2013-08-03 1454 RK3IM         599 81     YR1C          599 99
QSO: 14026 CW 2013-08-03 1455 RK3IM         599 81     OK5M          599 80
QSO: 14027 CW 2013-08-03 1455 RK3IM         599 81     LZ2CJ         599 82
QSO: 14028 CW 2013-08-03 1456 RK3IM         599 81     HA8VK         599 78
QSO: 14029 CW 2013-08-03 1456 RK3IM         599 81     S56A          599 62
QSO: 14031 CW 2013-08-03 1457 RK3IM         599 81     PA3DBS        599 82
QSO: 14034 CW 2013-08-03 1458 RK3IM         599 81     DL5YM         599 71
QSO: 14035 CW 2013-08-03 1458 RK3IM         599 81     DF3FS         599 00
QSO: 14036 CW 2013-08-03 1459 RK3IM         599 81     DL9ZP         599 70
QSO: 14038 CW 2013-08-03 1459 RK3IM         599 81     IK2AOO        599 82
QSO: 14040 CW 2013-08-03 1500 RK3IM         599 81     HA8FM         599 84
QSO: 14050 CW 2013-08-03 1502 RK3IM         599 81     SM2T          599 71
QSO: 14055 CW 2013-08-03 1503 RK3IM         599 81     4U1GSC        599 74
QSO: 14160 PH 2013-08-03 1506 RK3IM         59  81     S50A          59  63
QSO: 14166 PH 2013-08-03 1506 RK3IM         59  81     S57LK         59  13
QSO: 14189 PH 2013-08-03 1507 RK3IM         59  81     YR9F          59  90
QSO: 14210 PH 2013-08-03 1508 RK3IM         59  81     PD9DX         59  08
QSO: 14243 PH 2013-08-03 1509 RK3IM         59  81     IZ4ZZB        59  13
QSO: 14246 PH 2013-08-03 1509 RK3IM         59  81     F5DXW         59  03
QSO: 14268 PH 2013-08-03 1511 RK3IM         59  81     DG0OFH        59  90
QSO: 14306 PH 2013-08-03 1512 RK3IM         59  81     LZ1DLZ        59  08
QSO: 14309 PH 2013-08-03 1512 RK3IM         59  81     DJ6QT         59  60
QSO: 14322 PH 2013-08-03 1513 RK3IM         59  81     DG1IU         59  81
QSO: 14163 PH 2013-08-03 1514 RK3IM         59  81     PD7TM         59  07
QSO: 28003 CW 2013-08-03 1524 RK3IM         599 81     OZ5RM         599 59
QSO: 28016 CW 2013-08-03 1525 RK3IM         599 81     SM2T          599 71
QSO: 28013 CW 2013-08-03 1527 RK3IM         599 81     UA5C          599 93
QSO: 28018 CW 2013-08-03 1530 RK3IM         599 81     UW1M          599 72
QSO: 28018 CW 2013-08-03 1531 RK3IM         599 81     S59ABC        599 74
QSO: 28018 CW 2013-08-03 1532 RK3IM         599 81     LA5O          599 94
QSO: 28022 CW 2013-08-03 1533 RK3IM         599 81     RL3A          599 01
QSO: 28013 CW 2013-08-03 1537 RK3IM         599 81     SM5CKV        599 60
QSO: 28032 CW 2013-08-03 1539 RK3IM         599 81     DL9ZP         599 70
QSO: 28020 CW 2013-08-03 1541 RK3IM         599 81     S50A          599 63
QSO: 28025 CW 2013-08-03 1542 RK3IM         599 81     LA8W          599 82
QSO: 28031 CW 2013-08-03 1544 RK3IM         599 81     RZ3BW         599 82
QSO: 28010 CW 2013-08-03 1545 RK3IM         599 81     DK6XZ         599 82
QSO: 28482 PH 2013-08-03 1547 RK3IM         59  81     RL3A          59  01
QSO: 28460 PH 2013-08-03 1548 RK3IM         59  81     DL3LE         59  85
QSO: 28451 PH 2013-08-03 1640 RK3IM         59  81     YO9HP         59  76
QSO: 28036 CW 2013-08-03 1642 RK3IM         599 81     DL6KVA        599 84
QSO: 28040 CW 2013-08-03 1642 RK3IM         599 81     RX3AEX        599 88
QSO: 28009 CW 2013-08-03 1643 RK3IM         599 81     RA3AV         599 93
QSO: 28011 CW 2013-08-03 1647 RK3IM         599 81     US1VB         599 75
QSO: 28015 CW 2013-08-03 1648 RK3IM         599 81     YR8D          599 06
QSO: 28022 CW 2013-08-03 1649 RK3IM         599 81     DL5JQ         599 79
QSO: 28024 CW 2013-08-03 1649 RK3IM         599 81     OK5Z          599 94
QSO: 28030 CW 2013-08-03 1651 RK3IM         599 81     OK1FPS        599 89
QSO: 28038 CW 2013-08-03 1652 RK3IM         599 81     LZ2XA         599 88
QSO: 28027 CW 2013-08-03 1654 RK3IM         599 81     SQ9IDE        599 99
QSO: 28028 CW 2013-08-03 1655 RK3IM         599 81     LZ9W          599 89
QSO: 28020 CW 2013-08-03 1657 RK3IM         599 81     DL5YM         599 71
QSO: 28030 CW 2013-08-03 1658 RK3IM         599 81     OH8WW         599 88
QSO: 28040 CW 2013-08-03 1700 RK3IM         599 81     OQ5M          599 99
QSO: 28042 CW 2013-08-03 1700 RK3IM         599 81     SP7LIE        599 78
QSO: 28032 CW 2013-08-03 1701 RK3IM         599 81     YO9HP         599 76
QSO: 28454 PH 2013-08-03 1703 RK3IM         59  81     HA4XH         59  78
QSO: 28492 PH 2013-08-03 1705 RK3IM         59  81     LA6ETA        59  12
QSO: 28449 PH 2013-08-03 1706 RK3IM         59  81     OG6N          59  85
QSO: 28013 CW 2013-08-03 1709 RK3IM         599 81     LZ5R          599 95
QSO: 28028 CW 2013-08-03 1710 RK3IM         599 81     SP5KP         599 69
QSO: 28044 CW 2013-08-03 1711 RK3IM         599 81     LZ2PS         599 87
QSO: 28014 CW 2013-08-03 1712 RK3IM         599 81     UA3MIF        599 89
QSO: 28019 CW 2013-08-03 1713 RK3IM         599 81     HA8TP         599 93
QSO: 28029 CW 2013-08-03 1714 RK3IM         599 81     DJ5QV         599 87
QSO: 28041 CW 2013-08-03 1716 RK3IM         599 81     DL5JS         599 77
QSO: 21229 PH 2013-08-03 1721 RK3IM         59  81     OH1TD         59  96
QSO: 21265 PH 2013-08-03 1725 RK3IM         59  81     YO3CZW        59  78
QSO: 21250 PH 2013-08-03 1727 RK3IM         59  81     UY7MM         59  64
QSO: 21010 CW 2013-08-03 1729 RK3IM         599 81     EA3KU         599 79
QSO: 21014 CW 2013-08-03 1729 RK3IM         599 81     SM2T          599 71
QSO: 21017 CW 2013-08-03 1730 RK3IM         599 81     YR8D          599 06
QSO: 21022 CW 2013-08-03 1731 RK3IM         599 81     OH8WW         599 88
QSO: 21030 CW 2013-08-03 1731 RK3IM         599 81     LZ9W          599 89
QSO: 21040 CW 2013-08-03 1733 RK3IM         599 81     SP4JCP        599 75
QSO: 21040 CW 2013-08-03 1733 RK3IM         599 81     EA4CWN        599 82
QSO: 21047 CW 2013-08-03 1734 RK3IM         599 81     OH7CW         599 96
QSO: 21050 CW 2013-08-03 1734 RK3IM         599 81     S59AA         599 50
QSO: 21010 CW 2013-08-03 1735 RK3IM         599 81     LZ1YQ         599 79
QSO: 21012 CW 2013-08-03 1736 RK3IM         599 81     EW8DD         599 69
QSO: 21016 CW 2013-08-03 1737 RK3IM         599 81     YO4DW         599 83
QSO: 21019 CW 2013-08-03 1737 RK3IM         599 81     UW2M          599 84
QSO: 21021 CW 2013-08-03 1738 RK3IM         599 81     LZ5R          599 95
QSO: 21021 CW 2013-08-03 1739 RK3IM         599 81     F5NBX         599 86
QSO: 21024 CW 2013-08-03 1741 RK3IM         599 81     SM6FKF        599 72
QSO: 21029 CW 2013-08-03 1741 RK3IM         599 81     YU1KX         599 76
QSO: 21036 CW 2013-08-03 1742 RK3IM         599 81     YT5N          599 67
QSO: 21046 CW 2013-08-03 1743 RK3IM         599 81     PG2AA         599 85
QSO: 21031 CW 2013-08-03 1746 RK3IM         599 81     RT4W          599 66
QSO: 21032 CW 2013-08-03 1748 RK3IM         599 81     LY5A          599 70
QSO: 28015 CW 2013-08-03 1752 RK3IM         599 81     OR2A          599 88
QSO: 28016 CW 2013-08-03 1753 RK3IM         599 81     PI4DX         599 08
QSO: 28025 CW 2013-08-03 1754 RK3IM         599 81     YO9AGI        599 64
QSO: 28028 CW 2013-08-03 1756 RK3IM         599 81     SP3HLM        599 74
QSO: 28037 CW 2013-08-03 1757 RK3IM         599 81     DK7FP         599 71
QSO: 28011 CW 2013-08-03 1758 RK3IM         599 81     LZ9R          599 90
QSO: 28022 CW 2013-08-03 1759 RK3IM         599 81     OH6CT         599 80
QSO: 28024 CW 2013-08-03 1800 RK3IM         599 81     DJ2QV         599 87
QSO: 28035 CW 2013-08-03 1801 RK3IM         599 81     RY3D          599 88
QSO: 14007 CW 2013-08-03 1811 RK3IM         599 81     OK3C          599 93
QSO: 14007 CW 2013-08-03 1812 RK3IM         599 81     E74Y          599 70
QSO: 14008 CW 2013-08-03 1812 RK3IM         599 81     EU1A          599 95
QSO: 14008 CW 2013-08-03 1812 RK3IM         599 81     LY3QA         599 82
QSO: 14012 CW 2013-08-03 1814 RK3IM         599 81     EA3KU         599 79
QSO: 14014 CW 2013-08-03 1815 RK3IM         599 81     EU1UA         599 06
QSO: 14015 CW 2013-08-03 1815 RK3IM         599 81     S59AA         599 50
QSO: 14016 CW 2013-08-03 1816 RK3IM         599 81     LY2NK         599 59
QSO: 14019 CW 2013-08-03 1817 RK3IM         599 81     OK5Z          599 94
QSO: 14019 CW 2013-08-03 1818 RK3IM         599 81     UA2FL         599 64
QSO: 14020 CW 2013-08-03 1819 RK3IM         599 81     PA2REH        599 76
QSO: 14021 CW 2013-08-03 1819 RK3IM         599 81     UA2FF         599 76
QSO: 14021 CW 2013-08-03 1820 RK3IM         599 81     SP3DOF        599 69
QSO: 14023 CW 2013-08-03 1820 RK3IM         599 81     E77R          599 86
QSO: 14024 CW 2013-08-03 1821 RK3IM         599 81     SM5CKV        599 60
QSO: 14024 CW 2013-08-03 1822 RK3IM         599 81     F5PBM         599 89
QSO: 14024 CW 2013-08-03 1822 RK3IM         599 81     EA5GX         599 92
QSO: 14028 CW 2013-08-03 1823 RK3IM         599 81     UW2M          599 84
QSO: 14029 CW 2013-08-03 1824 RK3IM         599 81     LZ5VV         599 82
QSO: 14029 CW 2013-08-03 1824 RK3IM         599 81     YU1KX         599 76
QSO: 14031 CW 2013-08-03 1825 RK3IM         599 81     IZ2GRG        599 94
QSO: 14032 CW 2013-08-03 1825 RK3IM         599 81     R3ZZ          599 70
QSO: 14033 CW 2013-08-03 1826 RK3IM         599 81     UY5ZZ         599 67
QSO: 14033 CW 2013-08-03 1826 RK3IM         599 81     EU1U          599 87
QSO: 14035 CW 2013-08-03 1827 RK3IM         599 81     IQ1RY         599 07
QSO: 14036 CW 2013-08-03 1827 RK3IM         599 81     OK1FKD        599 88
QSO: 14036 CW 2013-08-03 1828 RK3IM         599 81     HA6OA         599 73
QSO: 14037 CW 2013-08-03 1829 RK3IM         599 81     YU0T          599 82
QSO: 14038 CW 2013-08-03 1829 RK3IM         599 81     UR3HC         599 98
QSO: 14039 CW 2013-08-03 1830 RK3IM         599 81     HA3NU         599 72
QSO: 14040 CW 2013-08-03 1830 RK3IM         599 81     UT5UJO        599 87
QSO: 14041 CW 2013-08-03 1831 RK3IM         599 81     LZ5XQ         599 94
QSO: 14043 CW 2013-08-03 1832 RK3IM         599 81     UT5UGR        599 85
QSO: 14044 CW 2013-08-03 1833 RK3IM         599 81     OH8WW         599 88
QSO: 14045 CW 2013-08-03 1833 RK3IM         599 81     RA3TT         599 65
QSO: 14046 CW 2013-08-03 1834 RK3IM         599 81     E74WN         599 95
QSO: 14049 CW 2013-08-03 1835 RK3IM         599 81     UX3HA         599 72
QSO: 14050 CW 2013-08-03 1836 RK3IM         599 81     IK1HJS        599 85
QSO: 14050 CW 2013-08-03 1836 RK3IM         599 81     HB9ARF        599 71
QSO: 14051 CW 2013-08-03 1837 RK3IM         599 81     US5EEK        599 89
QSO: 14058 CW 2013-08-03 1839 RK3IM         599 81     YO5PBF        599 97
QSO: 14059 CW 2013-08-03 1839 RK3IM         599 81     UT5ULX        599 85
QSO: 14059 CW 2013-08-03 1840 RK3IM         599 81     DL3KVR        599 58
QSO: 14059 CW 2013-08-03 1840 RK3IM         599 81     OK2BOB        599 66
QSO: 14059 CW 2013-08-03 1841 RK3IM         599 81     PA5GU         599 95
QSO: 14059 CW 2013-08-03 1841 RK3IM         599 81     EA5FQ         599 92
QSO: 14059 CW 2013-08-03 1842 RK3IM         599 81     YO9AGI        599 64
QSO: 14059 CW 2013-08-03 1842 RK3IM         599 81     9A5Y          599 98
QSO: 14059 CW 2013-08-03 1843 RK3IM         599 81     HA6NL         599 72
QSO: 14059 CW 2013-08-03 1843 RK3IM         599 81     UT7E          599 07
QSO: 14059 CW 2013-08-03 1844 RK3IM         599 81     SM5CSS        599 60
QSO: 14059 CW 2013-08-03 1845 RK3IM         599 81     YU1HFG        599 66
QSO: 14059 CW 2013-08-03 1845 RK3IM         599 81     OH1NOA        599 86
QSO: 14059 CW 2013-08-03 1846 RK3IM         599 81     UU9JC         599 85
QSO: 14165 PH 2013-08-03 1847 RK3IM         59  81     SP9LJD        59  79
QSO: 14172 PH 2013-08-03 1848 RK3IM         59  81     EU1A          59  95
QSO: 14203 PH 2013-08-03 1849 RK3IM         59  81     SQ2WHH        59  97
QSO: 14208 PH 2013-08-03 1850 RK3IM         59  81     RT4RO         59  89
QSO: 14216 PH 2013-08-03 1850 RK3IM         59  81     HA4XH         59  78
QSO: 14221 PH 2013-08-03 1851 RK3IM         59  81     UR3CMA        59  99
QSO: 14225 PH 2013-08-03 1851 RK3IM         59  81     RA4I          59  69
QSO: 14244 PH 2013-08-03 1852 RK3IM         59  81     OG6N          59  85
QSO: 14247 PH 2013-08-03 1852 RK3IM         59  81     ES5RR         59  82
QSO: 14252 PH 2013-08-03 1853 RK3IM         59  81     YP9A          59  77
QSO: 14262 PH 2013-08-03 1854 RK3IM         59  81     S52WW         59  00
QSO: 14268 PH 2013-08-03 1854 RK3IM         59  81     OZ1HHH        59  56
QSO: 14280 PH 2013-08-03 1855 RK3IM         59  81     DJ8OG         59  99
QSO: 14284 PH 2013-08-03 1857 RK3IM         59  81     SM5ALJ        59  62
QSO: 14290 PH 2013-08-03 1857 RK3IM         59  81     IK7RVY        59  89
QSO: 14194 PH 2013-08-03 1859 RK3IM         59  81     SP7KDJ        59  69
QSO: 14200 PH 2013-08-03 1859 RK3IM         59  81     EA2DT         59  05
QSO: 14211 PH 2013-08-03 1901 RK3IM         59  81     OE6HLF        59  08
QSO: 14211 PH 2013-08-03 1902 RK3IM         59  81     UR5WHT        59  94
QSO: 14211 PH 2013-08-03 1902 RK3IM         59  81     EW5W          59  82
QSO: 14211 PH 2013-08-03 1902 RK3IM         59  81     IK2YGZ        59  94
QSO: 14211 PH 2013-08-03 1903 RK3IM         59  81     OM8EL         59  86
QSO: 14211 PH 2013-08-03 1903 RK3IM         59  81     LB4CD         59  89
QSO: 14211 PH 2013-08-03 1904 RK3IM         59  81     DK6QW         59  80
QSO: 14211 PH 2013-08-03 1905 RK3IM         59  81     SM5BS         59  66
QSO: 14211 PH 2013-08-03 1906 RK3IM         59  81     OM0A          59  03
QSO: 14211 PH 2013-08-03 1906 RK3IM         59  81     LY4BP         59  91
QSO: 14215 PH 2013-08-03 1907 RK3IM         59  81     S50Y          59  83
QSO: 14241 PH 2013-08-03 1908 RK3IM         59  81     8S0C          59  81
QSO: 14258 PH 2013-08-03 1909 RK3IM         59  81     SN2K          59  97
QSO: 14280 PH 2013-08-03 1910 RK3IM         59  81     UR6F          59  71
QSO: 14287 PH 2013-08-03 1910 RK3IM         59  81     LA6ETA        59  12
QSO: 14008 CW 2013-08-03 1912 RK3IM         599 81     G4DBW         599 74
QSO: 14009 CW 2013-08-03 1914 RK3IM         599 81     LY2DX         599 83
QSO: 14012 CW 2013-08-03 1914 RK3IM         599 81     RL3A          599 01
QSO: 14013 CW 2013-08-03 1915 RK3IM         599 81     YL3FT         599 05
QSO: 14014 CW 2013-08-03 1916 RK3IM         599 81     MM0GPZ        599 05
QSO: 14017 CW 2013-08-03 1918 RK3IM         599 81     RA4I          599 69
QSO: 14017 CW 2013-08-03 1918 RK3IM         599 81     S57KW         599 85
QSO: 14018 CW 2013-08-03 1919 RK3IM         599 81     DK4YJ         599 95
QSO: 14021 CW 2013-08-03 1920 RK3IM         599 81     LY2H          599 80
QSO: 14021 CW 2013-08-03 1921 RK3IM         599 81     HA1A          599 71
QSO: 14023 CW 2013-08-03 1922 RK3IM         599 81     UF4M          599 84
QSO: 14024 CW 2013-08-03 1922 RK3IM         599 81     YP8T          599 84
QSO: 14031 CW 2013-08-03 1923 RK3IM         599 81     LY5T          599 89
QSO: 14034 CW 2013-08-03 1924 RK3IM         599 81     Z33A          599 66
QSO: 14035 CW 2013-08-03 1925 RK3IM         599 81     LY4T          599 77
QSO: 14036 CW 2013-08-03 1925 RK3IM         599 81     LY9Y          599 65
QSO: 14037 CW 2013-08-03 1927 RK3IM         599 81     LY2FN         599 78
QSO: 14037 CW 2013-08-03 1928 RK3IM         599 81     US0U          599 70
QSO: 14037 CW 2013-08-03 1929 RK3IM         599 81     RN6MA         599 86
QSO: 14038 CW 2013-08-03 1929 RK3IM         599 81     YL3FW         599 75
QSO: 14042 CW 2013-08-03 1931 RK3IM         599 81     YL2CV         599 73
QSO:  7001 CW 2013-08-03 1936 RK3IM         599 81     RT4F          599 86
QSO:  7001 CW 2013-08-03 1937 RK3IM         599 81     LY2SA         599 68
QSO:  7002 CW 2013-08-03 1937 RK3IM         599 81     4O3A          599 81
QSO:  7003 CW 2013-08-03 1938 RK3IM         599 81     HA5BSW        599 90
QSO:  7003 CW 2013-08-03 1938 RK3IM         599 81     YQ6A          599 74
QSO:  7003 CW 2013-08-03 1939 RK3IM         599 81     LY4L          599 90
QSO:  7004 CW 2013-08-03 1940 RK3IM         599 81     OH1HS         599 73
QSO:  7005 CW 2013-08-03 1940 RK3IM         599 81     SN7Q          599 72
QSO:  7006 CW 2013-08-03 1941 RK3IM         599 81     UX4U          599 09
QSO:  7007 CW 2013-08-03 1941 RK3IM         599 81     LY3QA         599 82
QSO:  7007 CW 2013-08-03 1942 RK3IM         599 81     UA4PN         599 78
QSO:  7008 CW 2013-08-03 1942 RK3IM         599 81     UW5U          599 74
QSO:  7008 CW 2013-08-03 1943 RK3IM         599 81     SP6LV         599 57
QSO:  7009 CW 2013-08-03 1944 RK3IM         599 81     R1AT          599 79
QSO:  7009 CW 2013-08-03 1944 RK3IM         599 81     LY2RJ         599 84
