START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: WW_PMC
CALLSIGN: K1ZZ
CATEGORY: ALL - All bands high power CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 14000 CW 2019-01-05 1200 K1ZZ          599 5          CT1DRB        599 LIS*      
QSO: 14000 CW 2019-01-05 1243 K1ZZ          599 5          S59GI         599 15        
QSO: 14000 CW 2019-01-05 1244 K1ZZ          599 5          SP7P          599 15        
QSO: 14000 CW 2019-01-05 1245 K1ZZ          599 5          EW6F          599 16        
QSO: 14000 CW 2019-01-05 1246 K1ZZ          599 5          S51DX         599 15        
QSO: 14000 CW 2019-01-05 1247 K1ZZ          599 5          OM8ON         599 KOE       
QSO: 14000 CW 2019-01-05 1248 K1ZZ          599 5          LA8HGA        599 14        
QSO: 14000 CW 2019-01-05 1250 K1ZZ          599 5          CT7/F6HBR     599 14        
QSO: 14000 CW 2019-01-05 1250 K1ZZ          599 5          PD7CJT        599 14        
QSO: 14000 CW 2019-01-05 1251 K1ZZ          599 5          PA3HCC        599 14        
QSO: 14000 CW 2019-01-05 1251 K1ZZ          599 5          DL6KVA        599 14        
QSO: 14000 CW 2019-01-05 1251 K1ZZ          599 5          OK7RJ         599 15        
QSO: 14000 CW 2019-01-05 1251 K1ZZ          599 5          UW1M          599 16        
QSO: 14000 CW 2019-01-05 1252 K1ZZ          599 5          S57KM         599 15        
QSO: 14000 CW 2019-01-05 1252 K1ZZ          599 5          S53AR         599 15        
QSO: 14000 CW 2019-01-05 1252 K1ZZ          599 5          EU6AA         599 16        
QSO: 14000 CW 2019-01-05 1252 K1ZZ          599 5          ON4DN         599 14        
QSO: 14000 CW 2019-01-05 1253 K1ZZ          599 5          S57X          599 15        
QSO: 14000 CW 2019-01-05 1253 K1ZZ          599 5          OK1FCA        599 PRA*      
QSO: 14000 CW 2019-01-05 1254 K1ZZ          599 5          DJ7UC         599 14        
QSO: 14000 CW 2019-01-05 1254 K1ZZ          599 5          OK1OA         599 15        
QSO: 14000 CW 2019-01-05 1254 K1ZZ          599 5          LZ2CH         599 20        
QSO: 14000 CW 2019-01-05 1255 K1ZZ          599 5          S57IPA        599 15        
QSO: 14000 CW 2019-01-05 1255 K1ZZ          599 5          HB9DAX        599 14        
QSO: 14000 CW 2019-01-05 1256 K1ZZ          599 5          YO9HG         599 20        
QSO: 14000 CW 2019-01-05 1256 K1ZZ          599 5          R7MT          599 16        
QSO: 14000 CW 2019-01-05 1256 K1ZZ          599 5          EU8F          599 16        
QSO: 14000 CW 2019-01-05 1257 K1ZZ          599 5          E71W          599 SAR*      
QSO: 14000 CW 2019-01-05 1257 K1ZZ          599 5          Z33ST         599 15        
QSO: 14000 CW 2019-01-05 1258 K1ZZ          599 5          S53ML         599 15        
QSO: 14000 CW 2019-01-05 1258 K1ZZ          599 5          UR0HQ         599 16        
QSO: 14000 CW 2019-01-05 1258 K1ZZ          599 5          DJ6TK         599 14        
QSO: 14000 CW 2019-01-05 1258 K1ZZ          599 5          OG3R          599 15        
QSO: 14000 CW 2019-01-05 1259 K1ZZ          599 5          RA3XCZ        599 16        
QSO: 14000 CW 2019-01-05 1259 K1ZZ          599 5          UX5VK         599 16        
QSO: 14000 CW 2019-01-05 1259 K1ZZ          599 5          PC7E          599 14        
QSO: 14000 CW 2019-01-05 1300 K1ZZ          599 5          PA0GRU        599 14        
QSO: 14000 CW 2019-01-05 1300 K1ZZ          599 5          IK1EZC        599 15        
QSO: 14000 CW 2019-01-05 1300 K1ZZ          599 5          DF9EY         599 14        
QSO: 14000 CW 2019-01-05 1301 K1ZZ          599 5          K4MM          599 5         
QSO: 14000 CW 2019-01-05 1301 K1ZZ          599 5          OH2BN         599 HEL*      
QSO: 14000 CW 2019-01-05 1301 K1ZZ          599 5          LY2LF         599 15        
QSO: 14000 CW 2019-01-05 1301 K1ZZ          599 5          RW3AI         599 MOS       
QSO: 14000 CW 2019-01-05 1302 K1ZZ          599 5          UT4UQ         599 KIE*      
QSO: 14000 CW 2019-01-05 1302 K1ZZ          599 5          9A5ST         599 SPL*      
QSO: 14000 CW 2019-01-05 1302 K1ZZ          599 5          IN3HJA        599 15        
QSO: 14000 CW 2019-01-05 1303 K1ZZ          599 5          PD3KWS        599 14        
QSO: 14000 CW 2019-01-05 1303 K1ZZ          599 5          OM3BA         599 15        
QSO: 14000 CW 2019-01-05 1303 K1ZZ          599 5          G4SIE         599 14        
QSO: 14000 CW 2019-01-05 1303 K1ZZ          599 5          Z33F          599 15        
QSO: 14000 CW 2019-01-05 1304 K1ZZ          599 5          YU7BW         599 15        
QSO: 14000 CW 2019-01-05 1304 K1ZZ          599 5          PA3EEG        599 14        
QSO: 14000 CW 2019-01-05 1305 K1ZZ          599 5          SE5L          599 14        
QSO: 14000 CW 2019-01-05 1305 K1ZZ          599 5          I1FLC         599 15        
QSO: 14000 CW 2019-01-05 1306 K1ZZ          599 5          DL7ALM        599 14        
QSO: 14000 CW 2019-01-05 1306 K1ZZ          599 5          RA3DJA        599 16        
QSO: 14000 CW 2019-01-05 1307 K1ZZ          599 5          S51Z          599 15        
QSO: 14000 CW 2019-01-05 1307 K1ZZ          599 5          ON4STA        599 14        
QSO: 14000 CW 2019-01-05 1308 K1ZZ          599 5          ON3ND         599 14        
QSO: 14000 CW 2019-01-05 1308 K1ZZ          599 5          LY2CO         599 15        
QSO: 14000 CW 2019-01-05 1309 K1ZZ          599 5          UA4FDL        599 16        
QSO: 14000 CW 2019-01-05 1309 K1ZZ          599 5          G3YMC         599 14        
QSO: 14000 CW 2019-01-05 1309 K1ZZ          599 5          AA2EQ         599 5         
QSO: 14000 CW 2019-01-05 1310 K1ZZ          599 5          W2QA          599 5         
QSO: 14000 CW 2019-01-05 1310 K1ZZ          599 5          UR7VA         599 16        
QSO: 14000 CW 2019-01-05 1311 K1ZZ          599 5          PD0ME         599 14        
QSO: 14000 CW 2019-01-05 1311 K1ZZ          599 5          PE2K          599 14        
QSO: 14000 CW 2019-01-05 1311 K1ZZ          599 5          E77EA         599 15        
QSO: 14000 CW 2019-01-05 1312 K1ZZ          599 5          UR4MF         599 16        
QSO: 14000 CW 2019-01-05 1312 K1ZZ          599 5          LZ1VKD        599 20        
QSO: 14000 CW 2019-01-05 1312 K1ZZ          599 5          ON5JT         599 14        
QSO: 14000 CW 2019-01-05 1312 K1ZZ          599 5          Z35W          599 15        
QSO: 14000 CW 2019-01-05 1313 K1ZZ          599 5          G3ULN         599 14        
QSO: 14000 CW 2019-01-05 1313 K1ZZ          599 5          US4I          599 16        
QSO: 14000 CW 2019-01-05 1313 K1ZZ          599 5          IK1RAC        599 15        
QSO: 14000 CW 2019-01-05 1314 K1ZZ          599 5          IK2SAI        599 15        
QSO: 14000 CW 2019-01-05 1314 K1ZZ          599 5          YL2CB         599 15        
QSO: 14000 CW 2019-01-05 1315 K1ZZ          599 5          S57U          599 15        
QSO: 14000 CW 2019-01-05 1315 K1ZZ          599 5          SM5S          599 14        
QSO: 14000 CW 2019-01-05 1315 K1ZZ          599 5          PA5FN         599 14        
QSO: 14000 CW 2019-01-05 1315 K1ZZ          599 5          HA5BA         599 15        
QSO: 14000 CW 2019-01-05 1316 K1ZZ          599 5          S55N          599 SLG       
QSO: 14000 CW 2019-01-05 1316 K1ZZ          599 5          ON3PJA        599 14        
QSO: 14000 CW 2019-01-05 1316 K1ZZ          599 5          WP3E          599 8         
QSO: 14000 CW 2019-01-05 1317 K1ZZ          599 5          HF100WW       599 15        
QSO: 14000 CW 2019-01-05 1317 K1ZZ          599 5          UA3RZ         599 16        
QSO: 14000 CW 2019-01-05 1317 K1ZZ          599 5          SP1AEN        599 15        
QSO: 14000 CW 2019-01-05 1318 K1ZZ          599 5          HB9AYZ        599 14        
QSO: 14000 CW 2019-01-05 1319 K1ZZ          599 5          PA9H          599 14        
QSO: 14000 CW 2019-01-05 1319 K1ZZ          599 5          S57KV         599 15        
QSO: 14000 CW 2019-01-05 1320 K1ZZ          599 5          DF1GRA        599 14        
QSO: 14000 CW 2019-01-05 1320 K1ZZ          599 5          S54X          599 15        
QSO: 14000 CW 2019-01-05 1321 K1ZZ          599 5          K4RUM         599 5         
QSO: 14000 CW 2019-01-05 1321 K1ZZ          599 5          CT1DBS        599 14        
QSO: 14000 CW 2019-01-05 1321 K1ZZ          599 5          F3OA          599 14        
QSO: 14000 CW 2019-01-05 1322 K1ZZ          599 5          YU1HFG        599 15        
QSO: 14000 CW 2019-01-05 1322 K1ZZ          599 5          YT6W          599 15        
QSO: 14000 CW 2019-01-05 1323 K1ZZ          599 5          OK2PAY        599 15        
QSO: 14000 CW 2019-01-05 1324 K1ZZ          599 5          OE5CCN        599 15        
QSO: 14000 CW 2019-01-05 1324 K1ZZ          599 5          LA2HFA        599 14        
QSO: 14000 CW 2019-01-05 1325 K1ZZ          599 5          9A3JE         599 15        
QSO: 14000 CW 2019-01-05 1326 K1ZZ          599 5          OE5ABI        599 15        
QSO: 14000 CW 2019-01-05 1326 K1ZZ          599 5          PA3DRL        599 14        
QSO: 14000 CW 2019-01-05 1326 K1ZZ          599 5          LY3B          599 15        
QSO: 14000 CW 2019-01-05 1330 K1ZZ          599 5          OM3RM         599 15        
QSO: 14000 CW 2019-01-05 1331 K1ZZ          599 5          PA3FQA        599 14        
QSO: 14000 CW 2019-01-05 1348 K1ZZ          599 5          S57WJ         599 15        
QSO: 14000 CW 2019-01-05 1349 K1ZZ          599 5          S53M          599 15        
QSO: 14000 CW 2019-01-05 1350 K1ZZ          599 5          S59AA         599 LJA*      
QSO: 14000 CW 2019-01-05 1351 K1ZZ          599 5          RZ4AZ         599 VOL*      
QSO: 14000 CW 2019-01-05 1354 K1ZZ          599 5          PA2W          599 14        
QSO: 14000 CW 2019-01-05 1355 K1ZZ          599 5          LZ1QN         599 20        
QSO: 14000 CW 2019-01-05 1357 K1ZZ          599 5          ES1BH         599 15        
QSO: 14000 CW 2019-01-05 1358 K1ZZ          599 5          IZ3NVR        599 15        
QSO: 14000 CW 2019-01-05 1405 K1ZZ          599 5          PA9HR         599 RIJ*      
QSO: 14000 CW 2019-01-05 1406 K1ZZ          599 5          VE3NNT        599 4         
QSO: 14000 CW 2019-01-05 1406 K1ZZ          599 5          S51DI         599 15        
QSO: 14000 CW 2019-01-05 1407 K1ZZ          599 5          2E0CVN        599 14        
QSO: 14000 CW 2019-01-05 1408 K1ZZ          599 5          S57EA         599 15        
QSO: 14000 CW 2019-01-05 1409 K1ZZ          599 5          N3RD          599 5         
QSO: 14000 CW 2019-01-05 1410 K1ZZ          599 5          LZ1MC         599 20        
QSO: 14000 CW 2019-01-05 1411 K1ZZ          599 5          SM5CSS        599 14        
QSO: 14000 CW 2019-01-05 1421 K1ZZ          599 5          WA1Z          599 5         
QSO: 14000 CW 2019-01-05 1421 K1ZZ          599 5          HG8C          599 15        
QSO: 14000 CW 2019-01-05 1422 K1ZZ          599 5          K0LUZ         599 5         
QSO: 14000 CW 2019-01-05 1423 K1ZZ          599 5          LA0CX         599 14        
QSO: 14000 CW 2019-01-05 1424 K1ZZ          599 5          Z35Y          599 15        
QSO: 14000 CW 2019-01-05 1424 K1ZZ          599 5          WK2G          599 5         
QSO: 14000 CW 2019-01-05 1438 K1ZZ          599 5          N4AF          599 5         
QSO: 14000 CW 2019-01-05 1439 K1ZZ          599 5          HA3NU         599 15        
QSO: 14000 CW 2019-01-05 1439 K1ZZ          599 5          IT9CKA        599 15        
QSO: 14000 CW 2019-01-05 1440 K1ZZ          599 5          PA7LV         599 14        
QSO: 14000 CW 2019-01-05 1441 K1ZZ          599 5          F5IN          599 14        
QSO: 14000 CW 2019-01-05 1441 K1ZZ          599 5          DD2CW         599 14        
QSO: 14000 CW 2019-01-05 1442 K1ZZ          599 5          YT1A          599 15        
QSO: 14000 CW 2019-01-05 1443 K1ZZ          599 5          LA6CF         599 14        
QSO: 14000 CW 2019-01-05 1444 K1ZZ          599 5          9A3R          599 15        
QSO: 14000 CW 2019-01-05 1521 K1ZZ          599 5          PD3OES        599 14        
QSO: 14000 CW 2019-01-05 1521 K1ZZ          599 5          K3WU          599 5         
QSO: 14000 CW 2019-01-05 1522 K1ZZ          599 5          4Z5LU         599 20        
QSO: 14000 CW 2019-01-05 1523 K1ZZ          599 5          W7SW          599 3         
QSO: 14000 CW 2019-01-05 1524 K1ZZ          599 5          K6XT          599 4         
QSO: 14000 CW 2019-01-05 1541 K1ZZ          599 5          EA1XT         599 14        
QSO:  7000 CW 2019-01-05 1838 K1ZZ          599 5          9A1CRT        599 ZGB*      
QSO:  7000 CW 2019-01-05 1839 K1ZZ          599 5          LZ6F          599 20        
QSO:  7000 CW 2019-01-05 2030 K1ZZ          599 5          S52P          599 15        
QSO:  7000 CW 2019-01-05 2031 K1ZZ          599 5          S53Q          599 SLG*      
QSO:  7000 CW 2019-01-05 2032 K1ZZ          599 5          CT1DRB        599 LIS*      
QSO:  7000 CW 2019-01-05 2034 K1ZZ          599 5          PA3FQA        599 14        
QSO:  7000 CW 2019-01-05 2034 K1ZZ          599 5          OK2MBP        599 15        
QSO:  7000 CW 2019-01-05 2035 K1ZZ          599 5          VE3NNT        599 4         
QSO:  7000 CW 2019-01-05 2036 K1ZZ          599 5          S57NKD        599 15        
QSO:  7000 CW 2019-01-05 2038 K1ZZ          599 5          OM3RM         599 15        
QSO:  7000 CW 2019-01-05 2103 K1ZZ          599 5          DF8AE         599 14        
QSO:  7000 CW 2019-01-05 2104 K1ZZ          599 5          YT4T          599 15        
QSO:  7000 CW 2019-01-05 2104 K1ZZ          599 5          YU1A          599 15        
QSO:  7000 CW 2019-01-05 2105 K1ZZ          599 5          W4PM          599 5         
QSO:  7000 CW 2019-01-05 2106 K1ZZ          599 5          EA1XT         599 14        
QSO:  7000 CW 2019-01-05 2106 K1ZZ          599 5          S53AR         599 15        
QSO:  7000 CW 2019-01-05 2107 K1ZZ          599 5          DL6KVA        599 14        
QSO:  7000 CW 2019-01-05 2107 K1ZZ          599 5          SP7P          599 15        
QSO:  7000 CW 2019-01-05 2108 K1ZZ          599 5          W8FJ          599 5         
QSO:  7000 CW 2019-01-05 2109 K1ZZ          599 5          IU3EGK        599 15        
QSO:  7000 CW 2019-01-05 2109 K1ZZ          599 5          DJ0AJ         599 14        
QSO:  7000 CW 2019-01-05 2110 K1ZZ          599 5          DF4JY         599 14        
QSO:  7000 CW 2019-01-05 2112 K1ZZ          599 5          OM8ON         599 KOE*      
QSO:  7000 CW 2019-01-05 2112 K1ZZ          599 5          IK0YVV        599 15        
QSO:  7000 CW 2019-01-05 2113 K1ZZ          599 5          S53Z          599 15        
QSO:  7000 CW 2019-01-05 2114 K1ZZ          599 5          UT3EK         599 16        
QSO:  7000 CW 2019-01-05 2114 K1ZZ          599 5          R6CC          599 SOI*      
QSO:  7000 CW 2019-01-05 2115 K1ZZ          599 5          KN2X          599 5         
QSO:  7000 CW 2019-01-05 2115 K1ZZ          599 5          DL9PR         599 14        
QSO:  7000 CW 2019-01-05 2115 K1ZZ          599 5          S57KM         599 15        
QSO:  7000 CW 2019-01-05 2116 K1ZZ          599 5          2E0CVN        599 14        
QSO:  7000 CW 2019-01-05 2116 K1ZZ          599 5          K0LUZ         599 5         
QSO:  7000 CW 2019-01-05 2117 K1ZZ          599 5          S57X          599 15        
QSO:  7000 CW 2019-01-05 2118 K1ZZ          599 5          UR5MM         599 16        
QSO:  7000 CW 2019-01-05 2118 K1ZZ          599 5          LZ1ZJ         599 20        
QSO:  7000 CW 2019-01-05 2119 K1ZZ          599 5          DL6RDR        599 14        
QSO:  7000 CW 2019-01-05 2120 K1ZZ          599 5          OM7LW         599 15        
QSO:  7000 CW 2019-01-05 2120 K1ZZ          599 5          DL5JQ         599 14        
QSO:  7000 CW 2019-01-05 2121 K1ZZ          599 5          DL1NKS        599 14        
QSO:  7000 CW 2019-01-05 2122 K1ZZ          599 5          LZ2AF         599 20        
QSO:  7000 CW 2019-01-05 2122 K1ZZ          599 5          DF1GRA        599 14        
QSO:  3500 CW 2019-01-05 2123 K1ZZ          599 5          OK1OA         599 15        
QSO:  7000 CW 2019-01-05 2124 K1ZZ          599 5          W1FJ          599 5         
QSO:  7000 CW 2019-01-05 2125 K1ZZ          599 5          DH2URF        599 14        
QSO:  7000 CW 2019-01-05 2128 K1ZZ          599 5          S58MU         599 15        
QSO:  7000 CW 2019-01-05 2128 K1ZZ          599 5          F5IN          599 14        
QSO:  7000 CW 2019-01-05 2133 K1ZZ          599 5          S57NL         599 15        
QSO:  7000 CW 2019-01-05 2133 K1ZZ          599 5          E77EA         599 15        
QSO:  7000 CW 2019-01-05 2134 K1ZZ          599 5          IK4OMO        599 15        
QSO:  7000 CW 2019-01-05 2135 K1ZZ          599 5          S53BB         599 15        
QSO:  7000 CW 2019-01-05 2135 K1ZZ          599 5          OM3WZ         599 KOE       
QSO:  7000 CW 2019-01-05 2136 K1ZZ          599 5          K4BAI         599 5         
QSO:  7000 CW 2019-01-05 2136 K1ZZ          599 5          CN8CE         599 33        
QSO:  7000 CW 2019-01-05 2138 K1ZZ          599 5          Z33F          599 15        
QSO:  7000 CW 2019-01-05 2139 K1ZZ          599 5          YO8DOH        599 20        
QSO:  7000 CW 2019-01-05 2140 K1ZZ          599 5          VK6RZ         599 29        
QSO:  7000 CW 2019-01-05 2210 K1ZZ          599 5          9A1AA         599 15        
QSO:  7000 CW 2019-01-05 2216 K1ZZ          599 5          IV3UHL        599 15        
QSO:  7000 CW 2019-01-05 2219 K1ZZ          599 5          K3WU          599 5         
QSO:  3500 CW 2019-01-05 2222 K1ZZ          599 5          YT9W          599 15        
QSO:  3500 CW 2019-01-05 2223 K1ZZ          599 5          S511PMC       599 SLG*      
QSO:  3500 CW 2019-01-05 2228 K1ZZ          599 5          HA3NU         599 15        
QSO:  3500 CW 2019-01-05 2229 K1ZZ          599 5          OK2MBP        599 15        
QSO:  3500 CW 2019-01-05 2229 K1ZZ          599 5          9A1CRT        599 ZGB*      
QSO:  7000 CW 2019-01-05 2233 K1ZZ          599 5          E71W          599 SAR*      
QSO:  7000 CW 2019-01-05 2235 K1ZZ          599 5          S59DCD        599 SLG       
QSO:  7000 CW 2019-01-05 2235 K1ZZ          599 5          S53K          599 15        
QSO:  7000 CW 2019-01-05 2236 K1ZZ          599 5          WK2G          599 5         
QSO:  7000 CW 2019-01-05 2237 K1ZZ          599 5          G3RGD         559 14        
QSO:  7000 CW 2019-01-05 2238 K1ZZ          599 5          YT9W          599 15        
QSO:  7000 CW 2019-01-05 2239 K1ZZ          599 5          ON6KE         599 14        
QSO:  7000 CW 2019-01-05 2242 K1ZZ          599 5          G6HUI         599 14        
QSO:  7000 CW 2019-01-05 2242 K1ZZ          599 5          HB9CTU        599 14        
QSO:  7000 CW 2019-01-05 2242 K1ZZ          599 5          9A6R          599 15        
QSO:  7000 CW 2019-01-05 2244 K1ZZ          599 5          S51DX         599 15        
QSO:  3500 CW 2019-01-05 2245 K1ZZ          599 5          F8KGW         599 14        
QSO:  3500 CW 2019-01-05 2246 K1ZZ          599 5          S51W          599 15        
QSO:  3500 CW 2019-01-05 2246 K1ZZ          599 5          E77D          599 15        
QSO:  3500 CW 2019-01-05 2247 K1ZZ          599 5          9A1AA         599 15        
QSO:  3500 CW 2019-01-05 2252 K1ZZ          599 5          YU5T          599 15        
QSO:  3500 CW 2019-01-05 2252 K1ZZ          599 5          W4PM          599 5         
QSO:  3500 CW 2019-01-05 2253 K1ZZ          599 5          S59DCD        599 SLG       
QSO:  3500 CW 2019-01-05 2254 K1ZZ          599 5          E77EA         599 15        
QSO:  3500 CW 2019-01-05 2255 K1ZZ          599 5          PA2W          599 14        
QSO:  3500 CW 2019-01-05 2255 K1ZZ          599 5          OM3RM         599 15        
QSO:  3500 CW 2019-01-05 2256 K1ZZ          599 5          DL5JQ         599 14        
QSO:  3500 CW 2019-01-05 2258 K1ZZ          599 5          UA2FL         599 15        
QSO:  3500 CW 2019-01-05 2259 K1ZZ          599 5          S53OQ         599 15        
QSO:  3500 CW 2019-01-05 2300 K1ZZ          599 5          SP9KJU        599 15        
QSO:  7000 CW 2019-01-05 2302 K1ZZ          599 5          S511PMC       599 SLG       
QSO:  7000 CW 2019-01-05 2303 K1ZZ          599 5          EA8/DM9EE     599 33        
QSO:  7000 CW 2019-01-05 2303 K1ZZ          599 5          S52AW         599 15        
QSO:  3500 CW 2019-01-05 2306 K1ZZ          599 5          YO4TL         599 20        
QSO:  3500 CW 2019-01-05 2307 K1ZZ          599 5          DL6KVA        599 14        
QSO:  3500 CW 2019-01-05 2319 K1ZZ          599 5          S54X          599 15        
QSO:  7000 CW 2019-01-05 2319 K1ZZ          599 5          HA3NU         599 15        
QSO:  3500 CW 2019-01-05 2322 K1ZZ          599 5          DL1CW         599 14        
QSO:  3500 CW 2019-01-05 2324 K1ZZ          599 5          IK2WAD        599 15        
QSO:  3500 CW 2019-01-05 2324 K1ZZ          599 5          I2IFT         599 15        
QSO:  3500 CW 2019-01-05 2324 K1ZZ          599 5          N4AF          599 5         
QSO:  3500 CW 2019-01-05 2325 K1ZZ          599 5          WB8WKQ        599 4         
QSO:  7000 CW 2019-01-05 2328 K1ZZ          599 5          E75A          599 SAR       
QSO:  3500 CW 2019-01-06 0018 K1ZZ          599 5          EW6F          599 16        
QSO:  3500 CW 2019-01-06 0018 K1ZZ          599 5          DM4IM         599 14        
QSO:  3500 CW 2019-01-06 0028 K1ZZ          599 5          SE5L          599 14        
QSO:  7000 CW 2019-01-06 0031 K1ZZ          599 5          AJ1G/M        599 5         
QSO:  7000 CW 2019-01-06 0032 K1ZZ          599 5          F8GSV         599 14        
QSO:  7000 CW 2019-01-06 0033 K1ZZ          599 5          K8NYG         599 5         
QSO:  7000 CW 2019-01-06 0033 K1ZZ          599 5          W5XX          599 4         
QSO:  7000 CW 2019-01-06 0035 K1ZZ          599 5          YU5T          599 15        
QSO:  3500 CW 2019-01-06 0054 K1ZZ          599 5          IK1HGE        599 15        
QSO:  3500 CW 2019-01-06 0054 K1ZZ          599 5          S52AW         599 15        
QSO:  3500 CW 2019-01-06 0406 K1ZZ          599 5          LZ5XQ         599 20        
QSO:  3500 CW 2019-01-06 0412 K1ZZ          599 5          S57IPA        599 15        
QSO:  7000 CW 2019-01-06 0413 K1ZZ          599 5          S50X          599 SLG       
QSO:  7000 CW 2019-01-06 0413 K1ZZ          599 5          UT5NR         599 16        
QSO:  7000 CW 2019-01-06 0415 K1ZZ          599 5          DK7RC         599 14        
QSO:  7000 CW 2019-01-06 0416 K1ZZ          599 5          YO8SS         599 20        
QSO:  3500 CW 2019-01-06 0417 K1ZZ          599 5          SP1AEN        599 15        
QSO:  3500 CW 2019-01-06 0418 K1ZZ          599 5          R6CC          599 SOI*      
QSO:  3500 CW 2019-01-06 0419 K1ZZ          599 5          S51DI         599 15        
QSO:  3500 CW 2019-01-06 0422 K1ZZ          599 5          HA2MN         599 15        
QSO:  7000 CW 2019-01-06 0424 K1ZZ          599 5          KM0I          599 4         
QSO:  7000 CW 2019-01-06 0425 K1ZZ          599 5          9H1BM         579 15        
QSO:  7000 CW 2019-01-06 0427 K1ZZ          599 5          S51DI         599 15        
QSO:  7000 CW 2019-01-06 0428 K1ZZ          599 5          HA2MN         599 15        
QSO:  3500 CW 2019-01-06 0434 K1ZZ          599 5          YO8SS         599 20        
QSO:  3500 CW 2019-01-06 0442 K1ZZ          599 5          S52W          599 15        
QSO:  3500 CW 2019-01-06 0443 K1ZZ          599 5          S51DX         599 15        
QSO:  3500 CW 2019-01-06 0443 K1ZZ          599 5          ON5JT         599 14        
QSO:  3500 CW 2019-01-06 0508 K1ZZ          599 5          LY3B          599 15        
QSO:  3500 CW 2019-01-06 0509 K1ZZ          599 5          S55N          599 SLG       
QSO:  3500 CW 2019-01-06 0511 K1ZZ          599 5          S51RU         599 15        
QSO:  3500 CW 2019-01-06 0521 K1ZZ          599 5          F5IN          599 14        
QSO:  3500 CW 2019-01-06 0522 K1ZZ          599 5          DL1NKS        599 14        
QSO:  3500 CW 2019-01-06 0532 K1ZZ          599 5          N3IQ          599 5         
QSO:  7000 CW 2019-01-06 0534 K1ZZ          599 5          UW1M          599 16        
QSO:  7000 CW 2019-01-06 0537 K1ZZ          599 5          S51RU         599 15        
QSO:  3500 CW 2019-01-06 0541 K1ZZ          599 5          Z33F          599 15        
QSO:  3500 CW 2019-01-06 0542 K1ZZ          599 5          OK4RQ         599 15        
QSO:  3500 CW 2019-01-06 0543 K1ZZ          599 5          SP5EWX        599 15        
QSO:  7000 CW 2019-01-06 0545 K1ZZ          599 5          SP4AWE        599 15        
QSO:  7000 CW 2019-01-06 0546 K1ZZ          599 5          UA6AK         599 16        
