START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-SEP
CALLSIGN: WA2QAU
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WA2QAU
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-SEP ARRL/arrl_september_vhf_contest/2021.
QSO:    50 DG 2021-09-11 1914 WA2QAU        FN03 VE3PJ         FN14
QSO:    50 DG 2021-09-11 1915 WA2QAU        FN03 KA2ENE        FN13
QSO:    50 DG 2021-09-11 1919 WA2QAU        FN03 N2WK          FN03
QSO:    50 DG 2021-09-11 1922 WA2QAU        FN03 K2TER         FN13
QSO:    50 DG 2021-09-11 1929 WA2QAU        FN03 WA2CLX        FN13
QSO:    50 RY 2021-09-11 1931 WA2QAU        FN03 K2OEQ         FN13
QSO:    50 DG 2021-09-11 1946 WA2QAU        FN03 WB2WPM        FN02
QSO:    50 DG 2021-09-11 1951 WA2QAU        FN03 W2LV          FN21
QSO:    50 DG 2021-09-11 1959 WA2QAU        FN03 KD2LGX        FN13
QSO:    50 DG 2021-09-11 2312 WA2QAU        FN03 W2SZ          FN32
QSO:    50 RY 2021-09-11 2326 WA2QAU        FN03 N2MKT         FN13
QSO:    50 DG 2021-09-12 1909 WA2QAU        FN03 N2JMH         FN12
QSO:    50 DG 2021-09-12 1910 WA2QAU        FN03 W2CCC         FN23
QSO:    50 RY 2021-09-12 1920 WA2QAU        FN03 N2MKT         FN13
QSO:    50 DG 2021-09-12 2008 WA2QAU        FN03 NF2RS/R       FN12
QSO:    50 RY 2021-09-12 2012 WA2QAU        FN02 K1TEO         FN31
QSO:    50 DG 2021-09-12 2115 WA2QAU        FN03 NS2N          FN02
QSO:    50 DG 2021-09-13 0147 WA2QAU        FN03 KC2PCD        FN13
END-OF-LOG:
