START-OF-LOG: 3.0
CALLSIGN: DL8HCO
CLUB: Bavarian Contest Club
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 192873
OPERATORS: DL8HCO
NAME: Sven Ohsoling
CREATED-BY: N1MM Logger V6.10.15
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  3505 CW 2006-11-25 0513 DL8HCO        599 14     YT0A          599 15
QSO:  3506 CW 2006-11-25 0514 DL8HCO        599 14     KC1XX         599 05
QSO:  3514 CW 2006-11-25 0518 DL8HCO        599 14     P40W          599 09
QSO:  3515 CW 2006-11-25 0519 DL8HCO        599 14     S59A          599 15
QSO:  3518 CW 2006-11-25 0521 DL8HCO        599 14     T97M          599 15
QSO:  3556 CW 2006-11-25 0522 DL8HCO        599 14     S53EO         599 15
QSO:  3526 CW 2006-11-25 0524 DL8HCO        599 14     OL7R          599 15
QSO:  3504 CW 2006-11-25 0529 DL8HCO        599 14     S59N          599 15
QSO:  3505 CW 2006-11-25 0531 DL8HCO        599 14     N2YO          599 05
QSO:  3506 CW 2006-11-25 0531 DL8HCO        599 14     K1LZ          599 05
QSO:  3580 CW 2006-11-25 0532 DL8HCO        599 14     Z38N          599 15
QSO:  3548 CW 2006-11-25 0540 DL8HCO        599 14     VO1AAM        599 05
QSO:  3547 CW 2006-11-25 0541 DL8HCO        599 14     OM8A          599 15
QSO:  3546 CW 2006-11-25 0542 DL8HCO        599 14     IH9P          599 33
QSO:  3544 CW 2006-11-25 0543 DL8HCO        599 14     EA8EW         599 33
QSO:  3543 CW 2006-11-25 0544 DL8HCO        599 14     OM0M          599 15
QSO:  3571 CW 2006-11-25 0546 DL8HCO        599 14     OH8X          599 15
QSO:  3570 CW 2006-11-25 0547 DL8HCO        599 14     YZ500A        599 15
QSO:  3569 CW 2006-11-25 0547 DL8HCO        599 14     HA8KW         599 15
QSO:  3559 CW 2006-11-25 0549 DL8HCO        599 14     S53XX         599 15
QSO:  3558 CW 2006-11-25 0549 DL8HCO        599 14     IR4T          599 15
QSO:  3513 CW 2006-11-25 0554 DL8HCO        599 14     HB9CVQ        599 14
QSO:  3517 CW 2006-11-25 0555 DL8HCO        599 14     YL0A          599 15
QSO:  3517 CW 2006-11-25 0555 DL8HCO        599 14     TM4Q          599 14
QSO:  3521 CW 2006-11-25 0557 DL8HCO        599 14     9A7A          599 15
QSO:  3523 CW 2006-11-25 0558 DL8HCO        599 14     CT9L          599 33
QSO:  3524 CW 2006-11-25 0559 DL8HCO        599 14     4N2K          599 15
QSO:  3525 CW 2006-11-25 0600 DL8HCO        599 14     ES5RR         599 15
QSO:  3527 CW 2006-11-25 0602 DL8HCO        599 14     K3CR          599 05
QSO:  3535 CW 2006-11-25 0603 DL8HCO        599 14     IR4X          599 15
QSO:  3534 CW 2006-11-25 0604 DL8HCO        599 14     OE4A          599 15
QSO:  3533 CW 2006-11-25 0604 DL8HCO        599 14     S58A          599 15
QSO:  3532 CW 2006-11-25 0605 DL8HCO        599 14     EA3AKY        599 14
QSO:  3525 CW 2006-11-25 0609 DL8HCO        599 14     EA8/OH4NL     599 33
QSO:  3510 CW 2006-11-25 0611 DL8HCO        599 14     EA9/OL8R      599 33
QSO:  3503 CW 2006-11-25 0612 DL8HCO        599 14     CS2R          599 14
QSO:  3503 CW 2006-11-25 0613 DL8HCO        599 14     4O3B          599 15
QSO:  3504 CW 2006-11-25 0614 DL8HCO        599 14     RL3DX         599 16
QSO:  3505 CW 2006-11-25 0614 DL8HCO        599 14     YT2L          599 15
