START-OF-LOG: 3.0
CALLSIGN: SM5EFX
CLUB: SK5AA Västerås Radioklubb
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 30996
OPERATORS: SM5EFX
NAME: Anders Eidenvall
CREATED-BY: N1MM Logger V6.10.13
SOAPBOX: TRX is ATS-3 with 4 W output, ANT is dipole
QSO:  7000 CW 2006-11-25 0753 SM5EFX        599 14     SP4JCQ        599 15
QSO:  7000 CW 2006-11-25 0756 SM5EFX        599 14     RZ3TZZ        599 16
QSO: 14000 CW 2006-11-25 0806 SM5EFX        599 14     YZ1U          599 15
QSO: 14000 CW 2006-11-25 0808 SM5EFX        599 14     9A5MT         599 15
QSO: 14000 CW 2006-11-25 0810 SM5EFX        599 14     DF1IAQ        599 14
QSO: 14000 CW 2006-11-25 0813 SM5EFX        599 14     4L8A          599 21
QSO: 14000 CW 2006-11-25 0814 SM5EFX        599 14     LZ5A          599 20
QSO: 14000 CW 2006-11-25 0816 SM5EFX        599 14     9A7A          599 15
QSO: 14000 CW 2006-11-25 0822 SM5EFX        599 14     YO4AB         599 20
QSO: 14000 CW 2006-11-25 0824 SM5EFX        599 14     YU2A          599 15
QSO: 14000 CW 2006-11-25 0832 SM5EFX        599 14     IW2A          599 15
QSO: 14000 CW 2006-11-25 0834 SM5EFX        599 14     UA3R          599 16
QSO: 14000 CW 2006-11-25 0837 SM5EFX        599 14     9A3B          599 15
QSO: 14000 CW 2006-11-25 0839 SM5EFX        599 14     T93Y          599 15
QSO: 14000 CW 2006-11-25 0840 SM5EFX        599 14     YT5G          599 15
QSO: 14000 CW 2006-11-25 0842 SM5EFX        599 14     T94WF         599 15
QSO: 14000 CW 2006-11-25 0844 SM5EFX        599 14     YT2L          599 15
QSO: 14000 CW 2006-11-25 0845 SM5EFX        599 14     DQ4W          599 14
QSO: 14000 CW 2006-11-25 0850 SM5EFX        599 14     DF3CB         599 14
QSO: 14000 CW 2006-11-25 0857 SM5EFX        599 14     Z38N          599 15
QSO: 14000 CW 2006-11-25 0858 SM5EFX        599 14     HB9EP         599 14
QSO: 14000 CW 2006-11-25 0904 SM5EFX        599 14     CT9L          599 33
QSO: 14000 CW 2006-11-25 0905 SM5EFX        599 14     RX4HZZ        599 16
QSO: 14000 CW 2006-11-25 0907 SM5EFX        599 14     HB9CVQ        599 14
QSO: 14000 CW 2006-11-25 0910 SM5EFX        599 14     RT6A          599 16
QSO: 14000 CW 2006-11-25 0910 SM5EFX        599 14     9A5W          599 15
QSO: 14000 CW 2006-11-25 0912 SM5EFX        599 14     F6KDL         599 14
QSO: 14000 CW 2006-11-25 0914 SM5EFX        599 14     F6KNB         599 14
QSO: 14000 CW 2006-11-25 0917 SM5EFX        599 14     RL3A          599 16
QSO: 14000 CW 2006-11-25 0920 SM5EFX        599 14     UA3TCJ        599 16
QSO: 14000 CW 2006-11-25 0923 SM5EFX        599 14     UW8M          599 16
QSO: 14000 CW 2006-11-25 0926 SM5EFX        599 14     TM4Q          599 14
QSO: 14000 CW 2006-11-25 0927 SM5EFX        599 14     S51J          599 15
QSO: 14000 CW 2006-11-25 0928 SM5EFX        599 14     YT1BB         599 15
QSO: 14000 CW 2006-11-25 1438 SM5EFX        599 14     S57AL         599 15
QSO: 14000 CW 2006-11-25 1443 SM5EFX        599 14     I3EVK         599 15
QSO: 14000 CW 2006-11-25 1454 SM5EFX        599 14     LZ1ABC        599 20
QSO: 14000 CW 2006-11-25 1456 SM5EFX        599 14     M5X           599 14
QSO: 14000 CW 2006-11-25 1502 SM5EFX        599 14     ON5TN         599 14
QSO: 14000 CW 2006-11-25 1516 SM5EFX        599 14     GM3WUX        599 14
QSO:  7000 CW 2006-11-25 1521 SM5EFX        599 14     OK5R          599 15
QSO:  7000 CW 2006-11-25 1523 SM5EFX        599 14     G0IVZ         599 14
QSO:  7000 CW 2006-11-25 1525 SM5EFX        599 14     RL3A          599 16
QSO:  7000 CW 2006-11-25 1525 SM5EFX        599 14     RK3DXZ        599 16
QSO:  7000 CW 2006-11-25 1527 SM5EFX        599 14     OK1ZAD        599 15
QSO:  7000 CW 2006-11-25 1532 SM5EFX        599 14     DF0CI         599 14
QSO:  7000 CW 2006-11-25 1535 SM5EFX        599 14     Z38N          599 15
QSO:  7000 CW 2006-11-25 1538 SM5EFX        599 14     PA3DJY        599 14
QSO:  7000 CW 2006-11-25 1540 SM5EFX        599 14     9K2HN         599 21
QSO:  7000 CW 2006-11-25 1636 SM5EFX        599 14     ER3DX         599 16
QSO:  7000 CW 2006-11-25 1638 SM5EFX        599 14     SP8BRQ        599 15
QSO:  7000 CW 2006-11-25 1640 SM5EFX        599 14     SM5CJW        599 14
QSO:  7000 CW 2006-11-25 1647 SM5EFX        599 14     OL3A          599 15
QSO:  7000 CW 2006-11-25 1650 SM5EFX        599 14     S52OP         599 15
QSO:  7000 CW 2006-11-25 1656 SM5EFX        599 14     P3F           599 20
QSO:  7000 CW 2006-11-25 1701 SM5EFX        599 14     S51Z          599 15
QSO:  7000 CW 2006-11-25 1712 SM5EFX        599 14     PA3EWP        599 14
QSO:  7000 CW 2006-11-25 1735 SM5EFX        599 14     RT6A          599 16
QSO:  7000 CW 2006-11-25 1738 SM5EFX        599 14     S52AW         599 15
QSO:  3500 CW 2006-11-25 1743 SM5EFX        599 14     YT2L          599 15
QSO:  3500 CW 2006-11-25 1747 SM5EFX        599 14     OK4A          599 15
QSO:  3500 CW 2006-11-25 1751 SM5EFX        599 14     OL7D          599 15
QSO:  3500 CW 2006-11-25 1752 SM5EFX        599 14     DF9OX         599 14
QSO:  3500 CW 2006-11-25 1754 SM5EFX        599 14     RZ3DJ         599 16
QSO:  3500 CW 2006-11-25 1758 SM5EFX        599 14     SN5M          599 15
QSO:  3500 CW 2006-11-25 1801 SM5EFX        599 14     LY8O          599 15
QSO:  3500 CW 2006-11-25 1802 SM5EFX        599 14     S58J          599 15
QSO:  3500 CW 2006-11-25 1804 SM5EFX        599 14     F8DBF         599 14
QSO:  3500 CW 2006-11-25 1805 SM5EFX        599 14     SN3A          599 15
QSO:  3500 CW 2006-11-25 1813 SM5EFX        599 14     OZ/DK5QN      599 14
QSO:  3500 CW 2006-11-25 1817 SM5EFX        599 14     EW8DX         599 16
QSO:  3500 CW 2006-11-25 1818 SM5EFX        599 14     LY7M          599 15
QSO:  3500 CW 2006-11-25 1819 SM5EFX        599 14     SN7Q          599 15
QSO:  3500 CW 2006-11-25 1828 SM5EFX        599 14     UA3MIF        599 16
QSO:  3500 CW 2006-11-25 1832 SM5EFX        599 14     UX0LL         599 16
QSO:  3500 CW 2006-11-25 1852 SM5EFX        599 14     DQ4W          599 14
QSO:  3500 CW 2006-11-25 1854 SM5EFX        599 14     IU3X          599 15
QSO:  3500 CW 2006-11-25 1855 SM5EFX        599 14     UA1OMS        599 16
QSO:  3500 CW 2006-11-25 1858 SM5EFX        599 14     UU7J          599 16
QSO:  3500 CW 2006-11-25 1901 SM5EFX        599 14     YZ500A        599 15
QSO:  3500 CW 2006-11-25 2009 SM5EFX        599 14     DR5N          599 14
QSO:  3500 CW 2006-11-25 2012 SM5EFX        599 14     UA3TCJ        599 16
QSO:  3500 CW 2006-11-25 2014 SM5EFX        599 14     PA2R          599 14
QSO:  3500 CW 2006-11-25 2015 SM5EFX        599 14     RK1QWX        599 16
QSO:  3500 CW 2006-11-25 2018 SM5EFX        599 14     OL3Z          599 15
QSO:  3500 CW 2006-11-25 2023 SM5EFX        599 14     PI4CC         599 14
QSO:  3500 CW 2006-11-25 2024 SM5EFX        599 14     UA3R          599 16
QSO:  3500 CW 2006-11-25 2029 SM5EFX        599 14     OK1CW         599 15
QSO:  3500 CW 2006-11-25 2032 SM5EFX        599 14     DR1A          599 14
QSO:  3500 CW 2006-11-25 2046 SM5EFX        599 14     UN2C          599 17
QSO:  3500 CW 2006-11-25 2048 SM5EFX        599 14     HG8I          599 15
QSO:  3500 CW 2006-11-25 2054 SM5EFX        599 14     RV9SV         599 16
QSO:  3500 CW 2006-11-25 2057 SM5EFX        599 14     DL7ON         599 14
QSO:  3500 CW 2006-11-25 2115 SM5EFX        599 14     OM7M          599 15
QSO:  3500 CW 2006-11-25 2123 SM5EFX        599 14     OK2HIJ        599 15
QSO:  3500 CW 2006-11-25 2126 SM5EFX        599 14     YT0A          599 15
QSO:  3500 CW 2006-11-25 2126 SM5EFX        599 14     DL1WA         599 14
QSO:  3500 CW 2006-11-25 2127 SM5EFX        599 14     SO5O          599 15
QSO:  3500 CW 2006-11-25 2131 SM5EFX        599 14     YT1AD         599 15
QSO:  3500 CW 2006-11-25 2133 SM5EFX        599 14     UA3KW         599 16
QSO:  3500 CW 2006-11-25 2134 SM5EFX        599 14     9A7A          599 15
QSO:  3500 CW 2006-11-25 2136 SM5EFX        599 14     UW8M          599 16
QSO:  3500 CW 2006-11-25 2139 SM5EFX        599 14     MD4K          599 14
QSO:  3500 CW 2006-11-25 2146 SM5EFX        599 14     OH0V          599 15
QSO:  3500 CW 2006-11-25 2150 SM5EFX        599 14     G5W           599 14
QSO:  3500 CW 2006-11-25 2152 SM5EFX        599 14     4N2K          599 15
QSO:  3500 CW 2006-11-25 2156 SM5EFX        599 14     YT8T          599 15
QSO:  3500 CW 2006-11-25 2158 SM5EFX        599 14     G3UJE         599 14
QSO:  3500 CW 2006-11-25 2203 SM5EFX        599 14     IR4X          599 15
QSO:  3500 CW 2006-11-25 2205 SM5EFX        599 14     OH5Z          599 15
QSO:  3500 CW 2006-11-25 2209 SM5EFX        599 14     4N5Y          599 15
QSO:  3500 CW 2006-11-25 2211 SM5EFX        599 14     G0WKW         599 14
QSO:  3500 CW 2006-11-26 0533 SM5EFX        599 14     DL0AO         599 14
QSO:  3500 CW 2006-11-26 0544 SM5EFX        599 14     EA8/OH4NL     599 33
QSO:  3500 CW 2006-11-26 0547 SM5EFX        599 14     LX7I          599 14
QSO:  3500 CW 2006-11-26 0548 SM5EFX        599 14     LN3Z          599 14
QSO:  3500 CW 2006-11-26 0549 SM5EFX        599 14     Z38N          599 15
QSO:  3500 CW 2006-11-26 0556 SM5EFX        599 14     OH2BAH        599 15
QSO:  3500 CW 2006-11-26 0558 SM5EFX        599 14     SO9O          599 15
QSO:  3500 CW 2006-11-26 0559 SM5EFX        599 14     LY5A          599 15
QSO:  3500 CW 2006-11-26 0600 SM5EFX        599 14     EW2AA         599 16
QSO:  3500 CW 2006-11-26 0601 SM5EFX        599 14     HA3LI         599 15
QSO:  3500 CW 2006-11-26 0604 SM5EFX        599 14     UW5U          599 16
QSO:  3500 CW 2006-11-26 0606 SM5EFX        599 14     OK7CM         599 15
QSO:  3500 CW 2006-11-26 0613 SM5EFX        599 14     OQ5M          599 14
QSO:  3500 CW 2006-11-26 0614 SM5EFX        599 14     EW8EW         599 16
QSO:  3500 CW 2006-11-26 0619 SM5EFX        599 14     YO5PBF        599 20
QSO:  3500 CW 2006-11-26 0620 SM5EFX        599 14     DL4CF         599 14
QSO:  3500 CW 2006-11-26 0624 SM5EFX        599 14     OK1KT         599 15
QSO:  3500 CW 2006-11-26 0626 SM5EFX        599 14     OH2BH         599 15
QSO:  3500 CW 2006-11-26 0627 SM5EFX        599 14     G5XV          599 14
QSO:  3500 CW 2006-11-26 0632 SM5EFX        599 14     TM2Y          599 14
QSO:  3500 CW 2006-11-26 0636 SM5EFX        599 14     DK7AN         599 14
QSO:  7000 CW 2006-11-26 0637 SM5EFX        599 14     OM7M          599 15
QSO:  7000 CW 2006-11-26 0640 SM5EFX        599 14     YU1LA         599 15
QSO:  7000 CW 2006-11-26 0645 SM5EFX        599 14     DL2MDZ        599 14
QSO:  7000 CW 2006-11-26 0649 SM5EFX        599 14     9A4D          599 15
QSO:  7000 CW 2006-11-26 0653 SM5EFX        599 14     OK7Y          599 15
QSO:  7000 CW 2006-11-26 0657 SM5EFX        599 14     9A8M          599 15
QSO:  7000 CW 2006-11-26 0658 SM5EFX        599 14     DR4A          599 14
QSO:  7000 CW 2006-11-26 0702 SM5EFX        599 14     EW2AA         599 16
QSO:  7000 CW 2006-11-26 0704 SM5EFX        599 14     OM3KWZ        599 15
QSO:  7000 CW 2006-11-26 0706 SM5EFX        599 14     OK1EP         599 15
QSO:  7000 CW 2006-11-26 0708 SM5EFX        599 14     UW5W          599 16
QSO:  7000 CW 2006-11-26 0712 SM5EFX        599 14     DF2UU         599 14
QSO:  7000 CW 2006-11-26 0714 SM5EFX        599 14     LY2IC         599 15
QSO:  7000 CW 2006-11-26 0718 SM5EFX        599 14     YT7A          599 15
QSO:  7000 CW 2006-11-26 0720 SM5EFX        599 14     LY8O          599 15
QSO:  7000 CW 2006-11-26 0727 SM5EFX        599 14     MZ5A          599 14
QSO:  7000 CW 2006-11-26 0728 SM5EFX        599 14     UU7J          599 16
QSO:  7000 CW 2006-11-26 0729 SM5EFX        599 14     DF0HQ         599 14
QSO:  7000 CW 2006-11-26 0730 SM5EFX        599 14     HG5A          599 15
QSO:  7000 CW 2006-11-26 0734 SM5EFX        599 14     S54A          599 15
QSO:  7000 CW 2006-11-26 0737 SM5EFX        599 14     YL2KO         599 15
QSO:  7000 CW 2006-11-26 0739 SM5EFX        599 14     ES5RY         599 15
QSO:  7000 CW 2006-11-26 0741 SM5EFX        599 14     DK3W          599 14
QSO:  7000 CW 2006-11-26 0746 SM5EFX        599 14     PA1CC         599 14
QSO:  7000 CW 2006-11-26 0747 SM5EFX        599 14     GM3W          599 14
QSO:  7000 CW 2006-11-26 0751 SM5EFX        599 14     LY7A          599 15
QSO: 14000 CW 2006-11-26 0758 SM5EFX        599 14     IK3SSO        599 15
QSO: 14000 CW 2006-11-26 0801 SM5EFX        599 14     TM2Y          599 14
QSO: 14000 CW 2006-11-26 0802 SM5EFX        599 14     UT4ZG         599 16
QSO: 14000 CW 2006-11-26 0804 SM5EFX        599 14     DL3YM         599 14
QSO: 14000 CW 2006-11-26 0806 SM5EFX        599 14     F6IQA         599 14
QSO: 14000 CW 2006-11-26 0807 SM5EFX        599 14     RS3A          599 16
QSO: 14000 CW 2006-11-26 0809 SM5EFX        599 14     EW3DW         599 16
QSO: 14000 CW 2006-11-26 0813 SM5EFX        599 14     P3F           599 20
QSO: 14000 CW 2006-11-26 0814 SM5EFX        599 14     LZ9W          599 20
QSO: 14000 CW 2006-11-26 0816 SM5EFX        599 14     YT9X          599 15
QSO: 14000 CW 2006-11-26 0820 SM5EFX        599 14     LZ4ZP         599 20
QSO: 14000 CW 2006-11-26 0835 SM5EFX        599 14     RV6YZ/6       599 16
QSO: 14000 CW 2006-11-26 0837 SM5EFX        599 14     OM8A          599 15
QSO: 14000 CW 2006-11-26 0842 SM5EFX        599 14     IS9P          599 33
QSO: 14000 CW 2006-11-26 0844 SM5EFX        599 14     EO3Q          599 16
QSO: 14000 CW 2006-11-26 1217 SM5EFX        599 14     9A1P          599 15
QSO: 14000 CW 2006-11-26 1323 SM5EFX        599 14     UW0L          599 16
QSO: 14000 CW 2006-11-26 1325 SM5EFX        599 14     SM5CJW        599 14
QSO: 14000 CW 2006-11-26 1333 SM5EFX        599 14     IH9P          599 33
QSO: 14000 CW 2006-11-26 1334 SM5EFX        599 14     LZ9X          599 20
QSO: 14000 CW 2006-11-26 1335 SM5EFX        599 14     IS0A          599 15
QSO: 14000 CW 2006-11-26 1339 SM5EFX        599 14     S57DX         599 15
QSO: 14000 CW 2006-11-26 1343 SM5EFX        599 14     Z37N          599 15
QSO: 14000 CW 2006-11-26 1347 SM5EFX        599 14     OE3A          599 15
QSO: 14000 CW 2006-11-26 1348 SM5EFX        599 14     M4T           599 14
QSO: 14000 CW 2006-11-26 1352 SM5EFX        599 14     C4M           599 20
QSO: 14000 CW 2006-11-26 1354 SM5EFX        599 14     DL3AMA        599 14
QSO: 14000 CW 2006-11-26 1355 SM5EFX        599 14     YO5KIP        599 20
QSO: 14000 CW 2006-11-26 1405 SM5EFX        599 14     OK2PDT        599 15
QSO: 14000 CW 2006-11-26 1406 SM5EFX        599 14     YU1NT         599 15
QSO: 14000 CW 2006-11-26 1416 SM5EFX        599 14     OL8R          599 15
QSO: 14000 CW 2006-11-26 1417 SM5EFX        599 14     UU7J          599 16
QSO: 14000 CW 2006-11-26 1419 SM5EFX        599 14     LZ2PL         599 20
QSO: 14000 CW 2006-11-26 1423 SM5EFX        599 14     G0WKW         599 14
QSO: 14000 CW 2006-11-26 1425 SM5EFX        599 14     OK5W          599 15
QSO: 14000 CW 2006-11-26 1431 SM5EFX        599 14     IR4X          599 15
QSO: 14000 CW 2006-11-26 1752 SM5EFX        599 14     SN5M          599 15
QSO: 14000 CW 2006-11-26 1756 SM5EFX        599 14     UY4WWA        599 16
QSO: 14000 CW 2006-11-26 1800 SM5EFX        599 14     HG8I          599 15
QSO: 14000 CW 2006-11-26 1803 SM5EFX        599 14     HA9RU         599 15
QSO: 14000 CW 2006-11-26 1809 SM5EFX        599 14     YR7M          599 20
QSO: 14000 CW 2006-11-26 1811 SM5EFX        599 14     SP8IMG        599 15
QSO: 14000 CW 2006-11-26 1820 SM5EFX        599 14     OE5OHO        599 15
QSO: 14000 CW 2006-11-26 1825 SM5EFX        599 14     YR8B          599 20
QSO: 14000 CW 2006-11-26 1826 SM5EFX        599 14     UW7W          599 16
QSO:  7000 CW 2006-11-26 1832 SM5EFX        599 14     UW2M          599 16
QSO:  7000 CW 2006-11-26 1833 SM5EFX        599 14     II2E          599 15
QSO:  7000 CW 2006-11-26 1834 SM5EFX        599 14     OK5W          599 15
QSO:  7000 CW 2006-11-26 1846 SM5EFX        599 14     TM4Q          599 14
QSO:  7000 CW 2006-11-26 1848 SM5EFX        599 14     9A7A          599 15
QSO:  7000 CW 2006-11-26 1853 SM5EFX        599 14     IR4M          599 15
QSO:  7000 CW 2006-11-26 1856 SM5EFX        599 14     YU7KW         599 15
QSO:  7000 CW 2006-11-26 1857 SM5EFX        599 14     IR4X          599 15
QSO:  3500 CW 2006-11-26 2102 SM5EFX        599 14     OL1C          599 15
QSO:  3500 CW 2006-11-26 2108 SM5EFX        599 14     OK1EW         599 15
QSO:  3500 CW 2006-11-26 2112 SM5EFX        599 14     IH9P          599 33
QSO:  3500 CW 2006-11-26 2119 SM5EFX        599 14     OZ8AE         599 14
QSO:  3500 CW 2006-11-26 2120 SM5EFX        599 14     DL5AWI        599 14
QSO:  3500 CW 2006-11-26 2131 SM5EFX        599 14     EW3EW         599 16
END-OF-LOG:
