START-OF-LOG: 3.0
CALLSIGN: OK3C
CLUB: CZECH CONTEST CLUB
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 316062
OPERATORS: OK2ZC
NAME: Ludek Odehnal
CREATED-BY: N1MM Logger V6.10.16
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 20M
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  3538 CW 2006-11-25 0001 OK3C          599 15     SM3C          599 14
QSO:  3538 CW 2006-11-25 0002 OK3C          599 15     HA5PP         599 15
QSO:  1839 CW 2006-11-25 0003 OK3C          599 15     YL2SM         599 15
QSO:  3538 CW 2006-11-25 0005 OK3C          599 15     SP3LWP        599 15
QSO:  1839 CW 2006-11-25 0006 OK3C          599 15     LY5R          599 15
QSO:  1839 CW 2006-11-25 0006 OK3C          599 15     J43J          599 20
QSO:  1839 CW 2006-11-25 0007 OK3C          599 15     RW3AI         599 16
QSO:  3538 CW 2006-11-25 0007 OK3C          599 15     EU1PA         599 16
QSO:  1839 CW 2006-11-25 0008 OK3C          599 15     LY2MM         599 15
QSO:  3538 CW 2006-11-25 0009 OK3C          599 15     YU150AU       599 15
QSO:  1839 CW 2006-11-25 0009 OK3C          599 15     ON7GB         599 14
QSO:  1839 CW 2006-11-25 0009 OK3C          599 15     G4PWA         599 14
QSO:  3538 CW 2006-11-25 0010 OK3C          599 15     LY6M          599 15
QSO:  1839 CW 2006-11-25 0010 OK3C          599 15     IK0MHR        599 15
QSO:  3538 CW 2006-11-25 0011 OK3C          599 15     US0KW         599 16
QSO:  1839 CW 2006-11-25 0011 OK3C          599 15     UW2ZM         599 16
QSO:  1839 CW 2006-11-25 0012 OK3C          599 15     RL3A          599 16
QSO:  1839 CW 2006-11-25 0013 OK3C          599 15     DF3AX         599 14
QSO:  1839 CW 2006-11-25 0013 OK3C          599 15     S59AA         599 15
QSO:  1839 CW 2006-11-25 0014 OK3C          599 15     RK3DK         599 16
QSO:  1839 CW 2006-11-25 0014 OK3C          599 15     DL3KWF        599 14
QSO:  1839 CW 2006-11-25 0014 OK3C          599 15     VE1ZZ         599 05
QSO:  1839 CW 2006-11-25 0015 OK3C          599 15     OK1BB         599 15
QSO:  1839 CW 2006-11-25 0015 OK3C          599 15     DJ2YA         599 14
QSO:  1839 CW 2006-11-25 0015 OK3C          599 15     OM0TT         599 15
QSO:  1839 CW 2006-11-25 0016 OK3C          599 15     LN8W          599 14
QSO:  1839 CW 2006-11-25 0017 OK3C          599 15     G5W           599 14
QSO:  1839 CW 2006-11-25 0017 OK3C          599 15     RX1AA         599 16
QSO:  3538 CW 2006-11-25 0018 OK3C          599 15     VY2ZM         599 05
QSO:  1839 CW 2006-11-25 0019 OK3C          599 15     RW6FZ         599 16
QSO:  1839 CW 2006-11-25 0020 OK3C          599 15     S57M          599 15
QSO:  1839 CW 2006-11-25 0020 OK3C          599 15     K3BU          599 05
QSO:  1839 CW 2006-11-25 0020 OK3C          599 15     UR7GO         599 16
QSO:  1839 CW 2006-11-25 0021 OK3C          599 15     DL5XL         599 14
QSO:  3538 CW 2006-11-25 0022 OK3C          599 15     W3LPL         599 05
QSO:  1839 CW 2006-11-25 0023 OK3C          599 15     HB9CVQ        599 14
QSO:  1839 CW 2006-11-25 0025 OK3C          599 15     DL2DX         599 14
QSO:  1839 CW 2006-11-25 0025 OK3C          599 15     DF1DX         599 14
QSO:  1839 CW 2006-11-25 0026 OK3C          599 15     G3NEO         599 14
QSO:  1839 CW 2006-11-25 0026 OK3C          599 15     I2WIJ         599 15
QSO:  3538 CW 2006-11-25 0027 OK3C          599 15     YZ500A        599 15
QSO:  3538 CW 2006-11-25 0028 OK3C          599 15     4N5Y          599 15
QSO:  1839 CW 2006-11-25 0029 OK3C          599 15     DA3A          599 14
QSO:  1839 CW 2006-11-25 0030 OK3C          599 15     OK1HX         599 15
QSO:  1839 CW 2006-11-25 0031 OK3C          599 15     HA3GE         599 15
QSO:  1839 CW 2006-11-25 0031 OK3C          599 15     DL0KF         599 14
QSO:  1839 CW 2006-11-25 0031 OK3C          599 15     OM3KHE        599 15
