START-OF-LOG: 3.0
CALLSIGN: RA6DB
CLUB: KKKK
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 660211
OPERATORS: RA6DB
NAME: MIKE SOROKIN
CREATED-BY: N1MM Logger V4.0.197
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  1813 CW 2006-11-25 0231 RA6DB         599 16     OH0K          599 15
QSO:  1813 CW 2006-11-25 0232 RA6DB         599 16     DR35AGCW      599 14
QSO:  1816 CW 2006-11-25 0234 RA6DB         599 16     G4IIY         599 14
QSO:  1817 CW 2006-11-25 0234 RA6DB         599 16     RT9W          599 16
QSO:  1817 CW 2006-11-25 0235 RA6DB         599 16     S53XX         599 15
QSO:  1818 CW 2006-11-25 0237 RA6DB         599 16     YO6BHN        599 20
QSO:  1818 CW 2006-11-25 0239 RA6DB         599 16     OM3OM         599 15
QSO:  1819 CW 2006-11-25 0239 RA6DB         599 16     SN3R          599 15
QSO:  1820 CW 2006-11-25 0241 RA6DB         599 16     OT6L          599 14
QSO:  1820 CW 2006-11-25 0243 RA6DB         599 16     LZ2JE         599 20
QSO:  1822 CW 2006-11-25 0245 RA6DB         599 16     S50U          599 15
QSO:  1824 CW 2006-11-25 0248 RA6DB         599 16     UY0ZG         599 16
QSO:  1824 CW 2006-11-25 0249 RA6DB         599 16     DL6UAA        599 14
QSO:  1825 CW 2006-11-25 0251 RA6DB         599 16     SV3RF         599 20
QSO:  1826 CW 2006-11-25 0254 RA6DB         599 16     UW2M          599 16
QSO:  1827 CW 2006-11-25 0256 RA6DB         599 16     ES5RR         599 15
QSO:  1827 CW 2006-11-25 0257 RA6DB         599 16     EW1CQ         599 16
QSO:  1828 CW 2006-11-25 0258 RA6DB         599 16     SK3GW         599 14
QSO:  1829 CW 2006-11-25 0300 RA6DB         599 16     G6M           599 14
QSO:  1829 CW 2006-11-25 0300 RA6DB         599 16     HA8BE         599 15
QSO:  1831 CW 2006-11-25 0304 RA6DB         599 16     SN2B          599 15
QSO:  1834 CW 2006-11-25 0308 RA6DB         599 16     GM3POI        599 14
QSO:  1835 CW 2006-11-25 0308 RA6DB         599 16     SJ2W          599 14
QSO:  1835 CW 2006-11-25 0310 RA6DB         599 16     OL1C          599 15
QSO:  1838 CW 2006-11-25 0312 RA6DB         599 16     LN8W          599 14
QSO:  1840 CW 2006-11-25 0314 RA6DB         599 16     YL2SM         599 15
QSO:  1841 CW 2006-11-25 0316 RA6DB         599 16     OH0M          599 15
QSO:  1842 CW 2006-11-25 0316 RA6DB         599 16     UZ1I          599 16
QSO:  1843 CW 2006-11-25 0318 RA6DB         599 16     4O3M          599 15
QSO:  1846 CW 2006-11-25 0320 RA6DB         599 16     G3WPH         599 14
QSO:  1846 CW 2006-11-25 0321 RA6DB         599 16     YL2PP         599 15
QSO:  1847 CW 2006-11-25 0321 RA6DB         599 16     S52OP         599 15
QSO:  1847 CW 2006-11-25 0322 RA6DB         599 16     LY8O          599 15
QSO:  1848 CW 2006-11-25 0322 RA6DB         599 16     OH4A          599 15
QSO:  1849 CW 2006-11-25 0323 RA6DB         599 16     OH1F          599 15
QSO:  1851 CW 2006-11-25 0325 RA6DB         599 16     UN2O          599 17
QSO:  1852 CW 2006-11-25 0327 RA6DB         599 16     UR8RF         599 16
QSO:  1855 CW 2006-11-25 0328 RA6DB         599 16     TA2RC         599 20
QSO:  1856 CW 2006-11-25 0331 RA6DB         599 16     DL5YM         599 14
QSO:  1857 CW 2006-11-25 0331 RA6DB         599 16     YO2IS         599 20
QSO:  1858 CW 2006-11-25 0332 RA6DB         599 16     OK1TP         599 15
QSO:  1858 CW 2006-11-25 0332 RA6DB         599 16     EU1PA         599 16
QSO:  1860 CW 2006-11-25 0333 RA6DB         599 16     9A7A          599 15
QSO:  1861 CW 2006-11-25 0335 RA6DB         599 16     UR6QS         599 16
QSO:  1864 CW 2006-11-25 0336 RA6DB         599 16     ER7C          599 16
QSO:  1832 CW 2006-11-25 0340 RA6DB         599 16     IH9P          599 33
QSO:  1839 CW 2006-11-25 0340 RA6DB         599 16     MD6V          599 14
QSO:  3500 CW 2006-11-25 0344 RA6DB         599 16     VY2ZM         599 05
