START-OF-LOG: 3.0
CREATED-BY:    CT Version 9.89.003
CALLSIGN:      PI4ZOD
NAME:          A. Bloeming
CLUB:          VERON A11
CLAIMED-SCORE: 29430
CONTEST:       CQ-WW-CW
OPERATORS:     PA0ABE PD0RF PA3CVR
OPERATORS:     PA3GUD PA0IKE
SOAPBOX:       We used the TS-515 trcvr, abt 100W output.
SOAPBOX:       Antenna's vertical on all bands and fuchs antenna on all bands
QSO: 21025 CW 2006-11-25 1142 PI4ZOD        599 14     RA4PO         599 16     1
QSO: 21025 CW 2006-11-25 1147 PI4ZOD        599 14     OH2BJ         599 15     1
QSO: 21025 CW 2006-11-25 1155 PI4ZOD        599 14     C4M           599 20     1
QSO: 21025 CW 2006-11-25 1157 PI4ZOD        599 14     SM3PHM        599 14     1
QSO: 21025 CW 2006-11-25 1158 PI4ZOD        599 14     ES5RR         599 15     1
QSO: 21025 CW 2006-11-25 1159 PI4ZOD        599 14     LU7HN         599 13     1
QSO: 21025 CW 2006-11-25 1204 PI4ZOD        599 14     PA3GCV        599 14     1
QSO: 21025 CW 2006-11-25 1222 PI4ZOD        599 14     OH8X          599 15     1
QSO: 21025 CW 2006-11-25 1230 PI4ZOD        599 14     4Z8DT         599 20     1
QSO: 21025 CW 2006-11-25 1238 PI4ZOD        599 14     OH9Z          599 15     1
QSO: 21025 CW 2006-11-25 1251 PI4ZOD        599 14     P5T           599 25     1
QSO: 14000 CW 2006-11-25 1319 PI4ZOD        599 14     OH9AA         599 15     1
QSO: 14000 CW 2006-11-25 1324 PI4ZOD        599 14     LY7A          599 15     1
QSO: 14000 CW 2006-11-25 1328 PI4ZOD        599 14     EU1PA         599 16     1
QSO: 14000 CW 2006-11-25 1330 PI4ZOD        599 14     ER7C          599 16     1
QSO: 14000 CW 2006-11-25 1332 PI4ZOD        599 14     YU1A          599 15     1
QSO: 14000 CW 2006-11-25 1334 PI4ZOD        599 14     K3WU          599 05     1
QSO: 14000 CW 2006-11-25 1336 PI4ZOD        599 14     SK6M          599 14     1
QSO: 14000 CW 2006-11-25 1341 PI4ZOD        599 14     UA1ANA        599 16     1
QSO: 14000 CW 2006-11-25 1347 PI4ZOD        599 14     NY3A          599 05     1
QSO: 14000 CW 2006-11-25 1348 PI4ZOD        599 14     LZ9X          599 20     1
QSO: 14000 CW 2006-11-25 1353 PI4ZOD        599 14     RW1ZA         599 16     1
QSO: 14000 CW 2006-11-25 1356 PI4ZOD        599 14     T93N          599 15     1
QSO: 14000 CW 2006-11-25 1359 PI4ZOD        599 14     T94WF         599 15     1
QSO: 14000 CW 2006-11-25 1421 PI4ZOD        599 14     RN3QO         599 16     1
QSO: 14000 CW 2006-11-25 1424 PI4ZOD        599 14     ER3DW         599 16     1
QSO: 14000 CW 2006-11-25 1426 PI4ZOD        599 14     YI9KT         599 21     1
QSO: 14000 CW 2006-11-25 1435 PI4ZOD        599 14     YI7M          599 21     1
QSO: 14000 CW 2006-11-25 1448 PI4ZOD        599 14     YT5A          599 15     1
QSO: 14000 CW 2006-11-25 1452 PI4ZOD        599 14     YT9X          599 15     1
QSO: 14000 CW 2006-11-25 1453 PI4ZOD        599 14     UZ1I          599 16     1
QSO: 14000 CW 2006-11-25 1454 PI4ZOD        599 14     N9RV          599 04     1
QSO: 14000 CW 2006-11-25 1456 PI4ZOD        599 14     OH2BJ         599 15     1
QSO: 14000 CW 2006-11-25 1458 PI4ZOD        599 14     US7IGF        599 16     1
QSO: 14000 CW 2006-11-25 1500 PI4ZOD        599 14     UT5KO         599 16     1
QSO: 14000 CW 2006-11-25 1503 PI4ZOD        599 14     LZ4ZP         599 20     1
QSO: 14000 CW 2006-11-25 1504 PI4ZOD        599 14     AB3CX         599 05     1
QSO: 14000 CW 2006-11-25 1508 PI4ZOD        599 14     W1MU          599 05     1
QSO: 14000 CW 2006-11-25 1510 PI4ZOD        599 14     UR7QM         599 16     1
QSO:  7025 CW 2006-11-25 1522 PI4ZOD        599 14     RU1A          599 16     1
QSO:  7025 CW 2006-11-25 1524 PI4ZOD        599 14     PA6Z          599 14     1
QSO:  7025 CW 2006-11-25 1528 PI4ZOD        599 14     9A4D          599 15     1
QSO:  7025 CW 2006-11-25 1530 PI4ZOD        599 14     RT6A          599 16     1
QSO:  7025 CW 2006-11-25 1531 PI4ZOD        599 14     UU6J          599 16     1
QSO:  7025 CW 2006-11-25 1533 PI4ZOD        599 14     RD3A          599 16     1
QSO:  7025 CW 2006-11-25 1534 PI4ZOD        599 14     YR7M          599 20     1
QSO:  7025 CW 2006-11-25 1536 PI4ZOD        599 14     IY4W          599 15     1
QSO:  7025 CW 2006-11-25 1537 PI4ZOD        599 14     LY2MM         599 15     1
QSO:  7025 CW 2006-11-25 1537 PI4ZOD        599 14     G4IIY         599 14     1
QSO:  7025 CW 2006-11-25 1539 PI4ZOD        599 14     ES1GE         599 15     1
QSO:  7025 CW 2006-11-25 1541 PI4ZOD        599 14     YR2V          599 20     1
QSO:  7025 CW 2006-11-25 1542 PI4ZOD        599 14     UA2FL         599 15     1
QSO:  7025 CW 2006-11-25 1543 PI4ZOD        599 14     SP8BRQ        599 15     1
QSO:  7025 CW 2006-11-25 1543 PI4ZOD        599 14     UA6LV         599 16     1
QSO:  7025 CW 2006-11-25 1544 PI4ZOD        599 14     G0IVZ         599 14     1
QSO:  7025 CW 2006-11-25 1546 PI4ZOD        599 14     S53O          599 15     1
QSO:  7025 CW 2006-11-25 1549 PI4ZOD        599 14     HA5KKC        599 15     1
QSO:  7025 CW 2006-11-25 1550 PI4ZOD        599 14     S53M          599 15     1
QSO:  7025 CW 2006-11-25 1552 PI4ZOD        599 14     RZ9SWR        599 17     1
QSO:  7025 CW 2006-11-25 1553 PI4ZOD        599 14     IR2C          599 15     1
QSO:  7025 CW 2006-11-25 1554 PI4ZOD        599 14     S53AW         599 15     1
QSO:  7025 CW 2006-11-25 1555 PI4ZOD        599 14     S53OP         599 15     1
QSO:  7025 CW 2006-11-25 1557 PI4ZOD        599 14     YT7A          599 15     1
QSO:  7025 CW 2006-11-25 1559 PI4ZOD        599 14     IV3UHL        599 15     1
QSO:  7025 CW 2006-11-25 1559 PI4ZOD        599 14     IK0YVV        599 15     1
QSO:  7025 CW 2006-11-25 1602 PI4ZOD        599 14     UP5G          599 17     1
QSO:  7025 CW 2006-11-25 1604 PI4ZOD        599 14     YL9T          599 15     1
QSO:  7025 CW 2006-11-25 1605 PI4ZOD        599 14     RN3QO         599 16     1
QSO:  7025 CW 2006-11-25 1605 PI4ZOD        599 14     LY1CM         599 15     1
QSO:  7025 CW 2006-11-25 1608 PI4ZOD        599 14     UA1ANA        599 16     1
QSO:  7025 CW 2006-11-25 1609 PI4ZOD        599 14     G3WW          599 14     1
QSO:  7025 CW 2006-11-25 1611 PI4ZOD        599 14     SM0CXU        599 14     1
QSO:  7025 CW 2006-11-25 1612 PI4ZOD        599 14     RW6FZ         599 16     1
QSO:  7025 CW 2006-11-25 1618 PI4ZOD        599 14     HB0/DD4B/P    599 14     1
QSO:  7025 CW 2006-11-25 1716 PI4ZOD        599 14     9A3R          599 15     1
QSO:  7025 CW 2006-11-25 1728 PI4ZOD        599 14     OM0M          599 15     1
QSO:  7025 CW 2006-11-25 1739 PI4ZOD        599 14     F6FJE         599 14     1
QSO:  7025 CW 2006-11-25 1740 PI4ZOD        599 14     HB9FBS        599 14     1
QSO:  7025 CW 2006-11-25 1745 PI4ZOD        599 14     UA9AYA        599 17     1
QSO:  7025 CW 2006-11-25 1752 PI4ZOD        599 14     YT6Y          599 15     1
QSO:  7025 CW 2006-11-25 1754 PI4ZOD        599 14     S52AW         599 15     1
QSO:  7025 CW 2006-11-25 1805 PI4ZOD        599 14     S51Z          599 15     1
QSO:  7025 CW 2006-11-25 1807 PI4ZOD        599 14     IT9ZAU        599 15     1
QSO:  7025 CW 2006-11-25 1808 PI4ZOD        599 14     HB9MM         599 14     1
QSO:  7025 CW 2006-11-25 1811 PI4ZOD        599 14     OK2DU         599 15     1
QSO:  7025 CW 2006-11-25 1812 PI4ZOD        599 14     SP6A          599 15     1
QSO:  7025 CW 2006-11-25 1918 PI4ZOD        599 14     SP6GCU        599 15     1
QSO:  3525 CW 2006-11-25 2041 PI4ZOD        599 14     OE2G          599 15     1
QSO:  3525 CW 2006-11-25 2047 PI4ZOD        599 14     OL7B          599 15     1
QSO:  3525 CW 2006-11-25 2103 PI4ZOD        599 14     HA1YI         599 15     1
QSO:  3525 CW 2006-11-25 2105 PI4ZOD        599 14     YT7TY         599 15     1
QSO:  3525 CW 2006-11-25 2247 PI4ZOD        599 14     S53XX         599 15     1
QSO: 21000 CW 2006-11-26 0745 PI4ZOD        599 14     UT2II         599 16     1
QSO: 21000 CW 2006-11-26 0750 PI4ZOD        599 14     P3F           599 20     1
QSO: 21000 CW 2006-11-26 0751 PI4ZOD        599 14     SX5R          599 20     1
QSO: 21000 CW 2006-11-26 0754 PI4ZOD        599 14     RT9W          599 16     1
QSO: 21000 CW 2006-11-26 0757 PI4ZOD        599 14     UU7J          599 16     1
QSO: 21000 CW 2006-11-26 0758 PI4ZOD        599 14     RT6A          599 16     1
QSO: 21025 CW 2006-11-26 0800 PI4ZOD        599 14     RA6YY         599 16     1
QSO: 21025 CW 2006-11-26 0801 PI4ZOD        599 14     UX6IZ         599 16     1
QSO: 21025 CW 2006-11-26 0803 PI4ZOD        599 14     RZ9SWR        599 16     1
QSO: 21025 CW 2006-11-26 0804 PI4ZOD        599 14     RT9W          599 16     1
QSO: 14025 CW 2006-11-26 0821 PI4ZOD        599 14     UA9TF         599 17     1
QSO: 14025 CW 2006-11-26 0822 PI4ZOD        599 14     CS7A          599 14     1
QSO: 14025 CW 2006-11-26 0826 PI4ZOD        599 14     UU7J          599 16     1
QSO: 14025 CW 2006-11-26 0826 PI4ZOD        599 14     RA3UT         599 16     1
QSO:  3525 CW 2006-11-26 0833 PI4ZOD        599 14     DR1A          599 14     1
QSO:  3525 CW 2006-11-26 0834 PI4ZOD        599 14     DF0HQ         599 14     1
QSO:  3525 CW 2006-11-26 0836 PI4ZOD        599 14     OR2T          599 14     1
QSO:  3525 CW 2006-11-26 0837 PI4ZOD        599 14     DL8CMM        599 14     1
QSO:  3525 CW 2006-11-26 0840 PI4ZOD        599 14     DL1DQW        599 14     1
QSO:  3525 CW 2006-11-26 0842 PI4ZOD        599 14     SM3EVR        599 14     1
QSO:  3525 CW 2006-11-26 0846 PI4ZOD        599 14     S57UN         599 15     1
QSO:  3525 CW 2006-11-26 0848 PI4ZOD        599 14     DJ6BBQ        599 14     1
QSO:  3525 CW 2006-11-26 0851 PI4ZOD        599 14     DJ6BQ         599 14     1
QSO:  3525 CW 2006-11-26 0858 PI4ZOD        599 14     DL3ZAI        599 14     1
QSO:  3525 CW 2006-11-26 0900 PI4ZOD        599 14     MW0CWJ        599 14     1
QSO:  7025 CW 2006-11-26 0906 PI4ZOD        599 14     F4PHW         599 14     1
QSO:  7025 CW 2006-11-26 0907 PI4ZOD        599 14     LY1CX         599 15     1
QSO:  7025 CW 2006-11-26 0909 PI4ZOD        599 14     OK1AXB        599 15     1
QSO:  7025 CW 2006-11-26 0910 PI4ZOD        599 14     SP6T          599 15     1
QSO:  7025 CW 2006-11-26 0914 PI4ZOD        599 14     4N7N          599 15     1
QSO:  7025 CW 2006-11-26 0917 PI4ZOD        599 14     ES6DO         599 15     1
QSO:  7025 CW 2006-11-26 0920 PI4ZOD        599 14     YL7X          599 15     1
QSO:  7025 CW 2006-11-26 0923 PI4ZOD        599 14     RN3AW         599 16     1
QSO:  7025 CW 2006-11-26 0925 PI4ZOD        599 14     OT4P          599 14     1
QSO:  7025 CW 2006-11-26 0926 PI4ZOD        599 14     OK1DG         599 15     1
QSO:  7025 CW 2006-11-26 0927 PI4ZOD        599 14     HB9IQB        599 14     1
QSO:  7025 CW 2006-11-26 0929 PI4ZOD        599 14     IH9P          599 33     1
QSO:  7025 CW 2006-11-26 0934 PI4ZOD        599 14     SP5CNA        599 15     1
QSO:  7025 CW 2006-11-26 0937 PI4ZOD        599 14     SP4TKR        599 15     1
QSO:  7025 CW 2006-11-26 0939 PI4ZOD        599 14     LN8W          599 14     1
QSO: 28025 CW 2006-11-26 0958 PI4ZOD        599 14     YT3L          599 15     1
QSO: 28025 CW 2006-11-26 1000 PI4ZOD        599 14     EA6IB         599 14     1
QSO: 28025 CW 2006-11-26 1012 PI4ZOD        599 14     OY1CT         599 14     1
QSO: 21025 CW 2006-11-26 1030 PI4ZOD        599 14     RA3NZ         599 16     1
QSO: 21025 CW 2006-11-26 1031 PI4ZOD        599 14     UN3M          599 17     1
QSO: 21025 CW 2006-11-26 1033 PI4ZOD        599 14     4O2A          599 15     1
QSO: 21025 CW 2006-11-26 1035 PI4ZOD        599 14     RX9WN         599 17     1
QSO: 21025 CW 2006-11-26 1037 PI4ZOD        599 14     RK3SWB        599 16     1
QSO: 21025 CW 2006-11-26 1037 PI4ZOD        599 14     RL3F          599 16     1
QSO: 21025 CW 2006-11-26 1038 PI4ZOD        599 14     UA1MTM        599 16     1
QSO: 21025 CW 2006-11-26 1041 PI4ZOD        599 14     RT9W          599 16     1
QSO: 21025 CW 2006-11-26 1050 PI4ZOD        599 14     EX2A          599 17     1
QSO: 21025 CW 2006-11-26 1052 PI4ZOD        599 14     P3F           599 20     1
QSO: 21025 CW 2006-11-26 1053 PI4ZOD        599 14     UR6QS         599 16     1
QSO: 21025 CW 2006-11-26 1057 PI4ZOD        599 14     RC4Q          599 16     1
QSO: 21025 CW 2006-11-26 1101 PI4ZOD        599 14     RW4PL         599 16     1
QSO: 21025 CW 2006-11-26 1104 PI4ZOD        599 14     UP5G          599 17     1
QSO: 21025 CW 2006-11-26 1106 PI4ZOD        599 14     RU3UR         599 16     1
QSO: 21025 CW 2006-11-26 1108 PI4ZOD        599 14     EG4T          599 14     1
QSO: 21025 CW 2006-11-26 1110 PI4ZOD        599 14     UA6LCN        599 16     1
QSO: 21025 CW 2006-11-26 1113 PI4ZOD        599 14     PJ2T          599 09     1
QSO: 14025 CW 2006-11-26 1121 PI4ZOD        599 14     LY2T          599 15     1
QSO: 14025 CW 2006-11-26 1127 PI4ZOD        599 14     OH4MDY        599 15     1
QSO: 14025 CW 2006-11-26 1134 PI4ZOD        599 14     IH9P          599 33     1
QSO: 14025 CW 2006-11-26 1148 PI4ZOD        599 14     LY8Z          599 15     1
QSO: 14025 CW 2006-11-26 1154 PI4ZOD        599 14     HA1DK         599 15     1
QSO: 14025 CW 2006-11-26 1155 PI4ZOD        599 14     Z38N          599 15     1
QSO: 14025 CW 2006-11-26 1158 PI4ZOD        599 14     IR4M          599 15     1
QSO: 14025 CW 2006-11-26 1200 PI4ZOD        599 14     9A7A          599 15     1
QSO: 14025 CW 2006-11-26 1201 PI4ZOD        599 14     CN2WW         599 33     1
QSO: 14025 CW 2006-11-26 1204 PI4ZOD        599 14     RW3WWW        599 16     1
QSO: 14025 CW 2006-11-26 1206 PI4ZOD        599 14     RL4W          599 16     1
QSO: 14025 CW 2006-11-26 1208 PI4ZOD        599 14     9A8M          599 15     1
QSO: 14025 CW 2006-11-26 1209 PI4ZOD        599 14     OH1F          599 15     1
QSO: 14025 CW 2006-11-26 1210 PI4ZOD        599 14     YZ1U          599 15     1
QSO: 14025 CW 2006-11-26 1212 PI4ZOD        599 14     UT9FJ         599 16     1
QSO: 14025 CW 2006-11-26 1216 PI4ZOD        599 14     9A3B          599 15     1
QSO: 14025 CW 2006-11-26 1218 PI4ZOD        599 14     NN3Q          599 05     1
QSO: 14025 CW 2006-11-26 1219 PI4ZOD        599 14     OH6NO         599 15     1
QSO: 14025 CW 2006-11-26 1220 PI4ZOD        599 14     RV6LF         599 16     1
QSO: 14025 CW 2006-11-26 1223 PI4ZOD        599 14     K2PS          599 05     1
QSO: 14025 CW 2006-11-26 1225 PI4ZOD        599 14     K1ZZ          599 05     1
QSO: 14025 CW 2006-11-26 1226 PI4ZOD        599 14     RK3QWM        599 16     1
QSO: 14025 CW 2006-11-26 1228 PI4ZOD        599 14     N2ED          599 05     1
QSO: 14025 CW 2006-11-26 1235 PI4ZOD        599 14     K3PH          599 05     1
QSO: 14025 CW 2006-11-26 1238 PI4ZOD        599 14     YT1BB         599 15     1
QSO: 14025 CW 2006-11-26 1239 PI4ZOD        599 14     LY2IC         599 15     1
QSO: 14025 CW 2006-11-26 1241 PI4ZOD        599 14     W2GDJ         599 05     1
QSO: 14025 CW 2006-11-26 1246 PI4ZOD        599 14     LY1CM         599 15     1
QSO: 14025 CW 2006-11-26 1252 PI4ZOD        599 14     OL6P          599 15     1
QSO: 14025 CW 2006-11-26 1254 PI4ZOD        599 14     9Y4AA         599 09     1
QSO: 14025 CW 2006-11-26 1256 PI4ZOD        599 14     NR4M          599 05     1
QSO: 14025 CW 2006-11-26 1311 PI4ZOD        599 14     T9VWF         599 15     1
QSO: 14025 CW 2006-11-26 1314 PI4ZOD        599 14     K1TTT         599 05     1
QSO: 14025 CW 2006-11-26 1315 PI4ZOD        599 14     UA3R          599 16     1
QSO: 14025 CW 2006-11-26 1316 PI4ZOD        599 14     OH4MDY        599 15     1
END-OF-LOG:
