START-OF-LOG: 3.0
CREATED-BY:    CT Version 9.92.001
CALLSIGN:      HB9ARF
NAME:          Philippe Monnard
CLUB:
CLAIMED-SCORE: 556416
CONTEST:       CQ-WW-CW
OPERATORS:     HB9ARF
OPERATORS:
SOAPBOX:       TS-870   100 Watts
SOAPBOX:       Butternut HF-9VX - Short Dipole 160m
SOAPBOX:       Due to work around the house the beam was down.
SOAPBOX:       I am very happy with this score using only a vertical
SOAPBOX:       antenna. 73's to all and hope to hear you next year.
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  1825 CW 2006-11-25 0444 HB9ARF        599 14     F5IN          599 14     1
QSO:  1825 CW 2006-11-25 0446 HB9ARF        599 14     YL2PQ         599 15     1
QSO:  1825 CW 2006-11-25 0447 HB9ARF        599 14     UT3N          599 16     1
QSO:  1825 CW 2006-11-25 0448 HB9ARF        599 14     G3TXF         599 14     1
QSO:  1825 CW 2006-11-25 0448 HB9ARF        599 14     S50U          599 15     1
QSO:  1825 CW 2006-11-25 0449 HB9ARF        599 14     DJ0MDR        599 14     1
QSO:  1825 CW 2006-11-25 0450 HB9ARF        599 14     OM3OM         599 15     1
QSO:  1825 CW 2006-11-25 0452 HB9ARF        599 14     SV3RF         599 20     1
QSO:  1825 CW 2006-11-25 0453 HB9ARF        599 14     F6CWA         599 14     1
QSO:  1825 CW 2006-11-25 0454 HB9ARF        599 14     HB9IQB        599 14     1
QSO:  1825 CW 2006-11-25 0454 HB9ARF        599 14     Z38N          599 15     1
QSO:  1825 CW 2006-11-25 0455 HB9ARF        599 14     S57U          599 15     1
QSO:  1825 CW 2006-11-25 0455 HB9ARF        599 14     DF0HQ         599 14     1
QSO:  1825 CW 2006-11-25 0500 HB9ARF        599 14     IZ8GCB        599 15     1
QSO:  1825 CW 2006-11-25 0500 HB9ARF        599 14     PA6Z          599 14     1
QSO:  1825 CW 2006-11-25 0501 HB9ARF        599 14     DR1A          599 14     1
QSO:  1825 CW 2006-11-25 0502 HB9ARF        599 14     GU4YOX        599 14     1
QSO:  1825 CW 2006-11-25 0504 HB9ARF        599 14     RU1A          599 16     1
QSO:  1825 CW 2006-11-25 0504 HB9ARF        599 14     SN3R          599 15     1
QSO:  1825 CW 2006-11-25 0505 HB9ARF        599 14     PA4A          599 14     1
QSO:  1825 CW 2006-11-25 0505 HB9ARF        599 14     MZ5A          599 14     1
QSO:  1825 CW 2006-11-25 0506 HB9ARF        599 14     HG3DX         599 15     1
QSO:  1825 CW 2006-11-25 0507 HB9ARF        599 14     IK0MHR        599 15     1
QSO:  1825 CW 2006-11-25 0508 HB9ARF        599 14     LN8W          599 14     1
QSO:  1825 CW 2006-11-25 0508 HB9ARF        599 14     OL3Z          599 15     1
QSO:  1825 CW 2006-11-25 0511 HB9ARF        599 14     TK5EP         599 15     1
QSO:  1825 CW 2006-11-25 0512 HB9ARF        599 14     EA6IB         599 14     1
QSO:  1825 CW 2006-11-25 0513 HB9ARF        599 14     IS0/K7QB      599 15     1
QSO:  1825 CW 2006-11-25 0514 HB9ARF        599 14     GI0KOW        599 14     1
QSO:  1825 CW 2006-11-25 0515 HB9ARF        599 14     ON4WW         599 14     1
QSO:  1825 CW 2006-11-25 0516 HB9ARF        599 14     OE8XBH        599 15     1
QSO:  1825 CW 2006-11-25 0520 HB9ARF        599 14     OK1MKU        599 15     1
QSO:  1825 CW 2006-11-25 0521 HB9ARF        599 14     SN5W          599 15     1
QSO:  1825 CW 2006-11-25 0522 HB9ARF        599 14     SP2EXN        599 15     1
QSO:  1825 CW 2006-11-25 0524 HB9ARF        599 14     F8BPN         599 14     1
QSO:  1825 CW 2006-11-25 0525 HB9ARF        599 14     K5ZD          599 05     1
QSO:  1825 CW 2006-11-25 0530 HB9ARF        599 14     DL0AO         599 14     1
QSO:  1825 CW 2006-11-25 0531 HB9ARF        599 14     MD6V          599 14     1
QSO:  1825 CW 2006-11-25 0533 HB9ARF        599 14     W4ZV          599 05     1
QSO:  1825 CW 2006-11-25 0534 HB9ARF        599 14     ES5RR         599 15     1
QSO:  1825 CW 2006-11-25 0535 HB9ARF        599 14     OM0M          599 15     1
QSO:  1825 CW 2006-11-25 0537 HB9ARF        599 14     NN1N          599 05     1
QSO:  1825 CW 2006-11-25 0538 HB9ARF        599 14     5A7A          599 34     1
QSO:  1825 CW 2006-11-25 0539 HB9ARF        599 14     SN2B          599 15     1
QSO:  1825 CW 2006-11-25 0540 HB9ARF        599 14     IH9P          599 33     1
QSO:  1825 CW 2006-11-25 0541 HB9ARF        599 14     EA2LU         599 14     1
QSO:  1825 CW 2006-11-25 0543 HB9ARF        599 14     TM6X          599 14     1
QSO:  1825 CW 2006-11-25 0543 HB9ARF        599 14     IR4X          599 15     1
QSO:  1825 CW 2006-11-25 0545 HB9ARF        599 14     OH0K          599 15     1
QSO:  1825 CW 2006-11-25 0548 HB9ARF        599 14     DL9CW         599 14     1
QSO:  1825 CW 2006-11-25 0603 HB9ARF        599 14     LZ2JE         599 20     1
QSO:  1825 CW 2006-11-25 0604 HB9ARF        599 14     DD1LD         599 14     1
QSO:  1825 CW 2006-11-25 0607 HB9ARF        599 14     OT6L          599 14     1
