START-OF-LOG: 3.0
CALLSIGN: 4Z8DT
CLUB: CRK
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 2857451
OPERATORS: 4Z8DT
NAME: Zdenek Fedor, OK1DT
CREATED-BY: N1MM Logger V6.10.13
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  3504 CW 2006-11-25 0009 4Z8DT         599 20     K1TTT         599 05
QSO:  3505 CW 2006-11-25 0010 4Z8DT         599 20     UA9ZZ         599 18
QSO:  3505 CW 2006-11-25 0011 4Z8DT         599 20     KC1XX         599 05
QSO:  3506 CW 2006-11-25 0012 4Z8DT         599 20     K1IR          599 05
QSO:  3506 CW 2006-11-25 0014 4Z8DT         599 20     YU7CB         599 15
QSO:  3507 CW 2006-11-25 0015 4Z8DT         599 20     YU7W          599 15
QSO:  3500 CW 2006-11-25 0017 4Z8DT         599 20     VY2ZM         599 05
QSO:  3501 CW 2006-11-25 0019 4Z8DT         599 20     W3LPL         599 05
QSO:  3501 CW 2006-11-25 0020 4Z8DT         599 20     W1MK          599 05
QSO:  3502 CW 2006-11-25 0022 4Z8DT         599 20     CS2R          599 14
QSO:  3503 CW 2006-11-25 0024 4Z8DT         599 20     UN2C          599 17
QSO:  3504 CW 2006-11-25 0030 4Z8DT         599 20     HG3DX         599 15
QSO:  3505 CW 2006-11-25 0031 4Z8DT         599 20     K1LZ          599 05
QSO:  3507 CW 2006-11-25 0034 4Z8DT         599 20     NY4A          599 05
QSO:  3509 CW 2006-11-25 0037 4Z8DT         599 20     DQ4W          599 14
QSO:  3510 CW 2006-11-25 0038 4Z8DT         599 20     P3F           599 20
QSO:  3510 CW 2006-11-25 0039 4Z8DT         599 20     KQ2M          599 05
QSO:  3511 CW 2006-11-25 0041 4Z8DT         599 20     DL7ON         599 14
QSO:  3511 CW 2006-11-25 0042 4Z8DT         599 20     RZ4CWW        599 16
QSO:  3512 CW 2006-11-25 0043 4Z8DT         599 20     S59N          599 15
QSO:  3512 CW 2006-11-25 0044 4Z8DT         599 20     EW8DX         599 16
QSO:  3512 CW 2006-11-25 0046 4Z8DT         599 20     UX0LL         599 16
QSO:  3513 CW 2006-11-25 0048 4Z8DT         599 20     LZ9W          599 20
QSO:  3513 CW 2006-11-25 0048 4Z8DT         599 20     TM4Q          599 14
QSO:  3514 CW 2006-11-25 0050 4Z8DT         599 20     W3UA          599 05
QSO:  3514 CW 2006-11-25 0051 4Z8DT         599 20     LY2FN         599 15
QSO:  3514 CW 2006-11-25 0053 4Z8DT         599 20     OE3GSA        599 15
QSO:  3515 CW 2006-11-25 0053 4Z8DT         599 20     S59A          599 15
QSO:  3515 CW 2006-11-25 0055 4Z8DT         599 20     W2FU          599 05
QSO:  3516 CW 2006-11-25 0056 4Z8DT         599 20     YT8T          599 15
QSO:  3517 CW 2006-11-25 0100 4Z8DT         599 20     YL0A          599 15
QSO:  3517 CW 2006-11-25 0107 4Z8DT         599 20     OH1F          599 15
QSO:  3518 CW 2006-11-25 0108 4Z8DT         599 20     OK5W          599 15
QSO:  3518 CW 2006-11-25 0109 4Z8DT         599 20     YT1AD         599 15
QSO:  3518 CW 2006-11-25 0110 4Z8DT         599 20     WE3C          599 05
QSO:  3519 CW 2006-11-25 0111 4Z8DT         599 20     LN3Z          599 14
QSO:  3519 CW 2006-11-25 0113 4Z8DT         599 20     IU1A          599 15
QSO:  3520 CW 2006-11-25 0114 4Z8DT         599 20     K3CR          599 05
QSO:  3520 CW 2006-11-25 0116 4Z8DT         599 20     ES5RR         599 15
QSO:  1840 CW 2006-11-25 0119 4Z8DT         599 20     ES5RR         599 15
QSO:  3521 CW 2006-11-25 0120 4Z8DT         599 20     EG3A          599 14
QSO:  3521 CW 2006-11-25 0121 4Z8DT         599 20     SN7Q          599 15
QSO:  3521 CW 2006-11-25 0122 4Z8DT         599 20     DK0MN         599 14
QSO:  3522 CW 2006-11-25 0124 4Z8DT         599 20     N3RS          599 05
QSO:  3522 CW 2006-11-25 0125 4Z8DT         599 20     LZ5A          599 20
QSO:  3524 CW 2006-11-25 0132 4Z8DT         599 20     MD4K          599 14
QSO:  3525 CW 2006-11-25 0135 4Z8DT         599 20     EA8/OH4NL     599 33
QSO:  3525 CW 2006-11-25 0137 4Z8DT         599 20     IR4T          599 15
QSO:  3526 CW 2006-11-25 0138 4Z8DT         599 20     GM3WUX        599 14
QSO:  3527 CW 2006-11-25 0139 4Z8DT         599 20     OK1EW         599 15
