START-OF-LOG: 3.0
CALLSIGN: K1TTT
CLUB: Yankee Clipper Contest Club
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 11875724
OPERATORS: K1MK, K1TTT, K1TWF, KB2WJY, N1IW, NB1B, NF1D, WO1N
NAME: David Robbins
CREATED-BY: N1MM Logger V6.10.15
LOCATION: WMA
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO:  7025 CW 2006-11-25 0000 K1TTT	    599 5      W2NRA	     599 05
QSO:  3504 CW 2006-11-25 0000 K1TTT	    599 5      SP5CFD	     599 15
QSO:  3504 CW 2006-11-25 0001 K1TTT	    599 5      EA6AFF	     599 14
QSO:  3504 CW 2006-11-25 0001 K1TTT	    599 5      S57AJ	     599 15
QSO: 14009 CW 2006-11-25 0001 K1TTT	    599 5      VE1MC	     599 05
QSO:  3504 CW 2006-11-25 0002 K1TTT	    599 5      HA1CC	     599 15
QSO:  3504 CW 2006-11-25 0002 K1TTT	    599 5      SP4BEU	     599 15
QSO: 14009 CW 2006-11-25 0002 K1TTT	    599 5      N1API	     599 05
QSO:  3504 CW 2006-11-25 0003 K1TTT	    599 5      OK6Y	     599 15
QSO:  3504 CW 2006-11-25 0003 K1TTT	    599 5      S57J	     599 15
QSO:  3504 CW 2006-11-25 0003 K1TTT	    599 5      9A1P	     599 15
QSO:  3504 CW 2006-11-25 0004 K1TTT	    599 5      YL2GQT	     599 15
QSO:  3504 CW 2006-11-25 0004 K1TTT	    599 5      GM4FAM	     599 14
QSO:  3504 CW 2006-11-25 0004 K1TTT	    599 5      DK2GZ	     599 14
QSO:  1813 CW 2006-11-25 0004 K1TTT	    599 5      K1IB	     599 05
QSO:  3504 CW 2006-11-25 0005 K1TTT	    599 5      WE4S	     599 05
QSO:  3504 CW 2006-11-25 0005 K1TTT	    599 5      PA3ADJ	     599 14
QSO:  3504 CW 2006-11-25 0005 K1TTT	    599 5      NR4M	     599 05
QSO:  3504 CW 2006-11-25 0005 K1TTT	    599 5      S57AW	     599 15
QSO:  3504 CW 2006-11-25 0006 K1TTT	    599 5      OK1BMW	     599 15
QSO:  3504 CW 2006-11-25 0006 K1TTT	    599 5      YU7CB	     599 15
QSO:  3504 CW 2006-11-25 0006 K1TTT	    599 5      IU1A	     599 15
QSO:  3504 CW 2006-11-25 0007 K1TTT	    599 5      UT2UZ	     599 16
QSO:  3504 CW 2006-11-25 0007 K1TTT	    599 5      DG5AA	     599 14
QSO:  3504 CW 2006-11-25 0008 K1TTT	    599 5      UA3KW	     599 16
QSO: 14041 CW 2006-11-25 0008 K1TTT	    599 5      PY2NY	     599 11
QSO:  3504 CW 2006-11-25 0008 K1TTT	    599 5      DL8NCR	     599 14
QSO:  3504 CW 2006-11-25 0009 K1TTT	    599 5      EI/W5GN	     599 14
QSO:  3504 CW 2006-11-25 0009 K1TTT	    599 5      4Z8DT	     599 20
QSO:  3504 CW 2006-11-25 0010 K1TTT	    599 5      DL4CF	     599 14
QSO: 14041 CW 2006-11-25 0010 K1TTT	    599 5      ZY1A	     599 11
QSO:  3504 CW 2006-11-25 0010 K1TTT	    599 5      OK5W	     599 15
QSO:  3504 CW 2006-11-25 0010 K1TTT	    599 5      S52OT	     599 15
QSO:  3504 CW 2006-11-25 0010 K1TTT	    599 5      DL1RG	     599 14
QSO:  3504 CW 2006-11-25 0011 K1TTT	    599 5      EA1WX	     599 14
QSO:  3504 CW 2006-11-25 0011 K1TTT	    599 5      OK2FB	     599 15
QSO:  7025 CW 2006-11-25 0011 K1TTT	    599 5      S53O	     599 15
