START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Official results - VHFManager
CALLSIGN: 9A/S54O
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2012-08-05 0701 9A/S54O       59  1 JN74FM   S59DEM        59  4 JN75DS  
QSO: 144300 PH 2012-08-05 0702 9A/S54O       59  2 JN74FM   I4VOS/4       59  3 JN54PF  
QSO: 144300 PH 2012-08-05 0702 9A/S54O       59  3 JN74FM   IW3INQ/3      59  3 JN66CB  
QSO: 144300 PH 2012-08-05 0704 9A/S54O       59  4 JN74FM   IW2NRI/4      59  4 JN44TR  
QSO: 144300 PH 2012-08-05 0705 9A/S54O       59  5 JN74FM   I4BME         59  6 JN54QL  
QSO: 144100 CW 2012-08-05 0712 9A/S54O       599 6 JN74FM   IN3YKS/3      599 1 JN55PU  
QSO: 144300 PH 2012-08-05 0714 9A/S54O       59  7 JN74FM   S58M          59  25 JN76JC 
QSO: 144300 PH 2012-08-05 0716 9A/S54O       59  8 JN74FM   IZ0FWE        59  10 JN62IQ 
QSO: 144300 PH 2012-08-05 0718 9A/S54O       59  9 JN74FM   IQ5PT/5       59  17 JN54HD 
QSO: 144300 PH 2012-08-05 0721 9A/S54O       59  10 JN74FM  IK4GRD        59  3 JN54QV  
QSO: 144300 PH 2012-08-05 0723 9A/S54O       59  11 JN74FM  I0DBF/7       59  2 JN71WW  
QSO: 144300 PH 2012-08-05 0725 9A/S54O       59  12 JN74FM  IQ5DT/5       59  11 JN53WJ 
QSO: 144300 PH 2012-08-05 0725 9A/S54O       59  13 JN74FM  9A0R          59  19 JN83CO 
QSO: 144300 PH 2012-08-05 0726 9A/S54O       59  14 JN74FM  9A/S57SU      59  6 JN75IA  
QSO: 144300 PH 2012-08-05 0727 9A/S54O       59  15 JN74FM  9A6R          59  10 JN83FM 
QSO: 144300 PH 2012-08-05 0727 9A/S54O       59  16 JN74FM  IK7UXU        59  7 JN81HE  
QSO: 144300 PH 2012-08-05 0728 9A/S54O       59  17 JN74FM  9A2WA         59  3 JN83FM  
QSO: 144300 PH 2012-08-05 0733 9A/S54O       59  18 JN74FM  IW2HAJ/P      59  31 JN55KT 
