START-OF-LOG: 3.0
CONTEST: ARRL-10-GHZ
LOCATION: SJV
CALLSIGN: K6ML
CATEGORY-BAND: ALL
OPERATORS: K6ML
CATEGORY-ASSISTED: ASSISTED
CATEGORY-MODE: MIXED
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: ROVER
CATEGORY-TIME: 24-HOURS
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-OVERLAY: CLASSIC
CLUB: THE 50MHZ AND UP GROUP OF NORTHERN CALIFORNIA
QSO: 10G PH 2021-08-22 0244 K6ML CM96VR WB6CWN DM04MS
QSO: 10G PH 2021-08-22 0536 K6ML CM96VK K6MG CM89PK
QSO: 10G PH 2021-08-22 0612 K6ML CM96VK WA6CDR DM25GW
QSO: 10G PH 2021-08-22 1655 K6ML DM06CF N9JIM CM96WX
QSO: 10G PH 2021-08-22 1655 K6ML DM06CF KN6OUL CM96WX
QSO: 10G PH 2021-08-22 1705 K6ML DM06CF K6MG CM89PK
QSO: 10G PH 2021-08-22 1708 K6ML DM06CF K6TJ CM88WS
QSO: 10G PH 2021-08-22 1713 K6ML DM06CF WA6QDP CM88WJ
QSO: 10G PH 2021-08-22 1714 K6ML DM06CF N6RMJ DM05AX
QSO: 10G PH 2021-08-22 1716 K6ML DM06CF W6QIW DM04MS
QSO: 10G PH 2021-08-22 1717 K6ML DM06CF WB6CWN DM04MS
QSO: 24G PH 2021-08-22 1718 K6ML DM06CF W6QIW DM04MS
QSO: 24G PH 2021-08-22 1719 K6ML DM06CF WB6CWN DM04MS
QSO: 10G CW 2021-08-22 1745 K6ML DM06CF WA6CDR DM25GW
QSO: 10G PH 2021-08-22 1753 K6ML DM06CF N5BF DM04TI
QSO: 10G PH 2021-08-22 1842 K6ML DM06AC K6MG CM89PK
QSO: 10G PH 2021-08-22 1844 K6ML DM06AC N6RMJ DM05AX
QSO: 10G PH 2021-08-22 1846 K6ML DM06AC WA6QDP CM88WJ
QSO: 10G PH 2021-08-22 1851 K6ML DM06AC N9JIM CM96VR
QSO: 10G PH 2021-08-22 1852 K6ML DM06AC KN6OUL CM96VR
QSO: 24G PH 2021-08-22 1858 K6ML DM06AC N9JIM CM96VR
QSO: 10G PH 2021-08-22 1907 K6ML DM06AC WA6CDR DM25GW
QSO: 10G PH 2021-08-22 1918 K6ML DM06AC N6TEB CM96WF
QSO: 10G PH 2021-08-22 1919 K6ML DM06AC K6WCI CM96WF
QSO: 24G PH 2021-08-22 1921 K6ML DM06AC N6TEB CM96WF
QSO: 10G PH 2021-08-22 1932 K6ML DM06AC WA6JBD DM14FR
QSO: 10G PH 2021-08-22 1935 K6ML DM06AC N5BF DM04TI
QSO: 10G PH 2021-08-22 1947 K6ML DM06AC W6QIW DM04MS
QSO: 10G PH 2021-08-22 1948 K6ML DM06AC WB6CWN DM04MS
QSO: 24G PH 2021-08-22 1949 K6ML DM06AC W6QIW DM04MS
QSO: 24G PH 2021-08-22 1950 K6ML DM06AC WB6CWN DM04MS
QSO: 10G PH 2021-08-22 2002 K6ML DM06AC W6DL DM13JM
QSO: 10G PH 2021-08-22 2019 K6ML DM06AC N6CA DM03UT
QSO: 10G PH 2021-08-22 2146 K6ML DM05CW W6QIW DM04MS
QSO: 24G PH 2021-08-22 2148 K6ML DM05CW W6QIW DM04MS
QSO: 10G PH 2021-08-22 2155 K6ML DM05CW N6RMJ DM05EN
QSO: 10G PH 2021-08-22 2200 K6ML DM05CW WA6JBD DM14FR
QSO: 10G PH 2021-08-22 2214 K6ML DM05CW WA6QDP CM88WJ
QSO: 10G PH 2021-08-22 2319 K6ML CM96WF W6QIW DM04MS
QSO: 24G PH 2021-08-22 2324 K6ML CM96WF W6QIW DM04MS
QSO: 10G PH 2021-08-22 2340 K6ML CM96WF N5BF DM04TI
QSO: 10G PH 2021-08-22 2349 K6ML CM96WF WA6CDR DM25GW
QSO: 10G PH 2021-08-22 2355 K6ML CM96WF K6MG CM89PK
QSO: 10G PH 2021-08-22 2356 K6ML CM96WF WA6QDP CM88WJ
QSO: 10G PH 2021-08-23 0001 K6ML CM96WF N6RMJ DM05FK
QSO: 10G PH 2021-08-23 0004 K6ML CM96WF N9JIM CM96WG
QSO: 24G PH 2021-08-23 0005 K6ML CM96WF N9JIM CM96WG
QSO: 10G PH 2021-08-23 0014 K6ML CM96WF WA6JBD DM14FR
QSO: 10G PH 2021-08-23 0055 K6ML CM96XK K6MG CM89PK
QSO: 10G PH 2021-08-23 0102 K6ML CM96XK WA6QDP CM88WJ
QSO: 10G PH 2021-08-23 0120 K6ML CM96XK WA6CDR DM25GW
QSO: 10G PH 2021-08-23 0124 K6ML CM96XK N6RMJ DM05HJ
QSO: 10G PH 2021-08-23 0159 K6ML CM96WN K6MG CM89PK
QSO: 10G PH 2021-08-23 0204 K6ML CM96WN WA6QDP CM88WJ
QSO: 10G PH 2021-08-23 0247 K6ML CM96WN WA6CDR DM25GW
QSO: 10G PH 2021-08-23 0415 K6ML CM96WW WA6QDP CM88WJ
QSO: 10G PH 2021-08-23 0443 K6ML CM96WW WA6CDR DM25GW
QSO: 10G PH 2021-08-23 0449 K6ML CM96WW N6RMJ DM05NF
QSO: 10G PH 2021-08-23 0535 K6ML CM97TA WA6QDP CM88WJ
QSO: 10G PH 2021-08-23 0644 K6ML CM97RD WA6QDP CM88WJ
QSO: 24G PH 2021-08-23 0652 K6ML CM97RD WA6QDP CM88WJ
QSO: 10G PH 2021-08-23 0658 K6ML CM97RD WA6CDR DM25GW
QSO: 10G PH 2021-09-18 1638 K6ML CM97IO KB6BA CM97KH
QSO: 24G PH 2021-09-18 1644 K6ML CM97IO KB6BA CM97KH
QSO: 10G PH 2021-09-18 1654 K6ML CM97IO W6QIW DM04MX
QSO: 10G PH 2021-09-18 1658 K6ML CM97IO N6OLD CM97MB
QSO: 10G PH 2021-09-18 1701 K6ML CM97IO N9JIM CM97JK
QSO: 10G PH 2021-09-18 1702 K6ML CM97IO KN6OUL CM97JK
QSO: 24G PH 2021-09-18 1705 K6ML CM97IO N9JIM CM97JK
QSO: 10G PH 2021-09-18 1810 K6ML CM97JK WA6CDR DM13CO
QSO: 10G PH 2021-09-18 1833 K6ML CM97JK W6QIW DM05ND
QSO: 10G PH 2021-09-18 1909 K6ML CM97JK N6OLD CM97MB
QSO: 10G CW 2021-09-18 1943 K6ML CM97JK W6DL DM13CO
QSO: 10G PH 2021-09-18 2035 K6ML CM97KH AG6KG CM88WJ
QSO: 10G PH 2021-09-18 2042 K6ML CM97KH AA6PZ CM97AV
QSO: 10G PH 2021-09-18 2043 K6ML CM97KH WA6QDP CM97AV
QSO: 24G PH 2021-09-18 2050 K6ML CM97KH WA6QDP CM97AV
QSO: 10G PH 2021-09-18 2053 K6ML CM97KH N6OLD CM97MB
QSO: 10G PH 2021-09-18 2059 K6ML CM97KH WA6CDR DM13CO
QSO: 10G PH 2021-09-18 2105 K6ML CM97KH W6DL DM13CO
QSO: 10G PH 2021-09-18 2134 K6ML CM97KH W6QIW DM05JG
QSO: 10G PH 2021-09-18 2308 K6ML CM96OU N9JIM CM96QX
QSO: 10G PH 2021-09-18 2309 K6ML CM96OU KN6OUL CM96QX
QSO: 24G PH 2021-09-18 2320 K6ML CM96OU N9JIM CM96QX
QSO: 10G PH 2021-09-18 2342 K6ML CM96OU WA6QDP CM97AV
QSO: 10G PH 2021-09-18 2343 K6ML CM96OU AA6PZ CM97AV
QSO: 10G PH 2021-09-18 2344 K6ML CM96OU KG6GSE CM97AV
QSO: 10G PH 2021-09-18 2348 K6ML CM96OU N6OLD CM97KH
QSO: 10G PH 2021-09-19 0002 K6ML CM96OU AG6KG CM88WJ
QSO: 10G PH 2021-09-19 0015 K6ML CM96OU W6QIW DM05GM
QSO: 10G PH 2021-09-19 0046 K6ML CM96OU WA6CDR DM13CO
QSO: 10G PH 2021-09-19 0048 K6ML CM96OU W6DL DM13CO
QSO: 10G PH 2021-09-19 0140 K6ML CM96RU WA6QDP CM97AV
QSO: 10G PH 2021-09-19 0152 K6ML CM96RU AG6KG CM88WJ
QSO: 10G PH 2021-09-19 0221 K6ML CM96RU W6QIW DM05EO
QSO: 10G PH 2021-09-19 0234 K6ML CM96RU WA6CDR DM13CO
QSO: 10G PH 2021-09-19 0302 K6ML CM96RU W6QIW DM05FS
QSO: 10G PH 2021-09-19 1808 K6ML CM96OU N9JIM DM05AX
QSO: 10G PH 2021-09-19 1809 K6ML CM96OU KN6OUL DM05AX
QSO: 10G CW 2021-09-19 1813 K6ML CM96OU N5BF DM13CO
QSO: 10G PH 2021-09-19 1944 K6ML CM96TM WA6QDP CM97AV
QSO: 10G PH 2021-09-19 2044 K6ML CM96TM WA6CDR DM13CO
QSO: 10G CW 2021-09-19 2054 K6ML CM96TM N5BF DM13CO
QSO: 10G PH 2021-09-19 2100 K6ML CM96TM N9JIM CM96WA
QSO: 10G PH 2021-09-19 2102 K6ML CM96TM KN6OUL CM96WA
QSO: 10G PH 2021-09-19 2140 K6ML CM96VK WA6QDP CM97AV
QSO: 10G PH 2021-09-19 2146 K6ML CM96VK KN6OUL CM96WA
QSO: 10G PH 2021-09-19 2147 K6ML CM96VK N9JIM CM96WA
QSO: 24G PH 2021-09-19 2152 K6ML CM96VK N9JIM CM96WA
QSO: 10G PH 2021-09-19 2159 K6ML CM96VK WA6CDR DM13CO
QSO: 10G PH 2021-09-19 2201 K6ML CM96VK N5BF DM13CO
QSO: 10G PH 2021-09-19 2255 K6ML CM96WF WA6QDP CM97AV
QSO: 10G CW 2021-09-19 2328 K6ML CM96WF N6CA DM03UT
QSO: 10G CW 2021-09-19 2332 K6ML CM96WF WA6CDR DM13CO
QSO: 10G CW 2021-09-19 2334 K6ML CM96WF N5BF DM13CO
QSO: 10G CW 2021-09-20 0012 K6ML CM96WF W6DL DM13JM
QSO: 10G PH 2021-09-20 0104 K6ML DM06CF WA6QDP CM97AV
QSO: 10G CW 2021-09-20 0120 K6ML DM06CF WA6CDR DM13CO
QSO: 10G CW 2021-09-20 0126 K6ML DM06CF N5BF DM13CO
QSO: 10G PH 2021-09-20 0308 K6ML DM06AC WA6CDR DM13CO
QSO: 10G PH 2021-09-20 0309 K6ML DM06AC N5BF DM13CO
QSO: 10G CW 2021-09-20 0435 K6ML CM96UH WA6CDR DM13CO
END-OF-LOG:
