START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Official results - VHFManager
CALLSIGN: OK1OA
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2022-08-07 1043 OK1OA         59  1 JO70MO   9A1E          59  100 JN85QT
QSO: 144300 PH 2022-08-07 1044 OK1OA         59  2 JO70MO   OK1KQH        59  168 JN79GO
QSO: 144300 PH 2022-08-07 1045 OK1OA         59  3 JO70MO   9A0BB         59  279 JN85EI
QSO: 144300 PH 2022-08-07 1047 OK1OA         59  4 JO70MO   HG1Z          59  208 JN86KU
QSO: 144300 PH 2022-08-07 1048 OK1OA         59  5 JO70MO   OK3TV         59  66 JO70AB 
QSO: 144300 PH 2022-08-07 1050 OK1OA         59  6 JO70MO   OE3FKS/P      59  124 JN78JM
QSO: 144300 PH 2022-08-07 1054 OK1OA         59  7 JO70MO   OK1VAM        59  2 JN79IX  
QSO: 144300 PH 2022-08-07 1054 OK1OA         59  8 JO70MO   9A1I          59  104 JN85FS
QSO: 144300 PH 2022-08-07 1055 OK1OA         59  9 JO70MO   OK1NPF        59  110 JO70SQ
QSO: 144300 PH 2022-08-07 1056 OK1OA         59  10 JO70MO  S50C          59  365 JN76JG
QSO: 144300 PH 2022-08-07 1057 OK1OA         59  11 JO70MO  OK6RA         59  92 JO60TP 
QSO: 144300 PH 2022-08-07 1100 OK1OA         59  12 JO70MO  S57O          59  189 JN86DT
QSO: 144300 PH 2022-08-07 1102 OK1OA         59  13 JO70MO  9A1P          59  304 JN65VG
QSO: 144300 PH 2022-08-07 1105 OK1OA         59  14 JO70MO  SP9KDA        59  179 JO90PP
QSO: 144300 PH 2022-08-07 1107 OK1OA         59  15 JO70MO  OK1DEP        59  25 JO70OP 
QSO: 144300 PH 2022-08-07 1108 OK1OA         59  16 JO70MO  OK1AIN        59  64 JN79JR 
QSO: 144300 PH 2022-08-07 1109 OK1OA         59  17 JO70MO  OK1VKC        59  36 JN79NU 
QSO: 144100 CW 2022-08-07 1113 OK1OA         599 18 JO70MO  9A0V          599 125 JN95PE
QSO: 144100 CW 2022-08-07 1114 OK1OA         599 19 JO70MO  HG1A          599 88 JN86MM 
