START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Official results - VHFManager
CALLSIGN: S52ZD
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2022-08-07 0602 S52ZD         59  1 JN75TV   HA6W          59  3 KN08FB  
QSO: 144300 PH 2022-08-07 0603 S52ZD         59  2 JN75TV   HA2R          59  4 JN87UE  
QSO: 144300 PH 2022-08-07 0604 S52ZD         59  3 JN75TV   9A8D          59  4 JN95LM  
QSO: 144300 PH 2022-08-07 0605 S52ZD         59  4 JN75TV   YT5W          59  3 KN04OO  
QSO: 144300 PH 2022-08-07 0606 S52ZD         59  5 JN75TV   9A0BB         59  11 JN85EI 
QSO: 144300 PH 2022-08-07 0607 S52ZD         59  6 JN75TV   S57Q          59  11 JN76PA 
QSO: 144300 PH 2022-08-07 0608 S52ZD         59  7 JN75TV   S57GM         59  11 JN76CC 
QSO: 144300 PH 2022-08-07 0611 S52ZD         59  8 JN75TV   S50W          59  11 JN76WK 
QSO: 144100 CW 2022-08-07 0614 S52ZD         599 9 JN75TV   9A1N          599 7 JN85LI  
QSO: 144100 CW 2022-08-07 0616 S52ZD         599 10 JN75TV  9A1W          599 9 JN75ST  
QSO: 144100 CW 2022-08-07 0617 S52ZD         599 11 JN75TV  IQ5NN         599 10 JN63GN 
QSO: 144100 CW 2022-08-07 0621 S52ZD         599 12 JN75TV  HG1A          599 8 JN86MM  
QSO: 144300 PH 2022-08-07 0623 S52ZD         59  13 JN75TV  OE6V          59  25 JN76VT 
QSO: 144300 PH 2022-08-07 0624 S52ZD         59  14 JN75TV  9A2MW         59  14 JN75VW 
QSO: 144300 PH 2022-08-07 0627 S52ZD         59  15 JN75TV  OM5AW         59  11 JN98AH 
QSO: 144300 PH 2022-08-07 0629 S52ZD         59  16 JN75TV  9A70FAB       59  9 JN85JL  
QSO: 144300 PH 2022-08-07 0629 S52ZD         59  17 JN75TV  9A1AAY        59  22 JN85PJ 
QSO: 144300 PH 2022-08-07 0631 S52ZD         59  18 JN75TV  HG1Z          59  34 JN86KU 
QSO: 144300 PH 2022-08-07 0632 S52ZD         59  19 JN75TV  S53O          59  28 JN86AT 
