START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Official results - VHFManager
CALLSIGN: YO2BLX
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2022-08-07 0620 YO2BLX        59  1 KN06SM   9A1E          59  11 JN85QT 
QSO: 144300 PH 2022-08-07 0629 YO2BLX        59  2 KN06SM   YO2AMU        59  8 KN06PE  
QSO: 144300 PH 2022-08-07 0630 YO2BLX        59  3 KN06SM   YT5W          59  15 KN04OO 
QSO: 144300 PH 2022-08-07 0630 YO2BLX        59  4 KN06SM   YU5PD         59  13 KN04CD 
QSO: 144300 PH 2022-08-07 0638 YO2BLX        59  5 KN06SM   S50W          59  39 JN76WK 
QSO: 144300 PH 2022-08-07 0644 YO2BLX        59  6 KN06SM   OE6V          59  40 JN76VT 
QSO: 144100 CW 2022-08-07 0646 YO2BLX        599 7 KN06SM   9A0V          599 22 JN95PE 
QSO: 144100 CW 2022-08-07 0651 YO2BLX        599 8 KN06SM   9A6D          599 14 JN85AO 
QSO: 144100 CW 2022-08-07 0659 YO2BLX        599 9 KN06SM   S51ZO         599 33 JN86DR 
QSO: 144100 CW 2022-08-07 0708 YO2BLX        599 10 KN06SM  HG6Z          599 19 JN97WV 
QSO: 144100 CW 2022-08-07 0713 YO2BLX        599 11 KN06SM  9A1N          599 24 JN85LI 
QSO: 144100 CW 2022-08-07 0717 YO2BLX        599 12 KN06SM  IQ5NN         599 43 JN63GN 
QSO: 144100 CW 2022-08-07 0726 YO2BLX        599 13 KN06SM  HG1A          599 28 JN86MM 
QSO: 144100 CW 2022-08-07 0729 YO2BLX        599 14 KN06SM  OM3GI         599 5 KN09HB  
QSO: 144300 PH 2022-08-07 0742 YO2BLX        59  15 KN06SM  LZ5EO         59  22 KN21IP 
QSO: 144100 CW 2022-08-07 0748 YO2BLX        599 16 KN06SM  LZ2T          599 60 KN13OD 
QSO: 144100 CW 2022-08-07 0802 YO2BLX        599 17 KN06SM  YO2IW         599 27 KN05NU 
QSO: 144100 CW 2022-08-07 0812 YO2BLX        599 18 KN06SM  E7CW          599 40 JN94TG 
QSO: 144300 PH 2022-08-07 0823 YO2BLX        59  19 KN06SM  YO5ER         59  4 KN27FH  
QSO: 144300 PH 2022-08-07 0825 YO2BLX        59  20 KN06SM  YO5DND        59  2 KN17RQ  
QSO: 144300 PH 2022-08-07 0827 YO2BLX        59  21 KN06SM  YO5QDI        59  4 KN17XS  
QSO: 144100 CW 2022-08-07 0830 YO2BLX        599 22 KN06SM  YO5DAS        599 8 KN17DO  
QSO: 144300 PH 2022-08-07 0833 YO2BLX        59  23 KN06SM  YO5AVN        59  6 KN17WW  
QSO: 144300 PH 2022-08-07 0841 YO2BLX        59  24 KN06SM  OM3RM         59  26 JN88QA 
QSO: 144100 CW 2022-08-07 0852 YO2BLX        599 25 KN06SM  9A2KI         599 35 JN95BF 
QSO: 144100 CW 2022-08-07 0907 YO2BLX        599 26 KN06SM  YO5LD         599 14 KN05NR 
QSO: 144300 PH 2022-08-07 0920 YO2BLX        59  27 KN06SM  S59P          59  241 JN75FO
QSO: 144300 PH 2022-08-07 0923 YO2BLX        59  28 KN06SM  S59DEM        59  288 JN75DS
QSO: 144100 CW 2022-08-07 0933 YO2BLX        599 29 KN06SM  S57GM         599 104 JN76CC
QSO: 144100 CW 2022-08-07 0935 YO2BLX        599 30 KN06SM  S52ZD         599 54 JN75TV 
QSO: 144100 CW 2022-08-07 0939 YO2BLX        599 31 KN06SM  YO2NAA        599 31 KN05NS 
QSO: 144300 PH 2022-08-07 0948 YO2BLX        59  32 KN06SM  HA6W          59  131 KN08FB
QSO: 144300 PH 2022-08-07 1002 YO2BLX        59  33 KN06SM  S50C          59  313 JN76JG
QSO: 144100 CW 2022-08-07 1008 YO2BLX        599 34 KN06SM  OM3W          599 214 JN99CH
QSO: 144300 PH 2022-08-07 1014 YO2BLX        59  35 KN06SM  OK2KLF        59  93 JN89SO 
QSO: 144300 PH 2022-08-07 1019 YO2BLX        59  36 KN06SM  YO2GL         59  42 KN05OS 
QSO: 144300 PH 2022-08-07 1022 YO2BLX        59  37 KN06SM  9A0BB         59  261 JN85EI
QSO: 144100 CW 2022-08-07 1030 YO2BLX        599 38 KN06SM  S50G          599 94 JN76JC 
QSO: 144300 PH 2022-08-07 1041 YO2BLX        59  39 KN06SM  S57O          59  183 JN86DT
QSO: 144100 CW 2022-08-07 1154 YO2BLX        599 40 KN06SM  S53XX         599 105 JN76CF
QSO: 144300 PH 2022-08-07 1200 YO2BLX        59  41 KN06SM  S50L          59  153 JN75ES
QSO: 144300 PH 2022-08-07 1205 YO2BLX        59  42 KN06SM  OE1W          59  215 JN77TX
QSO: 144100 CW 2022-08-07 1228 YO2BLX        599 43 KN06SM  OK2KJI        599 97 JN79TI 
QSO: 144100 CW 2022-08-07 1235 YO2BLX        599 44 KN06SM  OE/OL0M       599 156 JN77VS
QSO: 144100 CW 2022-08-07 1241 YO2BLX        599 45 KN06SM  OK6TW         599 84 JN89JM 
QSO: 144100 CW 2022-08-07 1312 YO2BLX        599 46 KN06SM  OM5AW         599 246 JN98AH
QSO: 144100 CW 2022-08-07 1324 YO2BLX        599 47 KN06SM  S53DKR        599 190 JN66XE
END-OF-LOG:
