START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Official results - VHFManager
CALLSIGN: HG5P
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2022-08-07 0702 HG5P          59  1 JN97NL   E70ARA        59  24 JN83PX 
QSO: 144300 PH 2022-08-07 0708 HG5P          59  2 JN97NL   OM3W          59  56 JN99CH 
QSO: 144300 PH 2022-08-07 0713 HG5P          59  3 JN97NL   HA5OO         59  33 JN97OM 
QSO: 144300 PH 2022-08-07 0715 HG5P          59  4 JN97NL   YT5W          59  40 KN04OO 
QSO: 144300 PH 2022-08-07 0719 HG5P          59  5 JN97NL   SP9KDA/P      59  64 JO90PP 
QSO: 144300 PH 2022-08-07 0722 HG5P          59  6 JN97NL   HG1Z          59  85 JN86KU 
QSO: 144300 PH 2022-08-07 0724 HG5P          59  7 JN97NL   S57O          59  62 JN86DT 
QSO: 144300 PH 2022-08-07 0727 HG5P          59  8 JN97NL   HA2R          59  78 JN87UE 
QSO: 144300 PH 2022-08-07 0735 HG5P          59  9 JN97NL   S59DEM        59  153 JN75DS
QSO: 144300 PH 2022-08-07 0744 HG5P          59  10 JN97NL  9A8D          59  44 JN95LM 
QSO: 144300 PH 2022-08-07 0752 HG5P          59  11 JN97NL  S50W          59  91 JN76WK 
QSO: 144300 PH 2022-08-07 0806 HG5P          59  12 JN97NL  OM3GI         59  22 KN09HB 
QSO: 144100 CW 2022-08-07 0835 HG5P          599 13 JN97NL  9A0V          599 69 JN95PE 
QSO: 144100 CW 2022-08-07 0837 HG5P          599 14 JN97NL  9A1E          599 70 JN95QT 
QSO: 144100 CW 2022-08-07 0855 HG5P          599 15 JN97NL  HG6Z          599 47 JN97WU 
QSO: 144100 CW 2022-08-07 0902 HG5P          599 16 JN97NL  LZ6R          599 52 KN33GN 
QSO: 144100 CW 2022-08-07 0908 HG5P          599 17 JN97NL  9A1W          599 61 JN75ST 
QSO: 144100 CW 2022-08-07 0913 HG5P          599 18 JN97NL  HA2ML         599 39 JN97CO 
QSO: 144100 CW 2022-08-07 0914 HG5P          599 19 JN97NL  HA7AA         599 16 JN97FQ 
QSO: 144100 CW 2022-08-07 0915 HG5P          599 20 JN97NL  S57Q          599 103 JN76PA
QSO: 144100 CW 2022-08-07 0919 HG5P          599 21 JN97NL  YO2AMU        599 44 KN06PE 
QSO: 144100 CW 2022-08-07 0927 HG5P          599 22 JN97NL  HG6N          599 52 JN98VD 
QSO: 144100 CW 2022-08-07 0942 HG5P          599 23 JN97NL  IQ5NN         599 110 JN63GN
QSO: 144100 CW 2022-08-07 0947 HG5P          599 24 JN97NL  S51ZO         599 102 JN86DR
QSO: 144100 CW 2022-08-07 0949 HG5P          599 25 JN97NL  S50G          599 80 JN76JC 
QSO: 144100 CW 2022-08-07 0954 HG5P          599 26 JN97NL  HG1A          599 72 JN86MM 
QSO: 144100 CW 2022-08-07 0956 HG5P          599 27 JN97NL  E7AA          599 186 JN83SO
QSO: 144100 CW 2022-08-07 1021 HG5P          599 28 JN97NL  9A6D          599 67 JN85AO 
QSO: 144100 CW 2022-08-07 1027 HG5P          599 29 JN97NL  OM3GI         599 166 KN09HB
QSO: 144100 CW 2022-08-07 1030 HG5P          599 30 JN97NL  S57GM         599 112 JN76CC
QSO: 144100 CW 2022-08-07 1031 HG5P          599 31 JN97NL  OM3W          599 56 JN99CH 
QSO: 144300 PH 2022-08-07 1039 HG5P          59  32 JN97NL  S50C          59  353 JN76JG
QSO: 144300 PH 2022-08-07 1042 HG5P          59  33 JN97NL  S50L          59  99 JN75ES 
QSO: 144300 PH 2022-08-07 1049 HG5P          59  34 JN97NL  E7DX          59  143 JN84GJ
QSO: 144300 PH 2022-08-07 1059 HG5P          59  35 JN97NL  E73JHI        59  118 JN84LX
QSO: 144300 PH 2022-08-07 1109 HG5P          59  36 JN97NL  S59P          59  334 JN75FO
QSO: 144300 PH 2022-08-07 1122 HG5P          59  37 JN97NL  HA6W          59  165 KN08FB
QSO: 144300 PH 2022-08-07 1139 HG5P          59  38 JN97NL  OE6V          59  194 JN76VT
QSO: 144300 PH 2022-08-07 1151 HG5P          59  39 JN97NL  I4VOS         59  193 JN54PF
QSO: 144100 CW 2022-08-07 1152 HG5P          599 40 JN97NL  HG6N          599 0 JN98VD  
QSO: 144100 CW 2022-08-07 1152 HG5P          599 41 JN97NL  S59DEM        599 153 JN75DS
QSO: 144100 CW 2022-08-07 1200 HG5P          599 42 JN97NL  HA1WD         599 78 JN87IF 
QSO: 144100 CW 2022-08-07 1227 HG5P          599 43 JN97NL  OK2DGB        599 91 JN79RL 
QSO: 144100 CW 2022-08-07 1231 HG5P          599 44 JN97NL  OE/OL0M       599 154 JN77VS
QSO: 144300 PH 2022-08-07 1253 HG5P          59  45 JN97NL  OE/HA5DDX     59  212 JN77DM
END-OF-LOG:
