START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Official results - VHFManager
CALLSIGN: 9A5G
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2022-08-07 0618 9A5G          59  1 JN75FI   9A0P          59  12 JN64VU 
QSO: 144300 PH 2022-08-07 0619 9A5G          59  2 JN75FI   S59P          59  37 JN75FO 
QSO: 144300 PH 2022-08-07 0621 9A5G          59  3 JN75FI   IQ3CO         59  17 JN55QO 
QSO: 144300 PH 2022-08-07 0622 9A5G          59  4 JN75FI   IQ0PG         59  26 JN63JF 
QSO: 144300 PH 2022-08-07 0624 9A5G          59  5 JN75FI   IK4GNG        59  12 JN64FB 
QSO: 144100 CW 2022-08-07 0629 9A5G          599 6 JN75FI   IQ5NN         599 18 JN63GN 
QSO: 144300 PH 2022-08-07 0634 9A5G          59  7 JN75FI   S50C          59  64 JN76JG 
QSO: 144300 PH 2022-08-07 0634 9A5G          59  8 JN75FI   9A3NI         59  29 JN65WG 
QSO: 144300 PH 2022-08-07 0636 9A5G          59  9 JN75FI   IK2AQZ        59  24 JN44SV 
QSO: 144300 PH 2022-08-07 0641 9A5G          59  10 JN75FI  IK3UNA/1      59  24 JN45CD 
QSO: 144300 PH 2022-08-07 0642 9A5G          59  11 JN75FI  IQ3XL         59  15 JN56UO 
QSO: 144300 PH 2022-08-07 0643 9A5G          59  12 JN75FI  9A0BB         59  55 JN85EI 
QSO: 144300 PH 2022-08-07 0644 9A5G          59  13 JN75FI  S59DEM        59  78 JN75DS 
QSO: 144300 PH 2022-08-07 0647 9A5G          59  14 JN75FI  IK3GHR        59  16 JN55RQ 
QSO: 144300 PH 2022-08-07 0649 9A5G          59  15 JN75FI  9A1P          59  59 JN65VG 
QSO: 144300 PH 2022-08-07 0649 9A5G          59  16 JN75FI  IU4FNO        59  24 JN63EU 
QSO: 144300 PH 2022-08-07 0650 9A5G          59  17 JN75FI  S53DKR        59  42 JN66XE 
QSO: 144300 PH 2022-08-07 0651 9A5G          59  18 JN75FI  I4VOS         59  57 JN54PF 
QSO: 144300 PH 2022-08-07 0654 9A5G          59  19 JN75FI  IW3AJN/3      59  37 JN55TU 
