START-OF-LOG: 3.0
CALLSIGN: OT6M
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 139468
NAME: Frank Bogers
LOCATION: DX
OPERATORS: ON9CC
CLUB: BAVARIAN CONTEST CLUB
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6794.0
SOAPBOX: Just some casual S&P in between many other chores at home :)
QSO: 14079 RY 2017-09-23 1111 OT6M          599 14 DX  P3X           599 20 DX
QSO: 14126 RY 2017-09-23 1117 OT6M          599 14 DX  EI4KF         599 14 DX
QSO: 14088 RY 2017-09-23 1118 OT6M          599 14 DX  NR4M          599 05 VA
QSO: 14103 RY 2017-09-23 1123 OT6M          599 14 DX  W4AAA         599 05 NC
QSO: 14094 RY 2017-09-23 1126 OT6M          599 14 DX  W3LL          599 05 MD
QSO: 14116 RY 2017-09-23 1127 OT6M          599 14 DX  IQ6AN         599 15 DX
QSO: 14116 RY 2017-09-23 1128 OT6M          599 14 DX  IK8NBE        599 15 DX
QSO: 14117 RY 2017-09-23 1129 OT6M          599 14 DX  OH3D          599 15 DX
QSO: 14117 RY 2017-09-23 1129 OT6M          599 14 DX  4Z4AK         599 20 DX
QSO: 14118 RY 2017-09-23 1130 OT6M          599 14 DX  UC0A          599 18 DX
QSO: 14120 RY 2017-09-23 1132 OT6M          599 14 DX  MM0AMW        599 14 DX
QSO: 14122 RY 2017-09-23 1135 OT6M          599 14 DX  K1SFA         599 05 MA
QSO: 14124 RY 2017-09-23 1136 OT6M          599 14 DX  KR1DX         599 05 MA
QSO: 14124 RY 2017-09-23 1137 OT6M          599 14 DX  OP7B          599 14 DX
QSO: 14127 RY 2017-09-23 1139 OT6M          599 14 DX  IT9STX        599 15 DX
QSO: 14128 RY 2017-09-23 1141 OT6M          599 14 DX  9H1AE         599 15 DX
QSO: 14134 RY 2017-09-23 1144 OT6M          599 14 DX  IZ7ZKV        599 15 DX
QSO: 14136 RY 2017-09-23 1144 OT6M          599 14 DX  N2MM          599 05 NJ
QSO: 14136 RY 2017-09-23 1146 OT6M          599 14 DX  KI1G          599 05 RI
QSO: 14137 RY 2017-09-23 1146 OT6M          599 14 DX  N1IXF         599 05 CT
QSO: 14138 RY 2017-09-23 1148 OT6M          599 14 DX  K3LR          599 05 PA
QSO: 14139 RY 2017-09-23 1151 OT6M          599 14 DX  JN4MMO        599 25 DX
QSO: 14139 RY 2017-09-23 1153 OT6M          599 14 DX  K3MD          599 05 PA
QSO: 21088 RY 2017-09-23 1205 OT6M          599 14 DX  RU9AC         599 17 DX
QSO: 14111 RY 2017-09-23 1212 OT6M          599 14 DX  JA6GCE        599 25 DX
QSO: 14099 RY 2017-09-23 1220 OT6M          599 14 DX  ZF1A          599 08 DX
QSO: 14088 RY 2017-09-23 1221 OT6M          599 14 DX  W8AT          599 05 WV
QSO: 14083 RY 2017-09-23 1222 OT6M          599 14 DX  AA2MF         599 05 FL
QSO: 14085 RY 2017-09-23 1224 OT6M          599 14 DX  OM4Q          599 15 DX
QSO: 14086 RY 2017-09-23 1227 OT6M          599 14 DX  CR5V          599 14 DX
QSO: 14086 RY 2017-09-23 1228 OT6M          599 14 DX  OK7W          599 15 DX
QSO: 14087 RY 2017-09-23 1229 OT6M          599 14 DX  OK1KSL        599 15 DX
QSO: 14088 RY 2017-09-23 1232 OT6M          599 14 DX  EU1DX         599 16 DX
QSO: 14090 RY 2017-09-23 1235 OT6M          599 14 DX  CR3W          599 33 DX
QSO: 14090 RY 2017-09-23 1237 OT6M          599 14 DX  UA3UCD        599 16 DX
QSO: 14091 RY 2017-09-23 1238 OT6M          599 14 DX  RW0AR         599 18 DX
QSO: 14093 RY 2017-09-23 1241 OT6M          599 14 DX  OH6BA         599 15 DX
QSO: 14095 RY 2017-09-23 1243 OT6M          599 14 DX  UN0LL         599 17 DX
QSO: 14096 RY 2017-09-23 1244 OT6M          599 14 DX  SN7Q          599 15 DX
QSO: 14098 RY 2017-09-23 1245 OT6M          599 14 DX  LY4OO         599 15 DX
QSO: 14100 RY 2017-09-23 1247 OT6M          599 14 DX  C37NL         599 14 DX
QSO: 14102 RY 2017-09-23 1248 OT6M          599 14 DX  UV7V          599 16 DX
QSO: 14103 RY 2017-09-23 1251 OT6M          599 14 DX  DM5TI         599 14 DX
QSO: 14103 RY 2017-09-23 1252 OT6M          599 14 DX  G0HDV         599 14 DX
QSO: 14104 RY 2017-09-23 1253 OT6M          599 14 DX  ON5AM         599 14 DX
QSO: 14115 RY 2017-09-23 1323 OT6M          599 14 DX  K9CT          599 04 IL
QSO: 14117 RY 2017-09-23 1324 OT6M          599 14 DX  VC3I          599 04 ON
QSO: 14146 RY 2017-09-23 1325 OT6M          599 14 DX  VA3RAC        599 04 ON
QSO: 21114 RY 2017-09-23 1515 OT6M          599 14 DX  AB8M          599 04 OH
QSO: 21098 RY 2017-09-23 1516 OT6M          599 14 DX  NR4M          599 05 VA
QSO: 21103 RY 2017-09-23 1517 OT6M          599 14 DX  N1IXF         599 05 CT
QSO: 21101 RY 2017-09-23 1519 OT6M          599 14 DX  VE3TW         599 04 ON
QSO: 21099 RY 2017-09-23 1520 OT6M          599 14 DX  AB3CV         599 05 MD
QSO: 21104 RY 2017-09-23 1521 OT6M          599 14 DX  K1SFA         599 05 MA
QSO: 21111 RY 2017-09-23 1523 OT6M          599 14 DX  K3WW          599 05 PA
QSO: 21103 RY 2017-09-23 1525 OT6M          599 14 DX  AA3B          599 05 PA
QSO: 21095 RY 2017-09-23 1526 OT6M          599 14 DX  VA3RAC        599 04 ON
QSO: 21087 RY 2017-09-23 1527 OT6M          599 14 DX  VE3RZ         599 04 ON
QSO: 21096 RY 2017-09-23 1529 OT6M          599 14 DX  W4ML          599 05 VA
QSO: 21093 RY 2017-09-23 1529 OT6M          599 14 DX  W8AT          599 05 WV
QSO: 21101 RY 2017-09-23 1530 OT6M          599 14 DX  W3LL          599 05 MD
QSO: 21130 RY 2017-09-23 1531 OT6M          599 14 DX  WA1ZAM        599 05 VT
QSO: 14080 RY 2017-09-23 1534 OT6M          599 14 DX  W7WW          599 03 AZ
QSO: 14109 RY 2017-09-23 1538 OT6M          599 14 DX  K2PO          599 03 OR
QSO: 14096 RY 2017-09-23 1539 OT6M          599 14 DX  SX2X          599 20 DX
QSO: 14129 RY 2017-09-23 1554 OT6M          599 14 DX  AG4W          599 04 AL
QSO: 21093 RY 2017-09-23 1558 OT6M          599 14 DX  KU2M          599 05 NJ
QSO: 21082 RY 2017-09-23 1600 OT6M          599 14 DX  KT3I          599 05 NY
QSO: 21114 RY 2017-09-23 1602 OT6M          599 14 DX  W9IU          599 04 IN
QSO: 21101 RY 2017-09-23 1610 OT6M          599 14 DX  K3LR          599 05 PA
QSO: 21101 RY 2017-09-23 1613 OT6M          599 14 DX  PI4CC         599 14 DX
QSO: 21101 RY 2017-09-23 1613 OT6M          599 14 DX  K0KX          599 04 MN
QSO: 21101 RY 2017-09-23 1615 OT6M          599 14 DX  KD2DVW        599 05 NJ
QSO: 21110 RY 2017-09-23 1625 OT6M          599 14 DX  4U1WB         599 05 MD
QSO: 21129 RY 2017-09-23 1626 OT6M          599 14 DX  CB1H          599 12 DX
QSO:  7055 RY 2017-09-23 2016 OT6M          599 14 DX  NR4M          599 05 VA
QSO:  7048 RY 2017-09-23 2017 OT6M          599 14 DX  M0A           599 14 DX
QSO:  7061 RY 2017-09-23 2022 OT6M          599 14 DX  TF2R          599 40 DX
QSO:  7062 RY 2017-09-23 2025 OT6M          599 14 DX  TF1AM         599 40 DX
QSO:  7081 RY 2017-09-23 2026 OT6M          599 14 DX  PD2TW         599 14 DX
QSO:  7064 RY 2017-09-23 2027 OT6M          599 14 DX  EI77WAW       599 14 DX
QSO:  7069 RY 2017-09-23 2028 OT6M          599 14 DX  MW2I          599 14 DX
QSO:  7051 RY 2017-09-23 2029 OT6M          599 14 DX  CR3W          599 33 DX
QSO:  7048 RY 2017-09-23 2029 OT6M          599 14 DX  CT7AQS        599 14 DX
QSO:  7044 RY 2017-09-23 2031 OT6M          599 14 DX  EA1MV         599 14 DX
QSO:  7084 RY 2017-09-23 2035 OT6M          599 14 DX  5T5OK         599 35 DX
QSO:  7046 RY 2017-09-23 2035 OT6M          599 14 DX  C37NL         599 14 DX
QSO:  7083 RY 2017-09-23 2038 OT6M          599 14 DX  V53DX         599 38 DX
QSO:  7047 RY 2017-09-23 2039 OT6M          599 14 DX  F4GWY         599 14 DX
QSO:  7064 RY 2017-09-23 2040 OT6M          599 14 DX  HB2K          599 14 DX
QSO:  7065 RY 2017-09-23 2040 OT6M          599 14 DX  IZ8JFL        599 15 DX
QSO:  7032 RY 2017-09-23 2041 OT6M          599 14 DX  SV2DSJ        599 20 DX
QSO:  7055 RY 2017-09-23 2042 OT6M          599 14 DX  S52X          599 15 DX
QSO:  7040 RY 2017-09-23 2043 OT6M          599 14 DX  9A1A          599 15 DX
QSO:  7066 RY 2017-09-23 2043 OT6M          599 14 DX  OE3SGU        599 15 DX
QSO:  7035 RY 2017-09-23 2045 OT6M          599 14 DX  LZ8E          599 20 DX
QSO:  7042 RY 2017-09-23 2046 OT6M          599 14 DX  OL9R          599 15 DX
QSO:  7080 RY 2017-09-23 2047 OT6M          599 14 DX  VU2LBW        599 22 DX
QSO:  7043 RY 2017-09-23 2048 OT6M          599 14 DX  YE1C          599 28 DX
QSO:  7067 RY 2017-09-23 2049 OT6M          599 14 DX  DF2F          599 14 DX
QSO:  7060 RY 2017-09-23 2050 OT6M          599 14 DX  UT8EL         599 16 DX
QSO:  7046 RY 2017-09-23 2051 OT6M          599 14 DX  VK3JA         599 30 DX
QSO:  7071 RY 2017-09-23 2052 OT6M          599 14 DX  R3KF          599 16 DX
QSO:  7045 RY 2017-09-23 2053 OT6M          599 14 DX  SN8B          599 15 DX
QSO:  7034 RY 2017-09-23 2055 OT6M          599 14 DX  DU3LA         599 27 DX
QSO:  7056 RY 2017-09-23 2059 OT6M          599 14 DX  LY2MM         599 15 DX
QSO:  7042 RY 2017-09-23 2059 OT6M          599 14 DX  RF9C          599 17 DX
QSO:  7051 RY 2017-09-23 2100 OT6M          599 14 DX  YL2GD         599 15 DX
QSO:  7035 RY 2017-09-23 2101 OT6M          599 14 DX  JT5DX         599 23 DX
QSO:  7067 RY 2017-09-23 2102 OT6M          599 14 DX  JE1ZWT        599 25 DX
QSO:  7053 RY 2017-09-23 2103 OT6M          599 14 DX  OH2NT         599 15 DX
QSO:  7047 RY 2017-09-23 2103 OT6M          599 14 DX  LA6TPA        599 14 DX
QSO:  7061 RY 2017-09-23 2104 OT6M          599 14 DX  SJ2W          599 14 DX
QSO:  7063 RY 2017-09-23 2106 OT6M          599 14 DX  OZ5BAL        599 14 DX
QSO:  7072 RY 2017-09-23 2107 OT6M          599 14 DX  EU8A          599 16 DX
QSO:  7062 RY 2017-09-23 2109 OT6M          599 14 DX  A44A          599 21 DX
QSO:  7060 RY 2017-09-23 2110 OT6M          599 14 DX  HG5C          599 15 DX
QSO:  7087 RY 2017-09-23 2113 OT6M          599 14 DX  LU3CT         599 13 DX
QSO:  7045 RY 2017-09-23 2114 OT6M          599 14 DX  EA8DED        599 33 DX
QSO:  3585 RY 2017-09-23 2117 OT6M          599 14 DX  DJ1YF         599 14 DX
QSO:  3599 RY 2017-09-23 2121 OT6M          599 14 DX  OH2GEK        599 15 DX
QSO:  3598 RY 2017-09-23 2121 OT6M          599 14 DX  5P9X          599 14 DX
QSO:  3603 RY 2017-09-23 2122 OT6M          599 14 DX  SM6UQL        599 14 DX
QSO:  3593 RY 2017-09-23 2123 OT6M          599 14 DX  RL3A          599 16 DX
QSO:  3579 RY 2017-09-23 2123 OT6M          599 14 DX  UW3U          599 16 DX
QSO:  3593 RY 2017-09-24 0628 OT6M          599 14 DX  LA2XNA        599 14 DX
QSO:  3589 RY 2017-09-24 0629 OT6M          599 14 DX  EI7M          599 14 DX
QSO:  3590 RY 2017-09-24 0632 OT6M          599 14 DX  ZF1A          599 08 DX
QSO:  3596 RY 2017-09-24 0633 OT6M          599 14 DX  NR4M          599 05 VA
QSO:  3583 RY 2017-09-24 0639 OT6M          599 14 DX  DL5RK         599 14 DX
QSO:  3598 RY 2017-09-24 0642 OT6M          599 14 DX  CR3A          599 33 DX
QSO:  7073 RY 2017-09-24 0647 OT6M          599 14 DX  ZF1A          599 08 DX
QSO:  7081 RY 2017-09-24 0652 OT6M          599 14 DX  LX7I          599 14 DX
QSO:  7039 RY 2017-09-24 0656 OT6M          599 14 DX  LN7TTT        599 14 DX
QSO:  7047 RY 2017-09-24 0659 OT6M          599 14 DX  SP3GAX        599 15 DX
QSO:  7047 RY 2017-09-24 0703 OT6M          599 14 DX  S51CK         599 15 DX
QSO:  7057 RY 2017-09-24 0711 OT6M          599 14 DX  ZL3JT         599 32 DX
QSO:  7055 RY 2017-09-24 0803 OT6M          599 14 DX  5B4AL         599 20 DX
QSO: 14124 RY 2017-09-24 0808 OT6M          599 14 DX  A44A          599 21 DX
QSO: 14097 RY 2017-09-24 0809 OT6M          599 14 DX  CN8KD         599 33 DX
QSO: 14094 RY 2017-09-24 0816 OT6M          599 14 DX  PI4CC         599 14 DX
QSO: 14088 RY 2017-09-24 0818 OT6M          599 14 DX  VK4QH         599 30 DX
QSO: 14103 RY 2017-09-24 0822 OT6M          599 14 DX  YO3GNF        599 20 DX
QSO: 14101 RY 2017-09-24 0824 OT6M          599 14 DX  9A1A          599 15 DX
QSO: 14091 RY 2017-09-24 0826 OT6M          599 14 DX  BD3CB         599 24 DX
QSO: 14082 RY 2017-09-24 1108 OT6M          599 14 DX  EM0I          599 16 DX
QSO: 14132 RY 2017-09-24 1109 OT6M          599 14 DX  5T5OK         599 35 DX
QSO: 14083 RY 2017-09-24 1113 OT6M          599 14 DX  EA3FF         599 14 DX
QSO: 14094 RY 2017-09-24 1115 OT6M          599 14 DX  OF3FM         599 15 DX
QSO: 14138 RY 2017-09-24 1116 OT6M          599 14 DX  LA1PHA        599 14 DX
QSO: 14108 RY 2017-09-24 1119 OT6M          599 14 DX  TF1AM         599 40 DX
QSO: 14121 RY 2017-09-24 1125 OT6M          599 14 DX  SV5/DL3DRN    599 20 DX
QSO: 21082 RY 2017-09-24 1136 OT6M          599 14 DX  5R8SV         599 39 DX
QSO: 21092 RY 2017-09-24 1201 OT6M          599 14 DX  7Q7WW         599 37 DX
QSO: 21090 RY 2017-09-24 1216 OT6M          599 14 DX  EA8DED        599 33 DX
QSO: 21091 RY 2017-09-24 1220 OT6M          599 14 DX  4Z4DX         599 20 DX
QSO: 14141 RY 2017-09-24 1300 OT6M          599 14 DX  LX1HD         599 14 DX
QSO: 14100 RY 2017-09-24 1300 OT6M          599 14 DX  ZB2TT         599 14 DX
QSO: 14087 RY 2017-09-24 1306 OT6M          599 14 DX  A71AE         599 21 DX
QSO: 14079 RY 2017-09-24 1312 OT6M          599 14 DX  CS5CRE        599 14 DX
QSO: 14079 RY 2017-09-24 1312 OT6M          599 14 DX  W3RGA         599 05 PA
QSO: 14079 RY 2017-09-24 1313 OT6M          599 14 DX  K1XS          599 05 CT
QSO: 14079 RY 2017-09-24 1314 OT6M          599 14 DX  K8AJS         599 04 OH
QSO: 14079 RY 2017-09-24 1315 OT6M          599 14 DX  K2RB          599 05 NY
QSO: 14079 RY 2017-09-24 1315 OT6M          599 14 DX  KB8ECG        599 04 MI
QSO: 14079 RY 2017-09-24 1316 OT6M          599 14 DX  UR5ZDZ        599 16 DX
QSO: 14079 RY 2017-09-24 1317 OT6M          599 14 DX  UR7GO         599 16 DX
QSO: 14079 RY 2017-09-24 1319 OT6M          599 14 DX  W8TOM         599 05 MA
QSO: 14079 RY 2017-09-24 1322 OT6M          599 14 DX  UT3QD         599 16 DX
QSO: 14079 RY 2017-09-24 1323 OT6M          599 14 DX  VE3GYL        599 04 ON
QSO: 14079 RY 2017-09-24 1323 OT6M          599 14 DX  WD9HSY        599 04 IL
QSO: 14079 RY 2017-09-24 1324 OT6M          599 14 DX  N3QE          599 05 MD
QSO: 14079 RY 2017-09-24 1326 OT6M          599 14 DX  HB9CAL        599 14 DX
QSO: 14079 RY 2017-09-24 1328 OT6M          599 14 DX  US7IB         599 16 DX
QSO: 14080 RY 2017-09-24 1334 OT6M          599 14 DX  RK2A          599 16 DX
QSO: 14083 RY 2017-09-24 1340 OT6M          599 14 DX  UW1M          599 16 DX
QSO: 14113 RY 2017-09-24 1341 OT6M          599 14 DX  UC8U          599 18 DX
QSO: 14089 RY 2017-09-24 1341 OT6M          599 14 DX  UT3RS         599 16 DX
QSO: 14139 RY 2017-09-24 1345 OT6M          599 14 DX  XW1IC         599 26 DX
QSO: 14123 RY 2017-09-24 1347 OT6M          599 14 DX  HS8JCV        599 26 DX
QSO: 14107 RY 2017-09-24 1348 OT6M          599 14 DX  IW3RUA        599 15 DX
QSO: 14104 RY 2017-09-24 1402 OT6M          599 14 DX  YV5KAJ        599 09 DX
QSO: 21091 RY 2017-09-24 1412 OT6M          599 14 DX  ZX2V          599 11 DX
QSO: 21089 RY 2017-09-24 1414 OT6M          599 14 DX  CP6UA         599 10 DX
QSO: 21087 RY 2017-09-24 1418 OT6M          599 14 DX  KE1F          599 05 FL
QSO: 21081 RY 2017-09-24 1420 OT6M          599 14 DX  WW4LL         599 05 GA
QSO: 21127 RY 2017-09-24 1420 OT6M          599 14 DX  AB4GG         599 04 TN
QSO: 21117 RY 2017-09-24 1421 OT6M          599 14 DX  KI1G          599 05 RI
QSO: 21082 RY 2017-09-24 1422 OT6M          599 14 DX  K9CT          599 04 IL
QSO: 21121 RY 2017-09-24 1433 OT6M          599 14 DX  W4GE          599 05 SC
QSO: 14084 RY 2017-09-24 1435 OT6M          599 14 DX  K0WPM         599 04 KS
QSO: 14084 RY 2017-09-24 1436 OT6M          599 14 DX  K2DSW         599 05 IA
QSO: 14088 RY 2017-09-24 1439 OT6M          599 14 DX  W7RN          599 03 NV
QSO: 14103 RY 2017-09-24 1440 OT6M          599 14 DX  NG7M          599 03 UT
QSO: 14109 RY 2017-09-24 1445 OT6M          599 14 DX  W0LSD         599 04 CO
QSO: 14122 RY 2017-09-24 1949 OT6M          599 14 DX  K0AD          599 04 MN
QSO: 14119 RY 2017-09-24 1951 OT6M          599 14 DX  W4LC          599 04 KY
QSO: 14148 RY 2017-09-24 1952 OT6M          599 14 DX  AB4GG         599 04 TN
QSO: 14099 RY 2017-09-24 1952 OT6M          599 14 DX  KA5M          599 04 LA
QSO: 14142 RY 2017-09-24 2014 OT6M          599 14 DX  WQ5L          599 04 MS
QSO:  7044 RY 2017-09-24 2018 OT6M          599 14 DX  W1DX          599 05 CT
QSO:  7044 RY 2017-09-24 2019 OT6M          599 14 DX  LZ5T          599 20 DX
QSO:  7048 RY 2017-09-24 2019 OT6M          599 14 DX  CR3A          599 33 DX
QSO:  7081 RY 2017-09-24 2021 OT6M          599 14 DX  VY2/W5AJ      599 05 PE
QSO:  7065 RY 2017-09-24 2025 OT6M          599 14 DX  PI4COM        599 14 DX
QSO:  7033 RY 2017-09-24 2026 OT6M          599 14 DX  KI1G          599 05 RI
QSO:  7068 RY 2017-09-24 2027 OT6M          599 14 DX  4O7TC         599 15 DX
QSO:  7038 RY 2017-09-24 2028 OT6M          599 14 DX  YO9HP         599 20 DX
END-OF-LOG:
