START-OF-LOG: 3.0
CALLSIGN: R9XC
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 18410
NAME: Andrey Pervakov
LOCATION: DX
OPERATORS: R9XC
CLUB: Radio Club Parma
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6789.0
SOAPBOX: I am in the cardiology center, one of these days I will have an operation.
SOAPBOX: Two days I ran from the hospital to participate in the contest.
QSO: 14123 RY 2017-09-23 1419 R9XC          599 17 DX  IK2NCJ        599 15 DX
QSO: 14123 RY 2017-09-23 1422 R9XC          599 17 DX  DB2KT         599 14 DX
QSO: 14123 RY 2017-09-23 1423 R9XC          599 17 DX  SP5NZZ        599 15 DX
QSO: 14123 RY 2017-09-23 1426 R9XC          599 17 DX  DL1AMH        599 14 DX
QSO: 14123 RY 2017-09-23 1430 R9XC          599 17 DX  OK1FHI        599 15 DX
QSO: 14123 RY 2017-09-23 1432 R9XC          599 17 DX  SQ2TOM        599 15 DX
QSO: 14123 RY 2017-09-23 1433 R9XC          599 17 DX  HA5VZ         599 15 DX
QSO: 14123 RY 2017-09-23 1434 R9XC          599 17 DX  YO4AAC        599 20 DX
QSO: 14123 RY 2017-09-23 1437 R9XC          599 17 DX  YO4BEW        599 20 DX
QSO: 14123 RY 2017-09-23 1438 R9XC          599 17 DX  EW8OM         599 16 DX
QSO: 14123 RY 2017-09-23 1441 R9XC          599 17 DX  UW7W          599 16 DX
QSO: 14123 RY 2017-09-23 1442 R9XC          599 17 DX  LA3BPA        599 14 DX
QSO: 14123 RY 2017-09-23 1443 R9XC          599 17 DX  OK2RVM        599 15 DX
QSO: 14123 RY 2017-09-23 1443 R9XC          599 17 DX  YO6LA         599 20 DX
QSO: 14123 RY 2017-09-23 1444 R9XC          599 17 DX  F1IWH         599 14 DX
QSO: 14123 RY 2017-09-23 1444 R9XC          599 17 DX  DL3KVR        599 14 DX
QSO: 14123 RY 2017-09-23 1446 R9XC          599 17 DX  UZ5ZU         599 16 DX
QSO: 14123 RY 2017-09-23 1446 R9XC          599 17 DX  OF2LZI        599 15 DX
QSO: 21082 RY 2017-09-24 1154 R9XC          599 17 DX  EA1AKS        599 14 DX
QSO: 21081 RY 2017-09-24 1155 R9XC          599 17 DX  P3X           599 20 DX
QSO: 21078 RY 2017-09-24 1158 R9XC          599 17 DX  UT8EL         599 16 DX
QSO: 21087 RY 2017-09-24 1201 R9XC          599 17 DX  IT9XTP        599 15 DX
QSO: 21094 RY 2017-09-24 1205 R9XC          599 17 DX  EA3KX         599 14 DX
QSO: 14115 RY 2017-09-24 1217 R9XC          599 17 DX  RA9YE         599 18 DX
QSO: 14115 RY 2017-09-24 1218 R9XC          599 17 DX  UR7GO         599 16 DX
QSO: 14115 RY 2017-09-24 1219 R9XC          599 17 DX  IQ1GE         599 15 DX
QSO: 14115 RY 2017-09-24 1219 R9XC          599 17 DX  OZ7HB         599 14 DX
QSO: 14115 RY 2017-09-24 1219 R9XC          599 17 DX  YT2AAA        599 15 DX
QSO: 14115 RY 2017-09-24 1220 R9XC          599 17 DX  JL3MCM        599 25 DX
QSO: 14115 RY 2017-09-24 1221 R9XC          599 17 DX  JA1SJV        599 25 DX
QSO: 14115 RY 2017-09-24 1225 R9XC          599 17 DX  IV3WMS        599 15 DX
QSO: 14115 RY 2017-09-24 1227 R9XC          599 17 DX  SK6AW         599 14 DX
QSO: 14111 RY 2017-09-24 1231 R9XC          599 17 DX  SQ7LQJ        599 15 DX
QSO: 14111 RY 2017-09-24 1233 R9XC          599 17 DX  DK2TG         599 14 DX
QSO: 14111 RY 2017-09-24 1234 R9XC          599 17 DX  SP3JDZ        599 15 DX
QSO: 14111 RY 2017-09-24 1236 R9XC          599 17 DX  IW1CHX        599 15 DX
QSO: 14111 RY 2017-09-24 1236 R9XC          599 17 DX  SM7BHM        599 14 DX
QSO: 14111 RY 2017-09-24 1237 R9XC          599 17 DX  OZ6TL         599 14 DX
QSO: 14111 RY 2017-09-24 1238 R9XC          599 17 DX  UC0A          599 18 DX
QSO: 14111 RY 2017-09-24 1242 R9XC          599 17 DX  SP9BNM        599 15 DX
QSO: 14111 RY 2017-09-24 1243 R9XC          599 17 DX  OE1TKW        599 15 DX
QSO: 14111 RY 2017-09-24 1243 R9XC          599 17 DX  DK1LRS        599 14 DX
QSO: 14111 RY 2017-09-24 1244 R9XC          599 17 DX  TM6V          599 14 DX
QSO: 14111 RY 2017-09-24 1244 R9XC          599 17 DX  UR5ZDZ        599 16 DX
QSO: 14111 RY 2017-09-24 1246 R9XC          599 17 DX  UA0AKY        599 18 DX
QSO: 14111 RY 2017-09-24 1246 R9XC          599 17 DX  OU2DX         599 14 DX
QSO: 14111 RY 2017-09-24 1247 R9XC          599 17 DX  DL0HMK        599 14 DX
QSO: 14111 RY 2017-09-24 1250 R9XC          599 17 DX  OM8JP         599 15 DX
QSO: 14111 RY 2017-09-24 1253 R9XC          599 17 DX  K3LR          599 05 PA
QSO: 14111 RY 2017-09-24 1254 R9XC          599 17 DX  K9CT          599 04 IL
QSO: 14111 RY 2017-09-24 1255 R9XC          599 17 DX  UY5TE         599 16 DX
QSO: 14111 RY 2017-09-24 1256 R9XC          599 17 DX  R4CO          599 16 DX
QSO: 14111 RY 2017-09-24 1257 R9XC          599 17 DX  SP9ZHP        599 15 DX
QSO: 14111 RY 2017-09-24 1257 R9XC          599 17 DX  LA6IHA        599 14 DX
QSO: 14111 RY 2017-09-24 1302 R9XC          599 17 DX  HG6C          599 15 DX
QSO: 14109 RY 2017-09-24 1313 R9XC          599 17 DX  PA0GJV        599 14 DX
QSO: 14109 RY 2017-09-24 1315 R9XC          599 17 DX  DL5ANT        599 14 DX
QSO: 14109 RY 2017-09-24 1315 R9XC          599 17 DX  RA4HL         599 16 DX
QSO: 14109 RY 2017-09-24 1321 R9XC          599 17 DX  OK5NW         599 15 DX
QSO: 14109 RY 2017-09-24 1324 R9XC          599 17 DX  SP7AH         599 15 DX
QSO: 14109 RY 2017-09-24 1325 R9XC          599 17 DX  DF2RG         599 14 DX
QSO: 14109 RY 2017-09-24 1328 R9XC          599 17 DX  DL3SYA        599 14 DX
QSO: 14109 RY 2017-09-24 1328 R9XC          599 17 DX  DL7VEE        599 14 DX
QSO: 14109 RY 2017-09-24 1334 R9XC          599 17 DX  SP1MVW        599 15 DX
QSO: 14109 RY 2017-09-24 1334 R9XC          599 17 DX  UR5FS         599 16 DX
QSO: 14109 RY 2017-09-24 1336 R9XC          599 17 DX  LN7TTT        599 14 DX
QSO: 14109 RY 2017-09-24 1337 R9XC          599 17 DX  YC1ME         599 28 DX
QSO: 14109 RY 2017-09-24 1338 R9XC          599 17 DX  YO2LXW        599 20 DX
QSO: 14109 RY 2017-09-24 1348 R9XC          599 17 DX  I4DZ          599 15 DX
QSO: 14109 RY 2017-09-24 1352 R9XC          599 17 DX  S51A          599 15 DX
QSO: 14109 RY 2017-09-24 1353 R9XC          599 17 DX  SN100F        599 15 DX
QSO: 14109 RY 2017-09-24 1355 R9XC          599 17 DX  SQ2WHH        599 15 DX
QSO: 14109 RY 2017-09-24 1355 R9XC          599 17 DX  DL1AKL        599 14 DX
QSO: 14109 RY 2017-09-24 1359 R9XC          599 17 DX  LZ1QV         599 20 DX
QSO: 14109 RY 2017-09-24 1359 R9XC          599 17 DX  YO3GNF        599 20 DX
QSO: 14109 RY 2017-09-24 1403 R9XC          599 17 DX  OK2SFP        599 15 DX
QSO: 14109 RY 2017-09-24 1404 R9XC          599 17 DX  S56A          599 15 DX
QSO: 14109 RY 2017-09-24 1407 R9XC          599 17 DX  HG3DX         599 15 DX
QSO: 14109 RY 2017-09-24 1411 R9XC          599 17 DX  YO6HSU        599 20 DX
QSO: 14109 RY 2017-09-24 1414 R9XC          599 17 DX  UW8SM         599 16 DX
QSO: 14087 RY 2017-09-24 1427 R9XC          599 17 DX  5P9X          599 14 DX
QSO: 14087 RY 2017-09-24 1433 R9XC          599 17 DX  YO2IS         599 20 DX
QSO: 14087 RY 2017-09-24 1435 R9XC          599 17 DX  SP9IVD        599 15 DX
QSO: 14087 RY 2017-09-24 1437 R9XC          599 17 DX  HG3C          599 15 DX
QSO: 14087 RY 2017-09-24 1440 R9XC          599 17 DX  SK7K          599 14 DX
QSO:  7049 RY 2017-09-24 1446 R9XC          599 17 DX  OK3C          599 15 DX
QSO:  7049 RY 2017-09-24 1447 R9XC          599 17 DX  EM130QG       599 16 DX
QSO:  7049 RY 2017-09-24 1448 R9XC          599 17 DX  RZ3AV         599 16 DX
QSO:  7049 RY 2017-09-24 1448 R9XC          599 17 DX  EV1R          599 16 DX
QSO:  7049 RY 2017-09-24 1449 R9XC          599 17 DX  UN7JX         599 17 DX
QSO:  7049 RY 2017-09-24 1451 R9XC          599 17 DX  A44A          599 21 DX
QSO: 14086 RY 2017-09-24 1501 R9XC          599 17 DX  A71AE         599 21 DX
QSO: 14081 RY 2017-09-24 1503 R9XC          599 17 DX  S53X          599 15 DX
QSO: 14081 RY 2017-09-24 1506 R9XC          599 17 DX  CR5V          599 14 DX
QSO: 14086 RY 2017-09-24 1507 R9XC          599 17 DX  DJ7MH         599 14 DX
END-OF-LOG:
