START-OF-LOG: 3.0
CALLSIGN: YO3RU
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 939840
NAME: Carol Szabo
LOCATION: DX
OPERATORS: YO3RU
CLUB: YO DX CLUB
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6789.0
SOAPBOX: Rig: TS590 + IC2KL max 400W
SOAPBOX: Ant: Yagi 3 elem + Dipole 80/40M
SOAPBOX: Nice contest, TU.
QSO:  3582 RY 2017-09-23 0211 YO3RU         599 20 DX  SQ8GHY        599 15 DX
QSO:  3583 RY 2017-09-23 0213 YO3RU         599 20 DX  PI4COM        599 14 DX
QSO:  3584 RY 2017-09-23 0214 YO3RU         599 20 DX  YU1UN         599 15 DX
QSO:  3584 RY 2017-09-23 0215 YO3RU         599 20 DX  UX2X          599 16 DX
QSO:  3585 RY 2017-09-23 0216 YO3RU         599 20 DX  HA8JV         599 15 DX
QSO:  3586 RY 2017-09-23 0217 YO3RU         599 20 DX  EA3KX         599 14 DX
QSO:  3587 RY 2017-09-23 0218 YO3RU         599 20 DX  UZ5ZU         599 16 DX
QSO:  3590 RY 2017-09-23 0222 YO3RU         599 20 DX  RO5F          599 16 DX
QSO:  3590 RY 2017-09-23 0224 YO3RU         599 20 DX  SN7Q          599 15 DX
QSO:  3591 RY 2017-09-23 0225 YO3RU         599 20 DX  OU2DX         599 14 DX
QSO:  3590 RY 2017-09-23 0229 YO3RU         599 20 DX  RG4A          599 16 DX
QSO:  3590 RY 2017-09-23 0230 YO3RU         599 20 DX  UC6A          599 16 DX
QSO:  3590 RY 2017-09-23 0231 YO3RU         599 20 DX  HA1TNX        599 15 DX
QSO:  3590 RY 2017-09-23 0232 YO3RU         599 20 DX  G6N           599 14 DX
QSO:  3590 RY 2017-09-23 0233 YO3RU         599 20 DX  OZ/DJ1XT      599 14 DX
QSO:  3590 RY 2017-09-23 0234 YO3RU         599 20 DX  UT2EF         599 16 DX
QSO:  3590 RY 2017-09-23 0235 YO3RU         599 20 DX  DL1HAZ        599 14 DX
QSO:  3590 RY 2017-09-23 0236 YO3RU         599 20 DX  UT3UIW        599 16 DX
QSO:  3590 RY 2017-09-23 0236 YO3RU         599 20 DX  DL6NDW        599 14 DX
QSO:  3590 RY 2017-09-23 0237 YO3RU         599 20 DX  UT8UU         599 16 DX
QSO:  3590 RY 2017-09-23 0237 YO3RU         599 20 DX  R7MT          599 16 DX
QSO:  3590 RY 2017-09-23 0238 YO3RU         599 20 DX  D1M           599 16 DX
QSO:  3590 RY 2017-09-23 0239 YO3RU         599 20 DX  EB3CW         599 14 DX
QSO:  3590 RY 2017-09-23 0239 YO3RU         599 20 DX  SV5DKL        599 20 DX
QSO:  3590 RY 2017-09-23 0241 YO3RU         599 20 DX  UR4CU         599 16 DX
QSO:  3590 RY 2017-09-23 0242 YO3RU         599 20 DX  R7MM          599 16 DX
QSO:  3590 RY 2017-09-23 0243 YO3RU         599 20 DX  OK2HBR        599 15 DX
QSO:  3590 RY 2017-09-23 0244 YO3RU         599 20 DX  IK3XJP        599 15 DX
QSO:  3578 RY 2017-09-23 0246 YO3RU         599 20 DX  LZ5XQ         599 20 DX
QSO:  3579 RY 2017-09-23 0246 YO3RU         599 20 DX  EM0I          599 16 DX
QSO:  3579 RY 2017-09-23 0247 YO3RU         599 20 DX  SN8B          599 15 DX
QSO:  3580 RY 2017-09-23 0248 YO3RU         599 20 DX  LX7I          599 14 DX
