START-OF-LOG: 3.0
CALLSIGN: G0C
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 0
NAME: Dave Harris
LOCATION: DX
OPERATORS: G0CER
CLUB:
CERTIFICATE: NO
CREATED-BY: MixW 3.2
SOAPBOX: QRP = hard work. My Comet H422 worked great high up. Dave G0C/G0CER
QSO: 21091 RY 2017-09-23 0953 G0C           599 14 DX  SV9FBG        599 20 DX  0
QSO: 21089 RY 2017-09-23 1010 G0C           599 14 DX  LY7Z          599 15 DX  0
QSO: 14082 RY 2017-09-23 1019 G0C           599 14 DX  CR5V          599 14 DX  0
QSO: 14082 RY 2017-09-23 1020 G0C           599 14 DX  OK7W          599 15 DX  0
QSO: 14085 RY 2017-09-23 1022 G0C           599 14 DX  I4DZ          599 15 DX  0
QSO: 14086 RY 2017-09-23 1023 G0C           599 14 DX  CR3W          599 33 DX  0
QSO: 14086 RY 2017-09-23 1023 G0C           599 14 DX  YL2CI         599 15 DX  0
QSO: 14089 RY 2017-09-23 1031 G0C           599 14 DX  C37NL         599 14 DX  0
QSO: 14089 RY 2017-09-23 1033 G0C           599 14 DX  UW3U          599 16 DX  0
QSO: 14091 RY 2017-09-23 1036 G0C           599 14 DX  HG3DX         599 15 DX  0
QSO: 14091 RY 2017-09-23 1038 G0C           599 14 DX  IV3FSG        599 15 DX  0
QSO: 14133 RY 2017-09-23 1046 G0C           599 14 DX  IQ6AN         599 15 DX  0
QSO: 14130 RY 2017-09-23 1052 G0C           599 14 DX  UW5Y          599 16 DX  0
QSO: 14127 RY 2017-09-23 1056 G0C           599 14 DX  RM3F          599 16 DX  0
QSO: 14127 RY 2017-09-23 1101 G0C           599 14 DX  EA1GT/QRP     599 14 DX  0
QSO: 14127 RY 2017-09-23 1102 G0C           599 14 DX  YL2KO         599 15 DX  0
QSO: 14122 RY 2017-09-23 1127 G0C           599 14 DX  HA1TNX        599 15 DX  0
QSO: 14131 RY 2017-09-23 1128 G0C           599 14 DX  EE7Y          599 14 DX  0
QSO: 14130 RY 2017-09-23 1129 G0C           599 14 DX  IK1RGK        599 15 DX  0
QSO: 14128 RY 2017-09-23 1129 G0C           599 14 DX  EB1EB         599 14 DX  0
QSO: 14137 RY 2017-09-23 1131 G0C           599 14 DX  UA6JQ         599 16 DX  0
QSO: 14135 RY 2017-09-23 1132 G0C           599 14 DX  S53TM         599 15 DX  0
QSO: 14135 RY 2017-09-23 1133 G0C           599 14 DX  K3LR          599 05 PA  0
QSO: 14135 RY 2017-09-23 1135 G0C           599 14 DX  YP8W          599 20 DX  0
QSO: 14134 RY 2017-09-23 1136 G0C           599 14 DX  UN0LL         599 17 DX  0
QSO: 14134 RY 2017-09-23 1137 G0C           599 14 DX  N1IXF         599 05 CT  0
QSO: 14132 RY 2017-09-23 1138 G0C           599 14 DX  DK3T          599 14 DX  0
QSO: 14136 RY 2017-09-23 1206 G0C           599 14 DX  K3MD          599 05 PA  0
QSO: 14136 RY 2017-09-23 1207 G0C           599 14 DX  JN4MMO        599 25 DX  0
QSO: 14137 RY 2017-09-23 1209 G0C           599 14 DX  DD1A          599 14 DX  0
QSO: 14133 RY 2017-09-23 1212 G0C           599 14 DX  JH4UYB        599 25 DX  0
QSO: 14132 RY 2017-09-23 1213 G0C           599 14 DX  S51A          599 15 DX  0
QSO: 14130 RY 2017-09-23 1217 G0C           599 14 DX  UA9LAO        599 14 DX  0
QSO: 14129 RY 2017-09-23 1221 G0C           599 14 DX  UN6LN         599 17 DX  0
QSO: 14124 RY 2017-09-23 1223 G0C           599 14 DX  DL5KUT        599 14 DX  0
QSO: 14120 RY 2017-09-23 1230 G0C           599 14 DX  KR1DX         599 05 MA  0
QSO: 14120 RY 2017-09-23 1230 G0C           599 14 DX  DP9A          599 14 DX  0
QSO: 14121 RY 2017-09-23 1232 G0C           599 14 DX  IQ1GE         599 15 DX  0
QSO: 14119 RY 2017-09-23 1236 G0C           599 14 DX  K1SFA         599 05 MA  0
QSO: 14117 RY 2017-09-23 1244 G0C           599 14 DX  OH6DX         599 15 DX  0
QSO: 14114 RY 2017-09-23 1247 G0C           599 14 DX  VE2RYY        599 05 QC  0
QSO: 14114 RY 2017-09-23 1250 G0C           599 14 DX  4Z4AK         599 20 DX  0
QSO: 14114 RY 2017-09-23 1251 G0C           599 14 DX  VC3I          599 04 ON  0
QSO: 14114 RY 2017-09-23 1252 G0C           599 14 DX  OL5W          599 15 DX  0
QSO: 28090 RY 2017-09-23 1307 G0C           599 14 DX  PX2V          599 11 DX  0
QSO: 21099 RY 2017-09-23 1318 G0C           599 14 DX  I4LCK         599 15 DX  0
QSO: 21094 RY 2017-09-23 1319 G0C           599 14 DX  DM4X          599 14 DX  0
QSO: 21092 RY 2017-09-23 1323 G0C           599 14 DX  M0A           599 14 DX  0
QSO: 21089 RY 2017-09-23 1325 G0C           599 14 DX  S50W          599 15 DX  0
QSO: 21085 RY 2017-09-23 1346 G0C           599 14 DX  IQ6AN         599 15 DX  0
QSO: 21116 RY 2017-09-23 1352 G0C           599 14 DX  CT3HF         599 33 DX  0
QSO: 21114 RY 2017-09-23 1356 G0C           599 14 DX  N3OW          599 05 PA  0
QSO: 21115 RY 2017-09-23 1357 G0C           599 14 DX  PX2V          599 11 DX  0
QSO: 21120 RY 2017-09-23 1359 G0C           599 14 DX  KI1G          599 05 RI  0
QSO: 21100 RY 2017-09-23 1414 G0C           599 14 DX  W4PK          599 05 PA  0
QSO: 21098 RY 2017-09-23 1423 G0C           599 14 DX  W3LL          599 05 MD  0
QSO: 21095 RY 2017-09-23 1424 G0C           599 14 DX  AB3CV         599 05 MD  0
QSO: 21095 RY 2017-09-23 1431 G0C           599 14 DX  NR4M          599 05 VA  0
QSO: 21092 RY 2017-09-23 1434 G0C           599 14 DX  K3RA          599 05 MD  0
QSO: 21091 RY 2017-09-23 1437 G0C           599 14 DX  W4ML          599 05 VA  0
QSO: 21079 RY 2017-09-23 1453 G0C           599 14 DX  VE3DZ         599 04 ON  0
QSO: 21119 RY 2017-09-23 1456 G0C           599 14 DX  K3LR          599 05 PA  0
QSO: 21123 RY 2017-09-23 1457 G0C           599 14 DX  VA3DF         599 04 ON  0
QSO: 21123 RY 2017-09-23 1458 G0C           599 14 DX  W3FV          599 05 PA  0
QSO: 21127 RY 2017-09-23 1500 G0C           599 14 DX  KE8M          599 04 OH  0
QSO: 21112 RY 2017-09-23 1503 G0C           599 14 DX  K3MD          599 05 PA  0
QSO: 21106 RY 2017-09-23 1515 G0C           599 14 DX  K9CT          599 04 MA  0
QSO: 21123 RY 2017-09-23 1527 G0C           599 14 DX  WS9M          599 05 NY  0
QSO: 21122 RY 2017-09-23 1527 G0C           599 14 DX  N2BJ          599 04 IL  0
QSO: 21078 RY 2017-09-23 1533 G0C           599 14 DX  KB3AAY        599 05 MD  0
QSO: 21081 RY 2017-09-23 1545 G0C           599 14 DX  HZ1HN         599 05 DX  0
QSO: 21081 RY 2017-09-23 1546 G0C           599 14 DX  KB1W          599 05 MA  0
QSO: 21098 RY 2017-09-23 1603 G0C           599 14 DX  CW4MAX        599 13 DX  0
QSO: 21125 RY 2017-09-23 1629 G0C           599 14 DX  CB1H          599 12 DX  0
QSO: 21096 RY 2017-09-23 1633 G0C           599 14 DX  PY1GQ         599 14 DX  0
QSO: 21091 RY 2017-09-23 1641 G0C           599 14 DX  EA8DED        599 33 DX  0
QSO: 21107 RY 2017-09-23 1649 G0C           599 14 DX  PY2SHF        599 11 DX  0
QSO: 21111 RY 2017-09-23 1650 G0C           599 14 DX  ZZ2T          599 11 DX  0
QSO: 21078 RY 2017-09-23 1711 G0C           599 14 DX  ZV2C          599 11 DX  0
QSO: 21111 RY 2017-09-23 1721 G0C           599 14 DX  CX5UA         599 15 DX  0
QSO: 21114 RY 2017-09-23 1722 G0C           599 14 DX  CV7S          599 13 DX  0
QSO: 21128 RY 2017-09-23 1847 G0C           599 14 DX  5T5OK         599 35 DX  0
QSO: 21101 RY 2017-09-23 1855 G0C           599 14 DX  EA7ZY         599 14 DX  0
QSO: 21097 RY 2017-09-23 1857 G0C           599 14 DX  ZB2TT         599 14 DX  0
QSO: 21084 RY 2017-09-23 1908 G0C           599 14 DX  HG3DX         599 15 DX  0
QSO: 21081 RY 2017-09-23 1935 G0C           599 14 DX  CR3A          599 33 DX  0
QSO: 14143 RY 2017-09-23 1941 G0C           599 14 DX  UZ5ZV         599 16 DX  0
QSO: 14140 RY 2017-09-23 1942 G0C           599 14 DX  IT9STX        599 15 DX  0
QSO: 14140 RY 2017-09-23 1946 G0C           599 14 DX  W4PK          599 05 VA  0
QSO: 14138 RY 2017-09-23 1952 G0C           599 14 DX  UW0K          599 04 DX  0
QSO: 14138 RY 2017-09-23 1954 G0C           599 14 DX  NR4M          599 05 VA  0
QSO: 14133 RY 2017-09-23 2000 G0C           599 14 DX  YQ6A          599 20 DX  0
QSO: 14132 RY 2017-09-23 2003 G0C           599 14 DX  UR2Y          599 16 DX  0
QSO: 14131 RY 2017-09-23 2005 G0C           599 14 DX  DK5MB         599 14 DX  0
QSO: 14130 RY 2017-09-23 2005 G0C           599 14 DX  AA3B          599 05 PA  0
QSO: 14125 RY 2017-09-23 2013 G0C           599 14 DX  YO7FEY        599 20 DX  0
QSO: 14124 RY 2017-09-23 2022 G0C           599 14 DX  VA3RAC        599 04 ON  0
QSO: 14124 RY 2017-09-23 2023 G0C           599 14 DX  W9IU          599 04 IN  0
QSO: 14119 RY 2017-09-23 2026 G0C           599 14 DX  KV1J          599 04 IN  0
QSO: 14120 RY 2017-09-23 2027 G0C           599 14 DX  S57DX         599 15 DX  0
QSO: 14118 RY 2017-09-23 2031 G0C           599 14 DX  N2BJ          599 04 IL  0
QSO: 14115 RY 2017-09-23 2043 G0C           599 14 DX  W1AJT         599 05 NC  0
QSO: 14115 RY 2017-09-23 2045 G0C           599 14 DX  AB4GG         599 04 TN  0
QSO: 14111 RY 2017-09-23 2047 G0C           599 14 DX  KR4LO         599 05 NC  0
QSO: 14110 RY 2017-09-23 2048 G0C           599 14 DX  K4FJ          599 05 VA  0
QSO: 14109 RY 2017-09-23 2050 G0C           599 14 DX  S500R         599 15 DX  0
QSO: 14108 RY 2017-09-23 2052 G0C           599 14 DX  W4AAA         599 05 NC  0
QSO: 14107 RY 2017-09-23 2054 G0C           599 14 DX  4U1WB         599 05 MD  0
QSO: 14105 RY 2017-09-23 2057 G0C           599 14 DX  DM4X          599 14 DX  0
QSO: 14103 RY 2017-09-23 2102 G0C           599 14 DX  WS6X          599 05 VA  0
QSO: 14104 RY 2017-09-23 2104 G0C           599 14 DX  V31VP         599 07 DX  0
QSO: 14098 RY 2017-09-23 2112 G0C           599 14 DX  DF2F          599 14 DX  0
QSO: 14097 RY 2017-09-23 2112 G0C           599 14 DX  9A1A          599 15 DX  0
QSO: 14079 RY 2017-09-23 2136 G0C           599 14 DX  DK3WW         599 14 DX  0
QSO:  7078 RY 2017-09-23 2142 G0C           599 14 DX  EA3KX         599 14 DX  0
QSO:  7077 RY 2017-09-23 2143 G0C           599 14 DX  N1IXF         599 05 CT  0
QSO:  7068 RY 2017-09-23 2147 G0C           599 14 DX  DL40MFR       599 14 DX  0
QSO:  7069 RY 2017-09-23 2149 G0C           599 14 DX  SQ8GHY        599 15 DX  0
QSO:  7067 RY 2017-09-23 2152 G0C           599 14 DX  OM5ZW         599 15 DX  0
QSO:  7065 RY 2017-09-23 2154 G0C           599 14 DX  DH8WR         599 14 DX  0
QSO:  7066 RY 2017-09-23 2156 G0C           599 14 DX  S500R         599 15 DX  0
QSO:  7065 RY 2017-09-23 2157 G0C           599 14 DX  DD1A          599 14 DX  0
QSO:  7064 RY 2017-09-23 2158 G0C           599 14 DX  DF2F          599 14 DX  0
QSO:  7063 RY 2017-09-23 2200 G0C           599 14 DX  S57AW         599 15 DX  0
QSO:  7062 RY 2017-09-23 2203 G0C           599 14 DX  RA6GW         599 16 DX  0
QSO:  7062 RY 2017-09-23 2204 G0C           599 14 DX  HB9ODP        599 14 DX  0
QSO:  7059 RY 2017-09-23 2211 G0C           599 14 DX  US1Q          599 16 DX  0
QSO:  7059 RY 2017-09-23 2212 G0C           599 14 DX  RO5F          599 16 DX  0
QSO:  7058 RY 2017-09-23 2228 G0C           599 14 DX  I4DZ          599 15 DX  0
QSO:  7053 RY 2017-09-23 2251 G0C           599 14 DX  IZ1YPF        599 15 DX  0
QSO:  7053 RY 2017-09-23 2252 G0C           599 14 DX  AA3B          599 05 PA  0
QSO:  7051 RY 2017-09-23 2256 G0C           599 14 DX  UR5R          599 16 DX  0
