START-OF-LOG: 3.0
CALLSIGN: NQ6N
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 46482
NAME: Matt Murphy
LOCATION: IL
OPERATORS: NQ6N
CLUB: Society of Midwest Contesters
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6789.0
SOAPBOX: On Sunday 20m was wall to wall with signals, what great activity!
QSO:  3577 RY 2017-09-23 0304 NQ6N          599 4 IL   AA3B          599 05 PA
QSO:  3571 RY 2017-09-23 0307 NQ6N          599 4 IL   AD9I          599 04 IL
QSO:  3571 RY 2017-09-23 0307 NQ6N          599 4 IL   KK8MM         599 04 MI
QSO:  3571 RY 2017-09-23 0308 NQ6N          599 4 IL   KA8HDE        599 04 MN
QSO:  3571 RY 2017-09-23 0309 NQ6N          599 4 IL   WA1NPZ        599 05 NH
QSO:  3571 RY 2017-09-23 0309 NQ6N          599 4 IL   K9CT          599 04 IL
QSO:  3571 RY 2017-09-23 0310 NQ6N          599 4 IL   W3KB          599 05 PA
QSO:  3581 RY 2017-09-23 1139 NQ6N          599 4 IL   KG9Z          599 04 OH
QSO:  3581 RY 2017-09-23 1140 NQ6N          599 4 IL   W6NF          599 04 MN
QSO:  3581 RY 2017-09-23 1140 NQ6N          599 4 IL   K5ZD          599 05 MA
QSO:  3581 RY 2017-09-23 1141 NQ6N          599 4 IL   CG3KI         599 04 ON
QSO:  3581 RY 2017-09-23 1142 NQ6N          599 4 IL   KO7SS         599 03 AZ
QSO:  3581 RY 2017-09-23 1142 NQ6N          599 4 IL   N9BUB         599 04 IN
QSO:  3581 RY 2017-09-23 1143 NQ6N          599 4 IL   WS7V          599 03 WA
QSO:  3581 RY 2017-09-23 1144 NQ6N          599 4 IL   VA3RAC        599 04 ON
QSO:  3581 RY 2017-09-23 1145 NQ6N          599 4 IL   N0KQ          599 03 CA
QSO:  3581 RY 2017-09-23 1145 NQ6N          599 4 IL   W1AJT         599 05 NC
QSO:  3581 RY 2017-09-23 1146 NQ6N          599 4 IL   W6HGF         599 05 VA
QSO:  3581 RY 2017-09-23 1148 NQ6N          599 4 IL   KE8M          599 04 OH
QSO:  3581 RY 2017-09-23 1149 NQ6N          599 4 IL   K7SLS         599 03 WA
QSO:  3581 RY 2017-09-23 1150 NQ6N          599 4 IL   K3MJW         599 05 PA
QSO:  3581 RY 2017-09-23 1151 NQ6N          599 4 IL   K0AD          599 04 MN
QSO:  3581 RY 2017-09-23 1152 NQ6N          599 4 IL   N8BJQ         599 04 OH
QSO:  3581 RY 2017-09-23 1153 NQ6N          599 4 IL   VE7SCC        599 03 BC
QSO:  3581 RY 2017-09-23 1154 NQ6N          599 4 IL   WB0N          599 04 MN
QSO:  3581 RY 2017-09-23 1155 NQ6N          599 4 IL   VE3SSV        599 04 ON
QSO:  3581 RY 2017-09-23 1155 NQ6N          599 4 IL   N9LYE         599 04 IL
QSO:  3581 RY 2017-09-23 1156 NQ6N          599 4 IL   K1BZ          599 05 MD
QSO:  3581 RY 2017-09-23 1156 NQ6N          599 4 IL   N9YKE         599 04 WI
QSO:  3581 RY 2017-09-23 1157 NQ6N          599 4 IL   N5RN          599 04 AR
QSO:  3581 RY 2017-09-23 1158 NQ6N          599 4 IL   WO7R          599 03 AZ
QSO:  7091 RY 2017-09-23 1207 NQ6N          599 4 IL   N0KQ          599 03 CA
QSO:  7091 RY 2017-09-23 1209 NQ6N          599 4 IL   K0ACP         599 04 MI
QSO:  7091 RY 2017-09-23 1211 NQ6N          599 4 IL   KU4V          599 05 NC
QSO:  7091 RY 2017-09-23 1213 NQ6N          599 4 IL   VY2/W5AJ      599 05 PE
QSO:  7091 RY 2017-09-23 1213 NQ6N          599 4 IL   K4RUM         599 05 NY
QSO:  7091 RY 2017-09-23 1214 NQ6N          599 4 IL   K2YG          599 05 NJ
QSO:  7091 RY 2017-09-23 1214 NQ6N          599 4 IL   K3LR          599 05 PA
QSO:  7091 RY 2017-09-23 1215 NQ6N          599 4 IL   N9YKE         599 04 WI
QSO:  7091 RY 2017-09-23 1215 NQ6N          599 4 IL   AD2L/3        599 05 PA
QSO:  7091 RY 2017-09-23 1216 NQ6N          599 4 IL   VY2/W5AJ      599 05 PE
QSO:  7091 RY 2017-09-23 1217 NQ6N          599 4 IL   K3RWN         599 05 PA
QSO:  7091 RY 2017-09-23 1217 NQ6N          599 4 IL   W9YK          599 04 IL
QSO:  7091 RY 2017-09-23 1218 NQ6N          599 4 IL   VE2RO         599 05 QC
QSO:  7091 RY 2017-09-23 1219 NQ6N          599 4 IL   N5IJE         599 04 TX
QSO:  7091 RY 2017-09-23 1219 NQ6N          599 4 IL   WZ2N          599 05 VA
QSO:  7091 RY 2017-09-23 1220 NQ6N          599 4 IL   KK5JD         599 04 TX
QSO:  7091 RY 2017-09-23 1221 NQ6N          599 4 IL   NN5T          599 04 TX
QSO:  7091 RY 2017-09-23 1223 NQ6N          599 4 IL   AE1EZ         599 05 NH
